axis_key,exposure_axis,primary_biomarker,eligible_chemical_count,primary_OR,primary_CI_low,primary_CI_high,primary_P,primary_BH_FDR_15axis,robustness_tier,fit_status,fit_N,fit_crc_cases,F_note,L_note,C_note,H_note,D_note,T_note,A_note,E_note,timing_max_abs_logOR_delta,tail_max_abs_logOR_delta
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,1,0.7160906892378576,0.3850474840467043,1.3317471129117977,0.2861252753390773,0.5429380169393214,Exploratory,ok,5322,32,P>=0.05,same_direction_some_CI_cross_1,2/4 same direction,Pinteraction=0.0633,direction_preserved_comparable,direction_preserved_comparable,localized warning; primary/sensitivity fit otherwise estimable,32 CRC cases,0.0607168302660902,0.0154274810262785
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,1,0.624413716483948,0.4707016000706475,0.8283219969398388,0.0014600806539248,0.0219012098088722,Tier B,converged_with_warning,5322,32,BH-FDR<0.05,same_direction_all_CI_exclude_1,4/4 same direction,Pinteraction=0.06704,direction_preserved_comparable,direction_preserved_comparable,persistent technical warning or fit failure,32 CRC cases,0.0371566529142788,0.0191704347990806
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,1,0.8058544847269594,0.5554259056818647,1.169195465878244,0.2507490623535636,0.5429380169393214,Exploratory,converged_with_warning,5322,32,P>=0.05,same_direction_some_CI_cross_1,3/4 same direction,Pinteraction=0.001113,direction_preserved_comparable,direction_preserved_comparable,persistent technical warning or fit failure,32 CRC cases,0.0509292480428312,0.0328983791098468
urine|URXBPH,bisphenol exposure axis,URXBPH,17,1.0613167813050883,0.9180985815069136,1.226876212389955,0.4151904346972311,0.6227856520458468,Exploratory,converged_with_warning,5751,45,P>=0.05,same_direction_some_CI_cross_1,3/4 same direction,Pinteraction=0.4032,direction_preserved_comparable,direction_preserved_comparable,persistent technical warning or fit failure,45 CRC cases,0.0390254459304667,0.0243815623019067
urine|URXCOP,DINP-related exposure axis,URXCOP,3,1.2455067762777354,1.077525446295457,1.4396756337282768,0.0033113585227656,0.0248351889207422,Robust Tier A,ok,9936,70,BH-FDR<0.05,same_direction_all_CI_exclude_1,6/7 same direction,Pinteraction=0.005981,direction_preserved_comparable,direction_preserved_comparable,localized warning; primary/sensitivity fit otherwise estimable,70 CRC cases,0.0151397253266256,0.0425882829981969
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,2,1.210931012364846,0.9873552950083916,1.485132985177831,0.0658441911726636,0.2469157168974887,Exploratory,ok,11224,85,P>=0.05,same_direction_some_CI_cross_1,6/8 same direction,Pinteraction=0.02972,direction_preserved_comparable,direction_preserved_comparable,localized warning; primary/sensitivity fit otherwise estimable,85 CRC cases,0.0271247621132756,0.0951717732387784
urine|URXMBP,phthalate exposure axis,URXMBP,1,0.8954105062316059,0.6900632810191458,1.161864421311958,0.4034426935491557,0.6227856520458468,Exploratory,ok,13779,104,P>=0.05,direction_instability,6/10 same direction,Pinteraction=0.005541,direction_preserved_comparable,direction_preserved_comparable,localized warning; primary/sensitivity fit otherwise estimable,104 CRC cases,0.0884020086740824,0.0158847515005303
urine|URXMEP,phthalate exposure axis,URXMEP,1,0.9329209184301188,0.834063827179375,1.0434950080353018,0.2225855092953164,0.5429380169393214,Exploratory,ok,13775,104,P>=0.05,same_direction_some_CI_cross_1,5/10 same direction,Pinteraction=0.03606,direction_preserved_comparable,direction_preserved_comparable,localized warning; primary/sensitivity fit otherwise estimable,104 CRC cases,0.0479936774749335,0.0113529312106041
urine|URXMHP,DEHP-related exposure axis,URXMHP,1,1.092931558675933,0.926512596057146,1.2892424744499962,0.2895669423676381,0.5429380169393214,Exploratory,ok,13779,104,P>=0.05,same_direction_some_CI_cross_1,6/10 same direction,Pinteraction=0.009435,direction_preserved_comparable,direction_preserved_comparable,localized warning; primary/sensitivity fit otherwise estimable,104 CRC cases,0.038411754010089,0.0184646479138175
urine|URXMIB,phthalate exposure axis,URXMIB,1,0.965853059345134,0.821816706396802,1.1351340572479565,0.6712276393083552,0.7527775981776064,Exploratory,ok,12603,97,P>=0.05,direction_instability,6/9 same direction,Pinteraction=0.01123,direction_preserved_comparable,direction_preserved_comparable,localized warning; primary/sensitivity fit otherwise estimable,97 CRC cases,0.0842823386676556,0.0187055679755503
