probe_id,gene_symbol,mad,selection_rank
ENSG00000211941.3,IGHV3-11,2.04,1966
ENSG00000255191.1,RP11-626H12.1,2.038,1967
ENSG00000133063.15,CHIT1,2.036,1968
ENSG00000163515.6,RETNLB,2.0355,1969
ENSG00000253227.1,RP11-383J24.1,2.035,1970
ENSG00000162009.8,SSTR5,2.0325,1971
ENSG00000211949.3,IGHV3-23,2.0324999999999998,1972
ENSG00000185479.5,KRT6B,2.0324999999999998,1973
ENSG00000133640.18,LRRIQ1,2.032,1974
ENSG00000134548.9,SPX,2.032,1975
ENSG00000168634.4,WFDC13,2.032,1976
ENSG00000240069.1,GPAA1P1,2.0309999999999997,1977
ENSG00000088386.15,SLC15A1,2.02805,1978
ENSG00000269483.1,AC006272.1,2.027,1979
ENSG00000157703.15,SVOPL,2.027,1980
ENSG00000211666.2,IGLV2-14,2.0265,1981
ENSG00000162722.8,TRIM58,2.0254999999999996,1982
ENSG00000167656.4,LY6D,2.0250000000000004,1983
ENSG00000280308.1,FKSG61,2.025,1984
ENSG00000255933.1,RP11-495K9.5,2.0235,1985
ENSG00000189229.10,AC069277.2,2.0224999999999995,1986
ENSG00000239959.1,ENPP7P2,2.0224999999999995,1987
ENSG00000241313.2,WWTR1-AS1,2.0224999999999995,1988
ENSG00000211662.2,IGLV3-21,2.0220000000000002,1989
ENSG00000249159.6,RP11-480D4.2,2.022,1990
ENSG00000205663.5,RP11-706O15.5,2.022,1991
ENSG00000266524.2,GDF10,2.0210000000000004,1992
ENSG00000211780.3,TRAV6,2.021,1993
ENSG00000133636.10,NTS,2.0187999999999997,1994
ENSG00000258788.3,RP11-404P21.9,2.0177,1995
ENSG00000228719.1,RP5-1119A7.14,2.0176,1996
ENSG00000205293.3,LINC01602,2.0164999999999997,1997
ENSG00000186652.9,PRG2,2.0164999999999997,1998
ENSG00000231683.6,RP1-27K12.2,2.0164999999999997,1999
ENSG00000268525.1,CTB-59C6.3,2.0147500000000003,2000
ENSG00000272866.1,RP11-12D24.10,2.013,2001
ENSG00000149295.13,DRD2,2.01295,2002
ENSG00000233999.3,IGKV3OR2-268,2.0124,2003
ENSG00000276863.1,CTD-2047H16.5,2.0115000000000003,2004
ENSG00000258524.1,NT5CP1,2.0115000000000003,2005
ENSG00000272159.1,RP11-350N15.6,2.0115000000000003,2006
ENSG00000254645.1,RP11-396O20.2,2.0115000000000003,2007
ENSG00000223956.1,RP4-710M16.2,2.0115000000000003,2008
ENSG00000160282.13,FTCD,2.0105000000000004,2009
ENSG00000230593.3,AC090804.1,2.01,2010
ENSG00000258599.2,RP11-84C10.1,2.01,2011
ENSG00000197757.7,HOXC6,2.00945,2012
ENSG00000036565.14,SLC18A1,2.0094,2013
ENSG00000251087.3,ALG1L3P,2.009,2014
ENSG00000266126.1,RP11-209D14.4,2.0084999999999997,2015
ENSG00000169271.2,HSPB3,2.0075000000000003,2016
ENSG00000118729.11,CASQ2,2.0060000000000002,2017
ENSG00000145063.14,AC062028.1,2.006,2018
ENSG00000155511.17,GRIA1,2.005,2019
ENSG00000277112.2,RP11-755J8.1,2.0035,2020
ENSG00000116176.6,TPSG1,2.00175,2021
ENSG00000224373.3,IGHV4-59,1.999,2022
ENSG00000077274.8,CAPN6,1.9962499999999999,2023
ENSG00000234147.1,RP3-460G2.2,1.9941000000000002,2024
ENSG00000243709.1,LEFTY1,1.9930000000000008,2025
ENSG00000244575.3,IGKV1-27,1.9929999999999999,2026
ENSG00000132465.10,JCHAIN,1.9924999999999997,2027
ENSG00000211796.1,TRAV16,1.9924,2028
ENSG00000250767.1,RP11-1084J3.3,1.991,2029
ENSG00000222017.1,AC011997.1,1.99,2030
ENSG00000184697.6,CLDN6,1.99,2031
ENSG00000124657.1,OR2B6,1.99,2032
ENSG00000271538.5,RP11-326I11.4,1.99,2033
ENSG00000241728.5,AP001062.8,1.9899999999999998,2034
ENSG00000230613.1,HM13-AS1,1.9899999999999998,2035
ENSG00000253649.2,PRSS51,1.9899999999999998,2036
ENSG00000225513.1,RP11-165N19.2,1.9880000000000002,2037
ENSG00000101405.3,OXT,1.9875,2038
ENSG00000237978.5,KCNMB2-AS1,1.987,2039
ENSG00000148702.14,HABP2,1.9849999999999999,2040
ENSG00000273024.5,INTS4P2,1.9849999999999999,2041
ENSG00000240418.1,CTD-2013N17.1,1.9844999999999995,2042
ENSG00000249502.1,AC006160.5,1.9839999999999995,2043
ENSG00000233392.5,AC104809.4,1.9820000000000002,2044
ENSG00000238160.1,AC116366.5,1.9820000000000002,2045
ENSG00000261124.1,AC135050.5,1.9820000000000002,2046
ENSG00000162989.4,KCNJ3,1.9820000000000002,2047
ENSG00000280282.1,LLNLR-259H9.1,1.9820000000000002,2048
ENSG00000258521.1,RP11-638I2.9,1.9820000000000002,2049
ENSG00000280119.1,AC093642.1,1.9810000000000003,2050
ENSG00000029559.6,IBSP,1.98065,2051
ENSG00000178473.6,UCN3,1.9803,2052
ENSG00000211653.2,IGLV1-40,1.9785000000000001,2053
ENSG00000211976.2,IGHV3-73,1.97805,2054
ENSG00000267141.1,CTB-31O20.8,1.9780000000000002,2055
ENSG00000267432.5,DNAH17-AS1,1.9780000000000002,2056
ENSG00000235049.1,LINC00940,1.9780000000000002,2057
ENSG00000263353.3,PPIAL4A,1.9780000000000002,2058
ENSG00000271320.1,RP11-1152H14.1,1.9780000000000002,2059
ENSG00000253121.1,RP11-659E9.4,1.9780000000000002,2060
ENSG00000272506.1,RP4-535B20.4,1.9780000000000002,2061
ENSG00000172551.10,MUCL1,1.9738000000000002,2062
ENSG00000233221.6,AC133785.1,1.9729999999999999,2063
ENSG00000242858.1,CTC-484M2.1,1.9729999999999999,2064
ENSG00000250509.1,CTC-573N18.1,1.9729999999999999,2065
ENSG00000171564.11,FGB,1.9729999999999999,2066
ENSG00000160349.9,LCN1,1.9729999999999999,2067
ENSG00000228570.7,NUTM2E,1.9729999999999999,2068
ENSG00000217702.2,RP11-287D1.4,1.9729999999999999,2069
ENSG00000272551.1,RP11-324L17.1,1.9729999999999999,2070
ENSG00000231393.1,RP11-331F9.3,1.9729999999999999,2071
ENSG00000266934.1,RP11-332H18.3,1.9729999999999999,2072
ENSG00000242578.1,RP11-469J4.3,1.9729999999999999,2073
ENSG00000279322.1,RP4-738P15.6,1.9729999999999999,2074
ENSG00000272745.1,RP5-1007H16.1,1.9729999999999999,2075
ENSG00000099937.10,SERPIND1,1.9729999999999999,2076
ENSG00000211644.2,IGLV1-51,1.9705000000000001,2077
ENSG00000255071.3,SAA2-SAA4,1.9693500000000002,2078
ENSG00000250167.1,CTC-321K16.1,1.9680000000000002,2079
ENSG00000278017.1,RP11-120K19.4,1.9680000000000002,2080
ENSG00000261760.6,RP11-1223D19.1,1.9680000000000002,2081
ENSG00000163736.3,PPBP,1.9677,2082
ENSG00000211651.3,IGLV1-44,1.9665000000000001,2083
ENSG00000265287.2,RP11-192H23.6,1.9665000000000001,2084
ENSG00000145113.21,MUC4,1.9655,2085
ENSG00000235081.1,AC010492.2,1.9649999999999994,2086
ENSG00000124143.10,ARHGAP40,1.9649999999999994,2087
ENSG00000267474.1,CTC-548K16.6,1.9649999999999994,2088
ENSG00000226086.5,EIF3LP3,1.9649999999999994,2089
ENSG00000241735.1,FABP5P3,1.9649999999999994,2090
ENSG00000138675.16,FGF5,1.9649999999999994,2091
ENSG00000125965.8,GDF5,1.9649999999999994,2092
ENSG00000245067.6,IGFBP7-AS1,1.9649999999999994,2093
ENSG00000122584.12,NXPH1,1.9649999999999994,2094
ENSG00000235701.1,PCBP2P1,1.9649999999999994,2095
ENSG00000229183.8,PGA4,1.9649999999999994,2096
ENSG00000262880.1,RP11-104H15.7,1.9649999999999994,2097
ENSG00000148123.14,RP11-35N6.1,1.9649999999999994,2098
ENSG00000223945.2,RP11-458I7.1,1.9649999999999994,2099
ENSG00000265179.6,RP11-672L10.2,1.9649999999999994,2100
ENSG00000277022.1,RP3-453C12.15,1.9649999999999994,2101
ENSG00000279306.1,RP5-915N17.11,1.9649999999999994,2102
ENSG00000100721.10,TCL1A,1.9649999999999994,2103
ENSG00000264745.1,TTC39C-AS1,1.9649999999999994,2104
ENSG00000270115.1,RP11-415J8.7,1.964,2105
ENSG00000280097.1,RP11-83B20.7,1.964,2106
ENSG00000237852.1,RP4-630A11.3,1.964,2107
ENSG00000114113.6,RBP2,1.963,2108
ENSG00000227586.5,RP11-162A23.5,1.9629,2109
ENSG00000236481.1,AC002331.1,1.9621,2110
ENSG00000240671.2,IGKV1-8,1.9604999999999997,2111
ENSG00000261218.5,RP11-960L18.1,1.9590000000000005,2112
ENSG00000262943.7,ALOX12P2,1.9585,2113
ENSG00000242747.1,RP11-30K9.1,1.9585,2114
ENSG00000225746.8,SNHG23,1.9585,2115
ENSG00000211648.2,IGLV1-47,1.958,2116
ENSG00000109158.10,GABRA4,1.9565000000000001,2117
ENSG00000224041.3,IGKV3D-15,1.9546000000000001,2118
ENSG00000231351.2,AC111200.7,1.9529999999999998,2119
ENSG00000135638.13,EMX1,1.9529999999999998,2120
ENSG00000164744.12,SUN3,1.9515000000000002,2121
ENSG00000273485.1,RP11-225H22.7,1.9506999999999999,2122
ENSG00000224650.2,IGHV3-74,1.94965,2123
ENSG00000130720.12,FIBCD1,1.9485,2124
ENSG00000242076.2,IGKV1-33,1.9480000000000004,2125
ENSG00000260420.2,LA16c-444G7.2,1.9480000000000002,2126
ENSG00000233760.1,AC004947.2,1.948,2127
ENSG00000078549.14,ADCYAP1R1,1.948,2128
ENSG00000120907.17,ADRA1A,1.948,2129
ENSG00000232837.1,AF064858.7,1.948,2130
ENSG00000196593.9,ANKRD20A19P,1.948,2131
ENSG00000225282.1,AP000350.6,1.948,2132
ENSG00000167654.17,ATCAY,1.948,2133
ENSG00000075673.11,ATP12A,1.948,2134
ENSG00000204661.9,C5orf60,1.948,2135
ENSG00000247151.6,CSTF3-AS1,1.948,2136
ENSG00000253384.1,CTD-2547L16.3,1.948,2137
ENSG00000228314.1,CYP4F29P,1.948,2138
ENSG00000159625.14,DRC7,1.948,2139
ENSG00000047662.4,FAM184B,1.948,2140
ENSG00000277737.2,FP325317.1,1.948,2141
ENSG00000145864.12,GABRB2,1.948,2142
ENSG00000255189.1,GLYATL1P1,1.948,2143
ENSG00000180818.4,HOXC10,1.948,2144
ENSG00000112115.5,IL17A,1.948,2145
ENSG00000259954.1,IL21R-AS1,1.948,2146
ENSG00000188883.4,KLRG2,1.948,2147
ENSG00000214514.7,KRT42P,1.948,2148
ENSG00000241233.2,KRTAP5-8,1.948,2149
ENSG00000270168.2,LA16c-380H5.3,1.948,2150
ENSG00000266554.1,LINC01443,1.948,2151
ENSG00000170500.12,LONRF2,1.948,2152
ENSG00000237406.1,NDUFA9P1,1.948,2153
ENSG00000197085.11,NPSR1-AS1,1.948,2154
ENSG00000102128.7,RAB40AL,1.948,2155
ENSG00000227482.1,RP11-18B16.2,1.948,2156
ENSG00000213121.2,RP11-306O13.1,1.948,2157
ENSG00000261634.3,RP11-352D13.6,1.948,2158
ENSG00000272729.1,RP11-387A1.5,1.948,2159
ENSG00000250548.6,RP11-47I22.2,1.948,2160
ENSG00000278971.1,RP11-644A7.2,1.948,2161
ENSG00000258476.5,RP11-76E17.3,1.948,2162
ENSG00000235100.3,RP11-80H5.9,1.948,2163
ENSG00000259751.1,RP11-83J16.3,1.948,2164
ENSG00000235806.1,RP4-646N3.1,1.948,2165
ENSG00000231881.1,RP5-1120P11.3,1.948,2166
ENSG00000240954.1,RPL4P1,1.948,2167
ENSG00000185960.12,SHOX,1.948,2168
ENSG00000226361.5,TERF1P5,1.948,2169
ENSG00000146755.10,TRIM50,1.948,2170
ENSG00000182048.11,TRPC2,1.948,2171
ENSG00000224689.7,ZNF812,1.948,2172
ENSG00000171560.14,FGA,1.9455,2173
ENSG00000211660.3,IGLV2-23,1.9455,2174
ENSG00000204872.3,NAT8B,1.9455,2175
ENSG00000251546.1,IGKV1D-39,1.944,2176
ENSG00000261115.5,TMEM178B,1.9439,2177
ENSG00000259424.1,RP11-35O15.1,1.9426,2178
ENSG00000255583.2,RP11-415I12.2,1.9415000000000002,2179
ENSG00000182272.11,B4GALNT4,1.9415,2180
ENSG00000268510.1,IFNL3P1,1.9409999999999998,2181
ENSG00000229312.2,RP11-470P21.2,1.94,2182
ENSG00000167755.13,KLK6,1.9398,2183
ENSG00000117215.14,PLA2G2D,1.939,2184
ENSG00000117322.16,CR2,1.936,2185
ENSG00000140279.12,DUOX2,1.9359999999999995,2186
ENSG00000178248.11,AP000345.1,1.9355000000000002,2187
ENSG00000133134.11,BEX2,1.93365,2188
ENSG00000268047.1,AC018766.6,1.932,2189
ENSG00000226943.3,ALG1L5P,1.932,2190
ENSG00000230798.5,FOXD3-AS1,1.932,2191
ENSG00000214089.3,RP11-256K7.1,1.932,2192
ENSG00000230289.1,RP11-334J6.6,1.932,2193
ENSG00000103355.12,PRSS33,1.9311999999999998,2194
ENSG00000230316.6,FEZF1-AS1,1.93105,2195
ENSG00000019169.10,MARCO,1.9297499999999999,2196
ENSG00000211652.2,IGLV7-43,1.9289999999999998,2197
ENSG00000211892.3,IGHG4,1.9274999999999998,2198
ENSG00000236546.1,RP1-118J21.5,1.9269999999999998,2199
ENSG00000236095.1,RP11-49O14.2,1.9269999999999998,2200
ENSG00000266145.1,RHOT1P1,1.926,2201
ENSG00000158014.14,SLC30A2,1.9254,2202
ENSG00000181778.4,TMEM252,1.9229999999999998,2203
ENSG00000247627.2,MTND4P12,1.9220000000000002,2204
ENSG00000211668.2,IGLV2-11,1.9219999999999997,2205
ENSG00000226155.1,AC124944.3,1.9210000000000003,2206
ENSG00000278740.1,RP11-147L13.14,1.9210000000000003,2207
ENSG00000280037.1,RP11-434P11.1,1.9210000000000003,2208
ENSG00000250410.1,RP11-714G18.1,1.9210000000000003,2209
ENSG00000260498.5,RP4-536B24.4,1.9210000000000003,2210
ENSG00000118271.9,TTR,1.9210000000000003,2211
ENSG00000227060.6,LINC00629,1.9209999999999998,2212
ENSG00000116194.12,ANGPTL1,1.9203,2213
ENSG00000253846.2,PCDHGA10,1.920085,2214
ENSG00000214855.9,APOC1P1,1.9195499999999999,2215
ENSG00000007216.14,SLC13A2,1.918,2216
ENSG00000248359.1,CTC-537E7.2,1.91705,2217
ENSG00000275714.1,HIST1H3A,1.916,2218
ENSG00000165443.11,PHYHIPL,1.9146999999999998,2219
ENSG00000178538.9,CA8,1.9140000000000001,2220
ENSG00000227907.1,RP11-102C16.3,1.913,2221
ENSG00000240864.3,IGKV1-16,1.9124999999999996,2222
ENSG00000211895.4,IGHA1,1.907,2223
ENSG00000224050.1,RP1-90G24.6,1.9060000000000001,2224
ENSG00000274276.4,CBS,1.906,2225
ENSG00000104327.7,CALB1,1.90585,2226
ENSG00000261377.5,PDCD6IPP2,1.9055,2227
ENSG00000227014.5,AC007285.6,1.9050000000000002,2228
ENSG00000273102.1,AP000569.9,1.9050000000000002,2229
ENSG00000174473.15,GALNTL6,1.9050000000000002,2230
ENSG00000259124.1,RP11-187O7.3,1.9050000000000002,2231
ENSG00000256943.1,RP13-895J2.2,1.9050000000000002,2232
ENSG00000280439.1,RP4-568B10.1,1.9050000000000002,2233
ENSG00000243711.1,RPL21P116,1.9049999999999998,2234
ENSG00000260391.2,RP11-71H17.7,1.9029999999999998,2235
ENSG00000233996.1,AC013439.4,1.9029999999999996,2236
ENSG00000231713.2,AF064860.7,1.9029999999999996,2237
ENSG00000259924.1,RP11-16E23.4,1.9029999999999996,2238
ENSG00000130226.16,DPP6,1.9024999999999999,2239
ENSG00000229862.5,RP11-505P4.7,1.9024999999999999,2240
ENSG00000175785.12,PRIMA1,1.9020000000000001,2241
ENSG00000272991.1,AF129408.17,1.9018,2242
ENSG00000106483.11,SFRP4,1.9015,2243
ENSG00000241294.1,IGKV2-24,1.9005000000000005,2244
ENSG00000278196.1,IGLV2-8,1.9005,2245
ENSG00000172746.6,RP11-344H11.4,1.9000000000000001,2246
ENSG00000261131.1,RP11-93O14.2,1.8991000000000002,2247
ENSG00000174429.3,ABRA,1.8980000000000006,2248
ENSG00000188477.12,AC003003.5,1.8980000000000006,2249
ENSG00000273203.1,AC006946.16,1.8980000000000006,2250
ENSG00000268686.1,AC010524.2,1.8980000000000006,2251
ENSG00000158578.18,ALAS2,1.8980000000000006,2252
ENSG00000172014.12,ANKRD20A4,1.8980000000000006,2253
ENSG00000261610.1,AP000265.1,1.8980000000000006,2254
ENSG00000179133.11,C10orf67,1.8980000000000006,2255
ENSG00000175779.1,C15orf53,1.8980000000000006,2256
ENSG00000198547.8,C20orf203,1.8980000000000006,2257
ENSG00000081248.10,CACNA1S,1.8980000000000006,2258
ENSG00000225670.4,CADM3-AS1,1.8980000000000006,2259
ENSG00000242715.7,CCDC169,1.8980000000000006,2260
ENSG00000165972.12,CCDC38,1.8980000000000006,2261
ENSG00000165325.13,CCDC67,1.8980000000000006,2262
ENSG00000213927.3,CCL27,1.8980000000000006,2263
ENSG00000071991.8,CDH19,1.8980000000000006,2264
ENSG00000153923.10,CLCA3P,1.8980000000000006,2265
ENSG00000205846.3,CLEC6A,1.8980000000000006,2266
ENSG00000253558.1,CTD-2179L22.1,1.8980000000000006,2267
ENSG00000245466.1,CTD-2540L5.6,1.8980000000000006,2268
ENSG00000260417.1,CTD-2542L18.1,1.8980000000000006,2269
ENSG00000262884.1,CTD-3060P21.1,1.8980000000000006,2270
ENSG00000180458.2,CTD-3064H18.4,1.8980000000000006,2271
ENSG00000261026.1,CTD-3247F14.2,1.8980000000000006,2272
ENSG00000111249.13,CUX2,1.8980000000000006,2273
ENSG00000269516.6,CYP4F23P,1.8980000000000006,2274
ENSG00000248472.8,DDX11L9,1.8980000000000006,2275
ENSG00000165023.5,DIRAS2,1.8980000000000006,2276
ENSG00000145242.13,EPHA5,1.8980000000000006,2277
ENSG00000244476.2,ERVFRD-1,1.8980000000000006,2278
ENSG00000180673.9,EXOC5P1,1.8980000000000006,2279
ENSG00000171956.6,FOXB1,1.8980000000000006,2280
ENSG00000144278.14,GALNT13,1.8980000000000006,2281
ENSG00000213512.1,GBP7,1.8980000000000006,2282
ENSG00000166105.15,GLB1L3,1.8980000000000006,2283
ENSG00000180929.5,GPR62,1.8980000000000006,2284
ENSG00000251596.1,HADHAP1,1.8980000000000006,2285
ENSG00000205955.4,HSP90AA5P,1.8980000000000006,2286
ENSG00000255733.5,IFNG-AS1,1.8980000000000006,2287
ENSG00000175189.3,INHBC,1.8980000000000006,2288
ENSG00000027644.4,INSRR,1.8980000000000006,2289
ENSG00000122548.5,KIAA0087,1.8980000000000006,2290
ENSG00000266265.2,KLF14,1.8980000000000006,2291
ENSG00000186847.5,KRT14,1.8980000000000006,2292
ENSG00000115850.9,LCT,1.8980000000000006,2293
ENSG00000281392.1,LINC00506,1.8980000000000006,2294
ENSG00000234722.3,LINC01287,1.8980000000000006,2295
ENSG00000205611.3,LINC01597,1.8980000000000006,2296
ENSG00000174482.10,LINGO2,1.8980000000000006,2297
ENSG00000180815.14,MAP3K15,1.8980000000000006,2298
ENSG00000154485.4,MMP21,1.8980000000000006,2299
ENSG00000172399.5,MYOZ2,1.8980000000000006,2300
ENSG00000101746.15,NOL4,1.8980000000000006,2301
ENSG00000255622.3,PCDHB17P,1.8980000000000006,2302
ENSG00000246740.2,PLA2G4E-AS1,1.8980000000000006,2303
ENSG00000232400.1,RAD17P1,1.8980000000000006,2304
ENSG00000225465.8,RFPL1S,1.8980000000000006,2305
ENSG00000132677.12,RHBG,1.8980000000000006,2306
ENSG00000265489.1,RP11-1090M7.1,1.8980000000000006,2307
ENSG00000273771.1,RP11-236L14.2,1.8980000000000006,2308
ENSG00000279622.1,RP11-254F19.4,1.8980000000000006,2309
ENSG00000264324.1,RP11-287D1.3,1.8980000000000006,2310
ENSG00000262681.2,RP11-311F12.1,1.8980000000000006,2311
ENSG00000280208.1,RP11-341D18.4,1.8980000000000006,2312
ENSG00000248050.1,RP11-422N16.3,1.8980000000000006,2313
ENSG00000278214.1,RP11-442O1.4,1.8980000000000006,2314
ENSG00000279791.1,RP11-499E14.1,1.8980000000000006,2315
ENSG00000216809.1,RP11-57K17.1,1.8980000000000006,2316
ENSG00000280042.1,RP11-71H17.8,1.8980000000000006,2317
ENSG00000279684.1,RP11-755E23.2,1.8980000000000006,2318
ENSG00000224072.1,RP11-75A9.3,1.8980000000000006,2319
ENSG00000255693.1,RP11-766N7.3,1.8980000000000006,2320
ENSG00000280296.1,RP11-78J21.6,1.8980000000000006,2321
ENSG00000279077.1,RP11-800A18.3,1.8980000000000006,2322
ENSG00000279595.1,RP11-854K16.4,1.8980000000000006,2323
ENSG00000261795.1,RP11-90P13.1,1.8980000000000006,2324
ENSG00000259818.1,RP5-1024G6.7,1.8980000000000006,2325
ENSG00000233421.4,RP5-875O13.1,1.8980000000000006,2326
ENSG00000116745.6,RPE65,1.8980000000000006,2327
ENSG00000166828.2,SCNN1G,1.8980000000000006,2328
ENSG00000063015.19,SEZ6,1.8980000000000006,2329
ENSG00000120057.4,SFRP5,1.8980000000000006,2330
ENSG00000130876.11,SLC7A10,1.8980000000000006,2331
ENSG00000180251.4,SLC9A4,1.8980000000000006,2332
ENSG00000115593.14,SMYD1,1.8980000000000006,2333
ENSG00000065609.14,SNAP91,1.8980000000000006,2334
ENSG00000164651.16,SP8,1.8980000000000006,2335
ENSG00000269959.1,SPACA6P-AS,1.8980000000000006,2336
ENSG00000277893.1,SRD5A2,1.8980000000000006,2337
ENSG00000188451.8,SRP72P2,1.8980000000000006,2338
ENSG00000166111.9,SVOP,1.8980000000000006,2339
ENSG00000176769.9,TCERG1L,1.8980000000000006,2340
ENSG00000187621.14,TCL6,1.8980000000000006,2341
ENSG00000119913.4,TECTB,1.8980000000000006,2342
ENSG00000203730.2,TEDDM1,1.8980000000000006,2343
ENSG00000224743.6,TEX26-AS1,1.8980000000000006,2344
ENSG00000181234.9,TMEM132C,1.8980000000000006,2345
ENSG00000151952.14,TMEM132D,1.8980000000000006,2346
ENSG00000177238.13,TRIM72,1.8980000000000006,2347
ENSG00000261456.5,TUBB8,1.8980000000000006,2348
ENSG00000188730.4,VWC2,1.8980000000000006,2349
ENSG00000214102.7,WEE2,1.8980000000000006,2350
ENSG00000183850.13,ZNF730,1.8980000000000006,2351
ENSG00000170373.8,CST1,1.8980000000000001,2352
ENSG00000122121.10,XPNPEP2,1.8962499999999998,2353
ENSG00000250641.1,XXbac-BPG32J3.19,1.8954999999999997,2354
ENSG00000267512.1,CTC-250I14.3,1.8954,2355
ENSG00000231367.5,AC016995.3,1.894,2356
ENSG00000184564.8,SLITRK6,1.894,2357
ENSG00000118492.16,ADGB,1.8923999999999999,2358
ENSG00000239419.3,RN7SL535P,1.8921999999999999,2359
ENSG00000255398.2,HCAR3,1.8920499999999998,2360
ENSG00000280403.1,FKSG62,1.891,2361
ENSG00000107159.12,CA9,1.8905,2362
ENSG00000211675.2,IGLC1,1.8899999999999997,2363
ENSG00000257513.7,NPIPB1P,1.8895000000000002,2364
ENSG00000280767.2,RP13-465B17.5,1.8890000000000002,2365
ENSG00000111780.8,AL021546.6,1.8882999999999999,2366
ENSG00000211897.7,IGHG3,1.8874999999999993,2367
ENSG00000250266.1,RP11-789C1.1,1.8862500000000002,2368
ENSG00000239951.1,IGKV3-20,1.884500000000001,2369
ENSG00000106038.12,EVX1,1.88405,2370
ENSG00000211640.3,IGLV6-57,1.8837000000000002,2371
ENSG00000261054.1,RP11-6O2.4,1.8829999999999996,2372
ENSG00000256039.1,RP11-291B21.2,1.8820000000000001,2373
ENSG00000244437.1,IGKV3-15,1.8814999999999995,2374
ENSG00000204659.4,CBY3,1.8809999999999998,2375
ENSG00000280179.1,CH507-42P11.6,1.8809999999999998,2376
ENSG00000134020.7,PEBP4,1.8809999999999998,2377
ENSG00000250982.2,RP11-159J3.1,1.8809999999999998,2378
ENSG00000229261.1,RP11-227H15.4,1.8809999999999998,2379
ENSG00000239593.1,RP11-477J21.6,1.8809999999999998,2380
ENSG00000276842.1,RP11-713N11.6,1.8809999999999998,2381
ENSG00000236120.6,RP11-733O18.1,1.8809999999999998,2382
ENSG00000237233.2,TMEM26-AS1,1.8809999999999998,2383
ENSG00000184106.8,TREML3P,1.8809999999999998,2384
ENSG00000224331.2,AC019181.3,1.8807,2385
ENSG00000236431.1,AC009237.11,1.87825,2386
ENSG00000258399.6,MEG8,1.878,2387
ENSG00000230356.1,NCAPD2P1,1.878,2388
ENSG00000243824.1,RP11-434O22.1,1.878,2389
ENSG00000264924.1,RP11-799B12.2,1.878,2390
ENSG00000185087.11,FAM169B,1.8775000000000002,2391
ENSG00000258819.1,RP11-7F17.3,1.8775000000000002,2392
ENSG00000248881.1,CTC-366B18.2,1.8769999999999998,2393
ENSG00000141316.12,SPACA3,1.876,2394
ENSG00000203857.9,HSD3B1,1.8755,2395
ENSG00000254802.1,AC022182.3,1.8752,2396
ENSG00000166961.14,MS4A15,1.8740499999999998,2397
ENSG00000120729.9,MYOT,1.873,2398
ENSG00000124939.5,SCGB2A1,1.8722,2399
ENSG00000280230.1,FKSG51,1.8704999999999998,2400
ENSG00000273262.1,RP11-18I14.11,1.8704999999999998,2401
ENSG00000258011.2,HMGA1P3,1.8699999999999999,2402
ENSG00000259212.1,CTD-3065B20.2,1.8695,2403
ENSG00000276058.1,STMN1P1,1.8695,2404
ENSG00000102854.14,MSLN,1.8675000000000002,2405
ENSG00000110195.11,FOLR1,1.8674,2406
ENSG00000258483.2,AC144835.1,1.866,2407
ENSG00000258534.1,CTD-2134A5.4,1.866,2408
ENSG00000267736.2,HMGB2P1,1.866,2409
ENSG00000074211.13,PPP2R2C,1.866,2410
ENSG00000179363.6,TMEM31,1.866,2411
ENSG00000279419.1,RP5-907C10.3,1.8650000000000002,2412
ENSG00000274877.1,RP11-65I12.1,1.8635000000000002,2413
ENSG00000270076.1,AF131215.8,1.8630000000000002,2414
ENSG00000258798.1,RP11-895M11.3,1.8607,2415
ENSG00000143768.11,LEFTY2,1.8604,2416
ENSG00000211679.2,IGLC3,1.8594999999999997,2417
ENSG00000254709.6,IGLL5,1.859,2418
ENSG00000260052.1,CTC-527H23.3,1.8570000000000002,2419
ENSG00000100593.17,ISM2,1.8570000000000002,2420
ENSG00000233718.5,MYCNOS,1.8570000000000002,2421
ENSG00000226088.1,RP11-180O5.2,1.8570000000000002,2422
ENSG00000243466.1,IGKV1-5,1.857,2423
ENSG00000259823.5,LYPD8,1.8545000000000003,2424
ENSG00000226468.2,AC018641.7,1.8538999999999999,2425
ENSG00000260644.6,HERC2P5,1.853,2426
ENSG00000230371.1,KARSP2,1.853,2427
ENSG00000233214.1,AC002511.2,1.8529999999999998,2428
ENSG00000276101.1,RP11-455O6.8,1.8526500000000001,2429
ENSG00000118785.13,SPP1,1.8520000000000008,2430
ENSG00000258941.3,RP11-407N17.3,1.8516,2431
ENSG00000151834.15,GABRA2,1.8508,2432
ENSG00000130173.13,C19orf80,1.8489999999999998,2433
ENSG00000054938.15,CHRDL2,1.8465500000000001,2434
ENSG00000244116.3,IGKV2-28,1.8459999999999999,2435
ENSG00000213060.4,RP4-612B18.3,1.845,2436
ENSG00000161055.3,SCGB3A1,1.845,2437
ENSG00000136155.16,SCEL,1.84435,2438
ENSG00000231412.2,CTC-490G23.2,1.8435000000000001,2439
ENSG00000261650.1,RP11-474D1.4,1.8433,2440
ENSG00000254420.1,RP11-452H21.1,1.8410000000000002,2441
ENSG00000225541.1,AC002480.5,1.8409999999999997,2442
ENSG00000171714.10,ANO5,1.8409999999999997,2443
ENSG00000255875.2,CTD-2102P23.1,1.8409999999999997,2444
ENSG00000259438.1,CTD-2650P22.1,1.8409999999999997,2445
