"gene_symbol","module","network_input","kME_turquoise","kME_brown","kME_blue","kME_grey","max_abs_kME","best_kME_module"
"RP11-103J8.2","grey",TRUE,-0.109149231325836,-0.0809755115001329,0.0720536016694894,0.140713573406745,0.140713573406745,"grey"
"AC003006.7","grey",TRUE,0.00400246907837069,0.0101696507597715,0.226325837257161,0.110446009493562,0.226325837257161,"blue"
"ELAVL2","turquoise",TRUE,0.332827438606306,0.0445263985824898,0.150223277679623,0.552576474888081,0.552576474888081,"grey"
"RP11-1250I15.2","grey",TRUE,-0.0536702041399743,-0.120289879887259,0.294109295690116,0.110679935411408,0.294109295690116,"blue"
"IGHV1-18","brown",TRUE,0.513587220865826,0.776614217360214,0.0598935557672502,-0.0179962356877832,0.776614217360214,"brown"
"COMP","turquoise",TRUE,0.742965395560884,0.420024839088181,0.0261722824871343,0.157725383120013,0.742965395560884,"turquoise"
"AC064834.1","grey",TRUE,-0.0778925597535235,-0.147520098350985,0.109223278656338,0.336011876076485,0.336011876076485,"grey"
"IGLV3-25","brown",TRUE,0.484124579133943,0.730468741820745,0.0017924455197036,-0.0431607887261686,0.730468741820745,"brown"
"CTD-2616J11.3","grey",TRUE,0.212698842900401,0.276665805354116,0.302861583923649,0.0609352069912151,0.302861583923649,"blue"
"RP11-632F7.3","blue",TRUE,0.11635327697677,0.120983051040557,0.363845254560071,-0.0534528762206385,0.363845254560071,"blue"
"IGKV1-12","brown",TRUE,0.403844934629446,0.670596414001051,0.0776239329296483,0.0115060739254645,0.670596414001051,"brown"
"RP5-890E16.4","grey",TRUE,-0.0216435128880225,-0.0273401120583417,-0.0597338120116845,-0.145443010132767,0.145443010132767,"grey"
"AC005281.1","grey",TRUE,0.0375003149530238,-0.0347136185363402,0.0574503788528848,0.191587216443917,0.191587216443917,"grey"
"PLA2G2F","grey",TRUE,0.0707733182511738,0.120029854485252,-0.0105871398131701,-0.105103908803756,0.120029854485252,"brown"
"RP11-621L6.3","grey",TRUE,-0.0821267316115029,-0.00204703446885229,0.154412722809566,-0.0865025915585259,0.154412722809566,"blue"
"RP11-831F12.3","blue",TRUE,0.121855338417594,0.188658565708128,0.412417258786593,-0.0209009522547678,0.412417258786593,"blue"
"ERI3-IT1","grey",TRUE,0.18654454039897,0.229185145347821,0.37058167681858,0.0743409652369978,0.37058167681858,"blue"
"RP11-424M22.3","grey",TRUE,0.0879610576102501,0.0860900310961957,0.216415304372506,0.0312736439238288,0.216415304372506,"blue"
"IGHV4-39","brown",TRUE,0.445327081496485,0.661255808147425,0.0163430228684216,0.00637290487629594,0.661255808147425,"brown"
"RP1-276N6.2","grey",TRUE,-0.0980441992259212,-0.168767472990424,-0.0124623403123335,0.284437294036555,0.284437294036555,"grey"
"HIST1H2AJ","grey",TRUE,-0.174230641067707,-0.0146380771845377,0.00504219192757143,-0.258638348854781,0.258638348854781,"grey"
"LINC00540","grey",TRUE,0.238369315666609,0.143177995363416,0.241004927587756,0.3328046441722,0.3328046441722,"grey"
"CTRC","blue",TRUE,0.0676261719011694,0.0309977281188221,0.350609639704962,0.0519740833677413,0.350609639704962,"blue"
"DAO","brown",TRUE,0.302384433794549,0.383440719344909,0.0771234122063689,0.073047546952554,0.383440719344909,"brown"
"DLX3","grey",TRUE,0.134857446923273,-0.150914870090585,0.138763968755501,0.627728117527323,0.627728117527323,"grey"
"RP11-141O11.2","grey",TRUE,0.0422332955694627,-0.118928912096793,0.115253852118951,0.336028808813394,0.336028808813394,"grey"
"RP11-15F12.6","blue",TRUE,0.0893640283880685,0.0792279791369153,0.405054218939513,0.180237454177852,0.405054218939513,"blue"
"RP11-225H22.4","turquoise",TRUE,0.412620873623327,0.377645477909978,0.0253262935356558,-0.00651953489393938,0.412620873623327,"turquoise"
"RP11-297J22.1","turquoise",TRUE,0.497034727478419,0.380180739794982,0.0673079917236238,-0.0841773641936606,0.497034727478419,"turquoise"
"TSSC1-IT1","grey",TRUE,0.210609207951014,0.145026063249697,0.256677973779508,0.0984979693395387,0.256677973779508,"blue"
"FAM3B","grey",TRUE,-0.094455741242424,-0.170829795007604,0.0449316228300401,0.311419267680116,0.311419267680116,"grey"
"RP13-1032I1.10","grey",TRUE,-0.198238429272409,-0.167974598800896,-0.138790769857609,-0.0359762043770745,0.198238429272409,"turquoise"
"IGHV1-69-2","brown",TRUE,0.471459559364088,0.740646285191816,0.0404778242979912,-0.0302835156212529,0.740646285191816,"brown"
"IGHV3-43","brown",TRUE,0.469040933733085,0.720796180595231,0.0179013126828433,-0.00841851422852791,0.720796180595231,"brown"
"AP000344.3","grey",TRUE,0.0347307380599831,0.0093048738569826,0.0601218946236866,0.21022743110819,0.21022743110819,"grey"
"TRGV7","brown",TRUE,0.405008725282471,0.55870189204251,0.0318637294283833,-0.0794905381034485,0.55870189204251,"brown"
"CTD-2003C8.2","turquoise",TRUE,0.438639477744815,0.394656310281896,0.0418961532972667,0.00825211510101787,0.438639477744815,"turquoise"
"RP11-256I23.1","blue",TRUE,0.13000015697914,-0.0217545641976287,0.376031198813186,0.189641741620782,0.376031198813186,"blue"
"GPR15","brown",TRUE,0.218955980200354,0.485009784869797,0.158400435371868,0.151126867107777,0.485009784869797,"brown"
"IGKV1-17","brown",TRUE,0.426821566040831,0.689627489050569,-0.00690915576565457,0.018904016921634,0.689627489050569,"brown"
"PDLIM1P4","turquoise",TRUE,0.442956106202696,0.408884697030296,0.125080968706089,-0.0423522236061423,0.442956106202696,"turquoise"
"RPS3AP43","grey",TRUE,-0.0207070381226817,-0.0128453933165412,0.135408819499999,0.0138243180141386,0.135408819499999,"blue"
"TTC36","grey",TRUE,0.139030986353698,0.0679034390095793,0.186747206265612,0.156124688382529,0.186747206265612,"blue"
"VWDE","grey",TRUE,0.202639775919455,0.0536532869910795,0.30144883700021,0.298599631270733,0.30144883700021,"blue"
"IGHV3-15","brown",TRUE,0.474423759684435,0.752978505905098,0.00166084646961814,-0.00267025587033391,0.752978505905098,"brown"
"RP11-711D18.2","grey",TRUE,-0.108408580976426,0.0302795870035982,0.0397640163357619,0.0514033900634536,0.108408580976426,"turquoise"
"TUBB8P2","blue",TRUE,0.0690346610175022,0.0691429654001004,0.423024594134097,0.0579757362323925,0.423024594134097,"blue"
"IGKV5-2","brown",TRUE,0.375601969260536,0.634525571308377,0.0986876111690026,-0.0110658875453622,0.634525571308377,"brown"
"RPS15AP36","grey",TRUE,0.168138109458571,0.0938359888390912,0.198928890192432,0.263392303484321,0.263392303484321,"grey"
"PAH","grey",TRUE,-0.0116730164003884,-0.230674100042633,0.173011188161751,0.674824588613892,0.674824588613892,"grey"
"CTD-2616J11.2","blue",TRUE,0.0317538514599772,0.102814315202565,0.300588244445394,0.0138288927044493,0.300588244445394,"blue"
"RP11-173A8.2","grey",TRUE,0.147925164606669,0.162647973668993,0.299145756287112,0.0809492952412022,0.299145756287112,"blue"
"HIST2H2BB","turquoise",TRUE,0.413381252500511,0.421389193911999,0.101954585866411,-0.0397432019800138,0.421389193911999,"brown"
"IGLV7-46","brown",TRUE,0.377661325802424,0.640654665962589,0.0393219889467294,0.0532521199697373,0.640654665962589,"brown"
"AC005256.1","grey",TRUE,-0.171300623091666,-0.0461500766356181,-0.0765467453061101,-0.341353117132891,0.341353117132891,"grey"
"AC023271.1","blue",TRUE,0.0183074709224061,-0.000265602709542697,0.369287337448444,0.0324276060204528,0.369287337448444,"blue"
"AC108004.2","grey",TRUE,0.214399455245161,0.245784766126051,-0.01744021112372,-0.161356191756625,0.245784766126051,"brown"
"ACTG1P4","grey",TRUE,0.0776426320763783,0.0313096615896301,0.188985250220388,0.121889965662734,0.188985250220388,"blue"
"C16orf47","turquoise",TRUE,0.419860108355751,0.346923218941456,0.0640077831982835,0.0409922892996415,0.419860108355751,"turquoise"
"C19orf67","grey",TRUE,-0.0347627163451573,-0.0255724520019912,0.253510091651627,0.117079148294634,0.253510091651627,"blue"
"C6orf58","grey",TRUE,-0.0556030728518142,-0.00176472390743198,-0.0372783176740921,-0.202458696917414,0.202458696917414,"grey"
"CTD-2144E22.9","grey",TRUE,-0.0196385328231633,-0.0624141187747416,0.250621937184883,0.0479068283821539,0.250621937184883,"blue"
"CTD-2147F2.2","blue",TRUE,0.0258393788772366,-0.00456316405190408,0.364249957009634,0.0573227329544579,0.364249957009634,"blue"
"DUX4L26","grey",TRUE,0.167785710629919,0.0562463196930821,0.292811088840129,0.133786031143009,0.292811088840129,"blue"
"FAM83C","grey",TRUE,0.139852501487293,-0.00731512121059373,0.215288800876004,0.44908944173768,0.44908944173768,"grey"
"GGTA2P","blue",TRUE,0.0596891550152974,0.0239466024904645,0.371923719037061,0.129406240501866,0.371923719037061,"blue"
"GOLGA8J","grey",TRUE,0.127732874010459,0.162080169280217,0.308363986716366,0.0434979019050315,0.308363986716366,"blue"
"GPR142","brown",TRUE,0.336240110148392,0.389220875355832,0.103890537815564,-0.081760846214665,0.389220875355832,"brown"
"HYAL4","grey",TRUE,0.0489170340557104,0.117009753223134,0.045590310455876,0.11808807869635,0.11808807869635,"grey"
"KNOP1P2","blue",TRUE,0.153396744967893,0.139727066340753,0.358072693128174,0.0650348295263648,0.358072693128174,"blue"
"LINC00592","grey",TRUE,0.0349381492292021,-0.0163920518710924,0.0167788462663379,0.0217861217073557,0.0349381492292021,"turquoise"
"LINC01018","turquoise",TRUE,0.487505128098897,0.290069109981767,0.111308270806246,0.293445095527991,0.487505128098897,"turquoise"
"OR2A42","grey",TRUE,0.183446913530313,0.0968715240396915,0.203429463473558,0.148386700094334,0.203429463473558,"blue"
"PCDHA11","turquoise",TRUE,0.415727942270827,0.298439310136161,0.159698393129021,0.096564367200314,0.415727942270827,"turquoise"
"PRKAA2","turquoise",TRUE,0.469592854844844,0.245708114999305,0.237728795399293,0.285499143547904,0.469592854844844,"turquoise"
"RP11-135J2.3","blue",TRUE,0.0866246372765606,0.0492054503522378,0.376346308768711,0.106043616660562,0.376346308768711,"blue"
"RP11-16P20.4","grey",TRUE,0.240409113251524,0.145525343121836,0.208449836856946,0.0835897541781062,0.240409113251524,"turquoise"
"RP11-271M24.2","grey",TRUE,0.291078933824077,0.20293622232343,0.125770314782812,0.212816244305282,0.291078933824077,"turquoise"
"RP11-523O18.5","brown",TRUE,0.431718027638578,0.460415359976203,0.295738985439746,0.0752824732460026,0.460415359976203,"brown"
"RP11-538D16.2","grey",TRUE,0.0688754779229238,0.0460094000016113,0.113627908636629,0.0772182680661423,0.113627908636629,"blue"
"TULP2","turquoise",TRUE,0.306132618579023,0.245094534556793,0.179072503074363,0.094640621713382,0.306132618579023,"turquoise"
"ZNF727","turquoise",TRUE,0.608217179570743,0.433488330404553,0.237800874916287,0.204225857066261,0.608217179570743,"turquoise"
"ALPP","grey",TRUE,0.139768699463022,0.176028440295766,0.0640547501233753,-0.230529953662269,0.230529953662269,"grey"
"HCG4","turquoise",TRUE,0.522195962208444,0.447834801764077,0.0105780341378438,0.0831985642523252,0.522195962208444,"turquoise"
"HEPACAM2","brown",TRUE,0.0573409598388924,0.291981067834799,-0.0856496929535561,-0.109421381669055,0.291981067834799,"brown"
"NRIR","brown",TRUE,0.28015536384331,0.385889485469427,0.277733186287443,-0.0542071311596128,0.385889485469427,"brown"
"SIGLEC22P","brown",TRUE,0.544828031303448,0.576489619521239,0.0727895891725834,-0.0557213657576086,0.576489619521239,"brown"
"LINC01058","grey",TRUE,0.16317942462397,0.110696040037662,0.26234082832136,0.21117724303104,0.26234082832136,"blue"
"RP11-723O4.7","blue",TRUE,-0.0423884936448582,-0.0746204987909462,0.34867150209231,0.213149389305217,0.34867150209231,"blue"
"CYP2W1","grey",TRUE,0.0662249260411056,-0.149225283800271,0.116449908867436,0.578129977373119,0.578129977373119,"grey"
"ENPP3","grey",TRUE,0.0089385511815845,-0.14931714112159,0.105937878902517,0.546869652357412,0.546869652357412,"grey"
"ARSEP1","grey",TRUE,-0.0495544661875175,-0.076333188578339,-0.136986551433235,0.106063941531503,0.136986551433235,"blue"
"KLHL34","turquoise",TRUE,0.286727305765444,0.187897471544928,0.0967531173310095,0.387398886017286,0.387398886017286,"grey"
"SFTPB","grey",TRUE,0.223556596022423,0.221065384083328,0.0540750558024548,-0.0640413836086928,0.223556596022423,"turquoise"
"DCDC2","grey",TRUE,-0.00323109744873041,0.0222266063153566,0.118280999882059,0.0128408470331873,0.118280999882059,"blue"
"BANF1P3","grey",TRUE,0.00196436868702708,-0.0383223081504807,0.10320846410655,0.0173242747214807,0.10320846410655,"blue"
"RP11-310P5.1","blue",TRUE,-0.00654109208184447,-0.0879695778677618,0.32018559976025,0.198587534202886,0.32018559976025,"blue"
"IGLV3-1","brown",TRUE,0.453517008040358,0.757555751200342,0.0763264592408529,-0.0503931313162073,0.757555751200342,"brown"
"AC100830.4","grey",TRUE,-0.0769216782600824,-0.0996369126207301,0.2059382764197,0.0345590468636142,0.2059382764197,"blue"
"AC124914.3","blue",TRUE,0.200568734008794,0.136782403624639,0.558262027304081,0.142829338907482,0.558262027304081,"blue"
"CHRDL1","turquoise",TRUE,0.76575758919893,0.524129526973606,0.0823572859998329,0.195772876663823,0.76575758919893,"turquoise"
"B3GALT1","grey",TRUE,0.139918183971681,0.265253154730094,0.0895907473242715,0.104566437238853,0.265253154730094,"brown"
"CALCB","grey",TRUE,0.144146243073948,0.01258877356055,-0.00936295788761611,0.217589336241493,0.217589336241493,"grey"
"RP11-54H7.4","grey",TRUE,0.0750846701265837,0.0851169865667075,0.0782066811951229,-0.014683801465715,0.0851169865667075,"brown"
"AGTR1","turquoise",TRUE,0.711144689441161,0.359901969938227,0.0376794827580674,0.207425588331855,0.711144689441161,"turquoise"
"RN7SL81P","blue",TRUE,0.120896398363435,0.139043583514846,0.353169312004913,0.0176595562379418,0.353169312004913,"blue"
"LINC00238","grey",TRUE,-0.17138302795226,-0.0901250461185427,-0.120885056515841,-0.0885121758738694,0.17138302795226,"turquoise"
"IGHV6-1","brown",TRUE,0.387410680533516,0.610032783431159,0.02617131766666,0.0476945833795328,0.610032783431159,"brown"
"HAVCR1","grey",TRUE,0.0921115543918762,0.127019526347511,0.0453473172252675,0.220910810727916,0.220910810727916,"grey"
"CTC-137K3.1","grey",TRUE,0.0842948151206986,0.0336928415094315,0.311216034803755,0.00597627914840941,0.311216034803755,"blue"
"NPY6R","grey",TRUE,0.124013372534387,0.244608536369291,0.0968639160831233,0.0179122202300814,0.244608536369291,"brown"
"RP11-29H23.6","grey",TRUE,-0.0755263518951796,-0.0495774394067184,0.269069019311514,0.049747632731244,0.269069019311514,"blue"
"HOXD13","grey",TRUE,0.207535033476759,0.0729828594818198,0.0390796460972747,0.21124729104006,0.21124729104006,"grey"
"AC073635.5","grey",TRUE,0.112854668288661,0.00454461912547087,0.365507844065612,0.208412497213901,0.365507844065612,"blue"
"CTB-41I6.2","brown",TRUE,0.51107110154773,0.554151438476308,0.0582299524476026,0.0278603203037215,0.554151438476308,"brown"
"RP11-927P21.2","grey",TRUE,0.105230132052042,0.0417325526071896,0.339108731098388,0.11134436688995,0.339108731098388,"blue"
"NXPE4","grey",TRUE,0.073703904351407,0.116057490796961,0.0890281097295284,0.356812898711276,0.356812898711276,"grey"
"RP11-596D21.1","grey",TRUE,0.00249161046471211,0.0348296273102766,0.12984860114802,0.103303551516639,0.12984860114802,"blue"
"BTF3P5","grey",TRUE,-0.0681318533704566,-0.0646136207857807,-0.00369649969330679,0.0708373367027976,0.0708373367027976,"grey"
"RP11-405A12.1","grey",TRUE,-0.0815661620246723,-0.042868031651374,0.0165556314490051,0.0687105915596235,0.0815661620246723,"turquoise"
"AC124057.5","grey",TRUE,-0.198994388412298,-0.214336066186978,0.175573011862669,0.029370970076069,0.214336066186978,"brown"
"IGHV4-34","brown",TRUE,0.511060979207235,0.759784578689308,0.0973798202250947,-0.00820948458866303,0.759784578689308,"brown"
"GUCA2B","grey",TRUE,0.0916754915685729,0.21817807485669,-0.0224213241371017,0.103856586196339,0.21817807485669,"brown"
"GTF2IP9","grey",TRUE,0.160515569854823,0.0527024611643878,0.35552640343129,0.22750932119362,0.35552640343129,"blue"
"CPA6","grey",TRUE,0.136618243259674,-0.0503952120990253,0.0965855308778253,0.344365067735932,0.344365067735932,"grey"
"RP11-483L5.1","grey",TRUE,0.052564631118891,-0.000203831503772255,-0.0139322725314718,-0.0425066675532156,0.052564631118891,"turquoise"
"AC005498.3","grey",TRUE,0.143534141699256,-0.0190853206243513,0.012081708165666,0.262599700997814,0.262599700997814,"grey"
"COL10A1","turquoise",TRUE,0.753217162862146,0.513109012367914,0.0011741866879459,-0.0143986008871052,0.753217162862146,"turquoise"
"RP11-5G9.6","grey",TRUE,0.00449362989745029,-0.0731987601362709,0.0471768363276895,0.0883601042658569,0.0883601042658569,"grey"
"CH17-140K24.2","grey",TRUE,0.251776977337676,0.135510748951657,0.126743653796767,0.0816638021176429,0.251776977337676,"turquoise"
"RP11-108M12.3","grey",TRUE,0.0828354313261174,-0.00639294847400804,0.174878783890771,0.211235234556414,0.211235234556414,"grey"
"RP11-440G5.2","grey",TRUE,0.0496335273628727,0.0285556653618721,0.171957460983425,0.0485987037947025,0.171957460983425,"blue"
"RP5-1115A15.1","grey",TRUE,0.0995062462811611,0.106378494068747,0.254591130420755,-0.0650535374206155,0.254591130420755,"blue"
"SPAG17","grey",TRUE,0.274390418754461,0.0788797173384681,0.288589377981523,0.274102002789493,0.288589377981523,"blue"
"RP11-254G11.1","grey",TRUE,-0.0498966473684358,-0.0690735000532694,0.0351369975380701,0.184531132220032,0.184531132220032,"grey"
"RP11-671E7.1","grey",TRUE,0.073875648524279,0.0411728500154216,0.264478408305129,0.120609954153226,0.264478408305129,"blue"
"TPSD1","turquoise",TRUE,0.335317831053993,0.321707572643803,0.053521344465408,0.044095287991809,0.335317831053993,"turquoise"
"CTB-167B5.1","grey",TRUE,0.0973285552932848,0.165308026660617,0.271200156659341,0.12605727605905,0.271200156659341,"blue"
"IGHV3-30","brown",TRUE,0.456490039111337,0.724071967602436,0.0133206087434216,0.0196968609172682,0.724071967602436,"brown"
"RP11-221N13.3","turquoise",TRUE,0.358784664558271,0.203750107744658,0.0255254991748082,-0.0690809245935968,0.358784664558271,"turquoise"
"RP11-376N17.4","grey",TRUE,-0.0173115767211057,-0.035883243587693,0.162347801755054,0.204508756975915,0.204508756975915,"grey"
"ART4","turquoise",TRUE,0.541349052610444,0.477569333497372,0.121781976400245,0.126868040248817,0.541349052610444,"turquoise"
"ATP1B1P1","grey",TRUE,0.0884695695976583,0.0992165920431039,0.248422128713202,-0.0889837940493175,0.248422128713202,"blue"
"CALHM3","grey",TRUE,0.0876444071671068,0.110556434393763,-0.044009172932686,-0.159066938740729,0.159066938740729,"grey"
"MRPL23-AS1","grey",TRUE,0.141167288354069,-0.0825422093772035,0.257587611663937,0.310815292027465,0.310815292027465,"grey"
"OR7E12P","turquoise",TRUE,0.396930957136143,0.385634745002162,0.301825574368846,-0.0437853216217601,0.396930957136143,"turquoise"
"RIMS1","turquoise",TRUE,0.524639965047252,0.359241382910695,0.072157947837982,0.199177808363258,0.524639965047252,"turquoise"
"RP11-1012E15.2","grey",TRUE,0.0790519532406829,0.0402723297471275,0.080817017629211,-0.00513179673870986,0.080817017629211,"blue"
"RP11-496I2.5","turquoise",TRUE,0.29489251562337,0.10597870711842,0.198335259088178,0.306028157101095,0.306028157101095,"grey"
"SAPCD2P3","blue",TRUE,-0.00999246857652066,0.0146622723357132,0.3336784722611,0.0455096775385095,0.3336784722611,"blue"
"PKLR","grey",TRUE,0.0422109533579808,-0.142112984101032,0.0914506939865944,0.663978370706863,0.663978370706863,"grey"
"C1orf95","turquoise",TRUE,0.605545163656496,0.314156376979573,0.0949005270878489,0.255627934158811,0.605545163656496,"turquoise"
"RP11-113K21.3","grey",TRUE,0.0280937653012354,-0.0743749633515921,0.211201950637742,0.203705693083268,0.211201950637742,"blue"
"C11orf86","grey",TRUE,-0.10439398391319,0.0733664901731396,-0.137986201528074,0.0215859216995611,0.137986201528074,"blue"
"KNG1","grey",TRUE,0.00616108398565841,-0.126661584673723,0.127244937748878,0.62035564310405,0.62035564310405,"grey"
"LY6G6D","grey",TRUE,-0.00540650496415415,-0.301610020008237,0.130795877484236,0.763413129009941,0.763413129009941,"grey"
"IGKV6-21","brown",TRUE,0.433587606011779,0.677109815761654,0.0807182078545637,0.041362877887907,0.677109815761654,"brown"
"CTD-2527I21.15","grey",TRUE,-0.005687540170597,0.0639873320866248,0.0166486222612968,-0.129401314542179,0.129401314542179,"grey"
"GAPDHP22","grey",TRUE,-0.0232821441232254,-0.0374514920292077,0.136568903551733,0.164653912479164,0.164653912479164,"grey"
"IGHV4-61","brown",TRUE,0.476399846984382,0.700378395056953,0.131101733998623,0.0646656279484946,0.700378395056953,"brown"
"GLIS2-AS1","grey",TRUE,-0.00805390506347042,-0.121663738331037,0.00615310662504904,0.157460804417985,0.157460804417985,"grey"
"MUC5B","grey",TRUE,0.0697642177026599,0.24227286741996,-0.0390840563772067,-0.275050828710542,0.275050828710542,"grey"
"IGLV4-69","brown",TRUE,0.441147822216082,0.690399605469523,0.0280866630229189,0.00758121884026262,0.690399605469523,"brown"
"TEX43","grey",TRUE,-0.0441345156518341,-0.210210214214423,0.146368794633229,0.479075175893614,0.479075175893614,"grey"
"AE000662.93","grey",TRUE,-0.040932841727338,-0.0568468900478018,-0.0333470404619314,0.0967392208310765,0.0967392208310765,"grey"
"AF213884.2","grey",TRUE,0.00398706792554363,0.0150638665176053,0.203812110874495,0.111332935016662,0.203812110874495,"blue"
"RP11-290D2.6","grey",TRUE,-0.0238765551804489,-0.0734722448109491,-0.00233790798763838,0.177616522599747,0.177616522599747,"grey"
"RP11-923I11.3","grey",TRUE,0.0450299862990702,0.0356828914060137,0.0805932991523295,0.0467117087612406,0.0805932991523295,"blue"
"EVX1-AS","grey",TRUE,0.00335504042892871,-0.0596575495251138,0.170328587230062,0.294252010357876,0.294252010357876,"grey"
"RP11-758N13.3","grey",TRUE,0.0762676907918053,-0.0156971328208435,0.0994593870526467,-0.0281808114483903,0.0994593870526467,"blue"
"KLK12","grey",TRUE,-0.0166469945057743,0.0885006952291275,-0.100072356139205,-0.15988172255013,0.15988172255013,"grey"
"RP11-486F17.1","blue",TRUE,-0.0373765308068875,-0.184705183849743,0.453550593809852,0.329205961955113,0.453550593809852,"blue"
"RPL5P18","grey",TRUE,-0.0675377417308181,-0.0774223079045068,0.180612109904257,0.0181786692141452,0.180612109904257,"blue"
"IGHV3-49","brown",TRUE,0.432594993593097,0.710870787914671,0.0294472260130371,0.0104684591998299,0.710870787914671,"brown"
"IGKV1-6","brown",TRUE,0.444973376665989,0.691708706068172,0.0693891120129856,0.0547178197767699,0.691708706068172,"brown"
"AC079753.4","grey",TRUE,-0.105224046469587,-0.0167671041561541,0.274523759359504,-0.0252485467418591,0.274523759359504,"blue"
"PRDM13","grey",TRUE,0.156912178062831,0.00569339176647202,0.133762781925904,0.489879681063176,0.489879681063176,"grey"
"RP11-76I23.7","grey",TRUE,0.0971243455446484,0.149169041865048,-0.0935542119168233,-0.109469297526686,0.149169041865048,"brown"
"RP5-877J2.1","grey",TRUE,0.170750339404334,0.165705303695022,0.0408216655315894,0.0410612948312228,0.170750339404334,"turquoise"
"TFP1","grey",TRUE,0.158574002037561,0.128640743301036,0.245886573884979,0.130034661840705,0.245886573884979,"blue"
"FAM189A1","grey",TRUE,0.148516275290127,0.0374004427094515,0.103436020695421,0.378144688739684,0.378144688739684,"grey"
"RP11-44N12.5","grey",TRUE,0.103275328824731,0.179166515404764,0.0512946333625265,-0.194669558803822,0.194669558803822,"grey"
"RP13-46H24.1","blue",TRUE,0.124482802750693,0.0740020755298596,0.407844598835853,0.256227489458519,0.407844598835853,"blue"
"RP11-573D15.1","grey",TRUE,-0.173284209278418,-0.097166089553148,0.029753827661045,-0.0021602925179708,0.173284209278418,"turquoise"
"IGHV3-53","brown",TRUE,0.457374547403066,0.727528123056375,0.0529078217213458,-0.0499167293479554,0.727528123056375,"brown"
"IGHV3-7","brown",TRUE,0.301035804815695,0.543795484455999,0.0235350472943742,0.147339442474285,0.543795484455999,"brown"
"SLC9A3","grey",TRUE,-0.000777233547248419,0.027521578793212,0.168234351532188,0.343927200395461,0.343927200395461,"grey"
"IGHV5-51","brown",TRUE,0.453141163191833,0.75976000522413,0.0387133987651889,-0.0343416070669441,0.75976000522413,"brown"
"ADH1C","grey",TRUE,0.0769382590002487,0.151933338513537,-0.0129763243485081,0.253700080290615,0.253700080290615,"grey"
"RP11-214O1.3","grey",TRUE,0.0518498657448167,0.116929470300448,0.265759857154358,-0.173464966650233,0.265759857154358,"blue"
"RP11-557J10.3","grey",TRUE,0.222429779267441,0.277759892302242,0.257706920319334,0.0503935373361405,0.277759892302242,"brown"
"UROC1","grey",TRUE,-0.0893692634967367,-0.133254853517569,0.0930015769111026,0.141462796163113,0.141462796163113,"grey"
"ZNF280A","grey",TRUE,0.156268463882731,-0.0279941034521092,0.133351440152376,0.35377454493531,0.35377454493531,"grey"
"SERPINA6","grey",TRUE,0.0635965191267003,-0.0609671255482724,0.0476419758190166,0.52154424346691,0.52154424346691,"grey"
"RP11-80I15.4","blue",TRUE,0.0616422546198483,0.00922986030703502,0.343118676139657,0.0412623868407802,0.343118676139657,"blue"
"LINC01485","grey",TRUE,0.107989048970229,0.00816179746203138,0.129316545215586,0.546726261647611,0.546726261647611,"grey"
"AC129778.2","grey",TRUE,0.152681979317226,0.0863244148546412,0.0789734751257423,0.040469325048573,0.152681979317226,"turquoise"
"MRPL40P1","grey",TRUE,-0.0881856826453436,-0.0160982276873376,0.170288608452221,-0.173094095570863,0.173094095570863,"grey"
"RP1-45I4.3","grey",TRUE,-0.00331261891933385,-0.0492513846179714,0.104795984543249,0.115310068551962,0.115310068551962,"grey"
"RP11-281P23.2","grey",TRUE,-0.0271243685241567,0.0117113063916836,0.195016562091688,0.0824033655976169,0.195016562091688,"blue"
"RP11-325L12.7","grey",TRUE,-0.0328067748202094,-0.15655348912374,0.200534123344515,0.352195663425036,0.352195663425036,"grey"
"RP11-435I10.3","grey",TRUE,0.0599997440042718,0.120850028470434,0.202858583592627,0.0475844831668049,0.202858583592627,"blue"
"RP11-460I13.6","grey",TRUE,0.0450486481286225,0.0141020703463096,0.205440925320033,0.0555830965786025,0.205440925320033,"blue"
"RP11-91P24.1","grey",TRUE,-0.0455614888674764,-0.0223468201294642,0.297030841953947,0.00102665974558671,0.297030841953947,"blue"
"UGT2A3","grey",TRUE,0.092587255314052,0.0354530063965119,0.0267678288921639,0.528587392082139,0.528587392082139,"grey"
"RP11-321F8.4","grey",TRUE,-0.0291118151279627,-0.137504372248562,0.29172488457132,0.167947874381428,0.29172488457132,"blue"
"RP11-332K15.1","grey",TRUE,0.230794431530086,0.214599614070755,-0.0113748797035694,0.08946250947463,0.230794431530086,"turquoise"
"IGHV3-33","brown",TRUE,0.467620649289786,0.719440465516154,0.115137534016887,0.0223595432878616,0.719440465516154,"brown"
"SLC4A4","brown",TRUE,0.165105467556139,0.37701512098567,-0.00840712792989489,-0.208541147331134,0.37701512098567,"brown"
"RP1-142L7.5","grey",TRUE,0.176141089447614,0.067778745888423,0.260245080489328,0.26864366178869,0.26864366178869,"grey"
"RP11-707G14.8","blue",TRUE,0.0943906060905195,0.0326550642085521,0.438106855982509,0.207525477507743,0.438106855982509,"blue"
"IGLV3-19","brown",TRUE,0.47198260955034,0.752225864851823,0.0134148220917857,-0.0390970081832655,0.752225864851823,"brown"
"SMAD5-AS1_1","grey",TRUE,-0.0197747530478068,-0.00451157227365488,-0.00627277409954256,0.0695625449286745,0.0695625449286745,"grey"
