mcop_log2,mcop_ng_ml,log_or_vs_median,se_log_or,or_vs_median,ci_low,ci_high
1.499427578819059,2.8273051063055092,-0.47977818269730765,0.26573602657151957,0.6189206638931612,0.3655112033236386,1.0480192801498673
1.528828119580217,2.8855135776913285,-0.47011695458991726,0.26032801451798454,0.6249291756730578,0.3730366465532895,1.0469118201008119
1.5582286603413749,2.944920443312534,-0.4604557264825269,0.2549200306005833,0.6309960183763106,0.38071700852482393,1.045805588643136
1.587629201102533,3.0055503756731308,-0.45079449837513647,0.24951207664880354,0.6371217582823486,0.38855547654872785,1.044700588143391
1.617029741863691,3.0674285552338847,-0.44113327026774607,0.24410415465424634,0.643306967168069,0.39655530331700783,1.043596821289137
1.646430282624849,3.130580680870121,-0.4314720421603557,0.23869626678898803,0.6495522223612065,0.4047198082197745,1.0424942911251542
1.675830823386007,3.1950329805448265,-0.4218108140529652,0.23328841542649517,0.6558581067942216,0.4130523786846436,1.0413930010946881
1.705231364147165,3.2608122222014915,-0.4121495859455748,0.22788060316551734,0.6622252090587115,0.42155647153869363,1.0402929550865676
1.734631904908323,3.327945724881211,-0.40248835783818443,0.22247283285746305,0.6686541234603489,0.4302356143925654,1.0391941574891934
1.7640324456694811,3.3964613700686668,-0.392827129730794,0.21706510763786777,0.6751454500743549,0.43909340704610333,1.0380966132525955
1.793432986430639,3.466387613271695,-0.3831659016234036,0.21165743096268386,0.6816997948015098,0.44813352291470543,1.0370003279600017
1.822833527191797,3.537753495839263,-0.3735046735160132,0.20624980665027828,0.6883177694247079,0.4573597104752594,1.035905307910663
1.8522340679529552,3.610588657022745,-0.36384344540862273,0.200842238930213,0.694999991666062,0.46677579473017927,1.034811560216056
1.8816346087141131,3.6849233462855184,-0.35418221730123234,0.19543473250012164,0.7017470852445604,0.4763856786875984,1.0337190929120514
1.911035149475271,3.7607884358659924,-0.344520989193842,0.19002729259229365,0.7085596799342859,0.4861933448552057,1.032627915090233
1.9404356902364293,3.8382154335992795,-0.3348597610864515,0.1846199250519563,0.7154384116231989,0.49620285674447007,1.031538037052283
1.9698362309975872,3.9172364960028405,-0.32519853297906115,0.17921263642972413,0.7223839223724902,0.5064183603810757,1.0304494704923115
1.9992367717587451,3.997884441631539,-0.31553730487167075,0.17380543409129853,0.7293968604765122,0.5168440858161876,1.0293622287132105
2.028637312519903,4.080192764707647,-0.30587607676428036,0.16839832634829446,0.7364778805232903,0.52748434863162,1.0282763268846757
2.058037853281061,4.164195649031461,-0.29621484865688996,0.16299132261509622,0.743627643455622,0.5383435514299704,1.0271917823525663
2.0874383940422194,4.249927982178322,-0.28655362054949945,0.15758443359799146,0.7508468166327695,0.5494261852981412,1.02610861501193
2.1168389348033774,4.337425369987903,-0.27689239244210906,0.15217767152460612,0.7581360738927511,0.5607368312291876,1.025026847759518
2.1462394755645353,4.426724151351822,-0.26723116433471866,0.14677105042402533,0.765496095615237,0.5722801614827844,1.0239465070462697
2.1756400163256933,4.517861413305692,-0.25756993622732827,0.1413645864711611,0.7729275687850566,0.58406094085836,1.0228676235565244
2.205040557086851,4.610875006431882,-0.24790870811993787,0.13595829841323662,0.7804311870563211,0.5960840278464581,1.0217902330492004
2.234441097848009,4.705803560579401,-0.2382474800125475,0.1305522081021717,0.7880076508171691,0.6083543756122372,1.0207143774078622
2.2638416386091675,4.802686500907412,-0.22858625191557674,0.12514634117459505,0.7956576672468512,0.6208770327304002,1.0196401059718305
2.2932421793703255,4.901564064259049,-0.21892556982926936,0.1197412373241677,0.8033815117514566,0.6336561578833759,1.0185679495011637
2.3226427201314834,5.002477315872352,-0.20926799117438605,0.11433931467637828,0.811177818015624,0.6466922233938107,1.0175001780404684
2.3520432608926414,5.105468166435228,-0.1996165364503347,0.10894341863673572,0.819044766681315,0.6599845519254888,1.0164394422125593
2.3814438016537993,5.21057938949155,-0.18997422615652332,0.10355638796715624,0.8269804481333153,0.673532101573096,1.0153883682714984
2.4108443424149573,5.31785463920561,-0.18034408079235972,0.09818105367673331,0.8349828604139096,0.6873334472833282,1.0143495561588762
2.4402448831761157,5.427338468492304,-0.1707291208572518,0.09282023787189016,0.8430499071809552,0.7013867622990947,1.0133255775573602
2.4696454239372736,5.53907634752058,-0.16113236685060775,0.08747675256069296,0.8511793957141593,0.7156897997044143,1.0123189739291358
2.4990459646984315,5.653114682597842,-0.15155683927183536,0.08215339840577503,0.8593690349745319,0.7302398741541227,1.0113322545259817
2.5284465054595895,5.769500835443135,-0.14200555862034253,0.0768529634199603,0.8676164337221521,0.7450338438792121,1.0103678943567371
2.5578470462207474,5.888283142857135,-0.13248154539553725,0.07157822159826473,0.875919098697555,0.7600680930654903,1.0094283320968578
2.5872475869819054,6.009510936797096,-0.12298782009682746,0.06633193147950246,0.8842744328722004,0.7753385147102609,1.0085159679235827
2.6166481277430638,6.133234564865106,-0.11352740322362091,0.061116834630220135,0.8926797337736425,0.7908404940688553,1.0076331612589384
2.6460486685042217,6.259505411218146,-0.10410331527532582,0.05593565404312535,0.9011321918911657,0.8065688928100738,1.0067822284014007
2.6754492092653797,6.388375917908662,-0.09471857675135002,0.050791092441558036,0.909628889167796,0.8225180340069035,1.0059654400254694
2.7048497500265376,6.519899606664474,-0.08537620815110143,0.04568583048087468,0.9181667975847319,0.8386816880962091,1.0051850185267117
2.7342502907876955,6.654131101117105,-0.07607922997398797,0.04062252483686242,0.9267427778443609,0.8550530599484663,1.004443135187944
2.7636508315488535,6.79112614948774,-0.06683066271941758,0.03560380617047434,0.9353535781581563,0.8716247771959306,1.0037419071401668
2.793051372310012,6.9309416477402435,-0.05763352688679807,0.030632276957266447,0.9439958331458437,0.888388879974933,1.0030833940896018
2.82245191307117,7.073635663210847,-0.04849084297553764,0.025710509168916935,0.952666062852336,0.9053368122451857,1.0024695947796938
2.8518524538323278,7.219267458724333,-0.039405631485044106,0.02084104179310753,0.9613606718890174,0.9224594148560668,1.0019024431542172
2.8812529945934857,7.367897517206718,-0.030380912914725382,0.016026378176843194,0.9700759487060305,0.9397469205367659,1.001383804184638
2.9106535353546437,7.519587566804653,-0.02141970776398941,0.011268983176961898,0.9788080650022852,0.9571889509939041,1.0009154693216045
2.9400540761158016,7.674400606521992,-0.012525036532244127,0.006571280100139706,0.9875530752799538,0.9747745163067267,1.000499151526869
2.96945461687696,7.832400932384165,-0.0036999197188973335,0.001935647413112442,0.9963069165502512,0.9924920168161881,1.00013647983801
2.998855157638118,7.993654164141207,0.005052622176642767,0.0026355847978940406,1.0050654081973132,0.9998289934140664,1.0103292477101513
3.028255698399276,8.158227272520572,0.013729568654968374,0.007140138641420909,1.0138242520069929,0.999578135005532,1.0282734065124886
3.057656239160434,8.326188607041011,0.02232789921667155,0.011575792533668236,1.0225790323673711,0.9993852437870872,1.0463111036890216
3.0870567799215918,8.497607924399084,0.030844593362344363,0.015940385637203562,1.0313252166477462,0.9992515474859622,1.064428376587991
3.1164573206827497,8.672556417440092,0.03927663059257888,0.020231822655086842,1.040058155762815,0.9991781537328738,1.082610706936995
3.145857861443908,8.851106744725472,0.04762099040796728,0.024448079012627754,1.0487730849286792,0.9991660405560647,1.1008430421220867
3.175258402205066,9.033333060708898,0.05587465230910138,0.028587206461809102,1.0574651246172184,0.9992160459320977,1.1191098204779024
3.204658942966224,9.219311046533692,0.06403459579657339,0.03264733914643692,1.0661292817152552,0.9993288562996868,1.137395000820254
3.234059483727382,9.409117941464237,0.07209780037097535,0.03662670016930794,1.0747604508947934,0.9995049939350291,1.155682096454503
3.26346002448854,9.602832574964545,0.08006124553289931,0.040523608706122455,1.0833534162004559,0.9997448030788376,1.1739542138941697
3.292860565249698,9.800535399437228,0.0879219107829374,0.04433648771449446,1.0919028528600512,1.0000484346966305,1.192194096524529
3.3222611060108562,10.002308523636515,0.09567677562168173,0.04806387229020578,1.1004033293239972,1.000415829744876,1.2103841734452916
3.351661646772014,10.208235746769159,0.10332281954972418,0.05170441872678254,1.1088493095390832,1.0008467008064414,1.2285066137247425
3.381062187533172,10.418402593297431,0.1108570220676569,0.05525691433849226,1.1172351554617996,1.0013405119496073,1.2465433862947195
3.41046272829433,10.63289634845863,0.11827636267607197,0.05872028811089893,1.12555512981616,1.0018964566558977,1.2644763257113523
3.439863269055488,10.851806094515855,0.12557782087556144,0.062093622247083945,1.1338033991006413,1.0025134336534398,1.2822872040002584
3.469263809816646,11.075222747755129,0.1327583761667174,0.0653761646814146,1.1419740368485087,1.0031900204848705,1.2999578087965509
3.4986643505778043,11.303239096244202,0.139815008050132,0.06856734263616193,1.1500610271454283,1.0039244446324496,1.317470027979082
3.5280648913389623,11.535949838368724,0.1467446960263971,0.07166677729912706,1.1580582684078673,1.0047145520186398,1.334805940984268
3.5574654321001202,11.773451622161836,0.15354441959610488,0.07467429970246811,1.1659595774253555,1.0055577726987552,1.351947916966856
3.586865972861278,12.015843085443437,0.16021115825984739,0.0775899678837918,1.1737586936692226,1.00645108356435,1.368878719952208
3.616266513622436,12.263224896785857,0.16674189151821667,0.08041408540987881,1.181449283869943,1.0073909678830237,1.3855816210959728
3.645667054383594,12.515699797322926,0.17313359887180485,0.08314722134063496,1.1890249468647036,1.0083733715137475,1.4020405181309732
3.6750675951447525,12.773372643419808,0.17938325982120404,0.08579023170538802,1.1964792187162743,1.0093936556584473,1.418240062036124
3.7044681359059104,13.03635045022131,0.18548785386700614,0.088344282554735,1.2038055781036858,1.0104465460425742,1.4341657909061631
3.7338686766670683,13.30474243609679,0.1914443605098033,0.09081087463790785,1.2109974519846256,1.0115260784622715,1.4498042709315622
3.7632692174282263,13.578660068000064,0.19724975925018756,0.09319186973702998,1.2180482215288413,1.0126255406964464,1.4651432443123837
3.7926697581893842,13.858217107763194,0.20290102958875103,0.09548951866449652,1.2249512283211885,1.01373741086196,1.4801717838249058
3.822070298950542,14.143529659343377,0.20839527740943353,0.0977065560565137,1.231699936498639,1.014853289590671,1.4948808356158056
3.8514708397117,14.434716217042544,0.21373250841186642,0.09984761281128103,1.2382913779612816,1.0159638683660777,1.5092717216403397
3.8808713804728585,14.731897714719706,0.2189156242270821,0.10191902824602284,1.2447262475174292,1.0170592995323233,1.5233560442063299
3.9102719212340165,15.035197576016465,0.22394765209260198,0.1039273301040117,1.2510055301926162,1.018129441230952,1.5371472164485824
3.9396724619951744,15.344741765616611,0.22883161924594758,0.10587915696554044,1.2571303446323385,1.0191638867796964,1.5506600301439428
3.9690730027563323,15.660658841561002,0.23357055292464052,0.10778124596837069,1.263101940283312,1.020151991441266,1.5639105985505712
3.9984735435174903,15.983080008639524,0.2381674803662024,0.10964041915900387,1.2689216944995618,1.0210829033069009,1.576916293042351
4.027874084278649,16.31213917288228,0.24262542880815485,0.11146356831345297,1.2745911095814169,1.0219455986907715,1.5896956733364889
4.057274625039806,16.647972997172626,0.24694742548801912,0.11325763811562925,1.2801118097553947,1.022728922312466,1.6022684112326078
4.086675165800965,16.990720958005234,0.251136497643317,0.11502960763099221,1.285485538102879,1.0234216324205212,1.6146552079061893
4.116075706562122,17.340525403412553,0.25519567251157005,0.11678647006408575,1.2907141534453666,1.0240124508775157,1.6268777049308125
4.1454762473232805,17.697531612084028,0.2591279773302998,0.11853521084154275,1.295799627193962,1.0244901180858779,1.6389583893431565
4.174876788084439,18.061887853702306,0.2629364393370278,0.1202827841169576,1.3007440401706427,1.0248434524840633,1.650920493211383
4.204277328845596,18.433745450521744,0.26662408576927554,0.1220360878499785,1.305549579408688,1.0250614141875432,1.6627878883190093
4.233677869606755,18.813258840214694,0.2701939438645646,0.12380193766781648,1.3102185349395048,1.025133172191842,1.6745849767290202
4.263078410367912,19.200585640011553,0.2736490408604165,0.12558703977142538,1.314753296572916,1.025048174400657,1.686336578141846
4.292478951129071,19.59588671216151,0.276992403994353,0.12739796319887184,1.3191563506778126,1.0247962195967935,1.6980678151001336
4.321879491890229,19.999326230740785,0.2802270605038954,0.12924111180267314,1.3234302769698798,1.0243675303437814,1.7098039972164814
4.3512800326513865,20.4110717498365,0.2833560376265653,0.13112269633387633,1.327577745312934,1.023752825698342,1.721570505700855
4.380680573412545,20.83129427313424,0.2863823625998844,0.13304870705125302,1.3316015125402005,1.0229433925347533,1.7333926795358898
4.410081114173702,21.26016832493821,0.28930906266137413,0.1350248872873502,1.3355044193016754,1.0219311542373213,1.7452957046851212
4.439481654934861,21.697872022653726,0.2921391650485561,0.13705670840291634,1.339289386943511,1.0207087355108966,1.7573045077171052
