test_id,biomarker,exposure_axis,outcome_id,outcome_name,male_beta,male_se,male_z,female_beta,female_se,female_z,beta_interaction,se_interaction,p_interaction,bh_q_interaction_fixed406,pooled_n,pooled_cases
NHANES_URXP25,URXP25,PAH exposure axis,T2D,Type 2 diabetes,-0.0198592016020989,0.0666230325960252,-0.2980831227319982,0.062373664733161,0.0481771521327921,1.294673138031045,0.1240536248398427,0.0809121361119609,0.1322303359360147,0.5112906322859235,4453,762
NHANES_URXP25,URXP25,PAH exposure axis,congestive_heart_failure,Congestive heart failure,0.0196779239731509,0.1002446661364398,0.19629896264373717,0.1006516034276852,0.1125999750649648,0.8938865516587728,0.0716106510352995,0.1540484293048223,0.6442746938007148,0.9178088620459304,4740,133
NHANES_URXP25,URXP25,PAH exposure axis,coronary_heart_disease,Coronary heart disease,-0.0818879053510138,0.0943323425393541,-0.8680787855644668,0.2443607159721037,0.1177477440623914,2.0752900016719087,0.2972106962803112,0.1393414578461968,0.0384166252065807,0.2892197661621588,4731,184
NHANES_URXP25,URXP25,PAH exposure axis,hypertension,Hypertension,0.0116843753379497,0.0495657453875905,0.2357348859899331,0.1415194500347878,0.0535622317560792,2.642149988806724,0.0605760703314859,0.0636845058985362,0.3465890536205672,0.7396031914141237,4746,1750
NHANES_URXP25,URXP25,PAH exposure axis,myocardial_infarction,Myocardial infarction,-0.0532430016329641,0.1131104250826468,-0.47071701475846145,0.2988902689416287,0.1029538046919468,2.903149328341513,0.4730004293065423,0.1694931670308368,0.0076888449326824,0.1156174460247801,4741,200
NHANES_URXP25,URXP25,PAH exposure axis,obesity,Obesity,0.1261917943148894,0.0554642643833778,2.2751909850030945,0.260577719331736,0.0430232395681402,6.056673601229704,0.2016108110264487,0.0589874711362396,0.0013499002990006,0.0421584247226351,4700,1890
NHANES_URXP25,URXP25,PAH exposure axis,stroke,Stroke,-0.1137417130499123,0.1284290257034374,-0.8856386819639948,0.0103493683481921,0.1087533228952522,0.09516369773970297,0.0360137386724397,0.1309954934409779,0.7846333631351166,0.9573168049977776,4744,190
