outcome_id,primary_interaction_beta,creatinine_adjusted_beta,creatinine_adjusted_p,loco_successful_n,loco_min_beta,loco_max_beta,loco_sign_reversals,winsorized_beta,upper_1pct_deleted_beta,above_lod_beta,cycle_heterogeneity_p,cycle_heterogeneity_status,loco_beta_by_cycle
obesity,0.2016108110264487,0.2016108110264486,0.0013499002990541,3,0.193464502286474,0.2098092329990167,0,0.203076660264148,0.2081738175503341,0.192831961933126,0.6745363441718504,ok,2013-2014=0.209809233;2015-2016=0.193464502;2017-2018=0.195310231
myocardial_infarction,0.4730004293065423,0.473000429306543,0.0076888449326355,3,0.3250684809723571,0.6196721164930667,0,0.4959154175858571,0.4571336150702387,0.5499440759096796,0.2219188444612747,ok,2013-2014=0.619672116;2015-2016=0.437980049;2017-2018=0.325068481
