background,source,term_id,term_name,effective_domain_size,term_size,query_size,intersection_size,raw_p_hypergeom,gprofiler_fdr,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source
primary_dinp_exposure_universe,GO:MF,GO:0140110,transcription regulator activity,93,16,81,16,0.08821665185599763,0.8774796502864035,10123,1.0,1.0
primary_dinp_exposure_universe,GO:CC,GO:0005694,chromosome,93,16,81,16,0.08821665185599763,0.9153079178885631,4069,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0043207,response to external biotic stimulus,93,26,81,25,0.09460037455263397,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0051707,response to other organism,93,26,81,25,0.09460037455263397,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0009607,response to biotic stimulus,93,26,81,25,0.09460037455263397,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:CC,GO:0032991,protein-containing complex,93,26,81,25,0.09460037455263397,0.9153079178885631,4069,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0044085,cellular component biogenesis,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0044283,small molecule biosynthetic process,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0042592,homeostatic process,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0031667,response to nutrient levels,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0072359,circulatory system development,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0051093,negative regulation of developmental process,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0006631,fatty acid metabolic process,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
primary_dinp_exposure_universe,GO:BP,GO:0007399,nervous system development,93,15,81,15,0.10425604310254265,0.8764527890341827,24546,1.0,1.0
