axis_key,exposure_axis,primary_biomarker,biological_matrix,eligible_chemical_count,eligible_chemical_ids,mapping_confidence,analysis,exposure_variable,status,fit_N,fit_crc_cases,fit_control_n,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,complete_case_n,n_parameters,cases_per_parameter_approx,condition_number_if_available,sparse_cell_warning,extreme_weight_ratio,extreme_weight_warning,singleton_stratum_N,fit_status,warning_message,warning_type,analytic_n,crc_cases,controls,cycle,direction,ci_excludes_1
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,Single_cycle_2015-2016,axis_log2,converged_with_warning,1336,10,1326,-0.1381784902774705,0.2614543403465717,0.8709432229738493,0.4988473084265777,1.5205897372416541,0.6048848396311701,15,30,15,Newton-IRLS stopped before tolerance,1336,12,0.8333333333333334,379.9690431311079,,10.800283931295853,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1336,10,1326,2015-2016,protective,False
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,Single_cycle_2017-2018,axis_log2,converged_with_warning,1256,7,1249,-1.1018237575717984,0.4940122286906096,0.3322645607822451,0.11592800838427775,0.9523129042799185,0.04141988444495952,15,30,15,Newton-IRLS stopped before tolerance,1256,12,0.5833333333333334,379.81845703263195,,16.615122585581414,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1256,7,1249,2017-2018,protective,True
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,Single_cycle_2005-2006,axis_log2,converged_with_warning,1286,6,1280,-0.017958067953414637,0.15472615790667807,0.9822022172439411,0.7062760820198403,1.3659264700001743,0.9091417747277317,15,30,15,Newton-IRLS stopped before tolerance,1286,13,0.46153846153846156,565.0730216820206,,4.862216527751117,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1286,6,1280,2005-2006,discordant,False
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,Single_cycle_2007-2008,axis_log2,converged_with_warning,1476,13,1463,0.05122335879550947,0.15100514563540363,1.0525579651088373,0.7642248325648466,1.4496758319091256,0.7388584766661493,16,32,16,Newton-IRLS stopped before tolerance,1476,13,1.0,575.7673796112496,,6.51532815740832,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1476,13,1463,2007-2008,positive,False
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,Single_cycle_2009-2010,axis_log2,converged_with_warning,1574,16,1558,0.05898369115765766,0.12095032237936981,1.060757940865068,0.8208461847347769,1.3707895949737088,0.63239925976453,16,31,15,Newton-IRLS stopped before tolerance,1574,13,1.2307692307692308,532.1251945760171,,5.338723521508336,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1574,16,1558,2009-2010,positive,False
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,Single_cycle_2011-2012,axis_log2,converged_with_warning,1415,10,1405,0.015042984834033674,0.14782276877322553,1.0151567000201505,0.7431660335636585,1.3866929852190655,0.9201349473907577,17,31,14,Newton-IRLS stopped before tolerance,1415,13,0.7692307692307693,530.3667212721488,,8.242178111997193,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1415,10,1405,2011-2012,positive,False
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Single_cycle_2005-2006,axis_log2,converged_with_warning,1286,6,1280,0.3948244010421854,0.20637639066372765,1.4841235574881413,0.955943504821168,2.30413483933165,0.07501550213695458,15,30,15,Newton-IRLS stopped before tolerance,1286,13,0.46153846153846156,547.3789018136439,,4.862216527751116,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1286,6,1280,2005-2006,positive,False
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Single_cycle_2007-2008,axis_log2,converged_with_warning,1476,13,1463,0.12167508824716945,0.20813208650344422,1.129387091021125,0.7264793466994274,1.7557487451778706,0.5669661255617648,16,32,16,Newton-IRLS stopped before tolerance,1476,13,1.0,554.5418904263623,,6.515328157408321,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1476,13,1463,2007-2008,positive,False
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Single_cycle_2009-2010,axis_log2,ok,1574,16,1558,0.3039241336110618,0.2413491228324917,1.355166240620515,0.8124400510333497,2.2604443704882717,0.22599399306146944,16,31,15,Newton-IRLS converged,1574,13,1.2307692307692308,503.6843317867108,,5.338723521508337,False,0,ok,,none,1574,16,1558,2009-2010,positive,False
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Single_cycle_2011-2012,axis_log2,ok,1415,10,1405,-0.17419556998002095,0.15003158525023913,0.8401325768795742,0.6121765573290506,1.1529725179511037,0.26166220961549375,17,31,14,Newton-IRLS converged,1415,13,0.7692307692307693,480.58924554658853,,8.242178111997193,False,0,ok,,none,1415,10,1405,2011-2012,discordant,False
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Single_cycle_2013-2014,axis_log2,ok,1484,7,1477,0.3935486646129535,0.2542943018229963,1.482231414195059,0.8620286179029883,2.548650844761088,0.14255210585582198,15,30,15,Newton-IRLS converged,1484,13,0.5384615384615384,523.9115118950224,,5.624651791581331,False,0,ok,,none,1484,7,1477,2013-2014,positive,False
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Single_cycle_2015-2016,axis_log2,ok,1377,9,1368,0.2795522635377792,0.18333023353869723,1.3225375314789647,0.89475362366463,1.9548459776074292,0.14809990244442384,15,30,15,Newton-IRLS converged,1377,13,0.6923076923076923,527.9806292964315,,10.816987385771746,False,0,ok,,none,1377,9,1368,2015-2016,positive,False
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Single_cycle_2017-2018,axis_log2,converged_with_warning,1324,9,1315,0.4565607164720867,0.3029523853138647,1.5786352634446834,0.8276482716571917,3.0110487514233313,0.15257011378006033,15,30,15,Newton-IRLS stopped before tolerance,1324,13,0.6923076923076923,531.0643984797888,,17.16661352365352,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1324,9,1315,2017-2018,positive,False
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2003-2004,axis_log2,converged_with_warning,1288,15,1273,-0.2994105110954757,0.14746361659582968,0.7412550535444922,0.5413324007539586,1.015012317090148,0.060435745708908126,15,30,15,Newton-IRLS stopped before tolerance,1288,13,1.1538461538461537,559.6919775750985,,4.371394149871062,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1288,15,1273,2003-2004,discordant,False
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2005-2006,axis_log2,ok,1286,6,1280,0.544742748467785,0.14850177256669067,1.7241647812885745,1.2563600774354144,2.366156205077837,0.002282813356052164,15,30,15,Newton-IRLS converged,1286,13,0.46153846153846156,530.6030892963125,,4.862216527751116,False,0,ok,,none,1286,6,1280,2005-2006,positive,True
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2007-2008,axis_log2,ok,1476,13,1463,0.2844275898587312,0.12779707419348021,1.3290010766600469,1.0136015660397746,1.7425425541363608,0.0407660170307799,16,32,16,Newton-IRLS converged,1476,13,1.0,537.7389291676052,,6.51532815740832,False,0,ok,,none,1476,13,1463,2007-2008,positive,True
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2009-2010,axis_log2,ok,1574,16,1558,0.6380104341381891,0.24785920080813686,1.8927114566905834,1.119153281666845,3.200952646050681,0.02038490302874717,16,31,15,Newton-IRLS converged,1574,13,1.2307692307692308,504.28660315605896,,5.338723521508337,False,0,ok,,none,1574,16,1558,2009-2010,positive,True
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2011-2012,axis_log2,ok,1415,10,1405,-0.15529336719522846,0.4076382729718694,0.8561639702148317,0.3622810650479026,2.0233371672270537,0.7079527116265624,17,31,14,Newton-IRLS converged,1415,13,0.7692307692307693,497.8124266982742,,8.242178111997193,False,0,ok,,none,1415,10,1405,2011-2012,discordant,False
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2013-2014,axis_log2,ok,1484,7,1477,0.7320665497288052,0.3970959925923381,2.079373298943443,0.8919693364003979,4.847468561876682,0.08509478415967339,15,30,15,Newton-IRLS converged,1484,13,0.5384615384615384,547.4358666751166,,5.624651791581331,False,0,ok,,none,1484,7,1477,2013-2014,positive,False
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2015-2016,axis_log2,ok,1377,9,1368,0.22682856889179615,0.25874516244948453,1.2546147695032195,0.7227631599942584,2.177834049909407,0.39450082545946863,15,30,15,Newton-IRLS converged,1377,13,0.6923076923076923,536.2312880917759,,10.816987385771746,False,0,ok,,none,1377,9,1368,2015-2016,positive,False
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,Single_cycle_2017-2018,axis_log2,converged_with_warning,1324,9,1315,0.2601691985887904,0.46797424778657226,1.2971495439716052,0.4784065910368993,3.5170856149345253,0.586444402259537,15,30,15,Newton-IRLS stopped before tolerance,1324,13,0.6923076923076923,534.7127722135216,,17.16661352365352,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1324,9,1315,2017-2018,positive,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_1999-2000,axis_log2,ok,1176,7,1169,-0.2788001950792402,0.25848454141034566,0.7566910787127621,0.43465859351896924,1.3173129374203785,0.29900168002616245,14,27,13,Newton-IRLS converged,1176,13,0.5384615384615384,548.9152621587469,,6.614405613017027,False,0,ok,,none,1176,7,1169,1999-2000,protective,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2001-2002,axis_log2,ok,1379,12,1367,0.3139329927711511,0.14714163993762425,1.3687980141125973,1.0003080586335,1.873031000068206,0.0498025162102955,15,30,15,Newton-IRLS converged,1379,13,0.9230769230769231,545.793789544443,,5.867514065637692,False,0,ok,,none,1379,12,1367,2001-2002,discordant,True
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2003-2004,axis_log2,converged_with_warning,1288,15,1273,0.32820066683701554,0.23504093671428067,1.3884675637307584,0.8413250151778832,2.2914357005358026,0.18292940975036165,15,30,15,Newton-IRLS stopped before tolerance,1288,13,1.1538461538461537,563.7584496032035,,4.371394149871062,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1288,15,1273,2003-2004,discordant,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2005-2006,axis_log2,converged_with_warning,1286,6,1280,-0.42351590176682957,0.3542363638331368,0.6547407640486888,0.30772374248622214,1.3930854494474192,0.25042212475149905,15,30,15,Newton-IRLS stopped before tolerance,1286,13,0.46153846153846156,554.3393711734557,,4.862216527751117,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1286,6,1280,2005-2006,protective,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2007-2008,axis_log2,converged_with_warning,1476,13,1463,-0.11138862546453693,0.32093278958620136,0.8945910205144312,0.4530577189105136,1.7664263527162696,0.7330560546545438,16,32,16,Newton-IRLS stopped before tolerance,1476,13,1.0,553.2977926627632,,6.51532815740832,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1476,13,1463,2007-2008,protective,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2009-2010,axis_log2,ok,1574,16,1558,0.1264364530740878,0.11204350691394295,1.1347773372734087,0.8948625293681165,1.4390138852932155,0.27576333808838915,16,31,15,Newton-IRLS converged,1574,13,1.2307692307692308,525.482084893305,,5.338723521508336,False,0,ok,,none,1574,16,1558,2009-2010,discordant,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2011-2012,axis_log2,ok,1415,10,1405,-0.3983393767814228,0.2504091940075346,0.671434119840357,0.39587507085851537,1.1388031489533168,0.1300880357574244,17,31,14,Newton-IRLS converged,1415,13,0.7692307692307693,545.5456219319088,,8.242178111997193,False,0,ok,,none,1415,10,1405,2011-2012,protective,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2013-2014,axis_log2,ok,1484,7,1477,0.49579753277135713,0.4433777636816959,1.6418071120292135,0.6381130607443837,4.224221002411806,0.28105905950671267,15,30,15,Newton-IRLS converged,1484,13,0.5384615384615384,596.0964006265991,,5.624651791581331,False,0,ok,,none,1484,7,1477,2013-2014,discordant,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2015-2016,axis_log2,ok,1377,9,1368,-0.15064620511110616,0.28043308509324044,0.8601519622004874,0.4731346887044113,1.5637437197921746,0.5990144749045023,15,30,15,Newton-IRLS converged,1377,13,0.6923076923076923,550.1318992082497,,10.816987385771744,False,0,ok,,none,1377,9,1368,2015-2016,protective,False
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,Single_cycle_2017-2018,axis_log2,converged_with_warning,1324,9,1315,-0.30845356110632116,0.28269484328030503,0.7345820645854889,0.40212055134578234,1.3419130352944075,0.29243784855214844,15,30,15,Newton-IRLS stopped before tolerance,1324,13,0.6923076923076923,550.287608090006,,17.16661352365352,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1324,9,1315,2017-2018,protective,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_1999-2000,axis_log2,ok,1172,7,1165,-0.4139617806443676,0.21075894981654922,0.6610262147791167,0.4206329111947411,1.038805202817116,0.06968454737971357,14,27,13,Newton-IRLS converged,1172,13,0.5384615384615384,537.8258431701694,,6.625115109003681,False,0,ok,,none,1172,7,1165,1999-2000,protective,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2001-2002,axis_log2,ok,1379,12,1367,0.16739235289200663,0.13083680727259514,1.1822180209839874,0.8945095493051369,1.5624645373825183,0.22019374085584512,15,30,15,Newton-IRLS converged,1379,13,0.9230769230769231,527.4586214508139,,5.867514065637692,False,0,ok,,none,1379,12,1367,2001-2002,discordant,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2003-2004,axis_log2,ok,1288,15,1273,0.09866394337011006,0.1001670400228228,1.103695333095438,0.8915114051326032,1.3663800387561655,0.34024939261943793,15,30,15,Newton-IRLS converged,1288,13,1.1538461538461537,550.7731908502425,,4.371394149871062,False,0,ok,,none,1288,15,1273,2003-2004,discordant,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2005-2006,axis_log2,ok,1286,6,1280,-0.4063832812389317,0.12494217799896018,0.6660548321741344,0.5103333038546942,0.8692927467434648,0.005355022341443963,15,30,15,Newton-IRLS converged,1286,13,0.46153846153846156,529.4284656357845,,4.862216527751117,False,0,ok,,none,1286,6,1280,2005-2006,protective,True
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2007-2008,axis_log2,ok,1476,13,1463,-0.023553491064690447,0.1579192752917384,0.9767217273863708,0.6988442362209315,1.3650900777366137,0.8832998689680238,16,32,16,Newton-IRLS converged,1476,13,1.0,534.5732070739182,,6.51532815740832,False,0,ok,,none,1476,13,1463,2007-2008,protective,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2009-2010,axis_log2,ok,1574,16,1558,0.07378027095476433,0.15881884478463176,1.0765702257576168,0.7688182835158515,1.5075128620609992,0.6485081907556891,16,31,15,Newton-IRLS converged,1574,13,1.2307692307692308,494.061519667453,,5.338723521508336,False,0,ok,,none,1574,16,1558,2009-2010,discordant,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2011-2012,axis_log2,ok,1415,10,1405,0.057807448939244305,0.1452078461330307,1.0595109661074533,0.7799274886759217,1.4393177617161808,0.6955104642911006,17,31,14,Newton-IRLS converged,1415,13,0.7692307692307693,478.27324066296165,,8.242178111997193,False,0,ok,,none,1415,10,1405,2011-2012,discordant,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2013-2014,axis_log2,ok,1484,7,1477,-0.24963469429779683,0.1658213844959757,0.7790853354094726,0.54712684630118,1.109384348352678,0.15297561045209213,15,30,15,Newton-IRLS converged,1484,13,0.5384615384615384,521.1694077810777,,5.624651791581331,False,0,ok,,none,1484,7,1477,2013-2014,protective,False
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2015-2016,axis_log2,ok,1377,9,1368,-0.5412456247262352,0.21479322850850116,0.5820228186445551,0.3682229970774236,0.9199603612800044,0.02356365340541411,15,30,15,Newton-IRLS converged,1377,13,0.6923076923076923,511.1482953714117,,10.816987385771744,False,0,ok,,none,1377,9,1368,2015-2016,protective,True
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,Single_cycle_2017-2018,axis_log2,converged_with_warning,1324,9,1315,0.0868098136132328,0.11042219464165043,1.0906892257485117,0.8619573194223472,1.3801182034872872,0.4440149753369202,15,30,15,Newton-IRLS stopped before tolerance,1324,13,0.6923076923076923,510.3691224878976,,17.16661352365352,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1324,9,1315,2017-2018,discordant,False
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_1999-2000,axis_log2,converged_with_warning,1176,7,1169,-0.018104345549374037,0.5181953177330083,0.9820585535725012,0.3231874560662917,2.984147387351224,0.9726229876234077,14,27,13,Newton-IRLS stopped before tolerance,1176,13,0.5384615384615384,538.5573862987691,,6.614405613017027,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1176,7,1169,1999-2000,discordant,False
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_2001-2002,axis_log2,converged_with_warning,1379,12,1367,-0.10477013148580706,0.23782553488326327,0.9005315026347507,0.542437037757972,1.4950251011425955,0.6658331158171319,15,30,15,Newton-IRLS stopped before tolerance,1379,13,0.9230769230769231,529.9032121607427,,5.867514065637692,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1379,12,1367,2001-2002,discordant,False
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_2003-2004,axis_log2,converged_with_warning,1288,15,1273,-0.19724439995199708,0.15667612000713327,0.820989958884705,0.5879039794101875,1.1464874132434388,0.22729574381271672,15,30,15,Newton-IRLS stopped before tolerance,1288,13,1.1538461538461537,556.1667825731505,,4.371394149871062,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1288,15,1273,2003-2004,discordant,False
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_2005-2006,axis_log2,converged_with_warning,1286,6,1280,0.4503263808048205,0.182775116384474,1.568824136024348,1.0626336924059334,2.3161407240909724,0.02631623393937384,15,30,15,Newton-IRLS stopped before tolerance,1286,13,0.46153846153846156,529.607845130537,,4.862216527751117,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1286,6,1280,2005-2006,positive,True
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_2007-2008,axis_log2,converged_with_warning,1476,13,1463,0.27109489278756166,0.10114912364902785,1.3113995068352444,1.058304743771444,1.6250221655428303,0.016425883545989933,16,32,16,Newton-IRLS stopped before tolerance,1476,13,1.0,536.9658429562265,,6.51532815740832,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1476,13,1463,2007-2008,positive,True
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_2009-2010,axis_log2,converged_with_warning,1574,16,1558,0.2657633105160972,0.2782102080545681,1.3044262781632503,0.7232386821588038,2.3526505939697775,0.35365707942537594,16,31,15,Newton-IRLS stopped before tolerance,1574,13,1.2307692307692308,512.6986871143231,,5.338723521508336,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1574,16,1558,2009-2010,positive,False
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_2011-2012,axis_log2,converged_with_warning,1415,10,1405,0.1412479476060488,0.17016965853578386,1.151710176366334,0.8043034554610211,1.6491739794720495,0.41801945759511,17,31,14,Newton-IRLS stopped before tolerance,1415,13,0.7692307692307693,504.8861014055931,,8.242178111997193,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1415,10,1405,2011-2012,positive,False
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,Single_cycle_2013-2014,axis_log2,converged_with_warning,1484,7,1477,0.6525454813914408,0.1999529948503136,1.9204230136676228,1.2540217184318854,2.9409574788194206,0.0052364762603497456,15,30,15,Newton-IRLS stopped before tolerance,1484,13,0.5384615384615384,540.8688371702791,,5.624651791581331,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1484,7,1477,2013-2014,positive,True
