"","tumor_status","age_at_diagnosis","os_event","rfs_event","dataset_validation","dataset_Non.Tumoral","sex_Female","tumor_location_proximal","molecular_subtype_C1","molecular_subtype_C2","molecular_subtype_C3","molecular_subtype_C6","molecular_subtype_C4","mmr_status_dMMR","cimp_status_X.","cin_status_X.","macrophage_core_marker_score"
"MEpink",-0.194504999633641,-0.0435594531803566,-0.0362187141576175,-0.0834548250906578,-0.00663282690369521,0.194504999633641,0.0110650609813462,0.0671893024206118,-0.0311091290702617,0.093666746632508,0.00974762135810794,0.252236268424138,0.0911742926715715,0.0839275078431915,0.0658100799335162,0.130846597175679,0.495580011762917
"MEturquoise",0.131652973932665,-0.0547118943430651,0.0933544330261042,0.117312353061749,0.12894600302416,-0.131652973932665,8.69566113916407e-05,0.0688848564697608,-0.349438669236364,0.0650980679144323,-0.395121478264026,0.0555303363712599,0.601963852889735,0.111095729579453,0.0742913411508725,0.0269370497399476,0.618529463885404
"MEred",-0.0646082108715503,-0.0409161316224316,0.00829777187872688,-0.0301474721304018,0.068351791323487,0.0646082108715503,0.0238966356551179,0.230897688687343,-0.353602077118504,0.403703466169592,-0.20343346170771,0.0279163565921738,0.40894060163317,0.393691031330744,0.330587726801897,0.239208729678475,0.902491973440144
"MEblue",0.375065410972467,-0.00660651935327886,-0.0826454866489824,-0.115850422207543,0.0036439890735956,-0.375065410972467,0.045529555874941,0.0609769829526719,0.146280655064751,0.265782664701727,0.0125526077409345,-0.323597612602305,-0.276814950710662,0.2841115800481,0.159873752308395,0.149511958865717,-0.256826762805413
"MEblack",-0.0162454639770699,0.0853716637645926,0.00455679393434603,0.00801970756198363,-0.0211168614615671,0.0162454639770699,-0.0550539037113067,-0.0893781499470882,0.0164162675367424,-0.239814911691576,-0.0259893230614046,-0.0726881101762795,0.070120936817553,-0.179462542493437,-0.16745238789757,-0.0709212570247518,-0.198852606648396
"MEyellow",0.303040846719108,-0.014095584686055,-0.0346681483979196,0.00541618296592018,-0.00359964347358215,-0.303040846719108,-0.0339349490740348,-0.314004270223504,0.292981263661504,-0.424899940229195,-0.184768264466419,-0.142871768968348,-0.180466333694802,-0.320510504670054,-0.339650364194355,-0.31156980303962,-0.439826638681344
"MEbrown",-0.271955626965912,0.00635450303833772,-0.0108176476266463,-0.0692016094760842,-0.0466126721747901,0.271955626965912,-0.03992156273986,0.0901728869133816,-0.0173090174153149,0.150778843646833,0.108798568930835,-0.0918922646315608,-0.110861062484759,0.169835660864055,0.115370310634212,0.142925578424082,-0.0637693710238243
"MEgreen",-0.545429973527448,-0.0201502013068768,-0.1091433326339,-0.07614525519262,-0.0400228970863837,0.545429973527448,-0.0356465245735561,-0.00885054923209977,0.0303347736720809,0.00159201802587462,0.33416767494299,0.467991977887009,-0.37681306718315,0.023621413711143,-0.0507562929530504,0.115104485901535,-0.0933204582984284
