axis_key,exposure_axis,primary_biomarker,biological_matrix,eligible_chemical_count,eligible_chemical_ids,mapping_confidence,analysis,exposure_variable,status,fit_N,fit_crc_cases,fit_control_n,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,complete_case_n,n_parameters,cases_per_parameter_approx,condition_number_if_available,sparse_cell_warning,extreme_weight_ratio,extreme_weight_warning,singleton_stratum_N,fit_status,warning_message,warning_type,analytic_n,crc_cases,controls,reference_cycle,interaction_terms,interaction_P,interaction_P_chi2,interaction_test,df,heterogeneity_status
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,cycle_interaction,axis_log2,converged_with_warning,5322,32,5290,-0.6591301115930369,0.2946026576300448,0.5173011330846239,0.2870690691727348,0.9321814539678452,0.028867189654330137,62,121,59,Newton-IRLS stopped before tolerance,5322,18,1.7777777777777777,370.69896541600554,,16.831427349600606,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5322,32,5290,2011-2012,axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.06704299355050267,0.0569493356833773,Wald F test,3,moderate
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C012125;C019174;C573544,frozen Step 4 mapping,cycle_interaction,axis_log2,ok,9936,70,9866,0.4491321144411132,0.33383810273849257,1.5669516604679639,0.8085407881908186,3.0367515678922556,0.1813014882377594,109,214,105,Newton-IRLS converged,9936,25,2.8,821.1237117368307,,16.72347552015508,False,0,ok,,none,9936,70,9866,2005-2006,axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012;axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.005980883975610053,0.003662738940879357,Wald F test,6,significant
