axis_key,exposure_axis,primary_biomarker,biological_matrix,eligible_chemical_count,eligible_chemical_ids,mapping_confidence,analysis,exposure_variable,status,fit_N,fit_crc_cases,fit_control_n,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,complete_case_n,n_parameters,cases_per_parameter_approx,condition_number_if_available,sparse_cell_warning,extreme_weight_ratio,extreme_weight_warning,singleton_stratum_N,fit_status,warning_message,warning_type,analytic_n,crc_cases,controls,exclusion_window,direction,sensitivity_domain,tail_rule,cutoff_log2,lod_method,above_lod_pct,reason,normalization,sex_group,interaction_term,interaction_P,interaction_P_chi2,interaction_test,interaction_df_num,interaction_df_denom,coexposure_variable,coexposure_complete_n
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,Exclude_diagnosis_lt_1y,axis_log2,converged_with_warning,5317.0,27.0,5290.0,-0.5031158504055427,0.14546027619930033,0.6046437421136751,0.4520842153368984,0.8086857326013551,0.0009867323584099286,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,5317.0,12.0,2.25,353.8730094990224,,16.83089691678887,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5317.0,27.0,5290.0,< 1 years,protective,diagnosis_timing,,,,,,,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,Exclude_diagnosis_lt_2y,axis_log2,converged_with_warning,5314.0,24.0,5290.0,-0.4841529872780554,0.15341239058638442,0.61621892104517,0.45347280124920003,0.8373727324065025,0.0024696293653410817,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,5314.0,12.0,2.0,353.85303940537585,,16.830710816236135,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5314.0,24.0,5290.0,< 2 years,protective,diagnosis_timing,,,,,,,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,Exclude_diagnosis_lt_5y,axis_log2,converged_with_warning,5309.0,19.0,5290.0,-0.5080987760333389,0.17178589325215232,0.601638341378143,0.42677690045156924,0.8481449990223152,0.004381359726059037,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,5309.0,12.0,1.5833333333333333,353.62052999277915,,16.83052471979881,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5309.0,19.0,5290.0,< 5 years,protective,diagnosis_timing,,,,,,,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,Exclude_top_1pct,axis_log2,converged_with_warning,5270.0,32.0,5238.0,-0.4608197106742284,0.14519582909473933,0.6307663875941176,0.471865148085286,0.8431778386960279,0.00234254633515776,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,5270.0,12.0,2.6666666666666665,354.50716493629227,,16.83052471979881,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5270.0,32.0,5238.0,,protective,upper_tail,top 1% excluded,3.37851162325373,,,,,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,Exclude_top_2.5pct,axis_log2,converged_with_warning,5191.0,32.0,5159.0,-0.4517716883199792,0.1483014254289711,0.6364994734012972,0.4732071610796755,0.8561400015920624,0.003400268615980793,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,5191.0,12.0,2.6666666666666665,354.8702232979228,,16.850805658036034,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5191.0,32.0,5159.0,,protective,upper_tail,top 2.5% excluded,2.759155833800272,,,,,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,,,not_applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lod,,,not_required_D2,98.41001148660904,LOD concern minimal (>=90% above LOD),,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,,,not_applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,creatinine,,,,,,not_applicable_serum,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,age_ge_40,axis_log2,converged_with_warning,3341.0,31.0,3310.0,-0.5322396589771804,0.1467152775738159,0.5872881704150776,0.4380074673700794,0.7874463811779528,0.0005797355724730561,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,3341.0,12.0,2.5833333333333335,567.0474255006559,,19.65666300187961,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,3341.0,31.0,3310.0,,,age_ge_40,,,,,,,,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,sex_specific_Female,axis_log2,converged_with_warning,2759.0,17.0,2742.0,-0.34411309221545483,0.215655302260415,0.7088487582398137,0.46061077478720336,1.090870187069027,0.11564935133465766,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,2759.0,11.0,1.5454545454545454,340.58590009590097,,16.274724762685583,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,2759.0,17.0,2742.0,,,sex_specific,,,,,,,Female,,,,,,,,
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,frozen Step 4 mapping,sex_specific_Male,axis_log2,converged_with_warning,2563.0,15.0,2548.0,-0.6370614502459249,0.1915461847625004,0.5288441779023811,0.36061051179839304,0.775562983747973,0.0014844873539948198,62.0,121.0,59.0,Newton-IRLS stopped before tolerance,2563.0,11.0,1.3636363636363635,372.492490533158,,14.876052524301283,False,0.0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,2563.0,15.0,2548.0,,,sex_specific,,,,,,,Male,,,,,,,,
