analysis_category,category,term,description,hit_gene_count,gene_coverage_percent,number_of_genes,number_of_genes_in_background,background_gene_count,inputGenes,preferredNames,p_value,fdr,p_value_numeric,fdr_numeric,fdr_lt_0_05,neg_log10_fdr,rank_score,is_representative,reduced_rank,representative_term,representative_description,redundancy_cluster_size,redundancy_intersection_count,redundancy_jaccard,redundancy_overlap_coefficient,redundancy_reason,redundancy_cluster_terms
GO_BP,Process,GO:0070887,Cellular response to chemical stimulus,70,72.91666666666666,70,2609,2609,"['9606.ENSP00000212015', '9606.ENSP00000219070', '9606.ENSP00000221130', '9606.ENSP00000229135', '9606.ENSP00000231454', '9606.ENSP00000231509', '9606.ENSP00000239223', '9606.ENSP00000241052', '9606.ENSP00000242208', '9606.ENSP00000246657', '9606.ENSP00000263339', '9606.ENSP00000263341', '9606.ENSP00000263734', '9606.ENSP00000264246', '9606.ENSP00000264657', '9606.ENSP00000269305', '9606.ENSP00000280357', '9606.ENSP00000287820', '9606.ENSP00000290167', '9606.ENSP00000290866', '9606.ENSP00000292427', '9606.ENSP00000295834', '9606.ENSP00000297185', '9606.ENSP00000297494', '9606.ENSP00000300134', '9606.ENSP00000304592', '9606.ENSP00000304915', '9606.ENSP00000305422', '9606.ENSP00000310928', '9606.ENSP00000314897', '9606.ENSP00000325120', '9606.ENSP00000330393', '9606.ENSP00000332049', '9606.ENSP00000336528', '9606.ENSP00000336790', '9606.ENSP00000337383', '9606.ENSP00000348069', '9606.ENSP00000351022', '9606.ENSP00000352608', '9606.ENSP00000355231', '9606.ENSP00000356954', '9606.ENSP00000358072', '9606.ENSP00000360293', '9606.ENSP00000361405', '9606.ENSP00000363512', '9606.ENSP00000363641', '9606.ENSP00000363822', '9606.ENSP00000368104', '9606.ENSP00000370842', '9606.ENSP00000372295', '9606.ENSP00000377192', '9606.ENSP00000380252', '9606.ENSP00000384273', '9606.ENSP00000385523', '9606.ENSP00000385675', '9606.ENSP00000386884', '9606.ENSP00000389814', '9606.ENSP00000398698', '9606.ENSP00000398832', '9606.ENSP00000405330', '9606.ENSP00000415743', '9606.ENSP00000416293', '9606.ENSP00000419692', '9606.ENSP00000427514', '9606.ENSP00000440864', '9606.ENSP00000451828', '9606.ENSP00000454071', '9606.ENSP00000483300', '9606.ENSP00000498466', '9606.ENSP00000498939']","['SIRT1', 'MMP2', 'GSR', 'IFNG', 'IL5', 'NR3C1', 'DUSP1', 'CAT', 'INHBA', 'CCR7', 'IL1A', 'IL1B', 'EPAS1', 'CD80', 'STAT3', 'TP53', 'IL18', 'PPARG', 'WNT4', 'ACE', 'CYP11B1', 'FABP1', 'HSPA9', 'NOS3', 'STAT6', 'FASN', 'IL13', 'CEBPB', 'PPARD', 'ANGPT2', 'PGR', 'LEPR', 'CD86', 'NR1I2', 'ATF4', 'NLRP3', 'SREBF1', 'TPM1', 'RYR1', 'BECN1', 'CCN2', 'ATG5', 'SORBS1', 'MMP9', 'ALOX5', 'TXN', 'AR', 'BMP2', 'IL33', 'GJB2', 'G6PD', 'NFE2L2', 'RELA', 'PPARA', 'IL6', 'CXCR4', 'ADIPOQ', 'TNF', 'AGTR1', 'ESR1', 'CD36', 'SLC2A1', 'RXRA', 'CEBPA', 'NR4A1', 'AKT1', 'LDLR', 'ACACA', 'FAS', 'CYP3A4']",3.9e-40,6.12e-36,3.9e-40,6.120000000000001e-36,True,35.213248577854436,25.676327088018855,1,1.0,GO:0070887,Cellular response to chemical stimulus,533,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0000003;GO:0000122;GO:0000302;GO:0001501;GO:0001503;GO:0001541;GO:0001542;GO:0001649;GO:0001655;GO:0001666;GO:0001701;GO:0001706;GO:0001775;GO:0001817;GO:0001818;GO:0001819;GO:0001822;GO:0001889;GO:0001890;GO:0001893;GO:0001932;GO:0001934;GO:0001974;GO:0002027;GO:0002064;GO:0002067;GO:0002252;GO:0002262;GO:0002376;GO:0002521;GO:0002637;GO:0002639;GO:0002682;GO:0002684;GO:0002694;GO:0002696;GO:0002697;GO:0002699;GO:0002700;GO:0002702;GO:0002708;GO:0002718;GO:0002720;GO:0002819;GO:0002821;GO:0002824;GO:0002825;GO:0002828;GO:0002830;GO:0003006;GO:0003008;GO:0003012;GO:0003013;GO:0003018;GO:0003044;GO:0003206;GO:0005996;GO:0006006;GO:0006091;GO:0006109;GO:0006111;GO:0006355;GO:0006357;GO:0006631;GO:0006869;GO:0006915;GO:0006950;GO:0006952;GO:0006953;GO:0006954;GO:0006955;GO:0006970;GO:0006979;GO:0006984;GO:0007005;GO:0007154;GO:0007162;GO:0007165;GO:0007166;GO:0007167;GO:0007169;GO:0007267;GO:0007275;GO:0007276;GO:0007292;GO:0007507;GO:0007548;GO:0007565;GO:0007566;GO:0007568;GO:0007610;GO:0008016;GO:0008152;GO:0008283;GO:0008284;GO:0008285;GO:0008286;GO:0008406;GO:0008585;GO:0009056;GO:0009267;GO:0009314;GO:0009410;GO:0009411;GO:0009605;GO:0009612;GO:0009615;GO:0009617;GO:0009628;GO:0009636;GO:0009653;GO:0009719;GO:0009725;GO:0009743;GO:0009755;GO:0009790;GO:0009792;GO:0009887;GO:0009888;GO:0009889;GO:0009890;GO:0009891;GO:0009892;GO:0009893;GO:0009967;GO:0009987;GO:0010033;GO:0010035;GO:0010038;GO:0010193;GO:0010243;GO:0010467;GO:0010468;GO:0010556;GO:0010557;GO:0010575;GO:0010604;GO:0010605;GO:0010628;GO:0010629;GO:0010631;GO:0010646;GO:0010647;GO:0010661;GO:0010675;GO:0010677;GO:0010744;GO:0010817;GO:0010875;GO:0010876;GO:0010906;GO:0010907;GO:0010941;GO:0010942;GO:0010959;GO:0014068;GO:0014070;GO:0014823;GO:0015908;GO:0015909;GO:0015911;GO:0016032;GO:0016477;GO:0019058;GO:0019216;GO:0019219;GO:0019220;GO:0019221;GO:0019222;GO:0019229;GO:0019725;GO:0019752;GO:0019932;GO:0019953;GO:0020027;GO:0022407;GO:0022408;GO:0022414;GO:0022602;GO:0022612;GO:0023051;GO:0023052;GO:0023056;GO:0030097;GO:0030099;GO:0030154;GO:0030155;GO:0030217;GO:0030218;GO:0030324;GO:0030334;GO:0030336;GO:0030501;GO:0030518;GO:0030522;GO:0030855;GO:0030879;GO:0031099;GO:0031100;GO:0031323;GO:0031324;GO:0031325;GO:0031326;GO:0031327;GO:0031328;GO:0031347;GO:0031348;GO:0031399;GO:0031401;GO:0031644;GO:0031667;GO:0031669;GO:0031946;GO:0031960;GO:0032101;GO:0032102;GO:0032355;GO:0032496;GO:0032501;GO:0032502;GO:0032526;GO:0032649;GO:0032651;GO:0032660;GO:0032675;GO:0032680;GO:0032722;GO:0032725;GO:0032731;GO:0032735;GO:0032743;GO:0032753;GO:0032755;GO:0032760;GO:0032787;GO:0032868;GO:0032870;GO:0032879;GO:0033036;GO:0033209;GO:0033554;GO:0033591;GO:0033598;GO:0033762;GO:0033993;GO:0034097;GO:0034198;GO:0034248;GO:0034284;GO:0034391;GO:0034393;GO:0034599;GO:0034612;GO:0034614;GO:0034644;GO:0034695;GO:0034764;GO:0035094;GO:0035239;GO:0035295;GO:0035556;GO:0035924;GO:0035987;GO:0036003;GO:0036091;GO:0036293;GO:0036294;GO:0036336;GO:0036499;GO:0038061;GO:0042102;GO:0042110;GO:0042127;GO:0042129;GO:0042149;GO:0042221;GO:0042311;GO:0042325;GO:0042327;GO:0042445;GO:0042542;GO:0042592;GO:0042593;GO:0042594;GO:0042742;GO:0042981;GO:0043065;GO:0043066;GO:0043067;GO:0043170;GO:0043200;GO:0043255;GO:0043269;GO:0043270;GO:0043401;GO:0043434;GO:0043523;GO:0043535;GO:0043619;GO:0043931;GO:0044057;GO:0044093;GO:0044238;GO:0044248;GO:0044419;GO:0045058;GO:0045165;GO:0045321;GO:0045454;GO:0045471;GO:0045595;GO:0045597;GO:0045598;GO:0045600;GO:0045619;GO:0045624;GO:0045637;GO:0045662;GO:0045667;GO:0045687;GO:0045725;GO:0045765;GO:0045785;GO:0045834;GO:0045892;GO:0045893;GO:0045935;GO:0045937;GO:0045944;GO:0046222;GO:0046321;GO:0046326;GO:0046626;GO:0046649;GO:0046686;GO:0046718;GO:0046822;GO:0046890;GO:0046903;GO:0048468;GO:0048511;GO:0048513;GO:0048518;GO:0048519;GO:0048522;GO:0048523;GO:0048545;GO:0048568;GO:0048583;GO:0048584;GO:0048585;GO:0048608;GO:0048609;GO:0048646;GO:0048660;GO:0048661;GO:0048714;GO:0048731;GO:0048732;GO:0048771;GO:0048839;GO:0048856;GO:0048871;GO:0048872;GO:0048878;GO:0050670;GO:0050671;GO:0050673;GO:0050678;GO:0050727;GO:0050728;GO:0050729;GO:0050731;GO:0050776;GO:0050778;GO:0050789;GO:0050793;GO:0050794;GO:0050862;GO:0050863;GO:0050864;GO:0050865;GO:0050867;GO:0050886;GO:0050896;GO:0051050;GO:0051051;GO:0051090;GO:0051091;GO:0051092;GO:0051093;GO:0051094;GO:0051171;GO:0051172;GO:0051173;GO:0051224;GO:0051239;GO:0051240;GO:0051241;GO:0051246;GO:0051247;GO:0051248;GO:0051249;GO:0051251;GO:0051252;GO:0051253;GO:0051282;GO:0051384;GO:0051707;GO:0051716;GO:0051924;GO:0055088;GO:0055093;GO:0060135;GO:0060255;GO:0060326;GO:0060416;GO:0060429;GO:0060443;GO:0060548;GO:0060562;GO:0060603;GO:0060745;GO:0060748;GO:0060965;GO:0061041;GO:0061043;GO:0061045;GO:0061061;GO:0061180;GO:0062012;GO:0062013;GO:0062197;GO:0065007;GO:0065008;GO:0065009;GO:0070167;GO:0070301;GO:0070482;GO:0070663;GO:0070887;GO:0071214;GO:0071216;GO:0071222;GO:0071223;GO:0071248;GO:0071260;GO:0071310;GO:0071345;GO:0071347;GO:0071363;GO:0071375;GO:0071380;GO:0071383;GO:0071384;GO:0071396;GO:0071407;GO:0071417;GO:0071453;GO:0071456;GO:0071466;GO:0071495;GO:0071496;GO:0071498;GO:0071548;GO:0071674;GO:0071695;GO:0071704;GO:0071887;GO:0072359;GO:0072593;GO:0080090;GO:0080134;GO:0080135;GO:0090066;GO:0090257;GO:0090317;GO:0097009;GO:0097190;GO:0097191;GO:0097237;GO:0097305;GO:0097746;GO:0098542;GO:0098754;GO:0098869;GO:0120161;GO:0120162;GO:0140467;GO:1900076;GO:1900407;GO:1901031;GO:1901214;GO:1901215;GO:1901342;GO:1901575;GO:1901652;GO:1901653;GO:1901654;GO:1901655;GO:1901698;GO:1901700;GO:1901701;GO:1902105;GO:1902107;GO:1902531;GO:1902532;GO:1902533;GO:1902893;GO:1902894;GO:1902895;GO:1903034;GO:1903037;GO:1903039;GO:1903131;GO:1903201;GO:1903202;GO:1903206;GO:1903522;GO:1903555;GO:1903557;GO:1903706;GO:1903793;GO:1903799;GO:1904385;GO:1904645;GO:1904707;GO:1904996;GO:2000026;GO:2000112;GO:2000181;GO:2001236;GO:2001237
GO_BP,Process,GO:0051128,Regulation of cellular component organization,42,43.75,42,2365,2365,"['9606.ENSP00000053867', '9606.ENSP00000212015', '9606.ENSP00000229135', '9606.ENSP00000231449', '9606.ENSP00000231454', '9606.ENSP00000239223', '9606.ENSP00000242208', '9606.ENSP00000246657', '9606.ENSP00000263339', '9606.ENSP00000263341', '9606.ENSP00000265131', '9606.ENSP00000269305', '9606.ENSP00000287820', '9606.ENSP00000290167', '9606.ENSP00000290866', '9606.ENSP00000310928', '9606.ENSP00000339787', '9606.ENSP00000345681', '9606.ENSP00000348069', '9606.ENSP00000348838', '9606.ENSP00000351022', '9606.ENSP00000355231', '9606.ENSP00000356954', '9606.ENSP00000357643', '9606.ENSP00000358072', '9606.ENSP00000358513', '9606.ENSP00000361405', '9606.ENSP00000363822', '9606.ENSP00000368104', '9606.ENSP00000374455', '9606.ENSP00000377192', '9606.ENSP00000380252', '9606.ENSP00000385523', '9606.ENSP00000385675', '9606.ENSP00000386884', '9606.ENSP00000389814', '9606.ENSP00000398698', '9606.ENSP00000398832', '9606.ENSP00000405330', '9606.ENSP00000415743', '9606.ENSP00000451828', '9606.ENSP00000454071']","['GRN', 'SIRT1', 'IFNG', 'IL4', 'IL5', 'DUSP1', 'INHBA', 'CCR7', 'IL1A', 'IL1B', 'TNC', 'TP53', 'PPARG', 'WNT4', 'ACE', 'PPARD', 'ACSL4', 'GATA2', 'SREBF1', 'UBE2C', 'TPM1', 'BECN1', 'CCN2', 'MKI67', 'ATG5', 'CNR1', 'MMP9', 'AR', 'BMP2', 'SQSTM1', 'G6PD', 'NFE2L2', 'PPARA', 'IL6', 'CXCR4', 'ADIPOQ', 'TNF', 'AGTR1', 'ESR1', 'CD36', 'AKT1', 'LDLR']",1e-14,1.25e-12,1e-14,1.25e-12,True,11.903089986991944,5.207601869308975,1,2.0,GO:0051128,Regulation of cellular component organization,174,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0000422;GO:0000423;GO:0001558;GO:0001954;GO:0002244;GO:0002407;GO:0002685;GO:0002687;GO:0002688;GO:0002761;GO:0002763;GO:0002831;GO:0003062;GO:0003073;GO:0006909;GO:0007088;GO:0007204;GO:0007346;GO:0007369;GO:0007417;GO:0007584;GO:0007623;GO:0008015;GO:0008217;GO:0008584;GO:0009749;GO:0009966;GO:0009968;GO:0010039;GO:0010564;GO:0010565;GO:0010611;GO:0010614;GO:0010632;GO:0010638;GO:0010648;GO:0010660;GO:0010720;GO:0010743;GO:0010821;GO:0010827;GO:0010883;GO:0010885;GO:0014013;GO:0014015;GO:0014074;GO:0014910;GO:0014912;GO:0019217;GO:0019218;GO:0019233;GO:0019722;GO:0023057;GO:0030308;GO:0030335;GO:0030595;GO:0030852;GO:0031334;GO:0031400;GO:0032091;GO:0032094;GO:0032368;GO:0032869;GO:0032890;GO:0032965;GO:0033043;GO:0033077;GO:0033157;GO:0034383;GO:0034616;GO:0034762;GO:0035065;GO:0040008;GO:0042692;GO:0043122;GO:0043123;GO:0043393;GO:0043408;GO:0043410;GO:0043502;GO:0044087;GO:0044089;GO:0045060;GO:0045429;GO:0045596;GO:0045599;GO:0045685;GO:0045777;GO:0045807;GO:0045923;GO:0046320;GO:0046324;GO:0046427;GO:0046688;GO:0046883;GO:0046887;GO:0046888;GO:0046889;GO:0048009;GO:0048638;GO:0048662;GO:0048710;GO:0048754;GO:0050764;GO:0050766;GO:0050767;GO:0050769;GO:0050810;GO:0050900;GO:0050920;GO:0051046;GO:0051047;GO:0051048;GO:0051049;GO:0051052;GO:0051128;GO:0051129;GO:0051130;GO:0051146;GO:0051147;GO:0051154;GO:0051496;GO:0051783;GO:0051960;GO:0051983;GO:0055094;GO:0060047;GO:0060100;GO:0060284;GO:0060627;GO:0060688;GO:0061912;GO:0070341;GO:0070372;GO:0070374;GO:0070542;GO:0071402;GO:0071404;GO:0071803;GO:0090287;GO:0090303;GO:0097006;GO:0097306;GO:0098780;GO:0098900;GO:0110110;GO:0140052;GO:1902930;GO:1903036;GO:1903076;GO:1903078;GO:1903530;GO:1903531;GO:1903532;GO:1903589;GO:1903844;GO:1904705;GO:1904706;GO:1904753;GO:1904892;GO:1905330;GO:1905952;GO:1905953;GO:1905954;GO:2000027;GO:2000121;GO:2000191;GO:2000241;GO:2000272;GO:2000377;GO:2000379;GO:2001233;GO:2001234;GO:2001243
GO_BP,Process,GO:1901362,Organic cyclic compound biosynthetic process,30,31.25,30,1121,1121,"['9606.ENSP00000212015', '9606.ENSP00000242208', '9606.ENSP00000261170', '9606.ENSP00000263734', '9606.ENSP00000264657', '9606.ENSP00000269305', '9606.ENSP00000287820', '9606.ENSP00000287936', '9606.ENSP00000292427', '9606.ENSP00000305422', '9606.ENSP00000336790', '9606.ENSP00000339787', '9606.ENSP00000345681', '9606.ENSP00000348069', '9606.ENSP00000349078', '9606.ENSP00000356954', '9606.ENSP00000358903', '9606.ENSP00000363512', '9606.ENSP00000363822', '9606.ENSP00000368104', '9606.ENSP00000374455', '9606.ENSP00000377192', '9606.ENSP00000384273', '9606.ENSP00000405330', '9606.ENSP00000419692', '9606.ENSP00000427514', '9606.ENSP00000440864', '9606.ENSP00000466259', '9606.ENSP00000483300', '9606.ENSP00000498939']","['SIRT1', 'INHBA', 'GUCY2C', 'EPAS1', 'STAT3', 'TP53', 'PPARG', 'HMGCR', 'CYP11B1', 'CEBPB', 'ATF4', 'ACSL4', 'GATA2', 'SREBF1', 'FDPS', 'CCN2', 'CYP17A1', 'ALOX5', 'AR', 'BMP2', 'SQSTM1', 'G6PD', 'RELA', 'ESR1', 'RXRA', 'CEBPA', 'NR4A1', 'ACLY', 'ACACA', 'CYP3A4']",9.98e-15,1.25e-12,9.98e-15,1.25e-12,True,11.903089986991944,3.7197156209349824,1,3.0,GO:1901362,Organic cyclic compound biosynthetic process,37,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0006139;GO:0006351;GO:0006366;GO:0006807;GO:0007178;GO:0009058;GO:0009059;GO:0009299;GO:0010862;GO:0016070;GO:0018130;GO:0030512;GO:0034641;GO:0034654;GO:0035357;GO:0035358;GO:0042789;GO:0043618;GO:0043620;GO:0044237;GO:0044249;GO:0044271;GO:0045899;GO:0045945;GO:0046483;GO:0048384;GO:0051974;GO:0060391;GO:0070169;GO:0090092;GO:0090304;GO:1901360;GO:1901362;GO:1901522;GO:1901576;GO:1905461;GO:2000144
GO_BP,Process,GO:0008202,Steroid metabolic process,17,17.708333333333336,17,258,258,"['9606.ENSP00000231449', '9606.ENSP00000231509', '9606.ENSP00000241052', '9606.ENSP00000287936', '9606.ENSP00000292427', '9606.ENSP00000310928', '9606.ENSP00000330393', '9606.ENSP00000336528', '9606.ENSP00000348069', '9606.ENSP00000349078', '9606.ENSP00000358903', '9606.ENSP00000377192', '9606.ENSP00000405330', '9606.ENSP00000427514', '9606.ENSP00000454071', '9606.ENSP00000466259', '9606.ENSP00000498939']","['IL4', 'NR3C1', 'CAT', 'HMGCR', 'CYP11B1', 'PPARD', 'LEPR', 'NR1I2', 'SREBF1', 'FDPS', 'CYP17A1', 'G6PD', 'ESR1', 'CEBPA', 'LDLR', 'ACLY', 'CYP3A4']",1.9e-14,2.24e-12,1.9e-14,2.24e-12,True,11.649751981665837,2.0629769134199925,1,4.0,GO:0008202,Steroid metabolic process,12,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0006066;GO:0006629;GO:0006694;GO:0006704;GO:0008202;GO:0008203;GO:0008209;GO:0008211;GO:0010867;GO:0034754;GO:0044281;GO:1901615
GO_BP,Process,GO:0050790,Regulation of catalytic activity,40,41.66666666666667,40,2370,2370,"['9606.ENSP00000053867', '9606.ENSP00000212015', '9606.ENSP00000218388', '9606.ENSP00000229135', '9606.ENSP00000231449', '9606.ENSP00000239223', '9606.ENSP00000246657', '9606.ENSP00000262768', '9606.ENSP00000263339', '9606.ENSP00000263341', '9606.ENSP00000264657', '9606.ENSP00000269305', '9606.ENSP00000280357', '9606.ENSP00000287820', '9606.ENSP00000287936', '9606.ENSP00000290167', '9606.ENSP00000290866', '9606.ENSP00000295834', '9606.ENSP00000297494', '9606.ENSP00000301455', '9606.ENSP00000304915', '9606.ENSP00000330393', '9606.ENSP00000332049', '9606.ENSP00000337383', '9606.ENSP00000348838', '9606.ENSP00000355231', '9606.ENSP00000356954', '9606.ENSP00000358513', '9606.ENSP00000361405', '9606.ENSP00000363641', '9606.ENSP00000368104', '9606.ENSP00000372191', '9606.ENSP00000389814', '9606.ENSP00000398698', '9606.ENSP00000398832', '9606.ENSP00000405330', '9606.ENSP00000427514', '9606.ENSP00000440864', '9606.ENSP00000451828', '9606.ENSP00000498466']","['GRN', 'SIRT1', 'TIMP1', 'IFNG', 'IL4', 'DUSP1', 'CCR7', 'TIMP2', 'IL1A', 'IL1B', 'STAT3', 'TP53', 'IL18', 'PPARG', 'HMGCR', 'WNT4', 'ACE', 'FABP1', 'NOS3', 'ANGPTL4', 'IL13', 'LEPR', 'CD86', 'NLRP3', 'UBE2C', 'BECN1', 'CCN2', 'CNR1', 'MMP9', 'TXN', 'BMP2', 'SIRT3', 'ADIPOQ', 'TNF', 'AGTR1', 'ESR1', 'CEBPA', 'NR4A1', 'AKT1', 'FAS']",3.19e-13,2.98e-11,3.19e-13,2.98e-11,True,10.525783735923746,4.385743223301562,1,5.0,GO:0050790,Regulation of catalytic activity,121,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0001774;GO:0001936;GO:0001938;GO:0001990;GO:0002016;GO:0002274;GO:0002573;GO:0002673;GO:0002674;GO:0002863;GO:0002866;GO:0002922;GO:0006469;GO:0006924;GO:0009266;GO:0010518;GO:0010823;GO:0010829;GO:0010950;GO:0010951;GO:0010952;GO:0030162;GO:0030225;GO:0030856;GO:0030857;GO:0031663;GO:0032147;GO:0032370;GO:0032768;GO:0032872;GO:0032874;GO:0033860;GO:0034103;GO:0034114;GO:0034763;GO:0034983;GO:0035813;GO:0042326;GO:0042531;GO:0043085;GO:0043086;GO:0043124;GO:0043154;GO:0043280;GO:0043281;GO:0043370;GO:0043372;GO:0043388;GO:0043405;GO:0043407;GO:0044092;GO:0045582;GO:0045622;GO:0045630;GO:0045721;GO:0045776;GO:0045786;GO:0045833;GO:0045859;GO:0045860;GO:0045861;GO:0045862;GO:0045921;GO:0045936;GO:0046328;GO:0046330;GO:0048145;GO:0050435;GO:0050679;GO:0050790;GO:0050870;GO:0050999;GO:0051000;GO:0051055;GO:0051098;GO:0051099;GO:0051336;GO:0051338;GO:0051341;GO:0051345;GO:0051346;GO:0051347;GO:0051348;GO:0051353;GO:0051726;GO:0051785;GO:0051896;GO:0051897;GO:0052547;GO:0052548;GO:0060191;GO:0060218;GO:0061900;GO:0062014;GO:0070231;GO:0070266;GO:0071455;GO:0071560;GO:0071639;GO:0071900;GO:0071901;GO:0071902;GO:0090068;GO:0090199;GO:0097192;GO:0097527;GO:0098801;GO:1900744;GO:1901222;GO:1901224;GO:1901671;GO:1901889;GO:1902033;GO:1903597;GO:2000170;GO:2000242;GO:2000278;GO:2000279;GO:2001235;GO:2001240;GO:2001267
GO_BP,Process,GO:0002683,Negative regulation of immune system process,19,19.791666666666664,19,433,433,"['9606.ENSP00000053867', '9606.ENSP00000231449', '9606.ENSP00000239223', '9606.ENSP00000242208', '9606.ENSP00000264246', '9606.ENSP00000287820', '9606.ENSP00000297185', '9606.ENSP00000300134', '9606.ENSP00000305422', '9606.ENSP00000332049', '9606.ENSP00000345681', '9606.ENSP00000358072', '9606.ENSP00000358513', '9606.ENSP00000370842', '9606.ENSP00000389814', '9606.ENSP00000398698', '9606.ENSP00000427514', '9606.ENSP00000451828', '9606.ENSP00000454071']","['GRN', 'IL4', 'DUSP1', 'INHBA', 'CD80', 'PPARG', 'HSPA9', 'STAT6', 'CEBPB', 'CD86', 'GATA2', 'ATG5', 'CNR1', 'IL33', 'ADIPOQ', 'TNF', 'CEBPA', 'AKT1', 'LDLR']",4.98e-13,4.54e-11,4.98e-13,4.54e-11,True,10.342944147142896,2.047041029122031,1,6.0,GO:0002683,Negative regulation of immune system process,20,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0002683;GO:0002686;GO:0002695;GO:0002762;GO:0030100;GO:0031294;GO:0031295;GO:0031999;GO:0045650;GO:0050777;GO:0050866;GO:0050868;GO:0051250;GO:0051797;GO:0060644;GO:0070664;GO:0071675;GO:1903038;GO:1903707;GO:1903845
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,9,9.375,9,34,34,"['9606.ENSP00000053867', '9606.ENSP00000231449', '9606.ENSP00000263341', '9606.ENSP00000280357', '9606.ENSP00000361405', '9606.ENSP00000370842', '9606.ENSP00000385675', '9606.ENSP00000398698', '9606.ENSP00000454071']","['GRN', 'IL4', 'IL1B', 'IL18', 'MMP9', 'IL33', 'IL6', 'TNF', 'LDLR']",4.98e-13,4.54e-11,4.98e-13,4.54e-11,True,10.342944147142896,0.9696510137946466,1,7.0,GO:0150077,Regulation of neuroinflammatory response,13,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0002698;GO:0002726;GO:0002822;GO:0010573;GO:0032103;GO:0032736;GO:0042092;GO:0050768;GO:0060252;GO:0150077;GO:0150078;GO:1902563;GO:2000556
GO_BP,Process,GO:0009894,Regulation of catabolic process,25,26.041666666666668,25,988,988,"['9606.ENSP00000212015', '9606.ENSP00000218388', '9606.ENSP00000229135', '9606.ENSP00000231449', '9606.ENSP00000262768', '9606.ENSP00000263341', '9606.ENSP00000264657', '9606.ENSP00000269305', '9606.ENSP00000287936', '9606.ENSP00000295834', '9606.ENSP00000330393', '9606.ENSP00000348069', '9606.ENSP00000354032', '9606.ENSP00000355231', '9606.ENSP00000358072', '9606.ENSP00000358513', '9606.ENSP00000370842', '9606.ENSP00000380252', '9606.ENSP00000384273', '9606.ENSP00000385523', '9606.ENSP00000385675', '9606.ENSP00000398698', '9606.ENSP00000427514', '9606.ENSP00000451828', '9606.ENSP00000454071']","['SIRT1', 'TIMP1', 'IFNG', 'IL4', 'TIMP2', 'IL1B', 'STAT3', 'TP53', 'HMGCR', 'FABP1', 'LEPR', 'SREBF1', 'BSCL2', 'BECN1', 'ATG5', 'CNR1', 'IL33', 'NFE2L2', 'RELA', 'PPARA', 'IL6', 'TNF', 'CEBPA', 'AKT1', 'LDLR']",9.18e-12,6.69e-10,9.18e-12,6.69e-10,True,9.174573882232178,2.3892119484979633,1,8.0,GO:0009894,Regulation of catabolic process,61,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0006110;GO:0006995;GO:0007249;GO:0009894;GO:0009895;GO:0009896;GO:0010040;GO:0010506;GO:0010659;GO:0010665;GO:0010721;GO:0016241;GO:0031056;GO:0031058;GO:0031065;GO:0031329;GO:0031330;GO:0031331;GO:0031998;GO:0032000;GO:0032436;GO:0032494;GO:0032757;GO:0033210;GO:0034250;GO:0042176;GO:0042177;GO:0043467;GO:0043470;GO:0045348;GO:0045732;GO:0045820;GO:0045912;GO:0045913;GO:0045922;GO:0050994;GO:0050995;GO:0050996;GO:0051043;GO:0051045;GO:0051054;GO:0051097;GO:0061419;GO:0070102;GO:0070498;GO:0071316;GO:0071354;GO:0071356;GO:0090312;GO:0090400;GO:1900015;GO:1900221;GO:1900542;GO:1902004;GO:1905048;GO:1905049;GO:2000378;GO:2000619;GO:2000774;GO:2001242;GO:2001244
GO_BP,Process,GO:0050708,Regulation of protein secretion,13,13.541666666666666,13,250,250,"['9606.ENSP00000229135', '9606.ENSP00000263339', '9606.ENSP00000263341', '9606.ENSP00000287820', '9606.ENSP00000287936', '9606.ENSP00000304915', '9606.ENSP00000310928', '9606.ENSP00000339787', '9606.ENSP00000348069', '9606.ENSP00000358513', '9606.ENSP00000363512', '9606.ENSP00000385675', '9606.ENSP00000398698']","['IFNG', 'IL1A', 'IL1B', 'PPARG', 'HMGCR', 'IL13', 'PPARD', 'ACSL4', 'SREBF1', 'CNR1', 'ALOX5', 'IL6', 'TNF']",4.53e-10,2.39e-08,4.53e-10,2.39e-08,True,7.621602099051862,1.0320919509132729,1,9.0,GO:0050708,Regulation of protein secretion,26,0,1.0,1.0,representative term; no previously selected term exceeded the overlap threshold,GO:0001937;GO:0002526;GO:0002675;GO:0010888;GO:0010893;GO:0031622;GO:0032306;GO:0032880;GO:0032966;GO:0045840;GO:0050680;GO:0050708;GO:0050709;GO:0050714;GO:0050796;GO:0051044;GO:0051222;GO:0051223;GO:0060557;GO:0060559;GO:0061044;GO:0070163;GO:1900222;GO:1903829;GO:1904999;GO:2000229
