test_id,biomarker,exposure_axis,outcome_id,outcome_name,male_beta,male_se,male_z,female_beta,female_se,female_z,beta_interaction,se_interaction,p_interaction,bh_q_interaction_fixed406,pooled_n,pooled_cases
NHANES_URXUBA,URXUBA,metal exposure axis,T2D,Type 2 diabetes,-0.0473968209008488,0.0340341032143994,-1.3926272892301685,-0.0465783952851817,0.0308922374842341,-1.5077702063164915,-0.0034167580155899,0.0469760007069714,0.9421126946907472,0.9712763684653224,14437,2148
NHANES_URXUBA,URXUBA,metal exposure axis,congestive_heart_failure,Congestive heart failure,-0.2006044432388051,0.0511587891202797,-3.921211715296133,0.0889998550141698,0.0582381423212323,1.528205596312822,0.2770582623972933,0.0747157614328302,0.0002914398238783,0.0147905710618275,15251,459
NHANES_URXUBA,URXUBA,metal exposure axis,coronary_heart_disease,Coronary heart disease,-0.132919370376959,0.0532729413129845,-2.495063480652266,-0.0013909773063139,0.0687214233415241,-0.020240810487890733,0.1260173705232211,0.088670265930815,0.1572962667053712,0.5701989668069706,15231,597
NHANES_URXUBA,URXUBA,metal exposure axis,hypertension,Hypertension,-0.0551156671546812,0.0241518635062631,-2.282046151030479,-0.0470675762606558,0.0261147117439071,-1.8023394905608052,-0.0036728095486966,0.0354026392946408,0.9175084134130554,0.9680362298637768,15229,5262
NHANES_URXUBA,URXUBA,metal exposure axis,myocardial_infarction,Myocardial infarction,-0.0721016182569577,0.0474936725176037,-1.5181310358813163,0.0056378728009371,0.0584740471083466,0.0964166682441303,0.0695609185703889,0.0676212468461281,0.305251513767022,0.716370604563069,15270,659
NHANES_URXUBA,URXUBA,metal exposure axis,obesity,Obesity,0.1016883725396263,0.0268585133681317,3.7860759881178723,0.160704067534203,0.0208849832998298,7.694718507891392,0.0497636299484352,0.0305158151301882,0.1050001636824972,0.485572156228093,15057,5436
NHANES_URXUBA,URXUBA,metal exposure axis,stroke,Stroke,-0.1378942289884004,0.0581498198620711,-2.3713612409372833,-0.0166872731855012,0.0467856779441303,-0.35667481842260607,0.1269639736717039,0.0739589356297239,0.088061008389589,0.4312594389421832,15273,572
