donor_id,condition,analysis_group,n_cells,pseudobulk_score,cell_global_sensitivity_mean,eligible_ge_10,eligible_ge_20,eligible_ge_30
KUL30,border,T_cells,33,-0.35359793091436115,-0.17621499875749227,True,True,True
KUL30,border,border_epithelial,190,-0.15585403221149516,-0.1057063176328628,True,True,True
KUL30,border,endothelial_like,63,-0.2525965536236923,-0.13962410844740825,True,True,True
KUL30,border,enteric_glial_like,7,-0.35359793091436115,-0.1762149987574923,False,False,False
KUL30,border,fibroblast_like,113,0.5819640598388243,0.2220817463223892,True,True,True
KUL30,border,mast_cells,7,0.33405930242680215,0.7386164924053163,False,False,False
KUL30,border,other_myeloid,2,0.4749892457690305,0.9261040137549202,False,False,False
KUL30,border,pericyte_like,9,-0.120895772819346,0.13336258141645152,False,False,False
KUL30,border,resident_like,4,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL30,border,smooth_muscle_like,10,0.052076904882235465,0.27907747574522757,True,False,False
KUL30,normal,B_cells,692,-0.33670234156101725,-0.1649764343310431,True,True,True
KUL30,normal,C1QC_like_TAM,2,-0.08560958908263394,0.18030589927912555,False,False,False
KUL30,normal,FCN1_inflammatory_monocyte_like,29,0.37291730451186744,0.7903116135609045,True,True,False
KUL30,normal,T_cells,28,-0.35359793091436115,-0.17621499875749233,True,True,False
KUL30,normal,endothelial_like,246,0.03091386402345934,0.04561810461875579,True,True,True
KUL30,normal,enteric_glial_like,170,-0.28003237430129496,-0.09956270844059054,True,True,True
KUL30,normal,fibroblast_like,595,0.6077147510225888,0.3091328739887989,True,True,True
KUL30,normal,mast_cells,18,-0.10823579615212692,0.1502049045550965,True,False,False
KUL30,normal,normal_epithelial,150,-0.30121380047531454,-0.12706516410772273,True,True,True
KUL30,normal,other_myeloid,8,0.034246748351283184,0.33975794396602255,False,False,False
KUL30,normal,pericyte_like,18,-0.35359793091436115,-0.17621499875749225,True,False,False
KUL30,normal,resident_like,31,0.19748468960030663,0.4513518902194357,True,True,True
KUL30,normal,smooth_muscle_like,105,-0.24792950536525127,-0.11052143192356768,True,True,True
KUL30,tumor,B_cells,108,-0.35359793091436115,-0.17621499875749225,True,True,True
KUL30,tumor,C1QC_like_TAM,30,0.08075066583360978,0.35605807735496536,True,True,True
KUL30,tumor,FCN1_inflammatory_monocyte_like,31,0.3738868572812331,0.7916014675212127,True,True,True
KUL30,tumor,T_cells,11,-0.35359793091436115,-0.1762149987574923,True,False,False
KUL30,tumor,endothelial_like,111,-0.18945077826298706,-0.08006327639933143,True,True,True
KUL30,tumor,enteric_glial_like,1,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL30,tumor,fibroblast_like,126,1.1122273021880338,0.5427995168713001,True,True,True
KUL30,tumor,mast_cells,1,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL30,tumor,other_myeloid,5,0.6459338981911089,1.0402459854132455,False,False,False
KUL30,tumor,pericyte_like,29,-0.3054675927262344,-0.1121843350489504,True,True,False
KUL30,tumor,resident_like,1,4.158557440429344,4.5252656859923945,False,False,False
KUL30,tumor,smooth_muscle_like,30,-0.32070408463789063,-0.13245435031208544,True,True,True
KUL30,tumor,tumor_epithelial,68,-0.22903644717605212,-0.11060234359976698,True,True,True
KUL31,border,B_cells,105,-0.3367695927490062,-0.171843728927598,True,True,True
KUL31,border,C1QC_like_TAM,39,-0.17157420456876493,0.04456559948342607,True,True,True
KUL31,border,FCN1_inflammatory_monocyte_like,5,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,border,SPP1_like_TAM,16,-0.16596246007165485,0.07340767553917535,True,False,False
KUL31,border,T_cells,266,-0.35359793091436115,-0.17621499875749227,True,True,True
KUL31,border,border_epithelial,545,-0.1023066234206403,-0.10614822711805866,True,True,True
KUL31,border,endothelial_like,38,-0.23486305560817558,-0.12977029577759733,True,True,True
KUL31,border,enteric_glial_like,2,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,border,fibroblast_like,66,0.009053406609856355,-0.040532591623562784,True,True,True
KUL31,border,mast_cells,10,0.7354862857027148,1.2726587854223892,True,False,False
KUL31,border,other_myeloid,13,-0.08107134107902751,0.164684049700972,True,False,False
KUL31,border,pericyte_like,10,-0.35359793091436115,-0.1762149987574923,True,False,False
KUL31,border,smooth_muscle_like,4,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL31,normal,B_cells,478,-0.3497994528047585,-0.17522831946706752,True,True,True
