donor_id,n_cells,Score_A_pseudobulk,Score_B_pseudobulk,Score_C_pseudobulk,Score_D_pseudobulk,group
KUL01,8,-0.095009265420775,0.5656752582110798,0.4367846513362463,0.4370359697866383,mast_cells
KUL19,31,0.40778347439563206,0.7006781470403749,0.6004730494198526,0.4285771697066947,mast_cells
KUL21,27,0.18603877103995767,0.5014200410836315,0.5038442107499775,0.0,mast_cells
KUL28,10,1.1892444631051757,1.4360871092607672,1.0306765587637285,0.0,mast_cells
KUL30,1,-0.35359793091436115,-0.5490359187105369,0.03891219641836149,0.0,mast_cells
KUL31,1,-0.35359793091436115,-0.5490359187105369,-0.09230810275202568,0.0,mast_cells
