donor_id,threshold,score,source_group,source_n_cells,C1QC_n_cells,source_synthesis_score,C1QC_PTGER4_mean,C1QC_PTGER4_detection_fraction,C1QC_PTGER4_pseudobulk,Axis_1_mean,Axis_2_detection,Axis_3_pseudobulk,coverage
KUL19,20,Score_B,endothelial_like,176,129,-0.14301289738171102,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.027063390630445886,-0.03991057601350075,-0.03637458934877434,True
KUL19,20,Score_C,endothelial_like,176,129,-0.0614112031572181,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.011621297173593286,-0.017138010183409703,-0.015619621286993304,True
KUL19,20,Score_D,endothelial_like,176,129,0.0,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.0,0.0,0.0,True
KUL19,20,Score_A,other_myeloid,27,129,-0.15588811069502753,0.18923741233080454,0.27906976744186046,0.25434481794804925,-0.029499862681065026,-0.04350365879861234,-0.03964933313499213,True
KUL19,20,Score_B,other_myeloid,27,129,0.35001097315921076,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.06623517084803573,0.09767748088164022,0.08902347724799901,True
KUL19,20,Score_C,other_myeloid,27,129,0.2708231546545654,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.05124987298609524,0.07557855478732058,0.06888246596673182,True
KUL19,20,Score_D,other_myeloid,27,129,0.2643624134022081,0.18923741233080454,0.27906976744186046,0.25434481794804925,0.05002725902976027,0.07377555722852319,0.06723920990909156,True
KUL28,20,Score_A,tumor_epithelial,40,26,0.21780906231651764,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.007395371188713009,0.008377271627558372,0.011563460355864315,True
KUL28,20,Score_B,tumor_epithelial,40,26,-0.006412800778022304,0.033953459557922984,0.038461538461538464,0.05308989549323906,-0.00021773677186959735,-0.00024664618377008866,-0.00034045492312416626,True
KUL28,20,Score_C,tumor_epithelial,40,26,0.30915947492103324,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.010497033728680006,0.011890749035424355,0.016413244214302316,True
KUL28,20,Score_D,tumor_epithelial,40,26,0.0,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.0,0.0,0.0,True
KUL28,20,Score_A,C1QC_like_TAM,26,26,0.05009792707553993,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.00170099794089512,0.001926843349059228,0.0026596937128683263,True
KUL28,20,Score_B,C1QC_like_TAM,26,26,0.39837896232339925,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.01352634398597486,0.015322267781669202,0.021149897476454287,True
KUL28,20,Score_C,C1QC_like_TAM,26,26,0.2132794763176141,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.007241576073685103,0.008203056781446696,0.011322985108554888,True
KUL28,20,Score_D,C1QC_like_TAM,26,26,0.4555026064694253,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.015465889327288141,0.01751933101805482,0.024182585774359788,True
KUL28,20,Score_A,fibroblast_like,43,26,0.23856317165779872,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.008100045000892907,0.009175506602223028,0.012665293851848185,True
KUL28,20,Score_B,fibroblast_like,43,26,-0.07495915573676451,0.033953459557922984,0.038461538461538464,0.05308989549323906,-0.0025451226628042845,-0.00288304445141402,-0.003979573744326259,True
KUL28,20,Score_C,fibroblast_like,43,26,-0.21168555475987746,0.033953459557922984,0.038461538461538464,0.05308989549323906,-0.00718745692253599,-0.008141752106149133,-0.011238363979630229,True
KUL28,20,Score_D,fibroblast_like,43,26,0.2360336421130232,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.0080141587217938,0.009078217004347047,0.012531001392668991,True
KUL28,20,Score_A,endothelial_like,127,26,-0.10400966337250085,0.033953459557922984,0.038461538461538464,0.05308989549323906,-0.003531487898951391,-0.00400037166817311,-0.005521862158733045,True
KUL28,20,Score_B,endothelial_like,127,26,-0.1663480253739829,0.033953459557922984,0.038461538461538464,0.05308989549323906,-0.005648090952075875,-0.00639800097592242,-0.008831399282611433,True
KUL28,20,Score_C,endothelial_like,127,26,-0.12569103284308042,0.033953459557922984,0.038461538461538464,0.05308989549323906,-0.0042676454004311,-0.004834270493964632,-0.006672923798076417,True
KUL28,20,Score_D,endothelial_like,127,26,0.0,0.033953459557922984,0.038461538461538464,0.05308989549323906,0.0,0.0,0.0,True
KUL30,20,Score_A,tumor_epithelial,68,30,-0.22903644717605212,0.31109527580059476,0.2,0.7563938837719746,-0.07125215670262229,-0.045807289435210424,-0.17324176780482878,True
