donor_id,group,compartment,n_cells,mean_program_score,sd_cell_program_score,mean_expr_ABCC4,mean_expr_ADAMTS1,mean_expr_AHSG,mean_expr_AKR1C1,mean_expr_AKR1C3,mean_expr_ATF4,mean_expr_ATG5,mean_expr_BECN1,mean_expr_C4BPA,mean_expr_CA9,mean_expr_CADM3,mean_expr_CASP14,mean_expr_CCL20,mean_expr_CGA,mean_expr_CPS1,mean_expr_CRP,mean_expr_CXCL13,mean_expr_CXCR4,mean_expr_CYP11A1,mean_expr_CYP2A6,mean_expr_DDIT4,mean_expr_DKK1,mean_expr_DPT,mean_expr_DUSP1,mean_expr_ESR1,mean_expr_FLG,mean_expr_GSTA2,mean_expr_HPGD,mean_expr_HSD3B2,mean_expr_HSPA1A,mean_expr_HSPA1L,mean_expr_IGFBP1,mean_expr_LUM,mean_expr_MAP1LC3B,mean_expr_MMP2,mean_expr_MMP9,mean_expr_NEAT1,mean_expr_NR1I2,mean_expr_NR1I3,mean_expr_NR3C1,mean_expr_OMD,mean_expr_PARP10,mean_expr_PGR,mean_expr_PLA2G4A,mean_expr_PLAC8,mean_expr_PPARA,mean_expr_PPARD,mean_expr_PPARG,mean_expr_PTGER1,mean_expr_PTGER2,mean_expr_PTGER3,mean_expr_PTGER4,mean_expr_PTGES,mean_expr_PTGES2,mean_expr_PTGES3,mean_expr_PTGFR,mean_expr_PTGS1,mean_expr_PTGS2,mean_expr_PTX3,mean_expr_RELA,mean_expr_RGS2,mean_expr_RPS2,mean_expr_RXRA,mean_expr_RXRB,mean_expr_SCGN,mean_expr_SIRT1,mean_expr_SIRT2,mean_expr_SIRT3,mean_expr_SIRT5,mean_expr_SLCO2A1,mean_expr_SNHG25,mean_expr_SNORA13,mean_expr_SNORA65,mean_expr_SPP2,mean_expr_SQSTM1,mean_expr_STAR,mean_expr_STAT3,mean_expr_SUSD2,mean_expr_TIMP1,mean_expr_TIMP2,mean_expr_TNC,fraction_detected_ABCC4,fraction_detected_ADAMTS1,fraction_detected_AHSG,fraction_detected_AKR1C1,fraction_detected_AKR1C3,fraction_detected_ATF4,fraction_detected_ATG5,fraction_detected_BECN1,fraction_detected_C4BPA,fraction_detected_CA9,fraction_detected_CADM3,fraction_detected_CASP14,fraction_detected_CCL20,fraction_detected_CGA,fraction_detected_CPS1,fraction_detected_CRP,fraction_detected_CXCL13,fraction_detected_CXCR4,fraction_detected_CYP11A1,fraction_detected_CYP2A6,fraction_detected_DDIT4,fraction_detected_DKK1,fraction_detected_DPT,fraction_detected_DUSP1,fraction_detected_ESR1,fraction_detected_FLG,fraction_detected_GSTA2,fraction_detected_HPGD,fraction_detected_HSD3B2,fraction_detected_HSPA1A,fraction_detected_HSPA1L,fraction_detected_IGFBP1,fraction_detected_LUM,fraction_detected_MAP1LC3B,fraction_detected_MMP2,fraction_detected_MMP9,fraction_detected_NEAT1,fraction_detected_NR1I2,fraction_detected_NR1I3,fraction_detected_NR3C1,fraction_detected_OMD,fraction_detected_PARP10,fraction_detected_PGR,fraction_detected_PLA2G4A,fraction_detected_PLAC8,fraction_detected_PPARA,fraction_detected_PPARD,fraction_detected_PPARG,fraction_detected_PTGER1,fraction_detected_PTGER2,fraction_detected_PTGER3,fraction_detected_PTGER4,fraction_detected_PTGES,fraction_detected_PTGES2,fraction_detected_PTGES3,fraction_detected_PTGFR,fraction_detected_PTGS1,fraction_detected_PTGS2,fraction_detected_PTX3,fraction_detected_RELA,fraction_detected_RGS2,fraction_detected_RPS2,fraction_detected_RXRA,fraction_detected_RXRB,fraction_detected_SCGN,fraction_detected_SIRT1,fraction_detected_SIRT2,fraction_detected_SIRT3,fraction_detected_SIRT5,fraction_detected_SLCO2A1,fraction_detected_SNHG25,fraction_detected_SNORA13,fraction_detected_SNORA65,fraction_detected_SPP2,fraction_detected_SQSTM1,fraction_detected_STAR,fraction_detected_STAT3,fraction_detected_SUSD2,fraction_detected_TIMP1,fraction_detected_TIMP2,fraction_detected_TNC
C103,colon adenocarcinoma,endothelial,81,0.08325503488797915,0.16546744632345445,0.13523776442916305,0.534192102190889,0.0,0.0,0.36858876546223956,0.8894931548907433,0.246579459052027,0.39251372733233886,0.0,0.0,0.0,0.0041813331621664545,0.0,0.0,0.0,0.0,0.0,0.24939617367438327,0.0,0.0,1.660633760469931,0.0,0.0,1.9070041017767825,0.0,0.0,0.0,0.030598470090348044,0.0,1.2199831075138516,0.036529073008784545,0.02339520940074214,0.014223481401985075,0.8188431733920251,1.4210330225803234,0.012313703695933024,3.817472814041891,0.0,0.0,0.4253002648000364,0.0,0.16989983820620877,0.0,0.0,0.04951167989660193,0.10730472942929209,0.008076851750597542,0.12645770296638395,0.0,0.0,0.0,0.016056493476585106,0.031087221922697843,0.21124090051945346,1.0876968716397697,0.0,0.037121728614524556,0.029593803264476633,0.0,0.2721057261949704,0.09694865456333866,5.076855568238247,0.21443942998662407,0.04484713519061053,0.0,0.018180482181501978,0.37140979479860375,0.08821864150188587,0.06557143065664503,1.3273124389442397,0.09908058245976765,0.0,0.0,0.0,0.8188040138762674,0.0,0.750182396835751,0.026413062104472407,2.162788015824777,0.7525604904433827,0.012147765100738148,0.07407407407407407,0.24691358024691357,0.0,0.0,0.2345679012345679,0.48148148148148145,0.16049382716049382,0.25925925925925924,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.13580246913580246,0.0,0.0,0.654320987654321,0.0,0.0,0.7530864197530864,0.0,0.0,0.0,0.024691358024691357,0.0,0.4691358024691358,0.012345679012345678,0.024691358024691357,0.012345679012345678,0.41975308641975306,0.5432098765432098,0.012345679012345678,0.8888888888888888,0.0,0.0,0.2345679012345679,0.0,0.12345679012345678,0.0,0.0,0.024691358024691357,0.06172839506172839,0.024691358024691357,0.08641975308641975,0.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.14814814814814814,0.5679012345679012,0.0,0.024691358024691357,0.012345679012345678,0.0,0.16049382716049382,0.06172839506172839,1.0,0.14814814814814814,0.037037037037037035,0.0,0.012345679012345678,0.20987654320987653,0.06172839506172839,0.06172839506172839,0.5925925925925926,0.06172839506172839,0.0,0.0,0.0,0.4444444444444444,0.0,0.41975308641975306,0.024691358024691357,0.7530864197530864,0.37037037037037035,0.012345679012345678
C103,colon adenocarcinoma,epithelial,4608,-0.05545935697113437,0.12563309594652966,0.12466751430313,0.0845364495439248,0.00019551714649423957,0.010766066597878106,0.23724599066190422,0.5861027826742631,0.28020043743567336,0.43228059292757987,0.008935439131972898,0.001510366930031321,0.0,0.0007435238609711329,0.288518665374593,0.00013833745227505764,0.0018460229944644703,0.0,0.0005306401872076094,0.010872556200613163,0.0,0.0,0.35934652188249555,0.000999550548537324,0.0,0.8195667126953291,0.0,0.0,0.0,0.3876021781971859,0.00143397634383291,1.1999151154757581,0.005567382015417227,0.0014868094521160754,0.0051201710464536315,0.67208554244846,0.0007932894837318195,0.007929053983793387,2.9817190335274466,0.09970582235837355,0.002582096776071315,0.0046655894418816185,0.00018101736592749754,0.25463625582859906,0.0,0.0001424001788513528,1.1652014277060516,0.1389219319745381,0.0672995745553635,0.1497483855944463,0.0027404928049590024,0.00026442860123804875,0.0,0.07681560009950772,0.048899155501405604,0.4533630484430533,1.9750750909572363,0.0,0.0006868261649894217,0.00040975434886705544,0.0,0.21498152859405512,0.10869817437519992,6.004883750833364,0.12699069719464104,0.10301089995159095,0.0,0.09234296405015306,0.08926357274564604,0.04937131995716805,0.0976980591173439,0.01849107202077802,0.0653439521168669,0.0,0.0,0.0,1.0841875245548889,0.00029839040426951315,0.4281809431752966,0.004063446617995699,0.5441423189509401,0.10070098071527253,0.0020106799299052605,0.1937934027777778,0.11414930555555555,0.0006510416666666666,0.011067708333333334,0.24934895833333334,0.5006510416666666,0.3200954861111111,0.4381510416666667,0.006510416666666667,0.001736111111111111,0.0,0.0015190972222222222,0.18055555555555555,0.00021701388888888888,0.0026041666666666665,0.0,0.0006510416666666666,0.013454861111111112,0.0,0.0,0.3389756944444444,0.0010850694444444445,0.0,0.5008680555555556,0.0,0.0,0.0,0.3174913194444444,0.0008680555555555555,0.5835503472222222,0.011067708333333334,0.0010850694444444445,0.005642361111111111,0.5399305555555556,0.0013020833333333333,0.012369791666666666,0.7315538194444444,0.1521267361111111,0.004340277777777778,0.004991319444444444,0.00021701388888888888,0.2964409722222222,0.0,0.00021701388888888888,0.6080729166666666,0.2016059027777778,0.11480034722222222,0.2026909722222222,0.003472222222222222,0.0006510416666666666,0.0,0.1154513888888889,0.07769097222222222,0.4379340277777778,0.8042534722222222,0.0,0.0013020833333333333,0.0006510416666666666,0.0,0.2803819444444444,0.1519097222222222,0.9828559027777778,0.19596354166666666,0.1597222222222222,0.0,0.14778645833333334,0.13780381944444445,0.08268229166666667,0.1440972222222222,0.015842013888888888,0.09765625,0.0,0.0,0.0,0.6427951388888888,0.0008680555555555555,0.4207899305555556,0.006510416666666667,0.4526909722222222,0.09244791666666667,0.004123263888888889
C103,colon adenocarcinoma,fibroblast,43,0.29608956682579757,0.25723917133279345,0.5733416981475298,0.19226837158203125,0.0,0.0,0.08061355768248092,0.9407903981763263,0.3165039309235506,0.3224088383275409,0.0,0.0,0.0,0.0,0.027133209760798964,0.0,0.0,0.0,0.0,0.9871590983035953,0.07367409384527872,0.0,0.2904353987338931,0.0,0.027133209760798964,2.6856543435606848,0.0,0.0,0.0,0.02725893120433009,0.0,2.782711907874706,0.0,0.0,4.376918582029121,0.8191677470539891,2.637329717015111,0.0,3.8357706458069556,0.0,0.0,0.3089023232460022,0.0,0.21591986057370208,0.04598513869352119,0.020378512005473293,0.1631944678550543,0.057045767473620036,0.0,0.0,0.01759362775225972,0.4469914616540421,0.0,0.05719697614048803,0.04441483630690464,0.4432983689529951,1.6987222738044208,0.17184402499088022,0.283649624780167,0.22021739427433457,0.10216134786605835,0.16035588258920713,0.3465279091236203,5.414791334507077,0.224589325660883,0.13974420830260875,0.0,0.026210698970528537,0.16845483696737953,0.018446674180585286,0.0,0.0,0.018446674180585286,0.0,0.0,0.0,1.2260617128638334,0.0,0.5691084376601285,0.05415995176448379,4.667740217475004,1.7266576345576796,0.08817351141641307,0.37209302325581395,0.09302325581395349,0.0,0.0,0.06976744186046512,0.5116279069767442,0.2558139534883721,0.23255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.4186046511627907,0.06976744186046512,0.0,0.16279069767441862,0.0,0.023255813953488372,0.7441860465116279,0.0,0.0,0.0,0.023255813953488372,0.0,0.7209302325581395,0.0,0.0,0.9767441860465116,0.46511627906976744,0.9069767441860465,0.0,0.8837209302325582,0.0,0.0,0.20930232558139536,0.0,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.06976744186046512,0.0,0.0,0.023255813953488372,0.27906976744186046,0.0,0.046511627906976744,0.023255813953488372,0.23255813953488372,0.7441860465116279,0.09302325581395349,0.16279069767441862,0.11627906976744186,0.046511627906976744,0.13953488372093023,0.20930232558139536,1.0,0.16279069767441862,0.11627906976744186,0.0,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.5581395348837209,0.0,0.3953488372093023,0.023255813953488372,0.8837209302325582,0.7209302325581395,0.06976744186046512
C103,colon adenocarcinoma,myeloid,322,-0.019397864803833254,0.1320891635093753,0.05198821740120835,0.0,0.0,0.02310381061542108,0.051420736016694064,0.432354939465197,0.14664741091846678,0.20109108534658918,0.0,0.0,0.0,0.0,0.10302058380583058,0.0,0.0,0.0,0.0,1.2570933875460062,0.0,0.0,0.5824956196065275,0.0,0.0,2.999221300116237,0.009667027996193548,0.0,0.0,0.04309689498836209,0.0,1.7470550011403811,0.022079983853405306,0.0,0.0,0.8184469245975803,0.034401251847699564,0.4349859488306579,2.6084925998812136,0.0,0.0,0.277151337136393,0.0,0.15407444175726137,0.0,0.025343791668459497,0.8523615483911882,0.07228257474691971,0.041163493942770156,0.0129546430540381,0.0,0.0778131033322826,0.0,0.1785509451205686,0.0,0.2764240131244896,1.3094021592821394,0.0,0.18019412171026195,0.12497478279267779,0.004927028039967792,0.08518392847191474,1.3373509491822735,5.134564234603266,0.14705746014666113,0.05255988814075541,0.0,0.06754042458089983,0.19859266873472226,0.06815259889786288,0.02191972325307242,0.0,0.05980489472424762,0.0,0.0,0.0,0.8107564034669296,0.0,0.4633244029853655,0.0,1.8759902410255456,0.8929465124325723,0.0,0.043478260869565216,0.0,0.0,0.012422360248447204,0.027950310559006212,0.2732919254658385,0.11180124223602485,0.14596273291925466,0.0,0.0,0.0,0.0,0.049689440993788817,0.0,0.0,0.0,0.0,0.468944099378882,0.0,0.0,0.2888198757763975,0.0,0.0,0.7950310559006211,0.009316770186335404,0.0,0.0,0.027950310559006212,0.0,0.562111801242236,0.018633540372670808,0.0,0.0,0.422360248447205,0.024844720496894408,0.15527950310559005,0.7111801242236024,0.0,0.0,0.16459627329192547,0.0,0.10559006211180125,0.0,0.018633540372670808,0.2981366459627329,0.055900621118012424,0.031055900621118012,0.009316770186335404,0.0,0.055900621118012424,0.0,0.10559006211180125,0.0,0.17701863354037267,0.5962732919254659,0.0,0.12732919254658384,0.07453416149068323,0.003105590062111801,0.07142857142857142,0.5217391304347826,0.9906832298136646,0.09627329192546584,0.034161490683229816,0.0,0.049689440993788817,0.14596273291925466,0.043478260869565216,0.015527950310559006,0.0,0.043478260869565216,0.0,0.0,0.0,0.40683229813664595,0.0,0.2795031055900621,0.0,0.5807453416149069,0.4254658385093168,0.0
C104,colon adenocarcinoma,endothelial,20,0.05196077934057738,0.1299933985144026,0.11488834619522095,0.7868818581104279,0.0,0.0,0.1773216485977173,0.8423815488815307,0.18677464723587037,0.6727969586849213,0.0,0.0,0.0,0.0,0.09027125239372254,0.0,0.0,0.0,0.0,0.29872539043426516,0.0,0.0,1.0115442335605622,0.0,0.0,2.1618843495845796,0.0619842529296875,0.0,0.0,0.0,0.0,0.849562007188797,0.0,0.0,0.0,0.5734395027160645,0.6781889498233795,0.0,3.2354346096515654,0.0,0.0,0.3116161942481995,0.0,0.10507104992866516,0.0,0.0,0.0,0.0,0.0,0.0463126003742218,0.0,0.0,0.0,0.0,0.05842120051383972,0.29654729962348936,1.5390158772468567,0.0,0.08358259797096253,0.0,0.0,0.09182354807853699,0.0,4.697116100788117,0.25750055313110354,0.17531099915504456,0.0,0.1320385992527008,0.3187300503253937,0.054736047983169556,0.0463126003742218,1.5110192537307738,0.42627904415130613,0.0,0.0,0.0,0.7905852019786834,0.0,1.162394392490387,0.0,1.9266551971435546,0.5418994009494782,0.0,0.05,0.4,0.0,0.0,0.05,0.5,0.15,0.45,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.45,0.0,0.0,0.8,0.05,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.8,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.15,0.75,0.0,0.05,0.0,0.0,0.1,0.0,0.95,0.2,0.15,0.0,0.1,0.15,0.05,0.05,0.6,0.3,0.0,0.0,0.0,0.4,0.0,0.65,0.0,0.7,0.3,0.0
C104,colon adenocarcinoma,epithelial,1883,-0.11465572685013656,0.12854009430526875,0.011213683426791661,0.0001342034029694738,0.0009627100386900657,0.008177970299142127,0.24312263548342522,0.6600254030697408,0.16902237618564608,0.19601171787786661,0.04271625546591116,0.04145714276595377,0.0,0.0,0.5456799667880564,0.0,0.02100932982711164,0.0,0.00250286724471818,0.050419488946491266,0.0,0.0,0.3751537052323954,0.0004848629726859653,0.0,0.6489639410583883,0.0005488268441490461,0.0,0.00028137279455799785,0.14932124419568132,0.005372830103257838,0.4287972411638362,0.002623561890405097,0.0,0.00044064735771175145,0.5356374580810758,0.00027094210833865026,0.0012880489032317905,2.2459067933368226,0.06016995058658588,0.002080509827862505,0.010613751970132614,0.0,0.0948465799500318,0.0,0.004818943705542316,0.8651740389479897,0.09730343329925456,0.05795087083279928,0.14674262843325742,0.005027286831014535,0.032716769909073684,0.0,0.09024665578289735,0.006605294169546503,0.2887878018415044,0.9554844220711459,0.0,0.00886767238489314,0.0016710515422385486,0.0,0.1269728591585501,0.04223090095274384,5.540621477368659,0.09839153787951108,0.07950934714702489,0.0,0.037183125709607384,0.06930195121168774,0.03216671704676198,0.06272105425912779,0.03060577536794143,0.7125602269736111,0.0,0.0,0.0,0.9300253540040075,0.0,0.4334456291024,0.001576445612955524,0.6035939265899182,0.10196001749372964,0.0006513696241049582,0.01858736059479554,0.0005310674455655868,0.0005310674455655868,0.006372809346787042,0.1524163568773234,0.3616569304301646,0.1417950079660117,0.16303770578863516,0.030801911842804036,0.036112586298459905,0.0,0.0,0.21986192246415295,0.0,0.016463090812533193,0.0,0.0015932023366967605,0.043016463090812536,0.0,0.0,0.2134891131173659,0.0010621348911311736,0.0,0.29952203929899096,0.0005310674455655868,0.0,0.0005310674455655868,0.09187466808284653,0.0037174721189591076,0.22092405735528411,0.0037174721189591076,0.0,0.0005310674455655868,0.3064259160913436,0.0005310674455655868,0.0010621348911311736,0.5677110993096123,0.05682421667551779,0.003186404673393521,0.010621348911311737,0.0,0.088688263409453,0.0,0.0053106744556558685,0.3218268720127456,0.09930961232076474,0.05363781200212427,0.1253319171534785,0.006372809346787042,0.025491237387148168,0.0,0.08337758895379713,0.007966011683483803,0.21136484333510355,0.41688794476898566,0.0,0.0053106744556558685,0.0010621348911311736,0.0,0.11630377057886351,0.03505045140732873,0.9575146043547531,0.09081253319171535,0.08178438661710037,0.0,0.04195432819968136,0.0685077004779607,0.0323951141795008,0.07328730748805098,0.022304832713754646,0.35156664896441847,0.0,0.0,0.0,0.4312267657992565,0.0,0.2782793414763675,0.0010621348911311736,0.3101433882103027,0.06903876792352628,0.0005310674455655868
C104,colon adenocarcinoma,fibroblast,6,0.21047534070724785,0.399524050543608,0.0,0.605849822362264,0.0,0.0,0.0,1.0698686639467876,0.2174126704533895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8863481680552164,0.0,0.0,1.3879748582839966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58829665184021,0.49726531902949017,2.011838356653849,0.0,3.5599348147710166,0.0,0.0,0.0,0.0,0.5262343287467957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49726531902949017,0.0,0.33469216028849286,0.0,0.0,0.6712986628214518,0.2174126704533895,0.0,0.2174126704533895,0.3088216582934062,0.3088216582934062,0.7157329718271891,4.342927694320679,0.0,0.0,0.0,0.0,0.4827813307444255,0.0,0.0,0.0,0.4763951500256856,0.0,0.0,0.0,1.25143567721049,0.0,0.9281656742095947,0.3760608434677124,2.2396076122919717,0.7057526707649231,0.2174126704533895,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.5,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666
C104,colon adenocarcinoma,myeloid,162,-0.1099758027676501,0.1464377911403868,0.021575191506633052,0.0,0.0,0.0,0.019227401709850923,0.37849400588023807,0.09793114220654522,0.16778858576291872,0.0,0.0,0.0,0.0,0.060463248211660506,0.0,0.0,0.0,0.0,0.7393253710534837,0.0,0.0,0.260469314492779,0.0,0.0,2.041144417391883,0.014161555855362504,0.0,0.0,0.0,0.0,0.7546534920916145,0.0,0.0,0.0,0.6694560382101271,0.006474673012156545,0.40212609664893445,1.4203163893134505,0.0,0.0,0.16705304862540446,0.0,0.05848773467687913,0.0,0.0,0.7293759304800151,0.01993004333825759,0.016999215991408738,0.0,0.0,0.021886777730635656,0.0,0.14142563056062768,0.0,0.1564568402590575,1.0184482387554499,0.0,0.11188041464782056,0.1674774197148688,0.018939110967848036,0.07596387612966844,1.3986751238505046,5.362288382318285,0.11285727774655377,0.03345880832201169,0.0,0.06197872206016823,0.12077446153134476,0.009127302670184478,0.010817512685869947,0.0,0.18853664251021396,0.0,0.0,0.0,0.5271413182770764,0.0,0.31672486331727767,0.0,1.4003255161238306,0.33931226899594435,0.0,0.012345679012345678,0.0,0.0,0.0,0.006172839506172839,0.19753086419753085,0.043209876543209874,0.09876543209876543,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.25308641975308643,0.0,0.0,0.11728395061728394,0.0,0.0,0.5679012345679012,0.006172839506172839,0.0,0.0,0.0,0.0,0.2345679012345679,0.0,0.0,0.0,0.30864197530864196,0.006172839506172839,0.11728395061728394,0.35802469135802467,0.0,0.0,0.08024691358024691,0.0,0.04938271604938271,0.0,0.0,0.2222222222222222,0.024691358024691357,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.09259259259259259,0.0,0.08024691358024691,0.3888888888888889,0.0,0.08641975308641975,0.09876543209876543,0.006172839506172839,0.043209876543209874,0.4074074074074074,0.9629629629629629,0.06172839506172839,0.018518518518518517,0.0,0.043209876543209874,0.06790123456790123,0.012345679012345678,0.012345679012345678,0.0,0.08641975308641975,0.0,0.0,0.0,0.20987654320987653,0.0,0.16049382716049382,0.0,0.3950617283950617,0.16666666666666666,0.0
C105,colon adenocarcinoma,endothelial,12,-0.04055745304295582,0.12631625238850877,0.0,0.1945785085360209,0.0,0.0,0.2920138438542684,0.6683834890524546,0.0,0.2215435802936554,0.0,0.0,0.0,0.0,0.30912508567174274,0.0,0.0,0.0,0.0,0.244050661722819,0.0,0.0,1.756095031897227,0.0,0.0,1.634713997443517,0.0,0.0,0.0,0.0,0.0,0.6528113186359406,0.0,0.0,0.0,0.4689934154351552,1.6636138161023457,0.0,4.045873800913493,0.0,0.0,0.2635949949423472,0.0,0.0,0.0,0.0,0.0,0.19843000173568726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1845670243104298,0.0,0.0,0.0,0.0,0.0,0.0,4.222942550977071,0.3364790876706441,0.2920138438542684,0.0,0.0,0.34459300835927326,0.0,0.0,0.8128101627031962,0.1945785085360209,0.0,0.0,0.0,0.25253092249234516,0.0,0.0,0.0,2.5253641108671823,0.37930216391881305,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.9166666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.9166666666666666,0.16666666666666666,0.0
C105,colon adenocarcinoma,epithelial,1412,-0.07724328338962028,0.12075688215140729,0.0333960346835362,0.0003607273523935853,0.0,0.00859805592269803,0.3860320295642523,0.7421228876574857,0.1565462184420895,0.29695656068264253,0.14800701468718627,0.020460752638389302,0.0,0.0,1.302830586405128,0.0023417138513019335,0.0051777294649618544,0.0,0.00034928045343744855,0.02947809271746587,0.0,0.0,0.33324568679624844,0.0,0.0030607514231130693,0.43369700783921705,0.0,0.0,0.0016236196327479636,0.08090313651701884,0.0,0.013187801840031788,0.004216157955252077,0.0,0.0030057159260379693,0.6361666940068219,0.002034317269372535,0.0010347138699830084,2.0333154196230954,0.07586223708080503,0.00017808143461054513,0.0046317755922717346,0.0,0.11743008547987546,0.0,0.0008452988886630568,0.801648279467318,0.1621194957378228,0.07377940947163544,0.2573765520396888,0.0014868215275216036,0.017697555231980494,0.0,0.11888839032173833,0.014706361141826208,0.43475322516123227,1.0571341649879815,0.0,0.043792909459757064,0.0,0.0,0.16105574589993055,0.014667305335529127,5.911329096420628,0.1091242089508782,0.10294136590728004,0.0002626579349844719,0.03985696268022567,0.08704672743257652,0.03936112385042666,0.14018409947202495,0.016931382406281344,0.7711682115541639,0.0,0.0,0.0,1.1404969958382694,0.0,0.48862481377913325,0.0,0.9659813445789618,0.020456154522071817,0.00012985127252492282,0.05028328611898017,0.000708215297450425,0.0,0.007790368271954674,0.3045325779036827,0.5106232294617564,0.1848441926345609,0.3094900849858357,0.1565155807365439,0.023371104815864022,0.0,0.0,0.5481586402266289,0.000708215297450425,0.0084985835694051,0.0,0.000708215297450425,0.03186968838526912,0.0,0.0,0.26841359773371104,0.0,0.0035410764872521247,0.2754957507082153,0.0,0.0,0.00141643059490085,0.08923512747875353,0.0,0.013456090651558074,0.00424929178470255,0.0,0.0028328611898017,0.45609065155807366,0.0028328611898017,0.002124645892351275,0.6713881019830028,0.09915014164305949,0.000708215297450425,0.00424929178470255,0.0,0.13101983002832862,0.0,0.000708215297450425,0.43413597733711046,0.19121813031161472,0.08923512747875353,0.24504249291784702,0.0028328611898017,0.024079320113314446,0.0,0.13385269121813032,0.020538243626062325,0.37677053824362605,0.5963172804532578,0.0,0.04107648725212465,0.0,0.0,0.18342776203966005,0.014872521246458924,0.9929178470254958,0.14022662889518414,0.1274787535410765,0.000708215297450425,0.051699716713881017,0.11260623229461757,0.049575070821529746,0.15793201133144477,0.02903682719546742,0.5070821529745042,0.0,0.0,0.0,0.6147308781869688,0.0,0.4128895184135977,0.0,0.5587818696883853,0.021246458923512748,0.000708215297450425
