pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
REACTOME_MITOCHONDRIAL_TRANSLATION,4.110807420460455,3.942779495401033e-05,98,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.005240312383887554
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,3.9934364613372546,6.512253532237557e-05,88,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.007934095553442757
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,3.9613220083443217,7.453593368355056e-05,722,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.008124361601596904
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,3.951083217912557,7.779826431077748e-05,33,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.008124361601596904
REACTOME_LEISHMANIA_INFECTION,3.932442325887051,8.408715807244398e-05,144,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.008195695006794207
REACTOME_VESICLE_MEDIATED_TRANSPORT,3.884682907784297,0.00010246352977483848,608,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.009362605033175866
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,-3.832329862181669,0.00012693538258345936,56,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.010495537015280701
REACTOME_MRNA_3_END_PROCESSING,-3.8211468298389817,0.00013283253443288783,140,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.010495537015280701
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,3.8146086659568135,0.00013639890785932513,65,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.010495537015280701
REACTOME_INFECTIOUS_DISEASE,3.7580506528941955,0.0001712422214742499,1064,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.012517806389767669
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,3.6707139871522845,0.00024187387623456964,623,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.016839028907378133
REACTOME_SENSORY_PERCEPTION_OF_TASTE,-3.6338589368129464,0.00027921355683355116,18,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.018555010004120534
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,3.5920412663254173,0.0003280978779455348,139,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.02085561293723356
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,-3.558915183696133,0.0003723897564297462,47,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.02268474266251204
REACTOME_INTERFERON_SIGNALING,3.537043924839466,0.0004046323645861962,219,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.022818549919647844
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,3.535801590537727,0.00040653990337158525,214,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.022818549919647844
REACTOME_AUTOPHAGY,3.51719844042688,0.0004361275986308151,139,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.022818549919647844
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,3.5166574542487283,0.00043701737192212016,83,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.022818549919647844
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,3.4807366412853913,0.0005000368914688795,100,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.025208756390603514
REACTOME_NEUTROPHIL_DEGRANULATION,3.441901998842361,0.0005776394788345461,392,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.028150297268536885
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,3.431166798524328,0.0006009909406621738,152,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.028343508233809617
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,3.4082373649083038,0.0006538399209895498,64,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.029872311390210057
REACTOME_MTOR_SIGNALLING,3.3618403414464004,0.0007742487678752906,37,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.03268003281197828
REACTOME_VIRAL_INFECTION_PATHWAYS,3.3592889741273146,0.0007814330724591935,869,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.03268003281197828
REACTOME_CELL_CYCLE_CHECKPOINTS,-3.358963596881379,0.0007823537266889466,250,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.03268003281197828
REACTOME_RRNA_PROCESSING,3.33807154939719,0.0008436202303950286,174,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.03341237896359221
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,3.335960297842958,0.0008500530252139568,17,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.03341237896359221
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,3.3278791749209553,0.0008750981123640856,56,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.03341237896359221
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,3.3227644305410533,0.0008913014908208594,11,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.03341237896359221
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,3.3048443863441106,0.0009502914660921304,51,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.034290990140395654
REACTOME_TRANSLATION,3.3015129853943734,0.0009616488343065812,296,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.034290990140395654
REACTOME_RAC2_GTPASE_CYCLE,3.245275888837763,0.0011733688347348636,85,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.04084441039005644
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,3.2176224804381706,0.0012925782606448518,36,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.04394766086192496
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,-3.192205561121383,0.0014119081213425908,24,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.04659418636034705
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,-3.1876868604512856,0.0014341575829108187,9,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.04659418636034705
REACTOME_RSV_HOST_INTERACTIONS,3.169573516953032,0.0015266283267609132,79,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.048520230733140324
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,3.1541275460427856,0.001609787137214265,19,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.050074655204409686
REACTOME_PROTEIN_LOCALIZATION,3.1478224330336917,0.0016449158181195014,145,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.05010139429355648
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,3.136475469791465,0.0017099174037109148,29,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.05101835192296648
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,3.117044247203526,0.0018267415257093393,11,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.053413922211741086
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,3.0999243837829242,0.0019357005333436477,24,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.055490081955851235
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,3.0864585466357006,0.002025561875012901,28,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.05694945117824734
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,-3.072603999973064,0.002121998764614835,228,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.05853513573333752
REACTOME_INTERLEUKIN_10_SIGNALING,3.056283478837964,0.002240992709974013,32,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.05902163339102546
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,3.0537317398433648,0.0022601408488831325,28,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.05902163339102546
REACTOME_METABOLISM_OF_LIPIDS,3.053651344655038,0.0022607465594373637,642,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.05902163339102546
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,-2.9771066658117507,0.0029098275367058176,26,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.07463452383620886
REACTOME_IRON_UPTAKE_AND_TRANSPORT,2.932761107021948,0.003359622898135466,51,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.08468566684610433
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2.9233344135571593,0.00346304363785177,99,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.08581304743286929
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,2.8981552905295547,0.003753646821955871,31,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.08963236165090642
REACTOME_TNF_SIGNALING,2.8967158630340126,0.0037709111699575485,54,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.08963236165090642
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,2.894213280025466,0.0038010987841013665,119,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.08963236165090642
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,-2.88418042856452,0.003924338376361367,11,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.09106956676571934
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,2.8768931783093965,0.004016115238181356,39,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.09174313247220536
REACTOME_INTERLEUKIN_2_SIGNALING,-2.846585365820089,0.004419087912267168,11,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.09939548504207077
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,-2.8131027119490635,0.004906597575090361,13,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.10868857052700164
REACTOME_CHROMATIN_ORGANIZATION,-2.7787792844224906,0.005456358571764779,213,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.11906263032716578
REACTOME_FATTY_ACID_METABOLISM,2.7528208922850417,0.005908421097477991,146,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1270310535957768
REACTOME_G2_M_CHECKPOINTS,-2.7382594630031614,0.006176532468108992,120,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13087087635326589
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,2.724627361148858,0.0064374096781088545,16,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13151294649449258
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,-2.7213755425168187,0.006501085996027166,47,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13151294649449258
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,-2.7165137778244888,0.006597344918233139,20,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13151294649449258
REACTOME_SIGNALING_BY_NOTCH2,-2.715237517570421,0.006622825284803191,31,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13151294649449258
REACTOME_MRNA_POLYADENYLATION,-2.713552296678636,0.006656606046916861,119,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13151294649449258
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,-2.700325296528098,0.0069271707948459615,35,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13498919667750933
REACTOME_INTERLEUKIN_7_SIGNALING,-2.696025841381578,0.007017222262305546,21,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.13498919667750933
REACTOME_DEFENSINS,2.6784911549363524,0.007395468539220385,6,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.14041785719922342
REACTOME_CELL_CYCLE_MITOTIC,-2.6655833401494555,0.00768548797717329,464,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.14405363362342755
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,-2.6529964987727053,0.007978069840501366,270,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.14764478616218982
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,2.627552959318362,0.008600145369060355,55,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.15366350674010376
REACTOME_CARDIAC_CONDUCTION,-2.6273078700085426,0.008606342807452868,103,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.15366350674010376
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,-2.6268232129737985,0.008618609817160403,30,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.15366350674010376
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,2.6082416191413516,0.009100868975672145,28,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1560345900656922
REACTOME_INTRA_GOLGI_TRAFFIC,2.607223172783531,0.009127984552135518,42,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1560345900656922
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,2.6051937759938166,0.009182231255076742,59,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1560345900656922
REACTOME_HOMOLOGY_DIRECTED_REPAIR,-2.6020911088089735,0.009265723302272239,101,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1560345900656922
REACTOME_CELL_CYCLE,-2.601369734940593,0.009285232103772382,594,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1560345900656922
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.5947650547617425,0.00946555981236698,132,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.15725736870091506
REACTOME_RAC3_GTPASE_CYCLE,2.5882063412963157,0.009647716925778142,87,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.15848272073581623
REACTOME_SIGNALING_BY_NOTCH,-2.575396204440002,0.010012531992227033,163,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1626480196959547
REACTOME_GLUCOSE_METABOLISM,-2.5705136143202756,0.010154783527727564,74,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16314608261030436
REACTOME_SIGNALING_BY_NOTCH1,-2.55215241456858,0.01070596734262627,71,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16996642847941532
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,-2.5392770100340254,0.011108183219040734,37,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16996642847941532
REACTOME_SIGNALING_BY_TGFBR3,-2.535796981701894,0.011219175438447023,43,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16996642847941532
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,-2.534278126699424,0.011267925843708998,131,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16996642847941532
REACTOME_TGFBR3_EXPRESSION,-2.5336883548727345,0.011286906282685832,22,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16996642847941532
REACTOME_SARS_COV_1_INFECTION,2.5316290609331036,0.011353402694862099,116,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16996642847941532
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,-2.5304048403529715,0.011393098489044256,131,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.16996642847941532
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,2.5167791274941336,0.011843304762846672,13,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.17489809659880642
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,2.5126758981925432,0.011981935624278328,24,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.17517589882694914
REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,2.497853170003725,0.012494793482421105,26,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.18086522842870947
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,-2.492340083493729,0.012690446268190807,58,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1818963965107349
REACTOME_SULFUR_AMINO_ACID_METABOLISM,2.47974782045819,0.013147533141297525,26,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.18661838303472797
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,-2.4719148231841457,0.01343915323427783,46,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.18761532927760247
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,-2.4682975726341527,0.01357574116847352,34,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.18761532927760247
REACTOME_CELLULAR_HEXOSE_TRANSPORT,-2.4675860302194477,0.013602753011919193,12,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.18761532927760247
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10,2.4608039881381085,0.013862607905655468,9,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.18941245568288123
REACTOME_CO_STIMULATION_BY_CD28,2.457128962966659,0.01400524001941286,47,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.1895894528553852
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,-2.4527547271765644,0.014176696594927022,60,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.19014982038333308
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,-2.4483893893920223,0.014349648191236002,15,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.19051599070068623
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,2.4455130753779906,0.014464620360996012,52,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.19051599070068623
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,-2.4220871412455014,0.015431649586458377,106,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.19927119171717358
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,-2.4190831632013796,0.015559682445059324,17,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.19927119171717358
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,2.417999222133544,0.015606110176891591,10,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.19927119171717358
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,2.416406610987537,0.015674546544100523,19,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.19927119171717358
REACTOME_COMPLEX_III_ASSEMBLY,2.4029509718792594,0.0162633677191212,22,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.20497451383926893
REACTOME_LONG_TERM_POTENTIATION,-2.3853869000715724,0.017061167563515823,17,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.21319168357145415
REACTOME_PROTEIN_LIPOYLATION,2.3706060273221343,0.01775894952062839,10,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.2186330872525022
REACTOME_DAP12_INTERACTIONS,2.3666577516402,0.017949522907712175,29,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.2186330872525022
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,2.3641581148803565,0.01807109813216945,28,up,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.2186330872525022
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,-2.3621190141435275,0.018170807703973918,40,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.2186330872525022
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,-2.3606213562212424,0.018244347910263522,28,down,preranked_rank_sum,GSE158473,ovary,GSE158473_0month_DiNP_100ugkgd,Reactome,0.2186330872525022
