pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
REACTOME_TRANSLATION,15.405456635410486,1.5042277494018884e-53,296,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.1991809696255607e-50
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,10.053317254195205,8.882594374577637e-24,113,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.493176487816253e-21
REACTOME_METABOLISM_OF_RNA,9.837771205356054,7.740661506233138e-23,662,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.7722823740376155e-20
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,9.695758485429028,3.1429363877313636e-22,139,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.1487432497158135e-19
REACTOME_MITOCHONDRIAL_TRANSLATION,9.51696122634966,1.78317053914604e-21,98,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.2139906564630205e-19
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,9.49096520342205,2.2890480894937533e-21,122,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.577647178066446e-19
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,9.413208365668254,4.812189928123602e-21,83,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.0050602392738152e-18
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,9.226831518218921,2.787555912214298e-20,88,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.0942584295716294e-18
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,9.014391799533437,1.9796586382179803e-19,85,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.2158454767496526e-17
REACTOME_RRNA_PROCESSING,8.876818193210706,6.880012038738291e-19,174,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,9.184208518441354e-17
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,8.876331914661488,6.910143208129609e-19,214,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,9.184208518441354e-17
REACTOME_PROTEASOME_ASSEMBLY,8.098871796684385,5.547120293929542e-16,51,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.758241558104158e-14
REACTOME_VIRAL_INFECTION_PATHWAYS,8.080695423491404,6.439846776730286e-16,869,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.815489223937267e-14
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,8.07906618088408,6.526460269160173e-16,86,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.815489223937267e-14
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,7.781631627888626,7.159508515313019e-15,41,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.978134299591756e-13
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,7.770340060306849,7.827569339503679e-15,81,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,7.152441483971487e-13
REACTOME_COMPLEX_I_BIOGENESIS,7.704888455485713,1.309576287718701e-14,59,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.0896695023336482e-12
REACTOME_PROTEIN_LOCALIZATION,7.701803546234047,1.3415903585503193e-14,145,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.0896695023336482e-12
REACTOME_INNATE_IMMUNE_SYSTEM,7.645836113909936,2.0759193270099788e-14,825,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.5973652926782045e-12
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,7.587642847184605,3.257773818262716e-14,166,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.3814326611500455e-12
REACTOME_NEUTROPHIL_DEGRANULATION,7.434905544386812,1.0464270892522016e-13,392,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,7.285125735651042e-12
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,7.30811320505763,2.7091950958600526e-13,41,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.8003832864306347e-11
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,7.275811603452017,3.4434387044115313e-13,277,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.1888292981955037e-11
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,7.2512776166854715,4.1285846057248983e-13,44,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.448803466291817e-11
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,7.249361130013485,4.187420427995583e-13,39,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.448803466291817e-11
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,7.171546399692518,7.415529474615975e-13,61,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.169809266110983e-11
REACTOME_METABOLISM_OF_POLYAMINES,6.97526887276174,3.0528638848113494e-12,45,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.6530692591089604e-10
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,6.945553404696939,3.769795794698988e-12,37,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.9683719470892575e-10
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,6.906319125473033,4.97390398551687e-12,38,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.507533664422643e-10
REACTOME_DEGRADATION_OF_DVL,6.850247146635055,7.372251038749428e-12,42,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.592743672883888e-10
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,6.841362539544216,7.844345394987953e-12,47,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.699494505636254e-10
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,6.833117275543432,8.308897416652315e-12,68,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.7961275072330264e-10
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,6.8020991584477395,1.0310558750780835e-11,39,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.5678899677701764e-10
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,6.776431466854659,1.2318045064752021e-11,119,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.296759377843369e-10
REACTOME_REGULATION_OF_APOPTOSIS,6.744782476836901,1.5325645155808852e-11,39,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.380743184534719e-10
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,6.741168224423162,1.5711816323067707e-11,45,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.380743184534719e-10
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,6.694474281009993,2.164483478312058e-11,44,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,8.552634717006024e-10
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,6.657732330773448,2.7808461652397985e-11,40,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.0698939719948908e-09
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,6.645128014086911,3.0295365207406744e-11,42,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.135687793159709e-09
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,6.635107423219833,3.2426629072120137e-11,59,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.185193292585991e-09
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,6.589254602499494,4.420401955285102e-11,40,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.5762506484455657e-09
REACTOME_SELENOAMINO_ACID_METABOLISM,6.558967581621849,5.418157863899034e-11,78,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.886034951671521e-09
REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,6.5472761472550935,5.859595574811412e-11,53,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.99226249543588e-09
REACTOME_INFECTIOUS_DISEASE,6.5341427313231915,6.397491319702955e-11,1064,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.1257118885013e-09
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,6.439336081784135,1.199972298157938e-10,57,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.89857666645979e-09
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,6.404614805036236,1.5074948501440365e-10,81,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.791211893283873e-09
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,6.369012860947533,1.9024865759055578e-10,83,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.917947604199841e-09
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,6.353705221690483,2.1018944714104194e-10,58,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.402020244170903e-09
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,6.342604966552981,2.259121825441712e-10,46,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.740481854685271e-09
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,6.270964776856623,3.588177904482079e-10,49,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.0491832192705599e-08
REACTOME_REGULATION_OF_CDH1_FUNCTION,6.230466353683678,4.6504870448987796e-10,56,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.3331396195376501e-08
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,6.2272084020293255,4.748193480223296e-10,60,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.3349728592473958e-08
REACTOME_DEGRADATION_OF_AXIN,6.1553106558140485,7.493046998138777e-10,41,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.066949945524319e-08
REACTOME_SOMITOGENESIS,6.038899862341806,1.5516849785662592e-09,42,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.157530934476584e-08
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,6.037618744527693,1.5640506251450895e-09,56,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.157530934476584e-08
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,6.030066461307462,1.6389226470832122e-09,44,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.278758767920815e-08
REACTOME_HIV_INFECTION,6.023871834727263,1.7029323476639935e-09,200,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.3678720917276463e-08
REACTOME_STABILIZATION_OF_P53,5.98702292678802,2.1371666731856725e-09,43,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.387133924478368e-08
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,5.866696995255835,4.445620117300191e-09,178,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.097639494791262e-07
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,5.864507533865859,4.5046764492117456e-09,71,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.097639494791262e-07
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,5.832773680429759,5.451348696369614e-09,58,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.3065363596872747e-07
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,5.786508927929339,7.186426909877527e-09,278,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.6946058293937005e-07
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,5.751621578814246,8.839147936786267e-09,49,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.041580413358703e-07
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,5.74975756139565,8.937150920311696e-09,45,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.041580413358703e-07
REACTOME_ABC_TRANSPORTER_DISORDERS,5.722235847443583,1.0513122536735366e-08,59,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.3646438690318625e-07
REACTOME_DOWNSTREAM_TCR_SIGNALING,5.704636991120639,1.1659129371636091e-08,70,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,2.582673809292722e-07
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,5.626829151639728,1.8355236220099368e-08,53,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.005276918475414e-07
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,5.609288613274065,2.0315997577407468e-08,73,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.367939479142606e-07
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,5.597013927828885,2.180751943624352e-08,44,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.6206657124330467e-07
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,5.53803068323933,3.058916799805089e-08,19,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.388766230450058e-07
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,5.508423160138035,3.620622192047722e-08,52,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,7.455422034892634e-07
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,5.480625175219308,4.2382553095353744e-08,53,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,8.606012864639885e-07
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,5.4536859026609035,4.933631594134732e-08,64,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,9.880779987157504e-07
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,5.443204098480396,5.23306290991787e-08,746,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.0338835100405306e-06
REACTOME_MRNA_SPLICING,5.422113656924597,5.889841182719115e-08,197,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.1481263745513795e-06
REACTOME_PCP_CE_PATHWAY,5.362657496244615,8.200641142297189e-08,77,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.5775443881629592e-06
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,5.2327431636759325,1.6701272749889505e-07,29,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.171072826017981e-06
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,5.128919708876995,2.9140958906485147e-07,50,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.462061784779652e-06
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,5.10645262793335,3.2826285556961513e-07,82,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.074940441047814e-06
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,5.052954113854183,4.3502844042820253e-07,70,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,7.9501447488254e-06
REACTOME_TCR_SIGNALING,5.030494568111215,4.892162482690417e-07,90,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,8.729565933637603e-06
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,5.030336414895234,4.896199771260489e-07,58,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,8.729565933637603e-06
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,4.963352021472208,6.928683558444255e-07,51,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.2204500436681327e-05
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,4.951490022877338,7.364739618953243e-07,102,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.281815395584481e-05
REACTOME_UCH_PROTEINASES,4.887109383334438,1.0232724819364454e-06,71,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.760028668930686e-05
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,4.862098872967351,1.1614757857275576e-06,38,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,1.9745088357368478e-05
REACTOME_INTERLEUKIN_1_SIGNALING,4.774861385654133,1.7983107667439917e-06,97,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.0219888976778343e-05
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,4.7534377790923354,1.9998666935179394e-06,75,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,3.322505802185486e-05
REACTOME_AUTOPHAGY,4.669688854202502,3.0165627369067593e-06,139,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,4.9552974397277324e-05
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,4.6446968917816935,3.40576108785299e-06,91,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.5324696782678574e-05
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,4.630650227629097,3.6451919539655127e-06,68,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,5.856341359008329e-05
REACTOME_KEAP1_NFE2L2_PATHWAY,4.594376220713332,4.340456753020276e-06,106,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,6.89755192708222e-05
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,4.578694461048961,4.6788705889401005e-06,55,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,7.355385807559599e-05
REACTOME_COMPLEX_III_ASSEMBLY,4.539366485083181,5.64234941464754e-06,22,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,8.77565408959011e-05
REACTOME_NEURONAL_SYSTEM,-4.448791346910068,8.635485416806124e-06,316,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0001328955755723216
REACTOME_VESICLE_MEDIATED_TRANSPORT,4.4373614832293855,9.106828740385574e-06,608,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00013868941269212199
REACTOME_RAC1_GTPASE_CYCLE,-4.434019619627728,9.249220364459088e-06,177,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00013940577497772357
REACTOME_PROGRAMMED_CELL_DEATH,4.4285107893354745,9.488597295321557e-06,176,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0001415543800587767
REACTOME_CLEC7A_DECTIN_1_SIGNALING,4.411993188555167,1.0242333649055583e-05,84,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00015125547267595216
REACTOME_DENGUE_VIRUS_INFECTION,4.369024208774609,1.2480293259706892e-05,311,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00018246188745691479
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,4.364432636672968,1.2745311588668672e-05,31,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00018449154002607524
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,4.336388275748634,1.4484299496803633e-05,55,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00020760829278751873
REACTOME_INFLUENZA_INFECTION,4.305253277483836,1.6679479219072357e-05,121,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0002367514428959591
REACTOME_SUMOYLATION,-4.296156900767558,1.7378460221993885e-05,163,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00024430104658226023
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,4.289251712366434,1.7927610298664507e-05,81,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0002496206310156906
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,4.276659727983468,1.8971844825131332e-05,24,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0002616682748522831
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,4.255405762762163,2.0867024036289555e-05,139,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0002835318565886555
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,4.254572299291574,2.0944897750735152e-05,25,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0002835318565886555
REACTOME_REGULATION_OF_RAS_BY_GAPS,4.239435059113347,2.2408300532704584e-05,53,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00030055904017260645
REACTOME_COMPLEX_IV_ASSEMBLY,4.235896360600707,2.276417630894387e-05,41,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00030255659785159944
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,4.207718918039173,2.579614541710236e-05,64,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0003397654468450779
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,-4.192627791550825,2.757416588832488e-05,34,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00035788084316965414
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,4.191913844207507,2.7661104841430176e-05,55,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00035788084316965414
REACTOME_MEMBRANE_TRAFFICKING,4.188872180737678,2.8034423866452723e-05,572,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0003595291902873147
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,4.175157727249651,2.977796623013032e-05,22,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0003785685793778307
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,4.161374042848135,3.163384609552702e-05,70,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00039869554303155605
REACTOME_CO_INHIBITION_BY_PD_1,4.1591617123738835,3.1941770587641864e-05,142,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.00039913562905241373
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,4.126980175161526,3.675580667083859e-05,81,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0004553982148539493
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,4.110721590029084,3.944245528309529e-05,108,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0004845787363351707
REACTOME_FATTY_ACID_METABOLISM,4.085631294766077,4.3957134953997074e-05,146,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_100ugkgd,Reactome,0.0005355444275228644
