pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
HALLMARK_APICAL_SURFACE,2.8771729870149003,0.00401255561330755,39,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.009119444575698977
HALLMARK_TGF_BETA_SIGNALING,2.5123489656675266,0.011993042930553852,51,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.026071832457725767
HALLMARK_ESTROGEN_RESPONSE_EARLY,2.475340286091754,0.013310928250401602,182,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.027731100521670004
HALLMARK_DNA_REPAIR,-2.440297371932056,0.014675176131207637,142,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.029350352262415273
HALLMARK_COAGULATION,2.397303922431825,0.016516218004855875,111,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.031761957701645915
HALLMARK_MYOGENESIS,2.3538118487652073,0.018582013985852165,171,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.034411137010837346
HALLMARK_APICAL_JUNCTION,2.262742587888161,0.023651561877715346,182,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.04223493192449169
HALLMARK_NOTCH_SIGNALING,2.11198088775984,0.03468808862350167,31,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.059807049350864956
HALLMARK_PEROXISOME,-1.8852041430654138,0.05940228169280896,96,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.09900380282134826
HALLMARK_ANGIOGENESIS,1.858135919356661,0.06314971513730154,34,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.09932985117925976
HALLMARK_MYC_TARGETS_V1,1.8551759507168188,0.06357110475472624,184,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.09932985117925976
HALLMARK_HEDGEHOG_SIGNALING,1.553008198082467,0.12042117607235299,31,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.182456327382353
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-1.4856744115571936,0.13736526210199101,46,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.19874057677954224
HALLMARK_PI3K_AKT_MTOR_SIGNALING,1.4790819872946475,0.13911840374567958,94,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.19874057677954224
HALLMARK_UV_RESPONSE_UP,1.423041741094938,0.15472405530845196,136,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.21489452126173883
HALLMARK_MYC_TARGETS_V2,1.4001371446533575,0.16147225376731444,57,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.21820574833420872
HALLMARK_ESTROGEN_RESPONSE_LATE,1.3619291581149517,0.17322024314164874,175,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.22792137255480097
HALLMARK_ADIPOGENESIS,-1.0799177325062055,0.280178816095657,195,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.3557617019041623
HALLMARK_CHOLESTEROL_HOMEOSTASIS,1.0700220992380183,0.28460936152332983,71,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.3557617019041623
HALLMARK_HEME_METABOLISM,1.0118575591361851,0.31160616421446163,170,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.38000751733470933
HALLMARK_FATTY_ACID_METABOLISM,-0.9782398906150939,0.32795569135835634,143,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.3904234420932814
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.8306920876324201,0.4061475973436717,39,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.47226464807403684
HALLMARK_XENOBIOTIC_METABOLISM,0.6230726543943922,0.5332367787001262,165,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.6059508848865071
HALLMARK_GLYCOLYSIS,0.40081084399727274,0.6885593944193598,185,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.7579229875806771
HALLMARK_KRAS_SIGNALING_DN,0.38898242344100803,0.697289148574223,134,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.7579229875806771
HALLMARK_BILE_ACID_METABOLISM,-0.27072916591460827,0.7865993430675304,99,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.8368078117739686
HALLMARK_PANCREAS_BETA_CELLS,-0.20167409617014212,0.8401715147431472,24,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.8593687305374275
HALLMARK_SPERMATOGENESIS,-0.19910404653360664,0.842181355926679,98,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.8593687305374275
HALLMARK_G2M_CHECKPOINT,-0.10119023731756387,0.9193994464310552,186,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Hallmark,0.9193994464310552
