pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
REACTOME_PROTEIN_LOCALIZATION,5.156313775563537,2.518587195279557e-07,151,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,1.656543487077054e-05
REACTOME_CRISTAE_FORMATION,4.955834600110402,7.20204643548575e-07,30,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,4.531026605281687e-05
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-4.937536025810177,7.911579478313528e-07,78,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,4.770023127133199e-05
REACTOME_BIOLOGICAL_OXIDATIONS,4.857405152923682,1.189340763059534e-06,144,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,6.883904336588583e-05
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,4.76491961577902,1.8892895337608718e-06,25,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.00010514622905199929
REACTOME_KINESINS,-4.640109982519079,3.4822379943610896e-06,39,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0001866221621422406
REACTOME_LYSINE_CATABOLISM,4.534366135770049,5.777673078695472e-06,12,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.00029858189088829816
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,4.520110439008863,6.180737993413436e-06,38,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.000308397512981698
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,-4.467422552932909,7.916765807936859e-06,219,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0003818520041361545
REACTOME_FATTY_ACID_METABOLISM,4.343904653858958,1.3997228492184356e-05,148,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0006203326335287721
REACTOME_DRUG_ADME,4.342014840865597,1.4118199396742252e-05,68,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0006203326335287721
REACTOME_RRNA_PROCESSING,4.3415643181009544,1.4147185146129565e-05,177,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0006203326335287721
REACTOME_HEMOSTASIS,-4.309313086316262,1.6376239713112973e-05,472,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0006969534960257198
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,-4.247246756061535,2.164135664970707e-05,109,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.000894715516346461
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,4.196375067979363,2.712209586695689e-05,93,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.001090157575541295
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,4.14382683605685,3.4155769561935946e-05,58,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0013357675285438192
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,4.134232566312153,3.5614269374169185e-05,72,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0013561538890637583
REACTOME_METABOLISM_OF_LIPIDS,4.126822351374007,3.67810304222355e-05,620,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0013646705389993529
REACTOME_COMPLEX_IV_ASSEMBLY,4.115542449132672,3.862698966252703e-05,46,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0013973313510419155
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,4.053532291427775,5.04500323368497e-05,33,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.00178051699491272
REACTOME_METABOLISM_OF_STEROIDS,4.0134715087605075,5.983222739401374e-05,128,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0020613626914080447
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,3.97551786226302,7.022627239635706e-05,23,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0023631957245936895
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,-3.941578922844125,8.094699094488795e-05,38,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.00266205217948302
REACTOME_CDC42_GTPASE_CYCLE,-3.931782628532677,8.431829056287003e-05,138,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0027113014765438427
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,3.894058694295866,9.858078034535628e-05,17,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0031010084599941423
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,-3.8137323800372664,0.00013688369426846525,59,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0042142703320525365
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,3.7502388281777312,0.0001766662262308657,59,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.005325750611584639
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,3.6921469290584565,0.00022236892878356625,20,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.006566690611220823
REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,3.5247077756330327,0.0004239501928335648,13,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.012269118580603365
REACTOME_COMPLEX_III_ASSEMBLY,3.487257375843395,0.00048800148176365355,25,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.013845845962980524
REACTOME_PEROXISOMAL_LIPID_METABOLISM,3.4580601853840083,0.0005440798244013762,27,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.01514006742132291
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,-3.409285185390287,0.000651333514694897,110,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.01778263388233049
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,3.382275397850484,0.0007188803640637227,68,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.019263331237040868
REACTOME_MITOCHONDRIAL_BIOGENESIS,3.345803631556389,0.0008204447691424277,88,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.021585156017256236
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,-3.3315302004676766,0.0008636992794411368,30,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.022317372452702232
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,-3.3212331428971966,0.0008962063967590333,31,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.022751064142286337
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,3.299835971187403,0.000967413539611431,19,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.024135299858926564
REACTOME_METABOLISM_OF_NUCLEOTIDES,3.2107602926402956,0.0013238431402912293,86,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.032296192754499645
REACTOME_SARS_COV_2_HOST_INTERACTIONS,3.207451826521311,0.0013391648688804276,163,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.032296192754499645
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,3.166951759036997,0.0015404587050242768,16,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.036541700756887355
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,-3.156208798147841,0.0015983439776710573,442,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.03690590062781335
REACTOME_RHO_GTPASE_CYCLE,-3.1507751831484363,0.0016283777868651645,401,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.03690590062781335
REACTOME_FLT3_SIGNALING_IN_DISEASE,-3.1500675206264606,0.0016323273256254696,28,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.03690590062781335
REACTOME_ECM_PROTEOGLYCANS,-3.130690157916088,0.0017439605207745551,51,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.03882324420862741
REACTOME_SARS_COV_1_HOST_INTERACTIONS,3.109949870019876,0.0018711909813523418,82,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.04102444469722483
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,3.084530013159117,0.0020387403870667643,31,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.04403070656844191
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,3.074869610493288,0.002105946000926647,40,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0443621364481558
REACTOME_CHROMATIN_ORGANIZATION,-3.0723438230439415,0.002123849388095554,223,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0443621364481558
REACTOME_PYRUVATE_METABOLISM,3.0681972556302157,0.0021535441372389657,43,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0443621364481558
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,3.0649974524082686,0.002176718512660029,37,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.0443621364481558
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-3.0415772403339227,0.0023534217543113483,84,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.047297239979007234
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,3.0367613815600545,0.0023913467806091584,48,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.047401079336184274
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,-3.031963237432841,0.0024296879289862627,17,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.04751024909788003
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,3.025066084219334,0.0024857880711801963,20,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.04795913785330326
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,-3.0146682821856046,0.002572604514381159,35,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.04898103595144127
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,-3.010096954227396,0.0026116430863397763,40,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.04907853955757995
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,2.9889456388519644,0.002799419334173067,19,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.05193281764805676
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,-2.969399582096362,0.002983823173552789,599,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.054653064963682094
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,-2.9500272122766646,0.003177459420028387,10,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.056785947706454384
REACTOME_ASPIRIN_ADME,2.9499010408340665,0.003178757266221704,21,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.056785947706454384
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,-2.91920437148355,0.0035092607186102283,98,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.06192561292474391
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,-2.854623484075269,0.004308787758051638,588,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.07511826368555083
REACTOME_PROTEASOME_ASSEMBLY,2.7790953027102194,0.005451052973608503,50,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.09304226556384336
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,2.7782348638700682,0.005465509725588587,107,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.09304226556384336
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,-2.7608147257795963,0.005765737479938854,21,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.09613315998125893
REACTOME_SARS_COV_1_INFECTION,2.760010628156245,0.005779948112211146,121,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.09613315998125893
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,-2.743470759319384,0.006079346226463815,25,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.09903505465434627
REACTOME_RHOQ_GTPASE_CYCLE,-2.7427253262123745,0.00609316296457034,54,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.09903505465434627
REACTOME_REGULATION_OF_TP53_ACTIVITY,-2.739154191769389,0.006159747697920639,147,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.09903505465434627
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,2.6943388359828258,0.007052842564210347,21,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.11112692921178333
REACTOME_GLUCONEOGENESIS,2.693744505273869,0.007065430191765076,21,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.11112692921178333
REACTOME_GAP_JUNCTION_ASSEMBLY,-2.676637518329288,0.007436504093327991,14,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.11475807321935493
REACTOME_CELLULAR_SENESCENCE,-2.672512339201234,0.007528560564734514,138,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.11475807321935493
REACTOME_SUMOYLATION,-2.6722601915530673,0.007534220425596903,165,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.11475807321935493
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,2.6675579610659788,0.007640470903144251,166,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.1151641812171847
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,2.657178448905397,0.00787977207805816,28,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.11754670306134185
REACTOME_COMPLEMENT_CASCADE,2.6519366614083264,0.008003155345672013,44,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.1178511236987753
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,2.6494173443692,0.008063069278630791,11,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.1178511236987753
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,-2.641333485677213,0.008258038953743019,95,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.11949382366066148
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,-2.6251464285630877,0.00866117107485246,20,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.12408628262684664
REACTOME_GLUCURONIDATION,2.6194053797331427,0.008808320483250694,12,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.12495725234572308
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2.611029389212508,0.009027013578141134,33,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.12645021031515274
REACTOME_COLLAGEN_FORMATION,-2.6087132749126782,0.009088335779389002,55,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.12645021031515274
REACTOME_STRIATED_MUSCLE_CONTRACTION,2.5865060335769767,0.009695447293634373,30,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.13344663886073763
REACTOME_UREA_CYCLE,2.5836662199163642,0.009775634913087897,11,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.13344663886073763
REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS,-2.5748063407469757,0.010029622563576621,10,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.1345080971927799
REACTOME_SIGNALING_BY_LEPTIN,-2.574472554574644,0.010039305111831534,11,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.1345080971927799
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,2.566736009731604,0.010266073665434684,55,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.13628448251269712
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_CELL_CYCLE_AND_PROLIFERATION,-2.558737512734494,0.01050530297893097,18,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.13819248555011923
REACTOME_DISEASES_OF_METABOLISM,2.551563879279496,0.010724066323208378,206,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.1397993150421849
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,-2.5476848644673518,0.010844038080968767,26,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.14010109913537325
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,-2.5391422007426643,0.011112464606220684,39,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.14229855119647192
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,-2.530341139382955,0.011395167384160874,10,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.1446386596919367
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,2.5153057425113325,0.011892919708109741,14,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.14964395493595473
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,2.5089650063208593,0.012108547909220686,45,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.15104369676415802
REACTOME_TRNA_AMINOACYLATION,2.4892543912679432,0.012801133287042672,42,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.15831828945598928
REACTOME_CIRCADIAN_CLOCK,2.4748759394254987,0.013328246485655733,108,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.16344044631138852
REACTOME_PROTEIN_LIPOYLATION,2.4635357255233616,0.013757418445141684,10,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.16728558395058837
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,-2.4516750191521495,0.014219301778866513,35,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.17146108061683205
REACTOME_NICOTINATE_METABOLISM,2.4381121909012022,0.01476419101639559,26,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.17656020165887948
REACTOME_PHOSPHORYLATION_AND_NUCLEAR_TRANSLOCATION_OF_THE_CRY_PER_KINASE_COMPLEX,2.428314935749238,0.01516916456098727,13,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.17871343067903475
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,-2.4277870713905516,0.015191259138577244,25,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_15mgkgd,Reactome,0.17871343067903475
