pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
REACTOME_FATTY_ACID_METABOLISM,7.69517232256841,1.4130360654997622e-14,150,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,2.0404240785816567e-11
REACTOME_METABOLISM_OF_LIPIDS,7.37569289305953,1.6349249614816325e-13,622,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,1.1804158221897387e-10
REACTOME_PROTEIN_LOCALIZATION,7.107755281170412,1.1794544680090824e-12,151,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,5.67710750601705e-10
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,-7.0382779029017755,1.9463021828396935e-12,214,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,7.026150880051293e-10
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,6.997934506998638,2.5976345800351703e-12,34,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,7.501968667141572e-10
REACTOME_PEROXISOMAL_LIPID_METABOLISM,6.308007379634573,2.826507421436714e-10,27,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,6.802461194257691e-08
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,5.968469325258683,2.3948965797923034e-09,58,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,4.940329516028695e-07
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,5.890779640990728,3.84377827173871e-09,242,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,6.938019780488372e-07
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,-5.795588791212685,6.8081895490353326e-09,59,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,1.0923361898674469e-06
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,5.741239143277288,9.398625174079472e-09,93,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,1.3571614751370758e-06
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,-5.631324659953191,1.7883072559397597e-08,580,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,2.3475597068881936e-06
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,5.279086629248119,1.298294175061733e-07,11,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,1.5622806573242854e-05
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,4.900522879479045,9.558192528728897e-07,10,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.00010616946162680405
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-4.739325592692239,2.144307097450665e-06,83,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0002211699606227686
REACTOME_INNATE_IMMUNE_SYSTEM,-4.691479661677175,2.7123623869709774e-06,807,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.00026111008578573946
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,4.63917818732222,3.4979736484110417e-06,295,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0003156921217690965
REACTOME_ECM_PROTEOGLYCANS,-4.587617522338235,4.483330536130857e-06,50,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0003808193702454681
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,4.534150001937439,5.783591759921204e-06,106,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.00046397258340701215
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,-4.450070581238853,8.584207291533185e-06,92,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.000652399754156522
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,4.381846061293322,1.1767794534243597e-05,33,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0008496347653723877
REACTOME_COLLAGEN_DEGRADATION,-4.342681918662066,1.4075384923414303e-05,38,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0009622147522859854
REACTOME_INTERFERON_SIGNALING,-4.333739225448302,1.4659781544523324e-05,211,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0009622147522859854
REACTOME_HEMOSTASIS,-4.287372456900895,1.807990038519012e-05,466,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0011351033111397623
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,4.262837044231177,2.0184771828561985e-05,95,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0012144504383518127
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,-4.207182840184366,2.5857392858674218e-05,38,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0014935230115170229
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,4.084342669402868,4.420176254297104e-05,152,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.002454671829772265
REACTOME_PHOSPHOLIPID_METABOLISM,4.075591128144337,4.589760346527089e-05,169,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.002454671829772265
REACTOME_COLLAGEN_FORMATION,-4.020027185379339,5.8191426123301086e-05,52,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0030010149757873847
REACTOME_RHO_GTPASE_EFFECTORS,-3.9552603802510746,7.645134084968581e-05,243,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.003806749523687804
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,-3.93141483110469,8.44474131241622e-05,36,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.004064735485043007
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,-3.8582190778088057,0.0001142162480867469,239,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.005320266523782662
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,-3.8290753441673733,0.00012862562664463752,98,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.005757617379491603
REACTOME_INFECTIOUS_DISEASE,-3.823482567686891,0.0001315798985617887,1038,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.005757617379491603
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,3.812057884965162,0.0001378145904997103,59,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.005853066725928872
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,-3.7314696915686354,0.00019036591616795767,34,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.007853953798472311
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,-3.7026159451442897,0.00021338778640221147,17,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.008559221210133148
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,3.6592894488244236,0.00025291554588925,165,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.009870541844975055
REACTOME_SYNTHESIS_OF_PA,3.6423966828505883,0.00027011140226031557,27,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.010264233285891992
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,-3.6179561571918044,0.00029693868077619644,100,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.010994345001046863
REACTOME_RECYCLING_PATHWAY_OF_L1,-3.6065133829369165,0.0003103388602585035,33,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.01105027458921726
REACTOME_FIBRONECTIN_MATRIX_FORMATION,-3.6036708577370686,0.0003137543339043682,12,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.01105027458921726
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,-3.59113717685105,0.0003292382799273412,20,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.011319525624168589
REACTOME_ELASTIC_FIBRE_FORMATION,-3.5777659356404365,0.0003465435646752857,36,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.011637416450956105
REACTOME_VIRAL_INFECTION_PATHWAYS,-3.527411816714448,0.0004196435188125956,862,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.013771937299213366
REACTOME_KINESINS,-3.511638321512391,0.00044535363719617213,39,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.014290903380250502
REACTOME_GPCR_LIGAND_BINDING,-3.4870541576907774,0.0004883724499545668,163,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.014813363755146844
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,-3.485683869550159,0.0004908807403126551,33,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.014813363755146844
REACTOME_RSV_HOST_INTERACTIONS,-3.4811313876021033,0.0004993005039396289,80,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.014813363755146844
REACTOME_HEME_DEGRADATION,3.479329805120713,0.0005026695457078915,12,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.014813363755146844
REACTOME_METABOLISM_OF_PORPHYRINS,3.454245102659313,0.0005518355965779062,24,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0158618010172589
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION,-3.450178518028959,0.0005602159639059584,21,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0158618010172589
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-3.4215548358891956,0.000622641677235913,78,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.01729028042170497
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,3.409995559196874,0.0006496393726301075,20,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.017375874844161157
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,-3.4099321896383388,0.0006497903335074117,439,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.017375874844161157
REACTOME_L1CAM_INTERACTIONS,-3.3986296161172187,0.0006772436368684399,76,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.01778072384796413
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,-3.3863247797278566,0.0007083549600013498,61,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.01826543861146338
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,-3.3718580149569775,0.0007466292875361551,21,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.018756905606511224
REACTOME_SIGNALING_BY_INTERLEUKINS,-3.3653386020901497,0.0007644977858142595,343,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.018756905606511224
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,-3.3646589506278173,0.0007663832623159017,103,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.018756905606511224
REACTOME_COMPLEX_III_ASSEMBLY,3.354668779636629,0.0007946006330239749,25,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.01912338856811033
REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY,3.3323870342086663,0.0008610441889400616,54,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.020382750964417197
REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,3.306671004741188,0.0009441170475014852,13,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.021988790590195883
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,-3.28307150754471,0.0010268261562259428,31,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.023535507453813675
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,-3.2564391536755153,0.0011281910825330426,69,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.025454811299651773
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,-3.2374487375757353,0.0012060360502247998,119,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.026603496992416344
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_ALVEOLAR_CELLS,-3.2351122175216744,0.0012159493085176446,13,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.026603496992416344
REACTOME_CIRCADIAN_CLOCK,3.1868759504106996,0.0014381844337600456,108,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03099609436342546
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,-3.181892106682333,0.001463163146999124,56,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.031070699768628456
REACTOME_O_LINKED_GLYCOSYLATION,-3.1621547500545617,0.0015660631639717191,71,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03267345584389896
REACTOME_INTERFERON_GAMMA_SIGNALING,-3.15885673854352,0.0015838932888316672,63,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03267345584389896
REACTOME_LYSINE_CATABOLISM,3.1477272401897505,0.0016454515455405993,12,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03346523988395247
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,-3.136204305551181,0.0017114992922623046,15,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.034325069139260665
REACTOME_ASPIRIN_ADME,3.12697530921718,0.0017661475931388137,21,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03493585102044448
REACTOME_GAP_JUNCTION_ASSEMBLY,-3.1085643863203067,0.0018799867783657188,14,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03642826372915036
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,-3.1066739260014757,0.0018920497089240148,120,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03642826372915036
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,-3.088148748569961,0.0020140763098337447,78,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03800159842816056
REACTOME_SARS_COV_2_INFECTION,-3.0863354034564243,0.002026401024216318,245,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.03800159842816056
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,-3.047023143071079,0.0023111991447513805,10,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.04278681493616658
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,-3.030770178712723,0.002439308395090338,150,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.044586852183676556
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS,-3.0171090370326756,0.002551979985553099,14,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0456536405903182
REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE,-3.0160507825012544,0.002560903661922281,30,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.0456536405903182
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,-3.006913018323746,0.0026391526671710403,62,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.04647483477310954
REACTOME_SYNDECAN_INTERACTIONS,-2.9846723550326923,0.002838822199477293,24,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.04914495684659789
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,-2.982521261694598,0.0028588479052037556,62,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.04914495684659789
REACTOME_PROCESSING_OF_SMDT1,2.9785100889178575,0.0028965349361142903,16,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.04920701703234159
REACTOME_CRISTAE_FORMATION,2.972249735587549,0.002956261122968021,30,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.04963768676239329
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,2.967799954055435,0.002999394693410534,19,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.04978305675040014
REACTOME_DENGUE_VIRUS_INFECTION,-2.9358987224556743,0.003325828869504338,318,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.05457382826777573
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,2.9317892230921143,0.00337015393204293,81,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.054679800874943715
REACTOME_MITOCHONDRIAL_TRANSLATION,2.908669010546628,0.003629709228495804,113,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.05823666806608823
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,-2.8937877961880947,0.003806253005706189,11,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.060051342427241396
REACTOME_NCAM1_INTERACTIONS,-2.892163667018212,0.0038259858056137177,21,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.060051342427241396
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,-2.8789471853969277,0.003990051487607662,16,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06195305750651037
REACTOME_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS,-2.861936501556443,0.0042106125596875045,23,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06468217591690166
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,2.848757913099869,0.004389026307085762,15,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06671319986770359
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES,-2.8397086917500034,0.0045154748300393985,10,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06792026723517595
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,-2.8293534200465666,0.004664216037956761,63,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06868526462156273
REACTOME_NEUTROPHIL_DEGRANULATION,-2.82517508862539,0.0047254786302634525,389,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06868526462156273
REACTOME_SARS_COV_INFECTIONS,-2.8247481746610794,0.00473177886627237,350,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06868526462156273
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,-2.823071430144424,0.004756597272961408,39,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.06868526462156273
REACTOME_PHYSIOLOGICAL_FACTORS,2.811470876132299,0.0049315555107952965,9,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07050659561968721
REACTOME_MRNA_SPLICING,-2.794126945800709,0.005204004552079894,198,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07367237816866046
REACTOME_HS_GAG_DEGRADATION,-2.7879370398564456,0.005304485171297675,17,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07414234144933456
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,-2.7840795743746733,0.005367986277858344,21,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07414234144933456
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,2.781707878243489,0.005407368800394771,19,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07414234144933456
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,2.777578305681042,0.005476564225713342,44,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07414234144933456
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,-2.776549494312435,0.005493926963350968,13,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07414234144933456
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,-2.7724642091680654,0.005563363693301019,25,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07438423308450622
REACTOME_DEVELOPMENTAL_LINEAGES_OF_THE_MAMMARY_GLAND,-2.7684107918988086,0.0056330404523508406,27,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07462486617609738
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,-2.7546857591471006,0.005874853009478581,39,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07712079768806429
REACTOME_NEDDYLATION,2.74539510987243,0.0060438084092283365,208,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07835054293809092
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,-2.7407253710470783,0.006130372342774235,95,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07835054293809092
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,-2.7406751252590458,0.006131309800556976,25,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.07835054293809092
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,-2.7086807142584655,0.006755131278061033,29,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08556499618877308
REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,2.702653661870733,0.006878838058725494,39,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08581381825408471
REACTOME_DEUBIQUITINATION,2.701939483188162,0.006893630829275504,220,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08581381825408471
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,-2.695116238719491,0.007036407960513797,59,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08585084995855816
REACTOME_DEGRADATION_OF_AXIN,2.6902011265001007,0.007140896710796215,42,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08585084995855816
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,2.687952099497083,0.0071891708696386865,38,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08585084995855816
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,-2.6859744148008007,0.007231862631992322,31,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08585084995855816
REACTOME_TRYPTOPHAN_CATABOLISM,2.683702063103721,0.007281196082611985,13,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08585084995855816
REACTOME_SIGNALING_BY_GPCR,-2.6804355199806262,0.007352642835362647,353,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_150mgkgd,Reactome,0.08585084995855816
