pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,-5.131313595705738,2.8772707698081617e-07,242,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.00041605335331426017
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-4.692557263860771,2.6981097781216815e-06,152,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.0019507333695819758
REACTOME_KINESINS,-4.475873580467786,7.6099506264079245e-06,38,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.0036679962019286194
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-4.092972507273832,4.258782321478449e-05,77,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.013098413001639091
REACTOME_COMPLEX_IV_ASSEMBLY,-4.078681249707361,4.529188451465799e-05,46,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.013098413001639091
REACTOME_RECYCLING_PATHWAY_OF_L1,-3.650707653913318,0.0002615187760657349,33,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.06302602503184211
REACTOME_COMPLEX_I_BIOGENESIS,-3.5595796080660507,0.00037144892481087325,65,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.07213453046432707
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,-3.540688437460635,0.00039908453922172653,108,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.07213453046432707
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,-3.5072945477311084,0.0004526877687007719,172,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.07273183483792402
REACTOME_FORMATION_OF_THE_NON_CANONICAL_BAF_NCBAF_COMPLEX,3.402486590389281,0.000667756320606758,17,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.08790573594528193
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,-3.4020942021162197,0.0006687158336086454,94,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.08790573594528193
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,-3.3586621589053394,0.0007832075431620235,10,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.09437650895102383
REACTOME_G0_AND_EARLY_G1,-3.3299737819078303,0.0008685416186843262,24,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.09660855235519507
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,-3.2616217999598045,0.001107768308320067,18,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.1144166409879155
REACTOME_GAP_JUNCTION_ASSEMBLY,-3.234821303928696,0.0012171888356982854,14,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.11597517622911971
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,-3.2013125642767464,0.001368030464802266,17,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.11597517622911971
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,-3.1871487239766165,0.0014368287216223125,28,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.11597517622911971
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-3.1857737710231593,0.0014436743928936064,84,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.11597517622911971
REACTOME_TP53_REGULATES_METABOLIC_GENES,-3.147672652339544,0.0016457588281223276,78,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.1252509087086782
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,3.0486102093227467,0.002299025677869456,157,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.16621955650996167
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,-3.001155491293076,0.002689571872216654,758,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17734065376592453
REACTOME_VESICLE_MEDIATED_TRANSPORT,-2.998696519540658,0.0027113723350071454,572,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17734065376592453
REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF,2.9866232472473775,0.002820771117991884,23,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17734065376592453
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,-2.9597583554995786,0.003078804299905914,153,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.1795835406276648
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,2.9571636335958025,0.0031048329984036094,5,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.1795835406276648
REACTOME_SIGNALING_BY_WNT,2.9381487339901837,0.0033017858023360242,234,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,-2.8877109589675167,0.003880562864358647,17,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,-2.8802650050438,0.0039734103564649,14,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,2.878925490087869,0.003990325979787789,17,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,2.875123671703679,0.004038692728323997,83,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_METABOLISM_OF_PORPHYRINS,2.872860766305513,0.004067733460430736,24,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_ASPIRIN_ADME,2.8710985072079507,0.004090480338571646,21,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_DEUBIQUITINATION,2.857103332429872,0.004275266316928725,223,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_NEUREXINS_AND_NEUROLIGINS,2.8475891953775347,0.00440517477561979,37,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,-2.8388486951368446,0.004527662022067269,18,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,-2.8375717115038146,0.004545813401993948,130,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_MEMBRANE_TRAFFICKING,-2.8340789805427304,0.004595797191835908,535,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.17960872268634387
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,-2.823128475938775,0.004755750974905259,21,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.18081999909496754
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,-2.8062941629631033,0.005011491921045365,65,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.18081999909496754
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,-2.804352893223012,0.005041768886900038,44,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.18081999909496754
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,-2.798945138131383,0.0051269847599541285,326,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.18081999909496754
REACTOME_PROTEIN_UBIQUITINATION,-2.788130851112093,0.005301312649492341,63,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.1825166212182363
REACTOME_REGULATION_OF_TBK1_IKK_MEDIATED_ACTIVATION_OF_IRF3_IRF7_UPON_TLR3_LIGATION,-2.7662505229144774,0.005670495387501764,11,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.18368304683201003
REACTOME_RAF_ACTIVATION,2.7648676099686846,0.005694590236566609,32,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.18368304683201003
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_PIGMENTATION,2.763627391069653,0.005716277391037657,35,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.18368304683201003
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,-2.7363245972428367,0.006212970718565139,264,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.19530338389228674
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,2.6850634134416964,0.007251604611979094,18,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.22119043060047358
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,2.67983624293936,0.007365818460813014,29,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.22119043060047358
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,-2.6739936069967465,0.007495388035562382,25,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.22119043060047358
REACTOME_SELENOAMINO_ACID_METABOLISM,-2.665665049070171,0.007683620486469355,90,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.22221030446869375
REACTOME_SLC_MEDIATED_TRANSPORT_OF_NEUROTRANSMITTERS,-2.6127494772567292,0.008981711318345416,7,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.25162106200084966
REACTOME_MITOCHONDRIAL_RNA_DEGRADATION,2.610211968139854,0.009048613571261537,10,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.25162106200084966
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,-2.59991507256107,0.009324683435754271,26,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2544055141151071
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,2.589115807134162,0.00962227284328272,40,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.25626105494390233
REACTOME_CARDIAC_CONDUCTION,2.5831867428517254,0.009789232040771513,72,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.25626105494390233
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,2.5754959517793,0.010009644501741535,5,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.25626105494390233
REACTOME_TRANSPORT_OF_SMALL_MOLECULES,2.572332688417992,0.010101576854635154,514,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.25626105494390233
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,2.5641010796910364,0.010344341444940638,14,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.25789513326524416
REACTOME_COMPLEMENT_CASCADE,2.5485623633391454,0.010816794511312225,45,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_ORGANIC_ANION_TRANSPORT_BY_SLCO_TRANSPORTERS,2.544128561508209,0.010955075564081585,6,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_CELLULAR_SENESCENCE,-2.5371777519408063,0.011175019749904064,139,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_CRISTAE_FORMATION,-2.5365403555107995,0.011195383851219192,30,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_SYNTHESIS_OF_PE,-2.5309911726525938,0.011374071104795581,12,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_PEPTIDE_HORMONE_METABOLISM,2.5243711348855435,0.011590549085061254,53,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.5178229988572705,0.011808264487861318,72,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_VIRAL_INFECTION_PATHWAYS,-2.515041443128178,0.011901839227361296,867,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2607584776176429
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,-2.4806858799862974,0.013112987394702133,38,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2796317249181063
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,2.4796798439867938,0.01315003962270486,10,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.2796317249181063
REACTOME_DRUG_ADME,2.470115855259278,0.01350692999248667,69,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.28076643663028444
REACTOME_SIGNALING_BY_WNT_IN_CANCER,2.4678760824153434,0.013591736213084309,29,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.28076643663028444
REACTOME_RHOBTB3_ATPASE_CYCLE,-2.452841923885182,0.01417326074123927,7,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.28865542298354907
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,-2.4350964976765876,0.01488781878202845,38,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.298997027205738
REACTOME_FORMATION_OF_THE_EMBRYONIC_STEM_CELL_BAF_ESBAF_COMPLEX,2.4097164841128,0.01596492141403354,19,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.31623666253003424
REACTOME_CHROMATIN_ORGANIZATION,2.400802645284029,0.016359156728421018,224,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.3196667652607674
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,-2.3901783432261623,0.016840193098815372,13,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.32465819315997246
REACTOME_BICARBONATE_TRANSPORTERS,2.3853336097536117,0.017063639474521376,8,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.32465819315997246
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,2.375289299257277,0.01753520052929952,21,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.32929740214762476
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,2.34681475431838,0.018934666019794582,12,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.3480341279986567
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,2.345250248872329,0.019014312663827027,9,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.3480341279986567
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,-2.335518745475793,0.019516337800793357,75,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.35029875027238866
REACTOME_SLC_MEDIATED_TRANSPORT_OF_INORGANIC_ANIONS,2.333488063214904,0.019622544102395216,22,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.35029875027238866
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,-2.287751133217893,0.02215201808080525,15,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_PKR_MEDIATED_SIGNALING,-2.2858941138306257,0.022260453892513736,60,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,2.2776218847384917,0.022749115454898987,41,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS,-2.276089337680784,0.022840663113298437,10,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,-2.2748051111832153,0.02291762349511029,49,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,-2.2685063869553734,0.023298360169199846,122,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_DEVELOPMENTAL_LINEAGES_OF_THE_MAMMARY_GLAND,2.2646278064660947,0.023535529070520762,30,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,-2.2593501820727524,0.02386161067473881,20,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,2.257522815748823,0.023975425472930217,11,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION,-2.2552793313223134,0.02411580112901424,110,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.38320273002807237
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,-2.2327641624133276,0.0255645007493911,17,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.401139636007641
REACTOME_PREGNENOLONE_BIOSYNTHESIS,-2.2292174930508333,0.02579943717061592,9,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.401139636007641
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,2.2115396895707016,0.02699848658381239,116,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,2.2110113920015064,0.027035048188478485,67,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,2.209606195601805,0.027132504953434916,239,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,2.2035475734334535,0.02755617776198025,10,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,2.1996761070360527,0.027829883157929503,9,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,-2.1990208514349745,0.02787643968636789,20,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,2.1958721749714973,0.028101093837369768,22,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_CHOLESTEROL_BIOSYNTHESIS_VIA_DESMOSTEROL_BLOCH_PATHWAY,2.193301318305344,0.028285676732654197,10,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4049612728259205
REACTOME_INTRAFLAGELLAR_TRANSPORT,-2.1857185380763995,0.028836203770566466,46,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.40593264481088653
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,-2.1815327559553666,0.029144034412327186,701,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.40593264481088653
REACTOME_PROTEIN_LOCALIZATION,-2.180833836413003,0.029195708893729046,151,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.40593264481088653
REACTOME_CELL_CYCLE_MITOTIC,-2.1580428473021596,0.030924500629871017,465,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4257938498783505
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,2.1543452876980966,0.031213103794678527,12,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.4257938498783505
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,-2.1187355102735146,0.034112825544881535,24,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_PHASE_0_RAPID_DEPOLARISATION,2.1173036536752408,0.034234085019987946,15,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_MAPK1_MAPK3_SIGNALING,2.11613389424063,0.03433342151804718,219,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-2.11453364435973,0.034469714331576785,133,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MULTIPOTENT_PANCREATIC_PROGENITOR_CELLS,2.109480063118666,0.03490316512606162,10,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_INFLUENZA_INFECTION,-2.1023174550474386,0.035525476548924746,125,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_CELL_CYCLE,-2.099850565481597,0.03574198852335101,585,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,-2.099685308027919,0.035756532843364205,25,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,-2.0982334155392324,0.03588453113206583,18,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,-2.095323760934272,0.03614222163971706,24,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_REGULATION_OF_TBK1_IKK_IKBKE_MEDIATED_ACTIVATION_OF_IRF3_IRF7,-2.09460647397424,0.03620598924339584,13,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,2.0926370320115635,0.03638156817345985,16,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Reactome,0.44084105750514585
