disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_LBXPFDE,LBXPFDE,LBXPFDE,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,1354,0.07360510487925878,0.11777520071427941,1.0763816636914854,0.8374223021311439,1.3835283380711882,0.5413867057185917,15.0,30.0,15.0,Newton-IRLS converged,414,940,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,1611,1354,414,940,1.0,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_LBXPFHS,LBXPFHS,LBXPFHS,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,1354,0.024107504439716092,0.084712802959269,1.0244004395665314,0.8551712301366363,1.2271182935099838,0.7798577022953782,15.0,30.0,15.0,Newton-IRLS converged,414,940,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,1611,1354,414,940,1.0,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_LBXPFNA,LBXPFNA,LBXPFNA,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,1354,-0.007257294054168779,0.07728840548824309,0.9927689765148286,0.8419845359116455,1.170556226027558,0.9264322742109975,15.0,30.0,15.0,Newton-IRLS converged,414,940,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,1611,1354,414,940,1.0,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_URXBPH,URXBPH,URXBPH,urine,bisphenol exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,WTSA2YR;WTSB2YR;WTSC2YR,ok,13381,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,1383,0.027748042653561265,0.0789104066676061,1.0281366052135146,0.8689710158041034,1.2164558538259347,0.7299992647817678,15.0,30.0,15.0,Newton-IRLS converged,404,979,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 5 included cycles,1546,1383,404,979,1.0,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_URXCOP,URXCOP,URXCOP,urine,DINP-related exposure axis,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,19737,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,not_estimable,0,,,,,,,,,,,0,0,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 7 included cycles,0,0,0,0,,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_URXECP,URXECP,URXECP,urine,DEHP-related exposure axis;phthalate exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,22434,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,1410,0.0026137687300690367,0.05997989842112713,1.0026171876016206,0.882293635332844,1.1393499676498937,0.9658160697351664,15.0,30.0,15.0,Newton-IRLS converged,398,1012,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,1585,1410,398,1012,1.0,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,4150,0.06674601109379619,0.04743793878966805,1.0690239234730905,0.9715535676778132,1.1762729168802557,0.16644695605437754,44.0,87.0,43.0,Newton-IRLS converged,1187,2963,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,4819,4150,1187,2963,0.9656500890959447,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,4146,-0.006838145709637497,0.027133392987033312,0.9931851812074974,0.940332346480259,1.0490086913019725,0.8021994496723766,44.0,87.0,43.0,Newton-IRLS converged,1187,2959,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,4819,4146,1187,2959,1.0,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,2891,0.03883715587925973,0.034292651856926926,1.0396011769256526,0.9692838467713296,1.1150197237529886,0.2663862314747434,30.0,60.0,30.0,Newton-IRLS converged,785,2106,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,3298,2891,785,2106,0.9656500890959447,False,29
NHANES_HAY_FEVER,Physician-diagnosed hay fever,5,NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,4150,0.02118519738633374,0.03441624740510495,1.0214111968064132,0.9529658676392183,1.0947725080081074,0.5413573901943931,44.0,87.0,43.0,Newton-IRLS converged,1187,2963,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,4819,4150,1187,2963,1.0,False,29
