disease_id,test_id,variable,cycle,exposure_rows,exposure_nonmissing,outcome_rows,merge_rows,complete_case_rows,complete_case_cases
NHANES_HAY_FEVER,NHANES_URXMIB,URXMIB,2011-2012,2594,2489,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMIB,URXMIB,2013-2014,2777,2685,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMIB,URXMIB,2015-2016,3205,2975,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMIB,URXMIB,2017-2018,2986,2762,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2001-2002,2901,2782,5411,1713,1481,387
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2003-2004,2697,2605,5041,1585,1410,398
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2005-2006,2638,2548,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2007-2008,2718,2604,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2009-2010,2819,2749,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2011-2012,2594,2489,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2013-2014,2777,2685,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2015-2016,3205,2975,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMOH,URXMOH,2017-2018,2986,2762,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,1999-2000,2648,2541,4880,1521,1259,402
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2001-2002,2901,2782,5411,1713,1481,387
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2003-2004,2697,2605,5041,1585,1410,398
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2005-2006,2638,2548,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2007-2008,2718,2604,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2009-2010,2819,2749,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2011-2012,2594,2489,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2013-2014,2777,2685,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2015-2016,3205,2975,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXMZP,URXMZP,2017-2018,2986,2762,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2001-2002,2901,2748,5411,1713,1464,381
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2003-2004,2697,2575,5041,1585,1395,390
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2005-2006,2638,2446,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2007-2008,2718,2531,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2009-2010,2819,2747,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2011-2012,2594,2492,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2013-2014,2755,2641,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP02,URXP02,2015-2016,3279,2986,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2001-2002,2901,2745,5411,1713,1463,381
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2003-2004,2697,2521,5041,1585,1360,379
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2005-2006,2638,2431,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2007-2008,2718,2582,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2009-2010,2819,2747,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2011-2012,2594,2492,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2013-2014,2755,2650,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2015-2016,3279,3037,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP04,URXP04,2017-2018,2979,2774,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2001-2002,2901,2747,5411,1713,1462,381
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2003-2004,2697,2515,5041,1585,1360,385
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2005-2006,2638,2415,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2007-2008,2718,2581,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2009-2010,2819,2746,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2011-2012,2594,2487,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2013-2014,2755,2650,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2015-2016,3279,3036,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP10,URXP10,2017-2018,2979,2775,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP25,URXP25,2013-2014,2755,2650,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP25,URXP25,2015-2016,3279,3035,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXP25,URXP25,2017-2018,2979,2774,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,1999-2000,2547,2180,4880,1448,1064,310
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2001-2002,2804,2690,5411,1621,1381,407
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUBA,URXUBA,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2003-2004,2673,2543,5041,1611,1430,436
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCD,URXUCD,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,1999-2000,2547,2465,4880,1448,1186,348
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2001-2002,2804,2690,5411,1621,1381,407
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCO,URXUCO,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,1999-2000,2547,2464,4880,1448,1186,348
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2001-2002,2804,2690,5411,1621,1381,407
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2011-2012,2594,2503,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUCS,URXUCS,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,1999-2000,2547,2257,4880,1448,1091,320
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2001-2002,2804,2690,5411,1621,1381,407
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2015-2016,3279,3060,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUMO,URXUMO,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,1999-2000,2547,2465,4880,1448,1186,348
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2001-2002,2804,2690,5411,1621,1381,407
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUPB,URXUPB,2017-2018,2979,2405,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,1999-2000,2547,2276,4880,1448,1093,316
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2001-2002,2804,2690,5411,1621,1381,407
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2009-2010,2941,2847,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSB,URXUSB,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSN,URXUSN,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSN,URXUSN,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSN,URXUSN,2015-2016,3279,3060,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSN,URXUSN,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSR,URXUSR,2011-2012,2594,2503,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSR,URXUSR,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUSR,URXUSR,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,1999-2000,2547,2413,4880,1448,1165,338
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2001-2002,2804,2653,5411,1621,1367,405
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2015-2016,3279,3061,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTL,URXUTL,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,1999-2000,2547,2338,4880,1448,1130,332
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2001-2002,2804,2652,5411,1621,1370,404
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2003-2004,2673,2558,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2009-2010,2941,2847,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2011-2012,2594,2491,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2015-2016,3279,3060,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUTU,URXUTU,2017-2018,2979,2808,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2001-2002,2804,2690,5411,1621,1381,407
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2003-2004,2673,2557,5041,1611,1441,438
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2005-2006,2692,2576,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2007-2008,2720,2627,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2009-2010,2941,2848,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2011-2012,2594,2504,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2013-2014,2755,2664,0,0,0,0
NHANES_HAY_FEVER,NHANES_URXUUR,URXUUR,2015-2016,3279,3061,0,0,0,0
