disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXMZP,URXMZP,URXMZP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15001,0.03830728721200961,0.03354124213912004,1.039050470749422,0.9724306997641324,1.1102342624790265,0.255198703350194,153,301,148,Newton-IRLS converged,868,14133,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15001,868,14133,0.611959955728915,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXP02,URXP02,URXP02,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,WTSA2YR;WTSB2YR;WTSPH2YR,ok,22401,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,ok,12207,0.09274390855084831,0.05149267360716521,1.0971807206861601,0.9908674409944054,1.2149006860466605,0.07411599175717307,124,244,120,Newton-IRLS converged,676,11531,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14202,12207,676,11531,0.277466952718248,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25380,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13691,0.16237256834039537,0.040967441830624805,1.1762984112386967,1.0847750680238635,1.275543652384388,0.0001176479931289575,139,274,135,Newton-IRLS converged,781,12910,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15959,13691,781,12910,0.0034117918007397674,True,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25380,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13664,0.07999868539187951,0.03178885740776762,1.0832856435779186,1.0172943090572921,1.153557800465328,0.012986831545657924,139,274,135,Newton-IRLS converged,775,12889,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15959,13664,775,12889,0.09415452870601995,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,2013-2014;2015-2016;2017-2018,WTSA2YR,ok,9013,2013-2014;2015-2016;2017-2018,ok,4687,0.1632183967499639,0.09003850466737628,1.177293778748769,0.9820348714364957,1.4113761962985283,0.07654260764641324,45,90,45,Newton-IRLS converged,268,4419,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 3 included cycles,5476,4687,268,4419,0.277466952718248,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15017,-0.030347525533433447,0.03473084690977735,0.9701083375422983,0.9057776247878264,1.0390079869653788,0.38360112728513734,153,301,148,Newton-IRLS converged,881,14136,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15017,881,14136,0.6543783936040578,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUCD,URXUCD,URXUCD,urine,metal exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR,ok,22633,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12568,0.18540856630857128,0.05464913447900857,1.2037101350823398,1.0803041491202858,1.34121311158513,0.000929399975076411,124,244,120,Newton-IRLS converged,716,11852,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14448,12568,716,11852,0.008984199759071974,True,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUCO,URXUCO,URXUCO,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15139,0.009058695230362585,0.047472448589885564,1.0090998493837802,0.91876269172009,1.1083193899830202,0.8489195474065782,153,301,148,Newton-IRLS converged,885,14254,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15139,885,14254,0.9978830897449715,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUCS,URXUCS,URXUCS,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15138,-0.06315501408613661,0.07053365475383906,0.9387979355051511,0.816685976824537,1.0791682344486833,0.37198601862275055,153,301,148,Newton-IRLS converged,885,14253,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15138,885,14253,0.6543783936040578,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUMO,URXUMO,URXUMO,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15043,-0.0023826440177924604,0.04622640664136649,0.9976201922254321,0.9105494365193623,1.0930170378670536,0.9589601331763368,153,301,148,Newton-IRLS converged,882,14161,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15043,882,14161,0.9978830897449715,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUPB,URXUPB,URXUPB,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15139,-0.06725137895083387,0.044128320183728025,0.9349601424939001,0.8569027355580501,1.0201279932697747,0.12957405546296874,153,301,148,Newton-IRLS converged,885,14254,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15139,885,14254,0.37576476084260935,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUSB,URXUSB,URXUSB,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15046,0.011276624461607227,0.0492506155887724,1.011340445260021,0.9175736638479232,1.114689246778835,0.8192025615997975,153,301,148,Newton-IRLS converged,875,14171,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15046,875,14171,0.9978830897449715,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUSN,URXUSN,URXUSN,urine,metal exposure axis,2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR,ok,11607,2011-2012;2013-2014;2015-2016;2017-2018,ok,6230,0.02990772373812753,0.04887562894198233,1.030359451848072,0.9344536365798253,1.136108372265904,0.5428316376484154,62,121,59,Newton-IRLS converged,351,5879,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 4 included cycles,7251,6230,351,5879,0.7871058745902022,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUSR,URXUSR,URXUSR,urine,metal exposure axis,2011-2012;2013-2014;2015-2016,WTSA2YR,ok,8628,2011-2012;2013-2014;2015-2016,ok,4780,-0.008487135064490637,0.07848614660885835,0.9915487789920092,0.8467236591350885,1.1611450448010772,0.9143485693533661,47,91,44,Newton-IRLS converged,254,4526,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 3 included cycles,5494,4780,254,4526,0.9978830897449715,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUTL,URXUTL,URXUTL,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15104,-0.12710000288995646,0.060964805098093,0.8806456010883914,0.7807178348720427,0.9933635944712884,0.038747850175609104,153,301,148,Newton-IRLS converged,885,14219,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15104,885,14219,0.2247375310185328,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUTU,URXUTU,URXUTU,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15061,0.03538633422897091,0.03418080477384357,1.0360198814365458,0.9683700975062413,1.1083956407739826,0.3021767334571598,153,301,148,Newton-IRLS converged,883,14178,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15061,883,14178,0.6259375193041167,False,29
NHANES_CHRONIC_BRONCHITIS,Physician-diagnosed chronic bronchitis,2,NHANES_URXUUR,URXUUR,URXUUR,urine,metal exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,WTSA2YR;WTSHM2YR,ok,22458,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,ok,12505,0.042531427203732576,0.03873494682436672,1.04344884853794,0.9664401730567533,1.1265937922173015,0.27432687670606537,124,244,120,Newton-IRLS converged,715,11790,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14312,12505,715,11790,0.611959955728915,False,29
