disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_LBXPFDE,LBXPFDE,LBXPFDE,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11766,0.02661253985862728,0.06352842235156064,1.0269698157964111,0.9056267773506667,1.164571354263897,0.6760083835514215,124,244,120,Newton-IRLS converged,318,11448,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11766,318,11448,0.839877667545081,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_LBXPFHS,LBXPFHS,LBXPFHS,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11766,-0.18009768008768884,0.071358177978932,0.8351886261284711,0.7251799101953137,0.9618855009738118,0.012871118201822889,124,244,120,Newton-IRLS converged,318,11448,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11766,318,11448,0.1866312139264319,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_LBXPFNA,LBXPFNA,LBXPFNA,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11766,0.0034268779557076502,0.06324915545611243,1.003432756414972,0.8853600169944694,1.1372518267366465,0.9568784629207665,124,244,120,Newton-IRLS converged,318,11448,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11766,318,11448,0.9568784629207665,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_URXBPH,URXBPH,URXBPH,urine,bisphenol exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,WTSA2YR;WTSB2YR;WTSC2YR,ok,13381,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,7630,0.1101544427019218,0.06781487885972849,1.1164504847738927,0.9754779751538815,1.2777958259439233,0.10828671747419434,79,154,75,Newton-IRLS converged,212,7418,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 5 included cycles,8731,7630,212,7418,0.34892386741684844,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_URXCOP,URXCOP,URXCOP,urine,DINP-related exposure axis,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,19737,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,10838,-0.0200612958037989,0.04660811175492861,0.980138593082544,0.893653593629171,1.0749933402589409,0.6677363900875264,109,214,105,Newton-IRLS converged,262,10576,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 7 included cycles,12564,10838,262,10576,0.839877667545081,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_URXECP,URXECP,URXECP,urine,DEHP-related exposure axis;phthalate exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,22434,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12242,0.06577671261797723,0.05103130537401124,1.0679882222463546,0.9653847664195814,1.1814966244880591,0.19981550763053543,124,244,120,Newton-IRLS converged,319,11923,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14149,12242,319,11923,0.44574228625273293,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14971,0.030923375913678657,0.049323912511775626,1.0314064702802113,0.9356437649573247,1.1369704440710988,0.5316297532184985,153,301,148,Newton-IRLS converged,401,14570,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14971,401,14570,0.8105677657658715,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14967,0.024156349242577563,0.027737210889057336,1.024450477426088,0.9698236618140917,1.0821542327967257,0.38517294436018684,153,301,148,Newton-IRLS converged,401,14566,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14967,401,14566,0.7446676924296945,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13716,0.05689660089260534,0.04362233044285704,1.0585463519887153,0.9710741013340997,1.1538979134230871,0.19428695051553768,139,274,135,Newton-IRLS converged,361,13355,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13716,361,13355,0.44574228625273293,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,5,NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14971,0.09632096200266982,0.04789528668467581,1.101112422531914,1.0017009424583456,1.210389763713852,0.04607388497201646,153,301,148,Newton-IRLS converged,401,14570,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14971,401,14570,0.22269044403141292,False,29
