disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_LBXPFDE,LBXPFDE,LBXPFDE,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11787,0.07610779942463144,0.06504947373513204,1.079078891971361,0.9487183310043945,1.2273519094602026,0.24424535265955263,124,244,120,Newton-IRLS converged,552,11235,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11787,552,11235,0.33729120129176315,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_LBXPFHS,LBXPFHS,LBXPFHS,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11787,-0.039418058881033766,0.04920811235047615,0.961348724753495,0.8721318196000309,1.0596922962964648,0.42463610762911247,124,244,120,Newton-IRLS converged,552,11235,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11787,552,11235,0.5084957713888759,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_LBXPFNA,LBXPFNA,LBXPFNA,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11787,0.07474116199302469,0.06334666213659466,1.0776051896037147,0.9506211871851489,1.2215517183025808,0.24030841707823108,124,244,120,Newton-IRLS converged,552,11235,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11787,552,11235,0.33729120129176315,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_URXBPH,URXBPH,URXBPH,urine,bisphenol exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,WTSA2YR;WTSB2YR;WTSC2YR,ok,13381,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,7644,0.1402738988788013,0.0535562562790732,1.1505889007121013,1.0342461846066588,1.280019049763636,0.010563758565363141,79,154,75,Newton-IRLS converged,324,7320,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 5 included cycles,8731,7644,324,7320,0.03431864953208437,True,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_URXCOP,URXCOP,URXCOP,urine,DINP-related exposure axis,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,19737,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,10860,0.020859698496447133,0.03557568896487241,1.0210787826988814,0.9515622603841402,1.0956738448800365,0.5588546611934238,109,214,105,Newton-IRLS converged,470,10390,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 7 included cycles,12564,10860,470,10390,0.600251302763307,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_URXECP,URXECP,URXECP,urine,DEHP-related exposure axis;phthalate exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,22434,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12267,0.11442396292918354,0.03874064641618395,1.1212273829766954,1.0384667762570492,1.2105835960086502,0.0037588929766685444,124,244,120,Newton-IRLS converged,542,11725,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14149,12267,542,11725,0.021801579264677556,True,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15002,0.09060801218434494,0.04007449009247832,1.0948397572890227,1.0115028929479568,1.1850426751101342,0.025169788721104078,153,301,148,Newton-IRLS converged,642,14360,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15002,642,14360,0.06082698940933485,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14998,-0.0006279375955748617,0.025234160255319146,0.9993722595159771,0.9507726585159448,1.0504560729049615,0.9801795755214482,153,301,148,Newton-IRLS converged,641,14357,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14998,641,14357,0.9801795755214482,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13745,0.07196361598393486,0.03818671160737258,1.0746162444978147,0.9964679528277837,1.158893338879075,0.0615826934931933,139,274,135,Newton-IRLS converged,589,13156,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13745,589,13156,0.11161863195641286,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,4,NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15002,0.1034528517973952,0.039490924370440564,1.1089935050819633,1.0257611927787709,1.1989794534752178,0.009688185634433603,153,301,148,Newton-IRLS converged,642,14360,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15002,642,14360,0.03431864953208437,True,29
