time_ps,core_rmsd_vs_40ns_after_protein_fit_A,core_internal_rmsd_vs_40ns_A,branch1_rmsd_vs_40ns_after_core_fit_A,branch2_rmsd_vs_40ns_after_core_fit_A,com_drift_vs_40ns_A,com_displacement_vs_minimized_A,pair_retention_vs_40ns,pocket_residue_fraction_vs_40ns,nearest_distance_to_40ns_pocket_A,pair_retention_vs_minimized,pocket_residue_fraction_vs_minimized,nearest_distance_to_minimized_pocket_A
5.434000016200958635e+04,8.153580930046208097e-01,4.455221300750700913e-02,1.256962872858302660e+00,2.294803248525983275e+00,5.510171851154959111e-01,8.011304777833228030e-01,4.761904761904761640e-01,1.000000000000000000e+00,3.556940123669660281e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.556940123669660281e+00
5.435000016203940322e+04,9.784787044187900351e-01,5.994831164591649802e-02,1.223761258833228949e+00,2.076650505925654144e+00,6.194116708691582707e-01,9.466893423141317099e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.384200083269309101e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.384200083269309101e+00
5.436000016206921282e+04,6.580690462401865837e-01,4.823184126577045872e-02,7.248649089975003346e-01,1.236571700381724481e+00,6.734107354649707666e-01,9.856626040598599481e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.619429841610889209e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.621079651380658238e+00
5.437000016209902969e+04,1.174127844368060947e+00,6.880214521861788279e-02,7.102357863486610245e-01,1.591680375225448474e+00,7.113143944637633220e-01,9.224644114164414210e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.305358577144584142e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.305358577144584142e+00
5.438000016212883929e+04,1.046407554690203190e+00,5.161986567228868394e-02,7.354330960502675207e-01,1.575247107745245678e+00,6.248056282754378410e-01,9.002010255719332665e-01,2.380952380952380820e-01,6.666666666666666297e-01,3.000041016376573833e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.000041016376573833e+00
5.439000016215865617e+04,1.326053109190084234e+00,8.021687897287924085e-02,8.763391184809596890e-01,2.010359010506878708e+00,6.317240097367778917e-01,9.282568059468888633e-01,1.428571428571428492e-01,3.333333333333333148e-01,3.446757016894194336e+00,2.083333333333333426e-01,3.333333333333333148e-01,3.446757016894194336e+00
5.440000016218847304e+04,9.845661939163840026e-01,8.107793569774665587e-02,4.465389635874181806e-01,1.327054898368268843e+00,4.661579495146690455e-01,7.539584788568555185e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.777398126193639794e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.544490800949924303e+00
5.441000016221828264e+04,7.090301311398164996e-01,6.350632698666892895e-02,5.227013681602660222e-01,1.632458077867255497e+00,5.298506182339070003e-01,8.643791229053641167e-01,6.666666666666666297e-01,8.333333333333333703e-01,3.679232181814935387e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.521848172626693252e+00
5.442000016224809951e+04,8.845030203523944756e-01,6.011777969871368033e-02,8.200853095733624532e-01,1.659294329166288051e+00,9.146527292997174152e-01,1.226969929631125167e+00,4.761904761904761640e-01,8.333333333333333703e-01,3.311475327868186103e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.312781695309229946e+00
5.443000016227790911e+04,7.041778705355259405e-01,7.343233310803509717e-02,1.165405788010681842e+00,1.873419453799736623e+00,7.076175285721733044e-01,1.053745749205671434e+00,5.238095238095238360e-01,1.000000000000000000e+00,3.512461153381942314e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.512461153381942314e+00
5.444000016230772599e+04,1.024233658039826800e+00,3.921814337433262437e-02,1.078360158326410634e+00,1.620163901902610171e+00,8.663394597275090314e-01,1.175485955056132958e+00,3.809523809523809312e-01,6.666666666666666297e-01,3.240654833141860536e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.240654833141860536e+00
5.445000016233754286e+04,5.999382768354940554e-01,6.966984190237748842e-02,7.362124207563440770e-01,1.842119367533760821e+00,6.650858108306457739e-01,1.004584832463499611e+00,4.761904761904761640e-01,1.000000000000000000e+00,3.611218711754605515e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.609629044120816310e+00
5.446000016236735246e+04,5.468343040402872113e-01,6.281825919134227665e-02,8.305456549235677999e-01,1.725074514114263824e+00,4.338045503061528363e-01,7.194068425806037226e-01,6.666666666666666297e-01,8.333333333333333703e-01,3.556334127912511356e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.556334127912511356e+00
5.447000016239716933e+04,6.223302006920008456e-01,5.152213091758583996e-02,7.852184025589055150e-01,1.380464892741466665e+00,5.600781364073997848e-01,9.005581318074633579e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.667343247146840124e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.667343247146840124e+00
5.448000016242697893e+04,5.856470799216818568e-01,6.535929763660008884e-02,6.582637436614388049e-01,1.763689237294590706e+00,6.042099755778999048e-01,8.967287295756770638e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.315867434808467795e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.315867434808467795e+00
5.449000016245679581e+04,4.732280477580466105e-01,3.995831932652487567e-02,9.835432689554104435e-01,1.353388220288876509e+00,4.545404552496143391e-01,7.195344376727290658e-01,7.619047619047618625e-01,1.000000000000000000e+00,3.414719731047898943e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.414719731047898943e+00
5.450000016248661268e+04,5.940737191763708624e-01,7.519434245336312217e-02,1.022216535256919023e+00,1.567082722671112816e+00,3.331647692984699427e-01,6.722394181661466295e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.726668685595962316e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.344108940759385362e+00
5.451000016251642228e+04,4.290454926684069692e-01,3.982796933664907446e-02,1.226621471814657527e+00,1.535151270532311596e+00,4.340249206754874245e-01,7.634733083992144564e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.339608020650284725e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.339608020650284725e+00
5.452000016254623915e+04,1.097808284351344810e+00,5.321194273802101055e-02,8.574155644782027741e-01,1.752951630188385179e+00,3.572460814038149746e-01,6.665489784245028915e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.697793955871698568e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.697793955871698568e+00
5.453000016257605603e+04,8.887105695708129582e-01,3.291965182900705167e-02,1.500157193439434211e+00,5.855906189645864179e-01,5.903228321780702448e-01,8.987880427848129461e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.390319538917588194e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.390319538917588194e+00
5.454000016260586563e+04,7.992160861088030144e-01,4.349792708920552364e-02,8.315497805484193261e-01,1.136306135767870762e+00,2.893877117206781202e-01,6.356016459575520861e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.512409597168676179e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.512409597168676179e+00
5.455000016263568250e+04,5.609555114232636086e-01,4.486072151526686314e-02,5.611859184260395983e-01,8.643704869316189976e-01,5.061227297927956004e-01,8.428557749391837328e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.642342389417986048e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.642342389417986048e+00
5.456000016266549210e+04,6.133967164650593329e-01,5.265394318898315718e-02,1.173867349469047472e+00,1.520411529965595587e+00,4.380285552235794744e-01,7.201710741082504308e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.415217167354092087e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.415217167354092087e+00
5.457000016269530897e+04,1.089177810819976333e+00,6.052656958554138156e-02,1.260318611564762881e+00,9.259058983686512256e-01,2.872849629408989469e-01,6.107361928429759779e-01,3.809523809523809312e-01,5.000000000000000000e-01,3.704551798429696063e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.704551798429696063e+00
5.458000016272512585e+04,5.998535437327913167e-01,5.556762638170032603e-02,1.753831111645795193e+00,1.902296929485842059e+00,8.071446134993194299e-01,1.141115330159004460e+00,7.142857142857143016e-01,1.000000000000000000e+00,3.931948165813225149e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.944466189425146041e+00
5.459000016275493545e+04,6.330712465217606111e-01,5.015826078475989214e-02,7.002708689032655087e-01,9.441995528241111657e-01,8.389537213576621077e-01,1.157491131218192804e+00,6.190476190476190688e-01,8.333333333333333703e-01,3.346049829921786234e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.346049829921786234e+00
5.460000016278475232e+04,6.805039842947701034e-01,6.903538009199008951e-02,1.031637004811957414e+00,1.535714902560683548e+00,3.446959937873294022e-01,6.929639344284354019e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.227288566274672643e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.227288566274672643e+00
5.461000016281456192e+04,6.918333481576797173e-01,8.498426719609382396e-02,1.395463560665994862e+00,1.767031703440577806e+00,7.881887661622306585e-01,1.121592246576487373e+00,6.190476190476190688e-01,8.333333333333333703e-01,3.362588031210470785e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.362588031210470785e+00
5.462000016284437879e+04,5.640238966764223871e-01,5.962937003197138486e-02,8.080238603706862976e-01,1.212745992368897463e+00,6.245477229486795512e-01,9.719707710091726183e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.370286431933636973e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.370286431933636973e+00
5.463000016287419567e+04,6.095329388134251847e-01,7.561440670856310609e-02,1.335121145337170967e+00,1.888115364207897384e+00,6.504584280583420863e-01,9.915906757116009773e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.249675715043986557e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.249675715043986557e+00
5.464000016290400526e+04,8.041957539898182405e-01,5.755572530529984299e-02,1.877476822884386998e+00,1.576318760531213226e+00,3.908499274397659873e-01,7.334052985549912584e-01,3.809523809523809312e-01,1.000000000000000000e+00,3.404327215536589346e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.404327215536589346e+00
5.465000016293382214e+04,6.795397304760606438e-01,4.674478352952677468e-02,7.529712068157946581e-01,2.047560799024502387e+00,4.618118835383926424e-01,7.626516629693972371e-01,6.666666666666666297e-01,6.666666666666666297e-01,3.423570499895705499e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.423570499895705499e+00
5.466000016296363901e+04,7.082814496841884910e-01,4.589698391697773217e-02,1.385224474324406652e+00,1.127517615790151639e+00,6.867059876626003811e-01,1.026959139000219068e+00,3.809523809523809312e-01,6.666666666666666297e-01,3.652626756975313693e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.854826469107180742e+00
5.467000016299344861e+04,8.479729473891999270e-01,4.684991391504987612e-02,9.357544613471887596e-01,1.244387067706236971e+00,5.603521531989598126e-01,7.765606857295055399e-01,3.333333333333333148e-01,8.333333333333333703e-01,3.347262185013581082e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.347262185013581082e+00
5.468000016302326549e+04,4.786739354536410640e-01,4.541529341705474038e-02,1.967123724949698005e+00,2.145725282004366186e+00,5.649706449601097358e-01,9.092721828869103629e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.509859603623566304e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.509859603623566304e+00
5.469000016305307508e+04,4.806604463679340355e-01,4.242070395777358671e-02,1.072109474617062519e+00,9.220810501958529581e-01,4.871654367322915680e-01,8.070494164752375355e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.410109595597086596e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.410109595597086596e+00
5.470000016308289196e+04,3.852110443263556672e-01,8.044415109430319566e-02,8.915726197393786245e-01,1.108631731991404967e+00,6.413118729751526859e-01,9.853762765808601332e-01,7.142857142857143016e-01,8.333333333333333703e-01,3.766856640248418930e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.533753878044113783e+00
5.471000016311270883e+04,6.689624295001882492e-01,4.746430638197242369e-02,1.814356270982614427e+00,2.076033089470128434e+00,6.073045367479283918e-01,9.548399675831416022e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.369571114560866221e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.369571114560866221e+00
5.472000016314251843e+04,5.405761190140262462e-01,5.896241766487460984e-02,9.388095098286513007e-01,8.602103477042747359e-01,4.787305761410908800e-01,8.230478865375354669e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.798635840013105724e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.673056991925002013e+00
5.473000016317233531e+04,8.892589965113154582e-01,9.336757047265258069e-02,1.770849085928279054e+00,2.128405390608176351e+00,6.648427403358794230e-01,9.863351332826914009e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.715086261382415600e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.390918483582206822e+00
5.474000016320214490e+04,3.649955446529105085e-01,5.771544922904378594e-02,7.708803305326226152e-01,1.393816276883294458e+00,5.014929789590694131e-01,8.476157937546876520e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.626807646135774998e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.626807646135774998e+00
5.475000016323196178e+04,4.925916435091679535e-01,6.660119472101989901e-02,7.483720655117862552e-01,1.451725431367090646e+00,4.930671188784414016e-01,8.364437141786251750e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.659981232496686498e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.659981232496686498e+00
5.476000016326177865e+04,5.030409452985054042e-01,5.412865248977480337e-02,4.252192885015160795e-01,1.378369972943144450e+00,6.062850654619809099e-01,9.278574120147361493e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.686150622267643673e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.518323986205461829e+00
5.477000016329158825e+04,3.714121258130347880e-01,5.645651709608488777e-02,6.482100596742759180e-01,1.139823819872413768e+00,9.363194435351499534e-01,1.257030252518059887e+00,5.714285714285713969e-01,8.333333333333333703e-01,3.505336659377181086e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.491508187635197658e+00
5.478000016332140513e+04,1.357638579696053727e+00,5.778002183406030084e-02,1.056476447671110597e+00,1.854136756356180582e+00,5.230671973967870869e-01,8.145438544585881235e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.549068824011571532e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.416362970177124314e+00
5.479000016335121472e+04,1.013268596691522028e+00,4.072364829977111189e-02,1.361973521896595374e+00,2.309446396918588551e+00,5.768439154799839264e-01,8.195377270796075919e-01,3.809523809523809312e-01,8.333333333333333703e-01,4.046734310026057990e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.741174984907783774e+00
5.480000016338103160e+04,4.349670579810150373e-01,7.479537420600831932e-02,1.118332251654432064e+00,9.690944004831445469e-01,6.108933977715609309e-01,9.264859649061982783e-01,2.380952380952380820e-01,8.333333333333333703e-01,3.913057750291762282e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.586436069853033093e+00
5.481000016341084847e+04,7.167535423725900356e-01,7.317371654990355301e-02,1.162094558467656302e+00,1.427384740474218150e+00,4.151313253018276139e-01,7.458265270713896333e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.488819929236348205e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.246393925012545090e+00
5.482000016344065807e+04,9.384696718014153838e-01,3.374711979595763217e-02,1.218008267806387046e+00,8.669151830973832462e-01,4.291471610018972038e-01,7.311081345849920199e-01,2.380952380952380820e-01,8.333333333333333703e-01,3.737852949523461366e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.380241928263896689e+00
5.483000016347047494e+04,7.901885183166036386e-01,5.049618564444148527e-02,6.290729130850482020e-01,1.381373180672406775e+00,5.344382325967225178e-01,8.577911020232779071e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.519302359977225958e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.519302359977225958e+00
5.484000016350029182e+04,8.123789554670975965e-01,9.510268216620441917e-02,9.492264667551953972e-01,1.769786300276388724e+00,5.531282110863628976e-01,8.551038688288061795e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.655993854054061742e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.332790158729402208e+00
5.485000016353010142e+04,5.351351393911224497e-01,6.806777691887663795e-02,1.236167420573257125e+00,1.058820944747706605e+00,6.316112170941875492e-01,9.721019729973875423e-01,3.809523809523809312e-01,6.666666666666666297e-01,3.827415741654438541e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.905067813295378887e+00
5.486000016355991829e+04,6.906614141239587612e-01,6.151207926225073230e-02,8.673548841113105645e-01,1.550368696982509675e+00,5.169705665207369183e-01,8.256373427480725447e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.720805084512973426e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.788943472264529433e+00
5.487000016358972789e+04,6.539378396485786560e-01,4.861151965746002279e-02,8.738875010290645395e-01,1.316903223642350351e+00,3.641123655362544786e-01,6.807178211667173073e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.620776483172245541e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.371061310570790948e+00
5.488000016361954476e+04,7.987231959167508943e-01,6.517975793753227887e-02,8.561981237223351693e-01,4.537306344626017007e-01,6.536717302552843556e-01,9.703779020820278989e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.504094224257049195e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.238400527084531522e+00
5.489000016364936164e+04,7.048414115589277662e-01,4.516869625619027162e-02,1.150166101783667960e+00,1.201421421137425005e+00,5.012151624323266663e-01,8.133574569871362403e-01,3.333333333333333148e-01,6.666666666666666297e-01,3.802300055094107734e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.744776941673487070e+00
5.490000016367917124e+04,6.259642808819656512e-01,5.934523465958071314e-02,5.819728565721183910e-01,1.084849744867004251e+00,6.216001175964758207e-01,9.548012483750287771e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.686623449676696307e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.686623449676696307e+00
5.491000016370898811e+04,3.703510391936907786e-01,4.470329578598670334e-02,8.152686068823744581e-01,8.923901820364833481e-01,8.474415814605087416e-01,1.195569529872286818e+00,4.285714285714285476e-01,8.333333333333333703e-01,3.676894640662107250e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.677513334662558808e+00
5.492000016373879771e+04,5.555087417815083306e-01,6.665741103500627540e-02,6.550871927324661836e-01,8.938490491748610767e-01,6.479814670149265377e-01,9.334318655330897663e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.433145115291374783e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.385479442097337976e+00
5.493000016376861458e+04,5.826034871636266432e-01,5.683288548585445354e-02,1.015482933989532599e+00,1.640845468315394573e+00,5.672368964618907938e-01,8.849902839096757123e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.661694481715729310e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.661694481715729310e+00
5.494000016379843146e+04,6.257000834612084228e-01,5.395425292262983480e-02,3.297518914610717000e-01,1.115844568806898085e+00,5.328088504900148070e-01,8.552487827426955569e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.733201434559568987e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.497917269154026343e+00
5.495000016382824106e+04,1.161156182774466084e+00,7.358450352928458393e-02,7.706285738145810527e-01,1.040197892539039826e+00,7.253131660987908180e-01,8.994116035935951770e-01,3.333333333333333148e-01,8.333333333333333703e-01,3.358710209093490384e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.358710209093490384e+00
5.496000016385805793e+04,9.615860994204501466e-01,3.782049503984490080e-02,1.076960909117914422e+00,1.491154572274890011e+00,4.507968694857527603e-01,6.732249214652157310e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.580174211110034310e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.580174211110034310e+00
5.497000016388787481e+04,7.109808366903659360e-01,7.632831541251373919e-02,1.088532539296078516e+00,9.508380665495183015e-01,5.172574953424868838e-01,8.512404812561328304e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.486562886942944139e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.390611324263673065e+00
5.498000016391768440e+04,9.130349767928027660e-01,5.313609526511146181e-02,1.387325248767760089e+00,2.276255369636202897e+00,4.575086297762915311e-01,4.028436588244820871e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.603238895471829739e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.389071845122644255e+00
5.499000016394750128e+04,7.446259227079685683e-01,5.001035329428144688e-02,6.146216356542417714e-01,1.660956520893551058e+00,2.443652375776849961e-01,4.626101148093088589e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.611575340763240938e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.611575340763240938e+00
5.500000016397731088e+04,7.237174501636028934e-01,6.136655973011737042e-02,7.200311115334185885e-01,1.671828985273564383e+00,4.643900714611640113e-01,8.000736021725795011e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.271228494903173800e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.271228494903173800e+00
5.501000016400712775e+04,4.939522264265141516e-01,3.827561896512803735e-02,7.421310377359072730e-01,7.963296681988081271e-01,7.773110187193863485e-01,1.035176823273036062e+00,4.285714285714285476e-01,8.333333333333333703e-01,3.741070677415673007e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.599872475689594786e+00
5.502000016403694462e+04,5.136910592433892031e-01,6.268533289554278909e-02,1.025525260707561337e+00,1.216308051336200569e+00,6.505572581128591381e-01,9.887132620023354468e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.404874407402151970e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.404874407402151970e+00
5.503000016406675422e+04,6.040570548181403154e-01,6.293750879141020438e-02,7.723554997961338264e-01,6.401240678631966441e-01,7.135245645398379244e-01,1.053756513729869670e+00,4.285714285714285476e-01,8.333333333333333703e-01,3.325480776711246200e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.325480776711246200e+00
5.504000016409657110e+04,8.662646408461458503e-01,6.592322328685810973e-02,1.469268779418111848e+00,8.213799871855562706e-01,3.913355495903355075e-01,7.161146934475082215e-01,4.761904761904761640e-01,1.000000000000000000e+00,3.486575668985774534e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.315021933369984186e+00
5.505000016412638070e+04,6.084057828540480051e-01,9.859329634212286864e-02,5.939103220363279867e-01,1.601087792745948368e+00,6.759695561418129772e-01,1.023379143093958055e+00,6.666666666666666297e-01,1.000000000000000000e+00,3.487266957355578789e+00,8.333333333333332871e-02,3.333333333333333148e-01,4.023037276034147958e+00
5.506000016415619757e+04,9.523859311260977067e-01,4.633632282697223298e-02,1.605250045018818073e+00,1.370647384727068596e+00,7.154327646935257912e-01,1.028588459144085254e+00,6.666666666666666297e-01,1.000000000000000000e+00,3.403820016483570132e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.403820016483570132e+00
5.507000016418601444e+04,6.900197127820041354e-01,6.759264354395919105e-02,8.516228665363114736e-01,8.076070598634870201e-01,3.952312842117462477e-01,7.381043518554876171e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.473532982526203572e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.473532982526203572e+00
5.508000016421582404e+04,7.149642923342769407e-01,4.325046763396991206e-02,1.006305332040304590e+00,1.842094193858488937e+00,7.497345450885781748e-01,1.096743247677121058e+00,5.238095238095238360e-01,1.000000000000000000e+00,3.489822279430425667e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.489822279430425667e+00
5.509000016424564092e+04,6.398187230056611163e-01,4.230618102808274966e-02,9.831300814730279392e-01,1.370791595976638577e+00,5.711925647821152197e-01,9.041542661716557294e-01,4.761904761904761640e-01,6.666666666666666297e-01,3.372430353529310754e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.372430353529310754e+00
5.510000016427545052e+04,5.335980286028898512e-01,4.131051569061803402e-02,6.409641606166569527e-01,1.534041142004629377e+00,6.318484620767349513e-01,9.467618369935072442e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.394947897759785782e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.394947897759785782e+00
5.511000016430526739e+04,6.405060611106068169e-01,6.207371639184595252e-02,1.087904988357136338e+00,1.591112180572322066e+00,4.268788107777811702e-01,7.712945924793083163e-01,3.333333333333333148e-01,8.333333333333333703e-01,3.589207815810589786e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.589207815810589786e+00
5.512000016433508426e+04,5.733798059844888995e-01,5.885100609743709049e-02,1.687960787006486774e+00,1.012663573487742941e+00,3.087896633273594094e-01,6.422354929476914442e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.483430976461540318e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.483430976461540318e+00
5.513000016436489386e+04,1.382071186694457721e+00,7.040641002360356615e-02,8.282651519816881525e-01,9.630949201489046319e-01,4.537913895374791062e-01,6.873235171811910016e-01,1.904761904761904656e-01,5.000000000000000000e-01,3.601562919422090392e+00,1.666666666666666574e-01,3.333333333333333148e-01,3.438558469231453696e+00
5.514000016439471074e+04,5.480332322427591274e-01,4.675523532059471660e-02,9.683029357749939336e-01,1.215625903215103554e+00,5.953978908468975373e-01,9.247301792461691816e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.419098568019437234e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.419098568019437234e+00
5.515000016442452761e+04,4.015344153311711239e-01,3.718058107676263518e-02,1.060394282890566142e+00,1.223390156629138747e+00,7.658408238340408403e-01,1.059876701037738345e+00,3.809523809523809312e-01,6.666666666666666297e-01,3.477588877253166011e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.477588877253166011e+00
5.516000016445433721e+04,5.908285171758292931e-01,5.047954185119773313e-02,9.430231028999090936e-01,1.053233550237003824e+00,2.615544403318857958e-01,4.943807979588704105e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.747729657625539446e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.557804101288329246e+00
5.517000016448415408e+04,5.531318720295687053e-01,8.727802853952361384e-02,5.382234885228952548e-01,1.441457218153814557e+00,2.942195040554406171e-01,5.684809141497141338e-01,2.380952380952380820e-01,5.000000000000000000e-01,3.506446181022093711e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.506446181022093711e+00
5.518000016451396368e+04,5.170592979262310651e-01,4.305883699702818534e-02,1.009868643397302534e+00,1.640778771060153352e+00,6.570314649359678683e-01,9.600713030238193779e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.513201219160853928e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.486264544688505218e+00
5.519000016454378056e+04,2.996733903731835791e-01,6.004642525470900438e-02,9.198712994710295243e-01,1.449177113034729958e+00,6.958711374106222314e-01,9.731219248772815522e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.682249278642705015e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.623734503704389098e+00
5.520000016457359743e+04,6.547918772992041836e-01,3.758042024658213298e-02,4.368863198270442338e-01,1.052724942958080501e+00,6.549250526463070710e-01,9.895251524812989086e-01,4.761904761904761640e-01,1.000000000000000000e+00,3.782181815775798039e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.886470301742294353e+00
5.521000016460340703e+04,9.613747803675910530e-01,5.638972841924422275e-02,1.677878512467930072e+00,2.001567915224510052e+00,5.958554394025016299e-01,8.767248577420764244e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.357085828586820586e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.357085828586820586e+00
