time_ps,protein_ca_rmsd_A,ligand_rmsd_A,ligand_com_displacement_A
1.015000003026126797e+04,1.631231832239294910e+00,4.124210774403644031e+00,4.388557071658477637e-01
1.016000003029108120e+04,1.650848564775764471e+00,3.939932358703791770e+00,4.875486243281577647e-01
1.017000003032089626e+04,1.624280929457164291e+00,4.092719631765550758e+00,3.386345528603087462e-01
1.018000003035070949e+04,1.578521864997063595e+00,4.450740905920314461e+00,5.587632016892984943e-01
1.019000003038052455e+04,1.575660885883982454e+00,4.389831918282223633e+00,5.646918192300243167e-01
1.020000003041033779e+04,1.630526935229926311e+00,4.345308390729382353e+00,5.827143462247729166e-01
1.021000003044015284e+04,1.673265303247836844e+00,4.273146355601394220e+00,7.976735044010929698e-01
1.022000003046996608e+04,1.606128444467020522e+00,4.424063880316506214e+00,4.557298339166951373e-01
1.023000003049978113e+04,1.579414449368016005e+00,4.336180884888895193e+00,8.040272025897302610e-01
1.024000003052959437e+04,1.650690328170945520e+00,4.347698841803214087e+00,6.560242904498471139e-01
1.025000003055940761e+04,1.660293292518224995e+00,4.315507666077499138e+00,5.006893965769665389e-01
1.026000003058922266e+04,1.721981767933279617e+00,4.380961850429375914e+00,5.278883498138862151e-01
1.027000003061903590e+04,1.600791901525161043e+00,4.318185477804527217e+00,6.289112960426577192e-01
1.028000003064885095e+04,1.629294050194536547e+00,4.218482358791018072e+00,3.950076544347845275e-01
1.029000003067866419e+04,1.632975198203204581e+00,4.300580548984720863e+00,5.390085646827844634e-01
1.030000003070847924e+04,1.617115422325588359e+00,4.222341610679323232e+00,8.212794965594559793e-01
1.031000003073829248e+04,1.680392980253328838e+00,4.279581961089381714e+00,7.938373853117229872e-01
1.032000003076810754e+04,1.633072990751025522e+00,4.427034354135891192e+00,8.197383158587299157e-01
1.033000003079792077e+04,1.749891273521501978e+00,4.279105019214519245e+00,5.456058007151300959e-01
1.034000003082773583e+04,1.656387381940720882e+00,4.360338462063139353e+00,9.603428315841326945e-01
1.035000003085754906e+04,1.650191669755711965e+00,4.373151165093036141e+00,7.335015288834326741e-01
1.036000003088736230e+04,1.648413479655248093e+00,4.163101356531650588e+00,4.667809123581465602e-01
1.037000003091717736e+04,1.607841176417504014e+00,4.279582237181738691e+00,5.883978022063655056e-01
1.038000003094699059e+04,1.637183132676373942e+00,4.381710397553305825e+00,4.787117848209315185e-01
1.039000003097680565e+04,1.588354211346503453e+00,4.331408679482890989e+00,4.867954545322847881e-01
1.040000003100661888e+04,1.598079497024032181e+00,4.170645423661160756e+00,7.545921384734178838e-01
1.041000003103643394e+04,1.645258876124011449e+00,4.313166494469098389e+00,1.013810986806841452e+00
1.042000003106624717e+04,1.627238992112355565e+00,4.315295663950791116e+00,7.096620761030364433e-01
1.043000003109606223e+04,1.687333467201468817e+00,4.313604849631691884e+00,6.739040113604654048e-01
1.044000003112587547e+04,1.637832039160879827e+00,4.487715055072972525e+00,8.413322207998779056e-01
1.045000003115568870e+04,1.611690550695036972e+00,4.304731773718724952e+00,8.368185341137635014e-01
1.046000003118550376e+04,1.650684276099222636e+00,4.401694164070534043e+00,7.915415701907008161e-01
1.047000003121531699e+04,1.661968716352330455e+00,4.160729578333199008e+00,7.845094390744025148e-01
1.048000003124513205e+04,1.706694367135543233e+00,4.320505038384639285e+00,8.504057423096907931e-01
1.049000003127494529e+04,1.645010318352760237e+00,4.310609259749979216e+00,7.594740612786005096e-01
1.050000003130476034e+04,1.620230878681105491e+00,4.369535027779009262e+00,7.884126955653436575e-01
1.051000003133457358e+04,1.581133356548926727e+00,4.476490453898697375e+00,2.414405569606630497e-01
1.052000003136438863e+04,1.694052454901407545e+00,4.296635479034862648e+00,6.470305971290348790e-01
1.053000003139420187e+04,1.641026157802862873e+00,4.306440890457275295e+00,6.071929748034332608e-01
1.054000003142401692e+04,1.661735181189274213e+00,4.225182517120934733e+00,8.441307301427570797e-01
1.055000003145383016e+04,1.685672483153548340e+00,4.216666284737505599e+00,6.850749247279009913e-01
1.056000003148364340e+04,1.625291574850012521e+00,4.006925168180130115e+00,4.228559976567044520e-01
1.057000003151345845e+04,1.557718868867077777e+00,4.482117219836374566e+00,9.374516204772124217e-01
1.058000003154327169e+04,1.702446632625831846e+00,4.339955393995858834e+00,8.614648182444122337e-01
1.059000003157308674e+04,1.687071949121868863e+00,4.207614782637997486e+00,7.157154829855065792e-01
1.060000003160289998e+04,1.556403730134917174e+00,4.324051259916801726e+00,9.447934437458966883e-01
1.061000003163271504e+04,1.701963033435581307e+00,4.301019354575451814e+00,9.650463526566764871e-01
1.062000003166252827e+04,1.670424191242418033e+00,4.356078810855402494e+00,9.972284681919717508e-01
1.063000003169234333e+04,1.677910852539617359e+00,4.379601397509546246e+00,9.184998356017214372e-01
1.064000003172215656e+04,1.612845649460287190e+00,4.304381540569940157e+00,8.970905174359298240e-01
1.065000003175196980e+04,1.604225362043533165e+00,4.209061048588360165e+00,7.281807358868299662e-01
1.066000003178178486e+04,1.610706231833737734e+00,4.214307823492379868e+00,7.100215464759388473e-01
1.067000003181159809e+04,1.459918720704380224e+00,4.252784527677137660e+00,4.542225219068939945e-01
1.068000003184141315e+04,1.646044897536876661e+00,4.459108829086011916e+00,7.529234087410510146e-01
1.069000003187122638e+04,1.579911595413913128e+00,4.165299623874544999e+00,6.020994178864609303e-01
1.070000003190104144e+04,1.504072240869553267e+00,4.489722556765360473e+00,8.207444805040607916e-01
1.071000003193085468e+04,1.548721475583766161e+00,4.227387412584779902e+00,7.602734641269585092e-01
1.072000003196066973e+04,1.589781452072109191e+00,4.274748355057874427e+00,6.217647032085296122e-01
1.073000003199048297e+04,1.504651904739709556e+00,4.190110253079272873e+00,6.645903920655301667e-01
1.074000003202029802e+04,1.538192700496939569e+00,4.366225374279477656e+00,6.954579846539287180e-01
1.075000003205011126e+04,1.536429581405448497e+00,4.380375039402529147e+00,5.911890281825918914e-01
1.076000003207992449e+04,1.590574509360651589e+00,4.355150312152445302e+00,6.467835025893177159e-01
1.077000003210973955e+04,1.593779676343182405e+00,4.480379465484682022e+00,6.755151550552570550e-01
1.078000003213955279e+04,1.597648530636865294e+00,4.275764524112550369e+00,6.879372256640081673e-01
1.079000003216936784e+04,1.606430410285579091e+00,4.446856200521244418e+00,8.803258088155164751e-01
1.080000003219918108e+04,1.517037053399481028e+00,4.370080378766108886e+00,4.718908079816028778e-01
1.081000003222899613e+04,1.535853483795321273e+00,4.376371407308621286e+00,7.778006959953958077e-01
1.082000003225880937e+04,1.646583320434636288e+00,4.442888866513135859e+00,5.834799506530614632e-01
1.083000003228862442e+04,1.608167832317062063e+00,4.303070550966276109e+00,8.507663868858763578e-01
1.084000003231843766e+04,1.605019027819571731e+00,4.462251039338948289e+00,7.391890519812913674e-01
1.085000003234825272e+04,1.513620164810634883e+00,4.426834468136456202e+00,7.315587253138822188e-01
1.086000003237806595e+04,1.548191360682789064e+00,4.413321401448486725e+00,6.252426860530617692e-01
1.087000003240787919e+04,1.599707912265420084e+00,4.262430015587435506e+00,6.108340521903838916e-01
1.088000003243769424e+04,1.503826509187362603e+00,3.976398637559921401e+00,5.683812275795715463e-01
1.089000003246750748e+04,1.528943226481302764e+00,4.155540243776963294e+00,8.199439733869338109e-01
1.090000003249732254e+04,1.560528251515738374e+00,4.031612360338838741e+00,3.529497889477422601e-01
1.091000003252713577e+04,1.616394398893003403e+00,4.236641797419985700e+00,5.457720589687670154e-01
1.092000003255695083e+04,1.608898227648881241e+00,4.216384155676191625e+00,3.024493195095468434e-01
1.093000003258676406e+04,1.585975528418347436e+00,4.105546982392401567e+00,3.362165031328664400e-01
1.094000003261657912e+04,1.629759754011836481e+00,4.090455275262641521e+00,4.059493707618711533e-01
1.095000003264639236e+04,1.610180368143338203e+00,3.876169980221543909e+00,2.786369300482943179e-01
1.096000003267620559e+04,1.576862693430788998e+00,4.255480837859877852e+00,4.204204649901581714e-01
1.097000003270602065e+04,1.575161325739707019e+00,4.220176851310702304e+00,7.977845787999379157e-01
1.098000003273583388e+04,1.568259551113622807e+00,4.054450239784833876e+00,5.612742807449625504e-01
1.099000003276564894e+04,1.623622373851386191e+00,4.205659263940825454e+00,5.773612463444358633e-01
1.100000003279546218e+04,1.576245679858393922e+00,4.107214971914739721e+00,4.009101738620158284e-01
1.101000003282527723e+04,1.573928945695474813e+00,4.166971339027311316e+00,4.041339401488496241e-01
1.102000003285509047e+04,1.629682218317858311e+00,4.212209686770092887e+00,7.920361984298712743e-01
1.103000003288490552e+04,1.597479312672300367e+00,4.179429773348083188e+00,8.870105322157318950e-01
1.104000003291471876e+04,1.557732363584719115e+00,4.330104971909437772e+00,8.109926987192698222e-01
1.105000003294453381e+04,1.428995104986315434e+00,4.118945912037962565e+00,5.627872273433520700e-01
1.106000003297434705e+04,1.503904102801965514e+00,4.274074407086135174e+00,7.199434290777680934e-01
1.107000003300416029e+04,1.522346325645550058e+00,4.303512983579405926e+00,6.707529435427188602e-01
1.108000003303397534e+04,1.611506220372910025e+00,4.278431609389142132e+00,5.821468870372646931e-01
1.109000003306378858e+04,1.559572200798798214e+00,4.365025046928038499e+00,5.800998621091915108e-01
1.110000003309360363e+04,1.660611158306628088e+00,4.242109401720397521e+00,7.133186268998646939e-01
1.111000003312341687e+04,1.645747468958835391e+00,4.215308904933475098e+00,7.094093918436691348e-01
1.112000003315323193e+04,1.566885505414325586e+00,4.274076725297453194e+00,8.133503074763701601e-01
1.113000003318304516e+04,1.646347499287026839e+00,4.318854455824427063e+00,5.868247760727142159e-01
1.114000003321286022e+04,1.505243974709994603e+00,4.218808308843730259e+00,3.102204098680904076e-01
1.115000003324267345e+04,1.597224802099246999e+00,4.165062539598609170e+00,5.476578069008186667e-01
1.116000003327248851e+04,1.616135768525295280e+00,4.210704131560000896e+00,8.235343340390124389e-01
1.117000003330230174e+04,1.511228936987312199e+00,4.101189961804966977e+00,4.991973350876585669e-01
1.118000003333211498e+04,1.640625139989721593e+00,4.148862475978201125e+00,6.899606298780266433e-01
1.119000003336193004e+04,1.580098774667204831e+00,4.219812533620361350e+00,5.586438528571751050e-01
1.120000003339174327e+04,1.611761319511176627e+00,3.928971846252019784e+00,5.424024936215307013e-01
1.121000003342155833e+04,1.586312789417607894e+00,3.994652799753419803e+00,6.433362954669701317e-01
1.122000003345137156e+04,1.671893602830157644e+00,4.088856542118083581e+00,8.721139001486195585e-01
1.123000003348118662e+04,1.696924652846888204e+00,4.033218790225210348e+00,6.729509820427960198e-01
1.124000003351099986e+04,1.672453405932011306e+00,4.039124974386828271e+00,5.412736772126665041e-01
1.125000003354081491e+04,1.827546923317398431e+00,4.009738829749248445e+00,1.804838153402544276e-01
1.126000003357062815e+04,1.618039094777354858e+00,4.144035608968437145e+00,5.993832517204529253e-01
1.127000003360044138e+04,1.754577573538764312e+00,4.015586043348844392e+00,5.083772807721458342e-01
1.128000003363025644e+04,1.690909556338181075e+00,4.074400145291329878e+00,6.413727649712985812e-01
1.129000003366006968e+04,1.704836213053182004e+00,4.190523167751163847e+00,6.029599109817522784e-01
1.130000003368988473e+04,1.753694774825147240e+00,3.979721663757772809e+00,3.777125961485662264e-01
1.131000003371969797e+04,1.727959573155234629e+00,4.051457997562290636e+00,5.477840585130531181e-01
1.132000003374951302e+04,1.724559973932788370e+00,4.077035728503155987e+00,8.111312094357336910e-01
1.133000003377932626e+04,1.613460509573156676e+00,3.968910453703206276e+00,5.574291328203975215e-01
1.134000003380914131e+04,1.719130160700235166e+00,4.172665028156671063e+00,5.339263989461742188e-01
1.135000003383895455e+04,1.664166817097551210e+00,4.199990010459145218e+00,7.567006788734349509e-01
1.136000003386876961e+04,1.719148287921335561e+00,4.001015690837727234e+00,4.233258601567753132e-01
1.137000003389858284e+04,1.655442112152456735e+00,4.183080824520246210e+00,8.461511338543056260e-01
1.138000003392839608e+04,1.643126094006650773e+00,4.149888539337221793e+00,8.849174363502739782e-01
1.139000003395821113e+04,1.692461839938659951e+00,4.119667230652809486e+00,8.868384318317458215e-01
1.140000003398802437e+04,1.641231334504920536e+00,4.200575833073994403e+00,8.331262900525552295e-01
1.141000003401783943e+04,1.719128908550045187e+00,4.088950016936391485e+00,7.811629916140593322e-01
1.142000003404765266e+04,1.728493783877899093e+00,3.907498423300092671e+00,8.490824104332173050e-01
1.143000003407746772e+04,1.754174045313213526e+00,4.215417285055517382e+00,9.146083390477395270e-01
1.144000003410728095e+04,1.752134662270793619e+00,4.089661417007626198e+00,5.380752520432433572e-01
1.145000003413709601e+04,1.705486162962455365e+00,4.152148435301087126e+00,8.648114382286367086e-01
1.146000003416690924e+04,1.773459418992073156e+00,4.027647011859730064e+00,5.982893613802818811e-01
1.147000003419672248e+04,1.666951234326611075e+00,3.922091696719447906e+00,4.575399165721942274e-01
1.148000003422653754e+04,1.811284146409282592e+00,3.887657268896994367e+00,6.209765225019667767e-01
1.149000003425635077e+04,1.737542678910053207e+00,4.025997960361796579e+00,8.781190631218784848e-01
1.150000003428616583e+04,1.702727949204512869e+00,3.883315208721255907e+00,4.631024313544913062e-01
1.151000003431597906e+04,1.764000151481305290e+00,3.945044328297081293e+00,6.994811332489585531e-01
1.152000003434579412e+04,1.578724461875453233e+00,4.034486113695278320e+00,9.047713736156897113e-01
1.153000003437560736e+04,1.697302110522081797e+00,4.179754955514614956e+00,8.226206685882471170e-01
1.154000003440542241e+04,1.567133098609179376e+00,3.920762145125320064e+00,5.595273278538533956e-01
1.155000003443523565e+04,1.660251844251536824e+00,3.987700824997697513e+00,6.232638367678892122e-01
1.156000003446505070e+04,1.625512761247674076e+00,4.007297708711155870e+00,8.743914121609808188e-01
1.157000003449486394e+04,1.660981759856377193e+00,4.167451215856773139e+00,7.682335857612382357e-01
1.158000003452467718e+04,1.730322996051897988e+00,4.109497209585210697e+00,8.017175332524997255e-01
1.159000003455449223e+04,1.683521503868010916e+00,4.090780150731239573e+00,7.175541908781374323e-01
1.160000003458430547e+04,1.743285310066091887e+00,4.054279110197936298e+00,6.667702880423318490e-01
1.161000003461412052e+04,1.604664874999795598e+00,4.027339520325688760e+00,1.009039242436157613e+00
1.162000003464393376e+04,1.629569679510278979e+00,4.088604726677638190e+00,1.038446209505953011e+00
1.163000003467374881e+04,1.634473342921354044e+00,3.935622028474892176e+00,8.042166962301814381e-01
1.164000003470356205e+04,1.613263378818779792e+00,4.269147394969849074e+00,1.052860240821733129e+00
1.165000003473337711e+04,1.693358052112544199e+00,4.134961001373724798e+00,9.251005845569485464e-01
1.166000003476319034e+04,1.705751303045484057e+00,4.249316227595772766e+00,7.724530269254845649e-01
1.167000003479300540e+04,1.624204519594215190e+00,4.375701574524379467e+00,4.470178626396735799e-01
1.168000003482281863e+04,1.656670072920876757e+00,4.270816520827884766e+00,7.447265644150959929e-01
1.169000003485263187e+04,1.597303560420656465e+00,4.210407015642161355e+00,7.868003971325643331e-01
1.170000003488244693e+04,1.646692757208042979e+00,4.352999441413461845e+00,9.214646915179471875e-01
1.171000003491226016e+04,1.621562378286235395e+00,4.124550372561249567e+00,6.816657836679010929e-01
1.172000003494207522e+04,1.646832751351252622e+00,4.314524845897892646e+00,8.614479840967366187e-01
1.173000003497188845e+04,1.642438676781201146e+00,4.295264916106080300e+00,6.391498566985338581e-01
1.174000003500170351e+04,1.660372623401191072e+00,4.287656298980350833e+00,7.677509453463708944e-01
1.175000003503151675e+04,1.704194012644765666e+00,4.250432535627169273e+00,7.822477653579675838e-01
1.176000003506133180e+04,1.607463659187300609e+00,4.359788124062157877e+00,1.024132071077559880e+00
1.177000003509114504e+04,1.603990029205391910e+00,4.273414492197581183e+00,7.236481460369252883e-01
1.178000003512095827e+04,1.654674078326272557e+00,4.508432659178786217e+00,1.058756274885589432e+00
1.179000003515077333e+04,1.701552915237850572e+00,4.225181765566397907e+00,1.109925777443323991e+00
1.180000003518058656e+04,1.644265263535316768e+00,4.115809868699199292e+00,8.010722421394537163e-01
1.181000003521040162e+04,1.620017838258397180e+00,4.125032104119192411e+00,1.061554573408438396e+00
1.182000003524021486e+04,1.641842357523537910e+00,4.480331293864852071e+00,1.168253395229770009e+00
1.183000003527002991e+04,1.587988085394088422e+00,4.232389830396871666e+00,6.499749108437001821e-01
1.184000003529984315e+04,1.661064503623123967e+00,4.267931332694102409e+00,5.661876705916076835e-01
1.185000003532965820e+04,1.669059286515140572e+00,4.245688732519129260e+00,8.729937256488969899e-01
1.186000003535947144e+04,1.715630671797379270e+00,4.166920177605756948e+00,5.452335375459391731e-01
1.187000003538928650e+04,1.723592716743114206e+00,3.940350773477799606e+00,7.370009352788284840e-01
1.188000003541909973e+04,1.750210920536404036e+00,4.161361798070096540e+00,9.599652782935897966e-01
1.189000003544891297e+04,1.817970508779437111e+00,4.112009262938470577e+00,5.300026059609744822e-01
1.190000003547872802e+04,1.739232477026049439e+00,4.010776361052393213e+00,5.901629462844236729e-01
1.191000003550854126e+04,1.762301073059285850e+00,4.229821619458086879e+00,1.011382459822961266e+00
1.192000003553835631e+04,1.677354474076150348e+00,4.102114699049039359e+00,5.169994042850648563e-01
1.193000003556816955e+04,1.609821397049019609e+00,3.952629047512095539e+00,5.184002877998872272e-01
1.194000003559798461e+04,1.634617453877475368e+00,4.154755692730020655e+00,8.115201093346608996e-01
1.195000003562779784e+04,1.625982464098402192e+00,4.217804587585296971e+00,5.888532066512701668e-01
1.196000003565761290e+04,1.607341168605166626e+00,4.306771671245084754e+00,8.750103038728599403e-01
1.197000003568742613e+04,1.613912689683849599e+00,4.205225573165073172e+00,8.430791161097995756e-01
1.198000003571724119e+04,1.636136560666839657e+00,4.040930320681037635e+00,4.987415036177343941e-01
1.199000003574705443e+04,1.505358760941049701e+00,3.998531360464476769e+00,6.462763054988935885e-01
1.200000003577686766e+04,1.569498974108648026e+00,4.104815016538961636e+00,9.109422323846196878e-01
1.201000003580668272e+04,1.609350795363355235e+00,4.111458813554308200e+00,1.008590544117279997e+00
1.202000003583649595e+04,1.627109537631531877e+00,4.110262662133642664e+00,5.774610910559845323e-01
1.203000003586631101e+04,1.554265532599476085e+00,4.031354196123698941e+00,6.523929564381594215e-01
1.204000003589612425e+04,1.584647361721365000e+00,4.060710933404448220e+00,9.398430524263436947e-01
1.205000003592593930e+04,1.670048779649881965e+00,3.970150208264637826e+00,5.271257584976533073e-01
1.206000003595575254e+04,1.583371192011010731e+00,4.032264451025079133e+00,7.460057300613283093e-01
1.207000003598556759e+04,1.584140739002309228e+00,3.911076452149968574e+00,2.735634034676963644e-01
1.208000003601538083e+04,1.624068961233665620e+00,4.213117146577245009e+00,6.384110962942471934e-01
1.209000003604519407e+04,1.584793389719636680e+00,4.078750592477884851e+00,8.018713827195080857e-01
1.210000003607500912e+04,1.707151072092158106e+00,4.219568901239185266e+00,8.761661144839000270e-01
1.211000003610482236e+04,1.681241760050269152e+00,4.422883588162499713e+00,7.528699138242398448e-01
1.212000003613463741e+04,1.628889617425634651e+00,4.255199661981611925e+00,6.918698085154191268e-01
1.213000003616445065e+04,1.664652678078552883e+00,4.298262928555995011e+00,4.703551396956289765e-01
1.214000003619426570e+04,1.702722622005791164e+00,4.205134955092312055e+00,6.654631457618674917e-01
1.215000003622407894e+04,1.700867905874356323e+00,4.071515475058503419e+00,7.879486814200936662e-01
1.216000003625389400e+04,1.663854910821935151e+00,4.287066083091009894e+00,7.518276938818191368e-01
1.217000003628370723e+04,1.661658990222740107e+00,4.213867567601851327e+00,6.841374987316954925e-01
1.218000003631352229e+04,1.665080060229668701e+00,4.242484382997146142e+00,5.549853365564985097e-01
1.219000003634333552e+04,1.700965877258397319e+00,4.271043398925578494e+00,5.742604097435554111e-01
1.220000003637314876e+04,1.634705307811146868e+00,4.195094192968240598e+00,3.127337373279548416e-01
1.221000003640296381e+04,1.776501157012767340e+00,4.251945537155749300e+00,2.779506204727971164e-01
1.222000003643277705e+04,1.737075083117858521e+00,4.076139828418888555e+00,6.720016760206350970e-01
1.223000003646259211e+04,1.613283623469528028e+00,4.400751649897165940e+00,8.308562881076029250e-01
1.224000003649240534e+04,1.774992440178351893e+00,4.071831811963450676e+00,5.109512259327767536e-01
1.225000003652222040e+04,1.768218800180106687e+00,4.223870315737885406e+00,2.518224141503981328e-01
1.226000003655203363e+04,1.815786490127581310e+00,4.383107215989164196e+00,5.509795192338177161e-01
1.227000003658184869e+04,1.789217935156109496e+00,4.171500340297262355e+00,4.321081856252095843e-01
1.228000003661166193e+04,1.808585844467513581e+00,4.250763822005897197e+00,4.324310652197325688e-01
1.229000003664147516e+04,1.753594183646098204e+00,4.215928978344306799e+00,5.954963185869841524e-01
1.230000003667129022e+04,1.864961408129213849e+00,4.334086030712459348e+00,3.791861085910926965e-01
1.231000003670110345e+04,1.856836269173176346e+00,4.274549093498073660e+00,3.683659340966346507e-01
1.232000003673091851e+04,1.831797871203301620e+00,4.260466095747987403e+00,4.609727376115290154e-01
1.233000003676073175e+04,1.851402933891208358e+00,4.309322842270412401e+00,6.206464617553991703e-01
1.234000003679054680e+04,1.871959799391209600e+00,4.135346424260124110e+00,3.379416943297588460e-01
1.235000003682036004e+04,1.738905279494695533e+00,4.263947395235734739e+00,4.214208485668674564e-01
1.236000003685017509e+04,1.858675235983414664e+00,4.213838596582202278e+00,5.176807217822999574e-01
1.237000003687998833e+04,1.802755299211826312e+00,4.332420666735377068e+00,6.824815133423418612e-01
1.238000003690980338e+04,1.806946319835027737e+00,4.374495435127079723e+00,1.041241409389633610e+00
1.239000003693961662e+04,1.800922934813980136e+00,4.183439025426335611e+00,5.781472459220700078e-01
1.240000003696942986e+04,1.777755568951103760e+00,4.291135072765653646e+00,6.175527908670747079e-01
1.241000003699924491e+04,1.867631896731411389e+00,4.126996767586556203e+00,4.807718810892857020e-01
1.242000003702905815e+04,1.829826184129091482e+00,4.308235608044784115e+00,7.244176804197201003e-01
1.243000003705887320e+04,1.765264297350436662e+00,4.190203221982362614e+00,9.896715615062672278e-01
1.244000003708868644e+04,1.719265300977762312e+00,4.358954322987762531e+00,9.672148599276867431e-01
1.245000003711850150e+04,1.708509142260017155e+00,4.231447132667456756e+00,5.656573444993047151e-01
1.246000003714831473e+04,1.715379502977754766e+00,4.344032942269618225e+00,7.194583328183966620e-01
1.247000003717812979e+04,1.818863546898558559e+00,4.197152326496962793e+00,3.859281942597133086e-01
1.248000003720794302e+04,1.849695076107052749e+00,4.185314959994165918e+00,7.079604926685194588e-01
1.249000003723775808e+04,1.875092487674983266e+00,4.033750795252423416e+00,1.212805459045822182e-01
1.250000003726757132e+04,1.937232695664176330e+00,4.159194050781374052e+00,1.704353832338428021e-01
1.251000003729738455e+04,1.880386075495334541e+00,3.935986556697163685e+00,3.430584741320183428e-01
1.252000003732719961e+04,1.761884150426092477e+00,4.167399778552018041e+00,9.313519336940951909e-01
1.253000003735701284e+04,1.749286066202535128e+00,4.184646562962594629e+00,5.149108301984113290e-01
1.254000003738682790e+04,1.732641134911492076e+00,4.011461412422832495e+00,5.659385908068634841e-01
1.255000003741664113e+04,1.752894901464292055e+00,4.106922471503462013e+00,7.559944264820177562e-01
1.256000003744645619e+04,1.798440811634830494e+00,4.176170390825213907e+00,7.914443506988774191e-01
1.257000003747626943e+04,1.841177528934377472e+00,4.325869305981247415e+00,6.989652884490493712e-01
1.258000003750608448e+04,1.776091096603946484e+00,4.235051974535370078e+00,1.093282310950790537e+00
1.259000003753589772e+04,1.775285308551617369e+00,4.023135030672374768e+00,6.172103140898546059e-01
1.260000003756571095e+04,1.838657912903315816e+00,4.371007028221383983e+00,8.241785317652289278e-01
1.261000003759552601e+04,1.881139707071445510e+00,4.289441437978320337e+00,7.660661096862649844e-01
1.262000003762533925e+04,1.822468472466762579e+00,4.164164387026630720e+00,8.754826562374236065e-01
1.263000003765515430e+04,1.886203849915117026e+00,4.135321420203435849e+00,7.851628335198761466e-01
1.264000003768496754e+04,1.921155762008148749e+00,4.132037649608792051e+00,1.018225137021080862e+00
1.265000003771478259e+04,1.984323633545148624e+00,3.995837374925320429e+00,5.361110176378800496e-01
1.266000003774459583e+04,1.991735030077690594e+00,4.378679546157321134e+00,1.370852893536601114e+00
1.267000003777441088e+04,1.939230532294970555e+00,4.286912235246195912e+00,9.794496690418535989e-01
1.268000003780422412e+04,1.857237527132491683e+00,4.038261296544465750e+00,5.501689412522875466e-01
1.269000003783403918e+04,1.903204094880834640e+00,4.064555899623545798e+00,9.009932649496928958e-01
1.270000003786385241e+04,1.749459138594984031e+00,4.386651299016326888e+00,1.349197893027865858e+00
1.271000003789366565e+04,1.734009176175902223e+00,4.200414570716309193e+00,7.712708683560137723e-01
1.272000003792348070e+04,1.842174346176280730e+00,4.276726869734162939e+00,1.178211854829208427e+00
1.273000003795329394e+04,1.824936105331534275e+00,4.060056129225047883e+00,7.868173406074169263e-01
1.274000003798310900e+04,1.782178045660567367e+00,4.166197587134385039e+00,8.610720664734733409e-01
1.275000003801292223e+04,1.785777712705841180e+00,4.113626157387160198e+00,1.034438723613895217e+00
1.276000003804273729e+04,1.951828741765174735e+00,4.133365120389346892e+00,8.181525686801053299e-01
1.277000003807255052e+04,1.858651274561219591e+00,4.148603237178998704e+00,7.354603891439146501e-01
1.278000003810236558e+04,1.806265272160212820e+00,4.230130744603717297e+00,1.150938604196086068e+00
1.279000003813217882e+04,1.772385997991481998e+00,4.199126677743963754e+00,1.247385947888275837e+00
1.280000003816199387e+04,1.666525296758622821e+00,4.093094223324417413e+00,8.393969311439030134e-01
1.281000003819180711e+04,1.733502150471200265e+00,4.181239939111214277e+00,7.943502424909444359e-01
1.282000003822162034e+04,1.651173645669295142e+00,4.057258397580182141e+00,1.340086194080195581e+00
1.283000003825143540e+04,1.746698331675077709e+00,4.130674703795597758e+00,1.017914728351449138e+00
1.284000003828124864e+04,1.659864239460934199e+00,4.161468479831500922e+00,1.164376077470741455e+00
1.285000003831106369e+04,1.757596622259057773e+00,4.235183052015456973e+00,1.243417246139806975e+00
1.286000003834087693e+04,1.711440369245903259e+00,4.567100286701255563e+00,1.563837967251553884e+00
1.287000003837069198e+04,1.677082328754173846e+00,4.064505989223907712e+00,1.033585992368350803e+00
1.288000003840050522e+04,1.799396228532929909e+00,4.195498656582184793e+00,1.158021887848647680e+00
1.289000003843032027e+04,1.777415389082287689e+00,4.303070827087601025e+00,1.420394223539173550e+00
1.290000003846013351e+04,1.791958611643569954e+00,4.188414785465571555e+00,1.459523850046854143e+00
1.291000003848994675e+04,1.856092272103816443e+00,4.177050984718842841e+00,1.369876073502658720e+00
1.292000003851976180e+04,1.829444090570286452e+00,4.165627288656837734e+00,8.263955230827185749e-01
1.293000003854957504e+04,1.818750592939504473e+00,4.096343195580831598e+00,1.008005838977235946e+00
1.294000003857939009e+04,1.868982900378243439e+00,4.384430416661801111e+00,1.348915976030625963e+00
1.295000003860920333e+04,1.848176819084561329e+00,3.935971262945724636e+00,4.506948576028194653e-01
1.296000003863901838e+04,1.867198267907806519e+00,4.146824173411288506e+00,1.176228083132939251e+00
1.297000003866883162e+04,1.830197383011970880e+00,4.109981454110965160e+00,9.289996491020883207e-01
1.298000003869864668e+04,1.900114868407388302e+00,4.196825516414427248e+00,8.410395910476345938e-01
1.299000003872845991e+04,1.963852848500972970e+00,4.098356385728224360e+00,9.464812308452643652e-01
1.300000003875827497e+04,2.015721016330409565e+00,3.954413819372623262e+00,5.151692393628070077e-01
1.301000003878808820e+04,2.037069897878550861e+00,4.040492493751605352e+00,4.525791764975339859e-01
1.302000003881790144e+04,1.932099787708848604e+00,3.848848085525988338e+00,6.425227550216685568e-01
1.303000003884771650e+04,1.921491719649637275e+00,4.071538869665681126e+00,6.006707175270976640e-01
1.304000003887752973e+04,1.914074407925390853e+00,4.270163578355431255e+00,8.194753253153613803e-01
