frame,time_ps,protein_backbone_rmsd_A,whole_ligand_rmsd_A,ligand_heavy_rmsd_A,core_rmsd_A,branch_A_rmsd_A,branch_B_rmsd_A,ligand_com_displacement_A,core_com_displacement_A,pocket_contact_retention,core_contact_occupancy,nearest_pocket_distance_A
7999,80000.00023851245,2.7202811256323955,2.2510688230077034,2.2510688230077034,0.8446045922388723,2.5792291384924826,2.3789022063399434,0.5782383964697547,0.6904056596058474,0.8181818181818182,0.7142857142857143,2.9908098670312397
8000,80010.00023854227,2.7080558276916387,2.2844068548411127,2.2844068548411127,0.8860748844950649,2.581607684304432,2.4472482730582317,0.6002007918257871,0.6827093584361321,0.6818181818181818,0.8571428571428571,3.125488111793971
8001,80020.00023857209,2.6053248064418604,2.320805153759921,2.320805153759921,1.2323846116524022,2.545301881230484,2.495474668711799,0.7355313071031072,1.1093139304932194,0.6363636363636364,0.7142857142857143,3.069917704526952
8002,80030.0002386019,2.728502147877134,2.531296041565245,2.531296041565245,1.61789036393009,2.6008067301273345,2.818806283302408,1.3278059901119672,1.4535559607923876,0.7272727272727273,0.5714285714285714,2.996816062449332
8003,80040.0002386317,2.671996682076019,2.3238977104890424,2.3238977104890424,1.418215055412676,2.5607405160263292,2.4368406718376465,1.0933976256586635,1.273728145639422,0.6363636363636364,0.7142857142857143,3.093354757024931
8004,80050.00023866152,2.6946894796696226,2.2187421426271654,2.2187421426271654,1.2322503215798928,2.6742410181387823,2.0967251341226474,0.6991417269261485,1.1505236621743276,0.5909090909090909,0.42857142857142855,2.819518776461392
8005,80060.00023869134,2.599193628106853,1.9816303662036676,1.9816303662036676,1.1650647653825033,2.5549105489948754,1.615825301051452,0.4611889832092313,1.052939205754519,0.6363636363636364,0.7142857142857143,2.8375429789453936
8006,80070.00023872116,2.5695228039244156,2.268932884221321,2.268932884221321,1.307438093297128,2.6077943235651087,2.283605190226977,0.7419332004423522,1.259272751771019,0.5454545454545454,0.42857142857142855,2.964260510749214
8007,80080.00023875097,2.689881418537777,2.215567063980048,2.215567063980048,1.0732947708503473,2.502899903635946,2.3305267167090684,0.8470500029269453,0.9741532211215347,0.6818181818181818,0.5714285714285714,2.8051436942434758
8008,80090.00023878078,2.713620869735523,2.0714429826722247,2.0714429826722247,1.3831647494204606,1.960244404820875,2.43476068382578,0.8169931877941737,1.1652540153249387,0.6363636363636364,0.5714285714285714,2.892696055424701
8009,80100.0002388106,2.7462006635020506,2.340537182878741,2.340537182878741,1.440874081251336,2.643750137175472,2.3807166808061413,0.9451562384243702,1.2812005146548688,0.6363636363636364,0.5714285714285714,3.448749934750638
8010,80110.00023884041,2.667056398032749,2.2079880590290153,2.2079880590290153,1.060411422016072,2.542681114129733,2.2716876396005024,0.594423443437462,0.9001209615289336,0.6363636363636364,0.7142857142857143,3.129142314496756
8011,80120.00023887023,2.676485541987658,2.2136251437464525,2.2136251437464525,1.5070216171431525,2.377417691077396,2.337235276443109,0.8189809463450812,1.3427106463105034,0.6818181818181818,0.7142857142857143,2.7849286294187263
8012,80130.00023890004,2.782324825536949,2.266824692343772,2.266824692343772,1.606819208034552,2.1920478794361946,2.5981200078428786,1.1904451704317471,1.5012340982353425,0.5909090909090909,0.7142857142857143,3.071043363247809
8013,80140.00023892985,2.699602186671765,2.070009704139748,2.070009704139748,1.1170778548419904,2.2470280470039086,2.2448349443044644,0.5360603340772908,0.9666995917228945,0.5454545454545454,0.5714285714285714,2.998276278412273
8014,80150.00023895966,2.7314296814881907,2.308816887560515,2.308816887560515,1.1374110479374926,2.7562934171216185,2.2544585166860935,0.9020200404076096,1.0789376278703073,0.6363636363636364,0.5714285714285714,3.1249591856594994
8015,80160.00023898948,2.729412619101356,2.437511330554147,2.437511330554147,2.1589693072453993,2.3628005557229783,2.6344359957134977,1.427192810999075,2.0521832053934843,0.7272727272727273,0.7142857142857143,3.0577180057332294
8016,80170.0002390193,2.793244800854367,2.334739076708414,2.334739076708414,1.7878294402247412,2.3674905520397025,2.534627748429488,1.0400151990774695,1.6290675415466582,0.5454545454545454,0.5714285714285714,2.9221251325664865
8017,80180.00023904911,2.8042472339561995,2.2411843104644285,2.2411843104644285,1.531807693278566,2.7663824926904055,1.9316258134592497,0.6564996643774103,1.4318363773836191,0.6818181818181818,0.7142857142857143,3.1146227606155374
8018,80190.00023907892,2.7264888621815535,2.2193735575310187,2.2193735575310187,1.5007781094865567,2.261747595293154,2.464219514957695,1.1642987260472344,1.4060453417432406,0.6363636363636364,0.5714285714285714,3.0841076658709476
8019,80200.00023910873,2.8209542698859056,2.348838133659208,2.348838133659208,1.4228782017326078,2.874819100393462,2.125023622659097,1.1299642677215738,1.3483527171146263,0.6818181818181818,0.7142857142857143,2.975966343290357
8020,80210.00023913855,2.7717219530927775,2.2440878436604823,2.2440878436604823,1.1181490471335611,2.580690147194997,2.303201107921257,0.7944425079271804,0.9436584708740529,0.5454545454545454,0.5714285714285714,3.183955641205092
8021,80220.00023916837,2.824402083124873,2.3023221779440672,2.3023221779440672,1.5231463309862605,2.3819134364255,2.533420520997253,1.0412132390815618,1.412341476134894,0.5909090909090909,0.42857142857142855,3.4454540905654016
8022,80230.00023919818,2.830824909640718,2.1289395870783343,2.1289395870783343,0.814317410038132,2.5187356410283823,2.157631516742584,0.574223818386236,0.7212363501599602,0.5454545454545454,0.42857142857142855,3.0399705252410656
8023,80240.000239228,2.856223165668741,2.238545553673893,2.238545553673893,1.4471009259576477,2.320108510826687,2.4693645827861714,1.2212336959245507,1.3793444724697845,0.6818181818181818,0.5714285714285714,3.1160107501018577
8024,80250.0002392578,2.903440488806142,2.309538890527281,2.309538890527281,1.0849627038432674,2.6572739315108507,2.3843757958200262,0.7135226588433743,0.8793876755462153,0.6363636363636364,0.7142857142857143,3.016126551530109
8025,80260.00023928762,2.8924436511975307,2.4785070469631227,2.4785070469631227,1.3070763921263204,3.0067506331673854,2.337246079713301,1.0384912854722155,1.271692483319901,0.6363636363636364,0.5714285714285714,2.9791392750722063
8026,80270.00023931744,2.852914754092,2.528566945905501,2.528566945905501,1.1833914143667068,2.896154795853257,2.6260629806751483,1.0308283258065998,1.0640273208879807,0.5909090909090909,0.42857142857142855,2.9154137835896057
8027,80280.00023934725,2.833486248720957,2.32929838722496,2.32929838722496,0.5869869175746599,2.897903681137641,2.2347158378570215,0.5753776256244747,0.4592224615627845,0.6363636363636364,0.5714285714285714,2.842290022635155
8028,80290.00023937707,2.887228528303781,2.492231157942425,2.492231157942425,1.4037215830842453,2.885601795548395,2.4932158947165415,1.1790863067075037,1.3229834682211128,0.6363636363636364,0.5714285714285714,2.9262424734802304
