background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,source_order,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source_significant
primary_combined_exposure_crc,KEGG,KEGG:00590,Arachidonic acid metabolism,Arachidonic acid metabolism,58,16319,81,8,0.09876543209876543,0.13793103448275862,4.0560097403063415e-10,8.112019480612666e-08,True,KEGG:00000,94,586,4.3107710007515293e-07,2.376821707819516e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:00000,KEGG root term,KEGG root term,7180,16319,81,62,0.7654320987654321,0.008635097493036212,2.3242736998718116e-09,1.6324808211581073e-07,True,,1,586,1.7245233768633797e-06,4.783168805993284e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:04913,Ovarian steroidogenesis,Ovarian steroidogenesis,46,16319,81,7,0.08641975308641975,0.15217391304347827,2.6095525019203783e-09,1.6324808211581073e-07,True,KEGG:00000,384,586,1.8151131040907834e-06,4.783168805993284e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:05200,Pathways in cancer,Pathways in cancer,516,16319,81,16,0.19753086419753085,0.031007751937984496,3.993173761357997e-09,1.6324808211581073e-07,True,KEGG:00000,469,586,2.574222376912162e-06,4.783168805993284e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:05207,Chemical carcinogenesis - receptor activation,Chemical carcinogenesis - receptor activation,200,16319,81,11,0.13580246913580246,0.055,4.081202052895294e-09,1.6324808211581073e-07,True,KEGG:00000,475,586,2.5885353149686214e-06,4.783168805993284e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:05417,Lipid and atherosclerosis,Lipid and atherosclerosis,208,16319,81,10,0.12345679012345678,0.04807692307692308,7.790038316011783e-08,2.596679438670604e-06,True,KEGG:00000,510,586,2.974130745037353e-05,7.608270755304841e-06,True,True
primary_combined_exposure_crc,KEGG,KEGG:05163,Human cytomegalovirus infection,Human cytomegalovirus infection,215,16319,81,9,0.1111111111111111,0.04186046511627907,1.160862938409027e-06,3.316751252597211e-05,True,KEGG:00000,460,586,0.00029485930117065896,9.718081170109855e-05,True,True
primary_combined_exposure_crc,KEGG,KEGG:04915,Estrogen signaling pathway,Estrogen signaling pathway,122,16319,81,7,0.08641975308641975,0.05737704918032787,2.414428165840716e-06,6.036070414601776e-05,True,KEGG:00000,386,586,0.0005488148739509845,0.00017685686314783243,True,True
primary_combined_exposure_crc,KEGG,KEGG:04148,Efferocytosis,Efferocytosis,146,16319,81,7,0.08641975308641975,0.04794520547945205,7.944727716634913e-06,0.00017654950481410856,True,KEGG:00000,292,586,0.0014331122602245473,0.0005172900491053399,True,True
primary_combined_exposure_crc,KEGG,KEGG:00760,Nicotinate and nicotinamide metabolism,Nicotinate and nicotinamide metabolism,31,16319,81,4,0.04938271604938271,0.12903225806451613,1.600351666123103e-05,0.0003200703332246201,True,KEGG:00000,123,586,0.002547863518972668,0.0009378060763481383,True,True
primary_combined_exposure_crc,KEGG,KEGG:04920,Adipocytokine signaling pathway,Adipocytokine signaling pathway,69,16319,81,5,0.06172839506172839,0.07246376811594203,2.3301821446680987e-05,0.000423669480848746,True,KEGG:00000,391,586,0.003434898645655864,0.0012413515788868236,True,True
primary_combined_exposure_crc,KEGG,KEGG:03320,PPAR signaling pathway,PPAR signaling pathway,73,16319,81,5,0.06172839506172839,0.0684931506849315,3.066417136257954e-05,0.0005110695227096602,True,KEGG:00000,243,586,0.0042609112178872005,0.0014974337015393009,True,True
