background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,source_order,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source_significant
primary_combined_exposure_crc,GO:CC,GO:0016234,inclusion body,"""A discrete intracellular part formed of aggregated molecules such as proteins or other biopolymers."" [GOC:mah, PMID:11121744]",71,16319,81,3,0.037037037037037035,0.04225352112676056,0.005282980362324199,0.03816953311779235,True,GO:0005622,705,4069,0.22779377167547896,0.537411177357429,False,False
primary_combined_exposure_crc,GO:CC,GO:0012505,endomembrane system,"""A collection of membranous structures involved in transport within the cell. The main components of the endomembrane system are endoplasmic reticulum, Golgi bodies, vesicles, cell membrane and nuclear envelope. Members of the endomembrane system pass materials through each other or though the use of vesicles."" [GOC:lh]",4087,16319,81,31,0.38271604938271603,0.007585025691216051,0.005720215806439266,0.04032054556246217,True,GO:0110165,666,4069,0.24381836217882422,0.5676965394244238,False,False
primary_combined_exposure_crc,GO:CC,GO:0030141,secretory granule,"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]",804,16319,81,10,0.12345679012345678,0.012437810945273632,0.006313118965103715,0.043440270974166,True,GO:0012505;GO:0099503,891,4069,0.2629842057031128,0.6116209778335003,False,False
primary_combined_exposure_crc,GO:CC,GO:0005758,mitochondrial intermembrane space,"""The region between the inner and outer lipid bilayers of the mitochondrial envelope."" [GOC:mah]",78,16319,81,3,0.037037037037037035,0.038461538461538464,0.006859744006192392,0.04610386087882793,True,GO:0005740;GO:0031970,313,4069,0.2806998681576583,0.6491232177022521,False,False
primary_combined_exposure_crc,GO:CC,GO:0071944,cell periphery,"""The broad region around and including the plasma membrane of a cell, encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures."" [GOC:pdt]",4864,16319,81,35,0.43209876543209874,0.007195723684210526,0.00704493043897564,0.04627238401963557,True,GO:0110165,2724,4069,0.287978008921287,0.6514959535498155,False,False
primary_combined_exposure_crc,GO:CC,GO:0031982,vesicle,"""Any small, fluid-filled, spherical organelle enclosed by membrane."" [GOC:mah, GOC:pz, GOC:vesicles]",3451,16319,81,27,0.3333333333333333,0.007823819182845552,0.007257692949054152,0.0466105169394811,True,GO:0043227,1199,4069,0.294648453843616,0.6562567246600298,False,False
primary_combined_exposure_crc,GO:CC,GO:0005694,chromosome,"""A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information."" [ISBN:0198547684]",1684,16319,81,16,0.19753086419753085,0.009501187648456057,0.007920339155860115,0.04976039165312117,True,GO:0043232,279,4069,0.31333945368716615,0.7006056527216262,False,False
primary_combined_exposure_crc,GO:CC,GO:0005730,nucleolus,"""A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."" [ISBN:0198506732]",971,16319,81,11,0.13580246913580246,0.01132852729145211,0.008302041203830894,0.050933662698714396,True,GO:0031981;GO:0043232,300,4069,0.3277805906620945,0.7171248218722118,False,False
primary_combined_exposure_crc,GO:CC,GO:0005829,cytosol,"""The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."" [GOC:hjd, GOC:jl]",4734,16319,81,34,0.41975308641975306,0.007182087029995775,0.008459570275219014,0.050933662698714396,True,GO:0005737;GO:0110165,367,4069,0.33210007938865743,0.7171248218722118,False,False
primary_combined_exposure_crc,GO:CC,GO:0005775,vacuolar lumen,"""The volume enclosed within the vacuolar membrane."" [ISBN:0198506732]",167,16319,81,4,0.04938271604938271,0.023952095808383235,0.00955780784354697,0.05299802313569471,True,GO:0005773;GO:0070013,329,4069,0.3579186919160802,0.7461901596510214,False,False
primary_combined_exposure_crc,GO:CC,GO:0035525,NF-kappaB p50/p65 complex,"""A heterodimer of NF-kappa B p50 and p65 subunits."" [GO:add, PMID:20393192, PMID:9299584]",2,16319,81,1,0.012345679012345678,0.5,0.009902744807361797,0.05299802313569471,True,GO:0071159,1585,4069,0.3579186919160802,0.7461901596510214,False,False
primary_combined_exposure_crc,GO:CC,GO:0036457,keratohyalin granule,"""A cytoplasmic, non-membrane bound granule of, at least, keratinocyte. Associated to keratin intermediate filaments and partially crosslinked to the cell envelope."" [GOC:krc, PMID:15854042]",2,16319,81,1,0.012345679012345678,0.5,0.009902744807361797,0.05299802313569471,True,GO:0005737;GO:0110165,1682,4069,0.3579186919160802,0.7461901596510214,False,False
primary_combined_exposure_crc,GO:CC,GO:0098965,extracellular matrix of synaptic cleft,"""The portion of the extracellular matrix that lies within the synaptic cleft."" [GOC:dos]",2,16319,81,1,0.012345679012345678,0.5,0.009902744807361797,0.05299802313569471,True,GO:0099535;GO:0140047,3241,4069,0.3579186919160802,0.7461901596510214,False,False
primary_combined_exposure_crc,GO:CC,GO:1990590,ATF1-ATF4 transcription factor complex,"""Transcription factor complex consisting of ATF1 and ATF4 subunits that is capable of binding to cAMP response element (CRE) (consensus: 5'-GTGACGT[AC][AG]-3') of the GRP78 (HSPA5) promoter. Involved in the ER stress response pathway."" [GOC:bhm, PMID:12871976]",2,16319,81,1,0.012345679012345678,0.5,0.009902744807361797,0.05299802313569471,True,GO:0090575,3963,4069,0.3579186919160802,0.7461901596510214,False,False
primary_combined_exposure_crc,GO:CC,GO:1990617,CHOP-ATF4 complex,"""A heterodimeric transcription factor complex that is composed of CHOP (C/EBP homology protein, GADD153) and ATF4 (activating transcription factor 4, also known as cAMP response element binding protein-2/CREB-2) subunits."" [GOC:bf, GOC:PARL, PMID:18940792]",2,16319,81,1,0.012345679012345678,0.5,0.009902744807361797,0.05299802313569471,True,GO:0090575,3968,4069,0.3579186919160802,0.7461901596510214,False,False
primary_combined_exposure_crc,GO:CC,GO:0005604,basement membrane,"""A collagen-containing extracellular matrix consisting of a thin layer of dense material found in various animal tissues interposed between the cells and the adjacent connective tissue. It consists of the basal lamina plus an associated layer of reticulin fibers."" [PMID:22505934, PMID:33605520, PMID:39223427]",92,16319,81,3,0.037037037037037035,0.03260869565217391,0.010777049531621256,0.05662849662979172,True,GO:0031012,218,4069,0.3831796526053113,0.7973057189848526,False,False
primary_combined_exposure_crc,GO:CC,GO:0008180,COP9 signalosome,"""A protein complex that catalyzes the deneddylation of proteins, including the cullin component of SCF ubiquitin E3 ligase; deneddylation increases the activity of cullin family ubiquitin ligases. The signalosome is involved in many regulatory process, including some which control development, in many species; also regulates photomorphogenesis in plants; in many species its subunits are highly similar to those of the proteasome."" [PMID:11019806, PMID:12186635, PMID:14570571]",33,16319,81,2,0.024691358024691357,0.06060606060606061,0.01162946822881675,0.06001636282371507,True,GO:0140513,477,4069,0.4072281465983882,0.8450054682688457,False,False
primary_combined_exposure_crc,GO:CC,GO:0016235,aggresome,"""An inclusion body formed by dynein-dependent retrograde transport of an aggregated protein on microtubules."" [PMID:11121744]",34,16319,81,2,0.024691358024691357,0.058823529411764705,0.01231687739243885,0.06244872923534786,True,GO:0016234,706,4069,0.4274923976877893,0.8792521773655031,False,False
primary_combined_exposure_crc,GO:CC,GO:0005796,Golgi lumen,"""The volume enclosed by the membranes of any cisterna or subcompartment of the Golgi apparatus, including the cis- and trans-Golgi networks."" [GOC:mah]",100,16319,81,3,0.037037037037037035,0.03,0.013490991062385525,0.06691132982097045,True,GO:0005794;GO:0070013,347,4069,0.4585304516311568,0.9420837406281364,False,False
primary_combined_exposure_crc,GO:CC,GO:0034271,"phosphatidylinositol 3-kinase complex, class III, type I","""A class III phosphatidylinositol 3-kinase complex that is involved in autophagy. In budding yeast, this complex consists of Vps30p, Vps34p, Apg14p and Vps15p."" [GOC:ha, GOC:rb, PMID:11157979, PMID:16421251]",3,16319,81,1,0.012345679012345678,0.3333333333333333,0.014817733939592216,0.06691132982097045,True,GO:0035032,1432,4069,0.47334895974047464,0.9420837406281364,False,False
primary_combined_exposure_crc,GO:CC,GO:0034272,"phosphatidylinositol 3-kinase complex, class III, type II","""A class III phosphatidylinositol 3-kinase complex that is involved in vacuolar protein sorting (VPS) via endosomes. In budding yeast, this complex consists of Vps30p, Vps34p, Vps38 and Vps15p."" [GOC:ha, GOC:rb, PMID:11157979, PMID:16421251]",3,16319,81,1,0.012345679012345678,0.3333333333333333,0.014817733939592216,0.06691132982097045,True,GO:0035032,1433,4069,0.47334895974047464,0.9420837406281364,False,False
primary_combined_exposure_crc,GO:CC,GO:0061773,eNoSc complex,"""A chromatin silencing complex that recruits histone-modifying enzymes and upregulates silencing of rDNA in response to glucose starvation."" [GOC:BHM, PMID:18485871]",3,16319,81,1,0.012345679012345678,0.3333333333333333,0.014817733939592216,0.06691132982097045,True,GO:0005677;GO:0005730,2262,4069,0.47334895974047464,0.9420837406281364,False,False
primary_combined_exposure_crc,GO:CC,GO:0061908,phagophore,"""A disk-like structure that expands, rounds up into a cup-shaped structure, and eventually closes around its cargo (for example cytoplasmic components) to become an autophagosome or Cvt vesicle."" [PMID:22664348, PMID:24201109]",3,16319,81,1,0.012345679012345678,0.3333333333333333,0.014817733939592216,0.06691132982097045,True,GO:0005737;GO:0110165,2289,4069,0.47334895974047464,0.9420837406281364,False,False
primary_combined_exposure_crc,GO:CC,GO:0090733,tenascin complex,"""A homotrimeric or homohexameric extracellular matrix complex involved in cell adhesion and cell migration. In mammals, four complexes exist: Tenascin-C, Tenascin-N (also known as Tenascin-W), Tenascin-X and Tenascin-R."" [PMID:10842355, PMID:11731446, PMID:12845616, PMID:17909022, PMID:23658023]",3,16319,81,1,0.012345679012345678,0.3333333333333333,0.014817733939592216,0.06691132982097045,True,GO:0098637;GO:0140149,2818,4069,0.47334895974047464,0.9420837406281364,False,False
primary_combined_exposure_crc,GO:CC,GO:1990037,Lewy body core,"""The center portion of a Lewy body. In Parkinson's disease, it contains a matted meshwork of filaments."" [NIF_Subcellular:sao6587439252]",3,16319,81,1,0.012345679012345678,0.3333333333333333,0.014817733939592216,0.06691132982097045,True,GO:0097413;GO:0110165,3768,4069,0.47334895974047464,0.9420837406281364,False,False
primary_combined_exposure_crc,GO:CC,GO:0031410,cytoplasmic vesicle,"""A vesicle found in the cytoplasm of a cell."" [GOC:ai, GOC:mah, GOC:vesicles]",2159,16319,81,18,0.2222222222222222,0.008337193144974525,0.01747738590304069,0.07720908719542893,True,GO:0005737;GO:0097708,1078,4069,0.5403150340024937,1.0,False,False
primary_combined_exposure_crc,GO:CC,GO:0005759,mitochondrial matrix,"""The gel-like material, with considerable fine structure, that lies in the matrix space, or lumen, of a mitochondrion. It contains the enzymes of the tricarboxylic acid cycle and, in some organisms, the enzymes concerned with fatty acid oxidation."" [GOC:as, ISBN:0198506732]",418,16319,81,6,0.07407407407407407,0.014354066985645933,0.017632525103454352,0.07720908719542893,True,GO:0005739;GO:0070013,314,4069,0.541281356103231,1.0,False,False
primary_combined_exposure_crc,GO:CC,GO:0097708,intracellular vesicle,"""Any vesicle that is part of the intracellular region."" [GOC:vesicles]",2167,16319,81,18,0.2222222222222222,0.008306414397784956,0.018095900300896774,0.07805545055162909,True,GO:0031982;GO:0043231,3067,4069,0.5529162264432516,1.0,False,False
