background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,source_order,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source_significant
primary_combined_exposure_crc,GO:MF,GO:0141218,NAD-dependent protein lysine deacylase activity,"""Catalysis of the reaction: N6-acyl-L-lysyl-[protein] + NAD+ + H2O = 2''-O-acyl-ADP-D-ribose + nicotinamide + L-lysyl-[protein]."" [PMID:35044827, RHEA:54172]",7,16319,81,4,0.04938271604938271,0.5714285714285714,1.9490466196429198e-08,9.5503284362503e-07,True,GO:0016747;GO:0140096;GO:0160215,9642,10123,9.01697756127508e-06,1.7936544482404797e-05,True,True
primary_combined_exposure_crc,GO:MF,GO:0001223,transcription coactivator binding,"""Binding to a transcription coactivator, a protein involved in positive regulation of transcription via protein-protein interactions with transcription factors and other proteins that positively regulate transcription. Transcription coactivators do not bind DNA directly, but rather mediate protein-protein interactions between activating transcription factors and the basal transcription machinery."" [GOC:krc]",43,16319,81,6,0.07407407407407407,0.13953488372093023,6.523812537088579e-08,2.9302791312422852e-06,True,GO:0001221,173,10123,2.5654240420847126e-05,5.5033795260789736e-05,True,True
primary_combined_exposure_crc,GO:MF,GO:0050220,prostaglandin-E synthase activity,"""Catalysis of the reaction: prostaglandin H(2) = prostaglandin E(2)."" [EC:5.3.99.3, RHEA:12893]",3,16319,81,3,0.037037037037037035,1.0,1.178151966301787e-07,4.884799306435871e-06,True,GO:0016860,6859,10123,4.211786174804679e-05,9.174178734517685e-05,True,True
primary_combined_exposure_crc,GO:MF,GO:0038023,signaling receptor activity,"""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."" [GOC:bf, GOC:signaling]",1023,16319,81,19,0.2345679012345679,0.01857282502443793,4.3712092385322915e-07,1.5707211863792708e-05,True,GO:0060089,4947,10123,0.0001322257169969568,0.00029499834081108257,True,True
primary_combined_exposure_crc,GO:MF,GO:0060089,molecular transducer activity,"""A compound molecular function in which an effector function is controlled by one or more regulatory components."" [GOC:dos, GOC:pdt]",1023,16319,81,19,0.2345679012345679,0.01857282502443793,4.3712092385322915e-07,1.5707211863792708e-05,True,GO:0003674,7657,10123,0.0001322257169969568,0.00029499834081108257,True,True
primary_combined_exposure_crc,GO:MF,GO:0008134,transcription factor binding,"""Binding to a transcription factor, a protein required to initiate or regulate transcription."" [ISBN:0198506732]",553,16319,81,14,0.1728395061728395,0.02531645569620253,5.043464882123972e-07,1.699017232165515e-05,True,GO:0005515,1534,10123,0.00014800687539152468,0.00031909371876088106,True,True
primary_combined_exposure_crc,GO:MF,GO:0001221,transcription coregulator binding,"""Binding to a transcription coregulator, a protein involved in regulation of transcription via protein-protein interactions with transcription factors and other transcription regulatory proteins. Cofactors do not bind DNA directly, but rather mediate protein-protein interactions between regulatory transcription factors and the basal transcription machinery."" [GOC:krc]",108,16319,81,7,0.08641975308641975,0.06481481481481481,1.0625280269831433e-06,2.741212300888681e-05,True,GO:0008134,171,10123,0.0002842370893407152,0.000514829167382117,True,True
primary_combined_exposure_crc,GO:MF,GO:0032041,"histone H3K14 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 14) + NAD+ + H2O = histone H3 L-lysine (position 14) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K14 to NAD, producing nicotinamide."" [PMID:28450737]",5,16319,81,3,0.037037037037037035,0.6,1.1697195347020342e-06,2.741212300888681e-05,True,GO:0017136;GO:0141050,4097,10123,0.00029485930117065896,0.000514829167382117,True,True
primary_combined_exposure_crc,GO:MF,GO:0046969,"histone H3K9 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 9) + NAD+ + H2O = histone H3 L-lysine (position 9) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K9 to NAD, producing nicotinamide."" [PMID:28450737]",5,16319,81,3,0.037037037037037035,0.6,1.1697195347020342e-06,2.741212300888681e-05,True,GO:0017136;GO:0141050,5658,10123,0.00029485930117065896,0.000514829167382117,True,True
primary_combined_exposure_crc,GO:MF,GO:0046970,"histone H4K16 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H4 N6-acetyl-L-lysine (position 16) + NAD+ + H2O = histone H4 L-lysine (position 16) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H4K16 to NAD, producing nicotinamide."" [GOC:vw, PMID:28450737]",5,16319,81,3,0.037037037037037035,0.6,1.1697195347020342e-06,2.741212300888681e-05,True,GO:0017136;GO:0141051,5659,10123,0.00029485930117065896,0.000514829167382117,True,True
primary_combined_exposure_crc,GO:MF,GO:0097372,"histone H3K18 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 18) + NAD+ + H2O = histone H3 L-lysine (position 18) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K18 to NAD, producing nicotinamide."" [GOC:sp, PMID:22722849, PMID:28450737]",5,16319,81,3,0.037037037037037035,0.6,1.1697195347020342e-06,2.741212300888681e-05,True,GO:0017136;GO:0141050,8336,10123,0.00029485930117065896,0.000514829167382117,True,True
primary_combined_exposure_crc,GO:MF,GO:0140765,"histone H3K56 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 56) + NAD+ + H2O = histone H3 L-lysine (position 56) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K56 to NAD, producing nicotinamide."" [PMID:23911928, PMID:30374165]",5,16319,81,3,0.037037037037037035,0.6,1.1697195347020342e-06,2.741212300888681e-05,True,GO:0017136;GO:0141050,9437,10123,0.00029485930117065896,0.000514829167382117,True,True
primary_combined_exposure_crc,GO:MF,GO:0141222,"histone H3K4 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 14) + NAD+ + H2O = histone H3 L-lysine (position 14) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K4 to NAD, producing nicotinamide."" [PMID:20299449, PMID:23771057]",5,16319,81,3,0.037037037037037035,0.6,1.1697195347020342e-06,2.741212300888681e-05,True,GO:0017136;GO:0141050,9644,10123,0.00029485930117065896,0.000514829167382117,True,True
primary_combined_exposure_crc,GO:MF,GO:0019899,enzyme binding,"""Binding to an enzyme, a protein with catalytic activity."" [GOC:jl]",1847,16319,81,25,0.30864197530864196,0.01353546291283162,1.769859316891669e-06,3.974809049185878e-05,True,GO:0005515,3454,10123,0.000419264745647277,0.0007465119110372652,True,True
primary_combined_exposure_crc,GO:MF,GO:0140297,DNA-binding transcription factor binding,"""Binding to a DNA-binding transcription factor, a protein that interacts with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription."" [GOC:txnOH-2018]",453,16319,81,12,0.14814814814814814,0.026490066225165563,2.2574966698777566e-06,4.8671628202564175e-05,True,GO:0008134,9258,10123,0.0005252887517530941,0.0009141055515669012,True,True
primary_combined_exposure_crc,GO:MF,GO:0004407,histone deacetylase activity,"""Removal of an acetyl group from a lysine residue in a histone."" [PMID:24691964, PMID:9893272]",21,16319,81,4,0.04938271604938271,0.19047619047619047,3.1611270873203324e-06,6.310546296539478e-05,True,GO:0033558;GO:0140993,726,10123,0.0006719360085501878,0.001185188500183101,True,True
primary_combined_exposure_crc,GO:MF,GO:0033558,protein lysine deacetylase activity,"""Catalysis of the reaction: Removal of an acetyl group from a lysine residue in a protein."" [PMID:27296530, RHEA:58108]",21,16319,81,4,0.04938271604938271,0.19047619047619047,3.1611270873203324e-06,6.310546296539478e-05,True,GO:0019213;GO:0140096,4304,10123,0.0006719360085501878,0.001185188500183101,True,True
primary_combined_exposure_crc,GO:MF,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific","""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:aruk, GOC:txnOH-2018, PMID:20737563, PMID:27145859]",394,16319,81,11,0.13580246913580246,0.027918781725888325,3.7641695212044523e-06,7.246026328318584e-05,True,GO:0000981;GO:0001216,175,10123,0.0007790642223781257,0.0013608817165411667,True,True
primary_combined_exposure_crc,GO:MF,GO:0051287,NAD binding,"""Binding to nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH."" [GOC:ai]",49,16319,81,5,0.06172839506172839,0.10204081632653061,4.2724674415492205e-06,7.767747597031687e-05,True,GO:0030554,7320,10123,0.0008750547378722997,0.0014588665848748045,True,True
primary_combined_exposure_crc,GO:MF,GO:0001216,DNA-binding transcription activator activity,"""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets."" [GOC:txnOH-2018]",400,16319,81,11,0.13580246913580246,0.0275,4.3493360567520724e-06,7.767747597031687e-05,True,GO:0003700,169,10123,0.0008861828554182305,0.0014588665848748045,True,True
primary_combined_exposure_crc,GO:MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,"""Binding to a sequence-specific DNA binding RNA polymerase II transcription factor, any of the factors that interact selectively and non-covalently with a specific DNA sequence in order to modulate transcription."" [GOC:dph, GOC:vw]",324,16319,81,10,0.12345679012345678,0.030864197530864196,4.4675357237102576e-06,7.767747597031687e-05,True,GO:0140297,7704,10123,0.0009055740969030008,0.0014588665848748045,True,True
primary_combined_exposure_crc,GO:MF,GO:0046914,transition metal ion binding,"""Binding to a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",1809,16319,81,23,0.2839506172839506,0.01271420674405749,1.4960991237514989e-05,0.00025199919615689453,True,GO:0046872,5638,10123,0.00242109473014008,0.0047328160717926325,True,True
primary_combined_exposure_crc,GO:MF,GO:0034056,estrogen response element binding,"""Binding to an estrogen response element (ERE), a conserved sequence found in the promoters of genes whose expression is regulated in response to estrogen."" [GOC:ecd, PMID:15036253, PMID:17975005]",11,16319,81,3,0.037037037037037035,0.2727272727272727,1.8889225885328368e-05,0.0003085240227936971,True,GO:0000978,4607,10123,0.002935968058160683,0.005794413140520578,True,True
primary_combined_exposure_crc,GO:MF,GO:0019213,deacetylase activity,"""Catalysis of the hydrolysis of an acetyl group from a substrate molecule."" [GOC:jl]",33,16319,81,4,0.04938271604938271,0.12121212121212122,2.0656059719247183e-05,0.0003274592996668898,True,GO:0160215,3386,10123,0.003160618258364499,0.006150038015821742,True,True
primary_combined_exposure_crc,GO:MF,GO:0016404,15-hydroxyprostaglandin dehydrogenase (NAD+) activity,"""Catalysis of the reaction: (5Z,13E)-(15S)-11-alpha,15-dihydroxy-9-oxoprost-13-enoate + NAD+ = (5Z,13E)-11-alpha-hydroxy-9,15-dioxoprost-13-enoate + NADH + H+."" [EC:1.1.1.141]",2,16319,81,2,0.024691358024691357,1.0,2.43340577647421e-05,0.00036433492042211083,True,GO:0016616,2693,10123,0.003531042389449145,0.006842601854235675,True,True
primary_combined_exposure_crc,GO:MF,GO:0141208,NAD-dependent protein lysine delactylase activity,"""Catalysis of the reaction: H2O + N6-lactoyl-L-lysyl-[protein] + NAD = L-lysyl-[protein] + nicotinamide +2''-O-lactoyl-ADP-D-ribose, transfering a lactoyl group attached to a lysine residue in a protein to NAD."" [PMID:38512451, RHEA:80287]",2,16319,81,2,0.024691358024691357,1.0,2.43340577647421e-05,0.00036433492042211083,True,GO:0034979,9640,10123,0.003531042389449145,0.006842601854235675,True,True
primary_combined_exposure_crc,GO:MF,GO:0004930,G protein-coupled receptor activity,"""Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."" [GOC:bf, Wikipedia:GPCR]",402,16319,81,10,0.12345679012345678,0.024875621890547265,2.9078953336321908e-05,0.0004236096175210137,True,GO:0004888,1138,10123,0.004083931289276867,0.007955844449286126,True,True
primary_combined_exposure_crc,GO:MF,GO:0033293,monocarboxylic acid binding,"""Binding to a monocarboxylic acid, any organic acid containing one carboxyl (COOH) group or anion (COO-)."" [GOC:mah]",74,16319,81,5,0.06172839506172839,0.06756756756756757,3.275908778537564e-05,0.0004646617977978286,True,GO:0031406,4232,10123,0.0044840199408372585,0.008726848569772567,True,True
primary_combined_exposure_crc,GO:MF,GO:0141050,histone H3K deacetylase activity,"""Removal of an acetyl group from a lysine residue in a histone H3."" [GOC:pg, PMID:9893272]",15,16319,81,3,0.037037037037037035,0.2,5.134678744958549e-05,0.0006918979608831654,True,GO:0004407,9597,10123,0.006534501843584142,0.012994588233803847,True,True
primary_combined_exposure_crc,GO:MF,GO:0141051,histone H4K deacetylase activity,"""Removal of an acetyl group from a lysine residue in a histone H4."" [PMID:12590135]",15,16319,81,3,0.037037037037037035,0.2,5.134678744958549e-05,0.0006918979608831654,True,GO:0004407,9598,10123,0.006534501843584142,0.012994588233803847,True,True
primary_combined_exposure_crc,GO:MF,GO:0008270,zinc ion binding,"""Binding to a zinc ion (Zn)."" [GOC:ai]",1565,16319,81,20,0.24691358024691357,0.012779552715654952,5.892230116043953e-05,0.0007746126908652905,True,GO:0046914,1600,10123,0.0073791737924621785,0.014548059869442178,True,True
primary_combined_exposure_crc,GO:MF,GO:0016860,intramolecular oxidoreductase activity,"""Catalysis of an oxidation-reduction (redox) reaction in which the hydrogen donor and acceptor are the same molecule, and no oxidized product appears."" [EC:5.3.-.-, GOC:curators]",44,16319,81,4,0.04938271604938271,0.09090909090909091,6.574322234768063e-05,0.0008240836475674382,True,GO:0016853,2950,10123,0.008028839986336004,0.015477177670362116,True,True
primary_combined_exposure_crc,GO:MF,GO:0140296,general transcription initiation factor binding,"""Binding to a general transcription initiation factor, a protein that contributes to transcription start site selection and transcription initiation."" [GOC:txnOH-2018]",44,16319,81,4,0.04938271604938271,0.09090909090909091,6.574322234768063e-05,0.0008240836475674382,True,GO:0008134,9257,10123,0.008028839986336004,0.015477177670362116,True,True
primary_combined_exposure_crc,GO:MF,GO:0004666,prostaglandin-endoperoxide synthase activity,"""Catalysis of the reaction: (5Z,8Z,11Z,14Z)-eicosatetraenoate + AH2 + 2 O2 = A + H2O + prostaglandin H2."" [RHEA:23728]",3,16319,81,2,0.024691358024691357,0.6666666666666666,7.276654290096595e-05,0.0008913901505368337,True,GO:0016705,938,10123,0.0087239985763341,0.016741266222419962,True,True
primary_combined_exposure_crc,GO:MF,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,"""Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site) located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by RNA polymerase II."" [GOC:txnOH-2018]",866,16319,81,14,0.1728395061728395,0.016166281755196306,8.320244136860506e-05,0.0009965803532817395,True,GO:0000977;GO:0000987,115,10123,0.009623096483467722,0.018716851421653087,True,True
primary_combined_exposure_crc,GO:MF,GO:0000987,cis-regulatory region sequence-specific DNA binding,"""Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site, located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by some RNA polymerase. Cis-regulatory sites are often referred to as a sequence motifs, enhancers, or silencers."" [GOC:txnOH-2018]",891,16319,81,14,0.1728395061728395,0.015712682379349047,0.00011257399785876454,0.001319073583605954,True,GO:0000976,118,10123,0.01229683303277238,0.02477362131139725,True,True
primary_combined_exposure_crc,GO:MF,GO:0050692,DNA binding domain binding,"""Binding to a protein's DNA binding domain (DBD)."" [PMID:9682036]",4,16319,81,2,0.024691358024691357,0.5,0.000145063514691558,0.0016285464676885023,True,GO:0019904,7245,10123,0.01486119362170686,0.030585855087960384,True,True
primary_combined_exposure_crc,GO:MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP."" [EC:1.1.1.-]",101,16319,81,5,0.06172839506172839,0.04950495049504951,0.00014510098632201484,0.0016285464676885023,True,GO:0016614,2763,10123,0.01486119362170686,0.030585855087960384,True,True
primary_combined_exposure_crc,GO:MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","""Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced or incorporated into a donor."" [EC:1.14.-.-]",161,16319,81,6,0.07407407407407407,0.037267080745341616,0.00014804967888077238,0.0016285464676885023,True,GO:0016491,2827,10123,0.01500815246127589,0.030585855087960384,True,True
primary_combined_exposure_crc,GO:MF,GO:0016491,oxidoreductase activity,"""Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."" [EC:1.-.-.-]",594,16319,81,11,0.13580246913580246,0.018518518518518517,0.0001626143068822001,0.0017529822281901202,True,GO:0003824,2729,10123,0.01623006346151177,0.03292289257137023,True,True
primary_combined_exposure_crc,GO:MF,GO:0031406,carboxylic acid binding,"""Binding to a carboxylic acid, an organic acid containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:mah, ISBN:0198506732]",165,16319,81,6,0.07407407407407407,0.03636363636363636,0.00016925361990176405,0.001788778453471589,True,GO:0043168;GO:0043177,3831,10123,0.01675664188198291,0.03359518420128544,True,True
primary_combined_exposure_crc,GO:MF,GO:0043177,organic acid binding,"""Binding to an organic acid, any acidic compound containing carbon in covalent linkage."" [GOC:jl, ISBN:0198506732]",167,16319,81,6,0.07407407407407407,0.03592814371257485,0.00018072006501736973,0.0018732329816223523,True,GO:0036094,5161,10123,0.017644099292416775,0.03518133111866988,True,True
primary_combined_exposure_crc,GO:MF,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group act as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",110,16319,81,5,0.06172839506172839,0.045454545454545456,0.00021654264279123743,0.0022021978200844772,True,GO:0016491,2761,10123,0.020420438573435545,0.041359644773126356,True,True
primary_combined_exposure_crc,GO:MF,GO:0047086,ketosteroid monooxygenase activity,"""Catalysis of the reaction: O2 + NADPH + progesterone = H2O + NADP+ + testosterone acetate."" [EC:1.14.13.54, MetaCyc:1.14.13.54-RXN]",5,16319,81,2,0.024691358024691357,0.4,0.00024099271146279527,0.0024054642866378983,True,GO:0016709,5761,10123,0.022246003252495213,0.04517720774329401,True,True
primary_combined_exposure_crc,GO:MF,GO:0160215,deacylase activity,"""Catalysis of the reaction: R-CO-X + H2O = R-COOH + HX, hydrolysis of an acyl group or groups from a substrate molecule."" [PMID:2760018, PMID:29637793, PMID:38355760]",65,16319,81,4,0.04938271604938271,0.06153846153846154,0.00030298016958557416,0.0029692056619386306,True,GO:0003824,9729,10123,0.027078164065416178,0.05576487739481395,True,False
primary_combined_exposure_crc,GO:MF,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,"""Binding to a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II."" [GOC:txnOH]",992,16319,81,14,0.1728395061728395,0.014112903225806451,0.0003425465876838822,0.0032917692892759274,True,GO:0000976,114,10123,0.030134903834633072,0.06182296941621563,True,False
primary_combined_exposure_crc,GO:MF,GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP, and in which one substrate is a sterol derivative."" [GOC:mah]",28,16319,81,3,0.037037037037037035,0.10714285714285714,0.0003528882873850305,0.0032917692892759274,True,GO:0016229;GO:0016616,4369,10123,0.030606386300482433,0.06182296941621563,True,False
primary_combined_exposure_crc,GO:MF,GO:0044323,retinoic acid-responsive element binding,"""Binding to a retinoic acid-responsive element, a variable direct repeat of the sequence PuGGTCA spaced by five nucleotides (DR5) found in the promoters of retinoic acid-responsive genes, to which retinoic acid receptors bind."" [GOC:jl, GOC:vw, GOC:yaf, PMID:11327309, PMID:19917671]",6,16319,81,2,0.024691358024691357,0.3333333333333333,0.0003603235400135061,0.0032917692892759274,True,GO:0000978,5404,10123,0.030606386300482433,0.06182296941621563,True,False
primary_combined_exposure_crc,GO:MF,GO:0047024,"5-alpha-androstane-3-beta,17-beta-diol dehydrogenase (NADP+) activity","""Catalysis of the reaction: 5-alpha-androstane-3-beta,17-beta-diol + NADP+ = 17-beta-hydroxy-5-alpha-androstan-3-one + H+ + NADPH."" [RHEA:16297]",6,16319,81,2,0.024691358024691357,0.3333333333333333,0.0003603235400135061,0.0032917692892759274,True,GO:0033764,5703,10123,0.030606386300482433,0.06182296941621563,True,False
primary_combined_exposure_crc,GO:MF,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-CH group acts as a hydrogen or electron donor and reduces NAD or NADP."" [EC:1.3.1.-]",30,16319,81,3,0.037037037037037035,0.1,0.00043422514875577175,0.0037961465320180666,True,GO:0016627,2773,10123,0.035722740062075244,0.07129571677851358,True,False
primary_combined_exposure_crc,GO:MF,GO:0016922,nuclear receptor binding,"""Binding to a nuclear receptor protein. Nuclear receptor proteins are DNA-binding transcription factors which are regulated by binding to a ligand."" [PMID:7776974]",128,16319,81,5,0.06172839506172839,0.0390625,0.00043666249533417384,0.0037961465320180666,True,GO:0061629,2990,10123,0.0357735749302522,0.07129571677851358,True,False
primary_combined_exposure_crc,GO:MF,GO:0020037,heme binding,"""Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."" [GOC:ai]",128,16319,81,5,0.06172839506172839,0.0390625,0.00043666249533417384,0.0037961465320180666,True,GO:0046906,3488,10123,0.0357735749302522,0.07129571677851358,True,False
primary_combined_exposure_crc,GO:MF,GO:0031625,ubiquitin protein ligase binding,"""Binding to a ubiquitin protein ligase enzyme, any of the E3 proteins."" [GOC:vp]",278,16319,81,7,0.08641975308641975,0.025179856115107913,0.0004581100225177415,0.003919385748207345,True,GO:0044389,3859,10123,0.03714374953708797,0.07361028187217614,True,False
primary_combined_exposure_crc,GO:MF,GO:0016229,steroid dehydrogenase activity,"""Catalysis of an oxidation-reduction (redox) reaction in which one substrate is a sterol derivative."" [GOC:mah]",31,16319,81,3,0.037037037037037035,0.0967741935483871,0.0004790346093373292,0.004034369600512829,True,GO:0016491,2661,10123,0.038601551183567895,0.07576980234877786,True,False
