background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,source_order,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source_significant
primary_combined_exposure_crc,GO:CC,GO:0031974,membrane-enclosed lumen,"""The enclosed volume within a sealed membrane or between two sealed membranes. Encompasses the volume enclosed by the membranes of a particular organelle, e.g. endoplasmic reticulum lumen, or the space between the two lipid bilayers of a double membrane surrounding an organelle, e.g. nuclear envelope lumen."" [GOC:add, GOC:mah]",5049,16319,81,51,0.6296296296296297,0.010101010101010102,2.6771579706353737e-09,2.578995511712064e-07,True,GO:0110165,1193,4069,1.8151131040907834e-06,3.6311185941717784e-06,True,True
primary_combined_exposure_crc,GO:CC,GO:0043233,organelle lumen,"""The internal volume enclosed by the membranes of a particular organelle; includes the volume enclosed by a single organelle membrane, e.g. endoplasmic reticulum lumen, or the volume enclosed by the innermost of the two lipid bilayers of an organelle envelope, e.g. nuclear lumen."" [GOC:jl, GOC:mah]",5049,16319,81,51,0.6296296296296297,0.010101010101010102,2.6771579706353737e-09,2.578995511712064e-07,True,GO:0031974;GO:0043226,1847,4069,1.8151131040907834e-06,3.6311185941717784e-06,True,True
primary_combined_exposure_crc,GO:CC,GO:0070013,intracellular organelle lumen,"""An organelle lumen that is part of an intracellular organelle."" [GOC:mah]",5049,16319,81,51,0.6296296296296297,0.010101010101010102,2.6771579706353737e-09,2.578995511712064e-07,True,GO:0043229;GO:0043233,2333,4069,1.8151131040907834e-06,3.6311185941717784e-06,True,True
primary_combined_exposure_crc,GO:CC,GO:0031012,extracellular matrix,"""A structure lying external to one or more cells, which provides structural support, biochemical or biomechanical cues for cells or tissues."" [GOC:BHF, GOC:mah, GOC:rph, PMID:21123617, PMID:28089324, PMID:33605520]",303,16319,81,10,0.12345679012345678,0.033003300330033,2.461248911790473e-06,0.00014651348190529567,True,GO:0030312,1000,4069,0.0005562422540646469,0.0020628489891787076,True,True
primary_combined_exposure_crc,GO:CC,GO:0030312,external encapsulating structure,"""A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space."" [GOC:go_curators]",304,16319,81,10,0.12345679012345678,0.03289473684210526,2.534835327081233e-06,0.00014651348190529567,True,GO:0071944;GO:0110165,902,4069,0.0005663628659212637,0.0020628489891787076,True,True
primary_combined_exposure_crc,GO:CC,GO:0005739,mitochondrion,"""A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."" [GOC:giardia, ISBN:0198506732]",1479,16319,81,21,0.25925925925925924,0.014198782961460446,7.366692031983006e-06,0.00035482899954051303,True,GO:0005737;GO:0043231,305,4069,0.0013473851044916267,0.004995844979689809,True,True
primary_combined_exposure_crc,GO:CC,GO:0043231,intracellular membrane-bounded organelle,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",10009,16319,81,67,0.8271604938271605,0.006693975422120092,2.549033624799844e-05,0.000994407727735731,True,GO:0043227;GO:0043229,1845,4069,0.00365832840370909,0.014000847903656407,True,True
primary_combined_exposure_crc,GO:CC,GO:0005576,extracellular region,"""The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."" [GOC:go_curators]",3525,16319,81,34,0.41975308641975306,0.009645390070921986,2.8700532672095644e-05,0.000994407727735731,True,GO:0110165,194,4069,0.004064118438156405,0.014000847903656407,True,True
primary_combined_exposure_crc,GO:CC,GO:0043227,membrane-bounded organelle,"""Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."" [GOC:go_curators]",10801,16319,81,70,0.8641975308641975,0.0064808813998703824,3.0967714704573034e-05,0.000994407727735731,True,GO:0043226,1841,4069,0.004287938074093767,0.014000847903656407,True,True
primary_combined_exposure_crc,GO:CC,GO:0110165,cellular anatomical structure,"""A part of a cellular organism consisting of a material entity with granularity above the level of a protein complex but below that of an anatomical system. Note that cellular organisms exclude viruses."" [GOC:kmv]",14095,16319,81,80,0.9876543209876543,0.005675771550195104,9.419010956023353e-05,0.002722094166290762,True,GO:0005575,3366,4069,0.01064348238030639,0.038325955580059023,True,True
primary_combined_exposure_crc,GO:MF,GO:0004879,nuclear receptor activity,"""A DNA-binding transcription factor activity regulated by binding to a ligand that modulates the transcription of specific gene sets transcribed by RNA polymerase II. Nuclear receptor ligands are usually lipid-based (such as a steroid hormone) and the binding of the ligand to its receptor often occurs in the cytosol, which leads to its translocation to the nucleus."" [GOC:txnOH-2018, PMID:23457262]",57,16319,81,11,0.13580246913580246,0.19298245614035087,3.418611622667762e-15,1.1324635596366742e-12,True,GO:0000981;GO:0038023;GO:0098531,1108,10123,2.2405580574964514e-11,2.126888425640461e-11,True,True
primary_combined_exposure_crc,GO:MF,GO:0098531,ligand-modulated transcription factor activity,"""A DNA-binding transcription factor activity regulated by binding to a ligand and that modulates the transcription of specific genes and gene sets. Examples include the lac and trp repressors in E.coli and steroid hormone receptors."" [GOC:dos, PMID:25568920, PMID:8735275]",58,16319,81,11,0.13580246913580246,0.1896551724137931,4.202091130377282e-15,1.1324635596366742e-12,True,GO:0003700,8374,10123,2.3606147372993744e-11,2.126888425640461e-11,True,True
primary_combined_exposure_crc,GO:MF,GO:0004955,prostaglandin receptor activity,"""Combining with a prostaglandin (PG) to initiate a change in cell activity."" [ISBN:0198506732]",10,16319,81,7,0.08641975308641975,0.7,6.7509620995446955e-15,1.2129228572181885e-12,True,GO:0004954,1160,10123,2.949720373361062e-11,2.277999644456365e-11,True,True
primary_combined_exposure_crc,GO:MF,GO:0004954,prostanoid receptor activity,"""Combining with a prostanoid, any compound based on or derived from the prostanoate structure, to initiate a change in cell activity."" [ISBN:0198506732]",11,16319,81,7,0.08641975308641975,0.6363636363636364,1.849145393484036e-14,2.4917234177197574e-12,True,GO:0004953,1159,10123,6.610526677578748e-11,4.679724704559724e-11,True,True
primary_combined_exposure_crc,GO:MF,GO:0004953,icosanoid receptor activity,"""Combining with an icosanoid to initiate a change in cell activity."" [GOC:dph]",15,16319,81,7,0.08641975308641975,0.4666666666666667,3.548923292774819e-13,3.8257393096112345e-11,True,GO:0004930,1158,10123,9.23046878994636e-10,7.185150098551899e-10,True,True
primary_combined_exposure_crc,GO:MF,GO:0004957,prostaglandin E receptor activity,"""Combining with prostaglandin E (PGE(2)) to initiate a change in cell activity."" [ISBN:0198506732]",5,16319,81,5,0.06172839506172839,1.0,2.6581890551616796e-12,2.387939834553576e-10,True,GO:0004955,1162,10123,4.9392604413199164e-09,4.484807967566947e-09,True,True
primary_combined_exposure_crc,GO:MF,GO:0003707,nuclear steroid receptor activity,"""A nuclear receptor activity regulated by steroid binding and modulating the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:signaling, PMID:14708019]",26,16319,81,7,0.08641975308641975,0.2692307692307692,3.4725087529549196e-11,2.673831739775305e-09,True,GO:0004879,327,10123,4.876890507185687e-08,5.021743729451807e-08,True,True
primary_combined_exposure_crc,GO:MF,GO:0070403,NAD+ binding,"""Binding to the oxidized form, NAD, of nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions."" [GOC:mah]",16,16319,81,5,0.06172839506172839,0.3125,1.112479382043567e-08,7.495329836518524e-07,True,GO:0043168;GO:0051287,7921,10123,5.992758797189209e-06,1.4077035980533786e-05,True,True
primary_combined_exposure_crc,GO:MF,GO:0017136,"histone deacetylase activity, NAD-dependent","""Catalysis of the reaction: N(6)-acetyl-L-lysyl-[histone] + NAD+ + H2O = L-lysyl-[protein] + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group from a histone to NAD, producing nicotinamide."" [PMID:24691964, PMID:28450737]",7,16319,81,4,0.04938271604938271,0.5714285714285714,1.9490466196429198e-08,9.5503284362503e-07,True,GO:0004407;GO:0034979,3067,10123,9.01697756127508e-06,1.7936544482404797e-05,True,True
primary_combined_exposure_crc,GO:MF,GO:0034979,NAD-dependent protein lysine deacetylase activity,"""Catalysis of the reaction: N(6)-acetyl-L-lysyl-[protein] + NAD+ + H2O = L-lysyl-[protein] + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group from a protein to NAD, producing nicotinamide."" [GOC:BHF, GOC:mah, RHEA:43636]",7,16319,81,4,0.04938271604938271,0.5714285714285714,1.9490466196429198e-08,9.5503284362503e-07,True,GO:0141218,4715,10123,9.01697756127508e-06,1.7936544482404797e-05,True,True
primary_combined_exposure_crc,KEGG,KEGG:00590,Arachidonic acid metabolism,Arachidonic acid metabolism,58,16319,81,8,0.09876543209876543,0.13793103448275862,4.0560097403063415e-10,8.112019480612666e-08,True,KEGG:00000,94,586,4.3107710007515293e-07,2.376821707819516e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:04913,Ovarian steroidogenesis,Ovarian steroidogenesis,46,16319,81,7,0.08641975308641975,0.15217391304347827,2.6095525019203783e-09,1.6324808211581073e-07,True,KEGG:00000,384,586,1.8151131040907834e-06,4.783168805993284e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:05200,Pathways in cancer,Pathways in cancer,516,16319,81,16,0.19753086419753085,0.031007751937984496,3.993173761357997e-09,1.6324808211581073e-07,True,KEGG:00000,469,586,2.574222376912162e-06,4.783168805993284e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:05207,Chemical carcinogenesis - receptor activation,Chemical carcinogenesis - receptor activation,200,16319,81,11,0.13580246913580246,0.055,4.081202052895294e-09,1.6324808211581073e-07,True,KEGG:00000,475,586,2.5885353149686214e-06,4.783168805993284e-07,True,True
primary_combined_exposure_crc,KEGG,KEGG:05417,Lipid and atherosclerosis,Lipid and atherosclerosis,208,16319,81,10,0.12345679012345678,0.04807692307692308,7.790038316011783e-08,2.596679438670604e-06,True,KEGG:00000,510,586,2.974130745037353e-05,7.608270755304841e-06,True,True
primary_combined_exposure_crc,KEGG,KEGG:05163,Human cytomegalovirus infection,Human cytomegalovirus infection,215,16319,81,9,0.1111111111111111,0.04186046511627907,1.160862938409027e-06,3.316751252597211e-05,True,KEGG:00000,460,586,0.00029485930117065896,9.718081170109855e-05,True,True
primary_combined_exposure_crc,KEGG,KEGG:04915,Estrogen signaling pathway,Estrogen signaling pathway,122,16319,81,7,0.08641975308641975,0.05737704918032787,2.414428165840716e-06,6.036070414601776e-05,True,KEGG:00000,386,586,0.0005488148739509845,0.00017685686314783243,True,True
primary_combined_exposure_crc,KEGG,KEGG:04148,Efferocytosis,Efferocytosis,146,16319,81,7,0.08641975308641975,0.04794520547945205,7.944727716634913e-06,0.00017654950481410856,True,KEGG:00000,292,586,0.0014331122602245473,0.0005172900491053399,True,True
primary_combined_exposure_crc,KEGG,KEGG:00760,Nicotinate and nicotinamide metabolism,Nicotinate and nicotinamide metabolism,31,16319,81,4,0.04938271604938271,0.12903225806451613,1.600351666123103e-05,0.0003200703332246201,True,KEGG:00000,123,586,0.002547863518972668,0.0009378060763481383,True,True
primary_combined_exposure_crc,KEGG,KEGG:04920,Adipocytokine signaling pathway,Adipocytokine signaling pathway,69,16319,81,5,0.06172839506172839,0.07246376811594203,2.3301821446680987e-05,0.000423669480848746,True,KEGG:00000,391,586,0.003434898645655864,0.0012413515788868236,True,True
