background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,source_order,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source_significant
sensitivity_crc_union,GO:MF,GO:0038023,signaling receptor activity,"""Receiving a signal and transmitting it in the cell to initiate a change in cell activity. A signal is a physical entity or change in state that is used to transfer information in order to trigger a response."" [GOC:bf, GOC:signaling]",1023,16307,81,19,0.2345679012345679,0.01857282502443793,4.4203057245323865e-07,1.5883631903486405e-05,True,GO:0060089,4947,10123,0.000133710847931932,0.0002983116989962757,True,True
sensitivity_crc_union,GO:MF,GO:0060089,molecular transducer activity,"""A compound molecular function in which an effector function is controlled by one or more regulatory components."" [GOC:dos, GOC:pdt]",1023,16307,81,19,0.2345679012345679,0.01857282502443793,4.4203057245323865e-07,1.5883631903486405e-05,True,GO:0003674,7657,10123,0.000133710847931932,0.0002983116989962757,True,True
sensitivity_crc_union,GO:MF,GO:0008134,transcription factor binding,"""Binding to a transcription factor, a protein required to initiate or regulate transcription."" [ISBN:0198506732]",553,16307,81,14,0.1728395061728395,0.02531645569620253,5.087752573213621e-07,1.7139366481013434e-05,True,GO:0005515,1534,10123,0.00014930655387242718,0.0003218957456165093,True,True
sensitivity_crc_union,GO:MF,GO:0001221,transcription coregulator binding,"""Binding to a transcription coregulator, a protein involved in regulation of transcription via protein-protein interactions with transcription factors and other transcription regulatory proteins. Cofactors do not bind DNA directly, but rather mediate protein-protein interactions between regulatory transcription factors and the basal transcription machinery."" [GOC:krc]",108,16307,81,7,0.08641975308641975,0.06481481481481481,1.067698326989381e-06,2.7472541901869857e-05,True,GO:0008134,171,10123,0.0002856201973505471,0.0005159638992071023,True,True
sensitivity_crc_union,GO:MF,GO:0032041,"histone H3K14 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 14) + NAD+ + H2O = histone H3 L-lysine (position 14) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K14 to NAD, producing nicotinamide."" [PMID:28450737]",5,16307,81,3,0.037037037037037035,0.6,1.1722977063877657e-06,2.7472541901869857e-05,True,GO:0017136;GO:0141050,4097,10123,0.0002955091987563622,0.0005159638992071023,True,True
sensitivity_crc_union,GO:MF,GO:0046969,"histone H3K9 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 9) + NAD+ + H2O = histone H3 L-lysine (position 9) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K9 to NAD, producing nicotinamide."" [PMID:28450737]",5,16307,81,3,0.037037037037037035,0.6,1.1722977063877657e-06,2.7472541901869857e-05,True,GO:0017136;GO:0141050,5658,10123,0.0002955091987563622,0.0005159638992071023,True,True
sensitivity_crc_union,GO:MF,GO:0046970,"histone H4K16 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H4 N6-acetyl-L-lysine (position 16) + NAD+ + H2O = histone H4 L-lysine (position 16) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H4K16 to NAD, producing nicotinamide."" [GOC:vw, PMID:28450737]",5,16307,81,3,0.037037037037037035,0.6,1.1722977063877657e-06,2.7472541901869857e-05,True,GO:0017136;GO:0141051,5659,10123,0.0002955091987563622,0.0005159638992071023,True,True
sensitivity_crc_union,GO:MF,GO:0097372,"histone H3K18 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 18) + NAD+ + H2O = histone H3 L-lysine (position 18) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K18 to NAD, producing nicotinamide."" [GOC:sp, PMID:22722849, PMID:28450737]",5,16307,81,3,0.037037037037037035,0.6,1.1722977063877657e-06,2.7472541901869857e-05,True,GO:0017136;GO:0141050,8336,10123,0.0002955091987563622,0.0005159638992071023,True,True
sensitivity_crc_union,GO:MF,GO:0140765,"histone H3K56 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 56) + NAD+ + H2O = histone H3 L-lysine (position 56) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K56 to NAD, producing nicotinamide."" [PMID:23911928, PMID:30374165]",5,16307,81,3,0.037037037037037035,0.6,1.1722977063877657e-06,2.7472541901869857e-05,True,GO:0017136;GO:0141050,9437,10123,0.0002955091987563622,0.0005159638992071023,True,True
sensitivity_crc_union,GO:MF,GO:0141222,"histone H3K4 deacetylase activity, NAD-dependent","""Catalysis of the reaction: histone H3 N6-acetyl-L-lysine (position 14) + NAD+ + H2O = histone H3 L-lysine (position 14) + 2''-O-acetyl-ADP-D-ribose + nicotinamide. This reaction transfers an acetyl group attached to a lysine residue in H3K4 to NAD, producing nicotinamide."" [PMID:20299449, PMID:23771057]",5,16307,81,3,0.037037037037037035,0.6,1.1722977063877657e-06,2.7472541901869857e-05,True,GO:0017136;GO:0141050,9644,10123,0.0002955091987563622,0.0005159638992071023,True,True
sensitivity_crc_union,GO:MF,GO:0019899,enzyme binding,"""Binding to an enzyme, a protein with catalytic activity."" [GOC:jl]",1847,16307,81,25,0.30864197530864196,0.01353546291283162,1.7938870264934423e-06,4.028771280333227e-05,True,GO:0005515,3454,10123,0.0004249567074086032,0.0007566465987163799,True,True
sensitivity_crc_union,GO:MF,GO:0140297,DNA-binding transcription factor binding,"""Binding to a DNA-binding transcription factor, a protein that interacts with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription."" [GOC:txnOH-2018]",453,16307,81,12,0.14814814814814814,0.026490066225165563,2.2745821062550623e-06,4.90399902108592e-05,True,GO:0008134,9258,10123,0.0005292643002744028,0.0009210237864647998,True,True
sensitivity_crc_union,GO:MF,GO:0004407,histone deacetylase activity,"""Removal of an acetyl group from a lysine residue in a histone."" [PMID:24691964, PMID:9893272]",21,16307,81,4,0.04938271604938271,0.19047619047619047,3.170292975110601e-06,6.328844124387458e-05,True,GO:0033558;GO:0140993,726,10123,0.0006738843294770231,0.0011886250291498004,True,True
sensitivity_crc_union,GO:MF,GO:0033558,protein lysine deacetylase activity,"""Catalysis of the reaction: Removal of an acetyl group from a lysine residue in a protein."" [PMID:27296530, RHEA:58108]",21,16307,81,4,0.04938271604938271,0.19047619047619047,3.170292975110601e-06,6.328844124387458e-05,True,GO:0019213;GO:0140096,4304,10123,0.0006738843294770231,0.0011886250291498004,True,True
sensitivity_crc_union,GO:MF,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific","""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:aruk, GOC:txnOH-2018, PMID:20737563, PMID:27145859]",394,16307,81,11,0.13580246913580246,0.027918781725888325,3.7904948709435847e-06,7.296702626566421e-05,True,GO:0000981;GO:0001216,175,10123,0.0007845127384472923,0.0013703992706629252,True,True
sensitivity_crc_union,GO:MF,GO:0051287,NAD binding,"""Binding to nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH."" [GOC:ai]",49,16307,81,5,0.06172839506172839,0.10204081632653061,4.287672828530054e-06,7.817885954598095e-05,True,GO:0030554,7320,10123,0.0008781689911933118,0.0014682831079479931,True,True
sensitivity_crc_union,GO:MF,GO:0001216,DNA-binding transcription activator activity,"""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets."" [GOC:txnOH-2018]",400,16307,81,11,0.13580246913580246,0.0275,4.379676063085539e-06,7.817885954598095e-05,True,GO:0003700,169,10123,0.0008923646710092007,0.0014682831079479931,True,True
sensitivity_crc_union,GO:MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,"""Binding to a sequence-specific DNA binding RNA polymerase II transcription factor, any of the factors that interact selectively and non-covalently with a specific DNA sequence in order to modulate transcription."" [GOC:dph, GOC:vw]",324,16307,81,10,0.12345679012345678,0.030864197530864196,4.4963722558913155e-06,7.817885954598095e-05,True,GO:0140297,7704,10123,0.000911419291704485,0.0014682831079479931,True,True
sensitivity_crc_union,GO:MF,GO:0046914,transition metal ion binding,"""Binding to a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]",1808,16307,81,23,0.2839506172839506,0.012721238938053098,1.5005082947488628e-05,0.0002527418658967606,True,GO:0046872,5638,10123,0.0024282299663664314,0.004746764208669606,True,True
sensitivity_crc_union,GO:MF,GO:0034056,estrogen response element binding,"""Binding to an estrogen response element (ERE), a conserved sequence found in the promoters of genes whose expression is regulated in response to estrogen."" [GOC:ecd, PMID:15036253, PMID:17975005]",11,16307,81,3,0.037037037037037035,0.2727272727272727,1.893055921328413e-05,0.0003091991338169747,True,GO:0000978,4607,10123,0.0029423925316331427,0.00580709245200228,True,True
sensitivity_crc_union,GO:MF,GO:0019213,deacetylase activity,"""Catalysis of the hydrolysis of an acetyl group from a substrate molecule."" [GOC:jl]",33,16307,81,4,0.04938271604938271,0.12121212121212122,2.07152632353831e-05,0.0003283978495256318,True,GO:0160215,3386,10123,0.0031696770874249224,0.006167664992111268,True,True
sensitivity_crc_union,GO:MF,GO:0016404,15-hydroxyprostaglandin dehydrogenase (NAD+) activity,"""Catalysis of the reaction: (5Z,13E)-(15S)-11-alpha,15-dihydroxy-9-oxoprost-13-enoate + NAD+ = (5Z,13E)-11-alpha-hydroxy-9,15-dioxoprost-13-enoate + NADH + H+."" [EC:1.1.1.141]",2,16307,81,2,0.024691358024691357,1.0,2.436988594840725e-05,0.000364871347949764,True,GO:0016616,2693,10123,0.0035362413100928657,0.00685267654043685,True,True
sensitivity_crc_union,GO:MF,GO:0141208,NAD-dependent protein lysine delactylase activity,"""Catalysis of the reaction: H2O + N6-lactoyl-L-lysyl-[protein] + NAD = L-lysyl-[protein] + nicotinamide +2''-O-lactoyl-ADP-D-ribose, transfering a lactoyl group attached to a lysine residue in a protein to NAD."" [PMID:38512451, RHEA:80287]",2,16307,81,2,0.024691358024691357,1.0,2.436988594840725e-05,0.000364871347949764,True,GO:0034979,9640,10123,0.0035362413100928657,0.00685267654043685,True,True
sensitivity_crc_union,GO:MF,GO:0004930,G protein-coupled receptor activity,"""Combining with an extracellular signal and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex."" [GOC:bf, Wikipedia:GPCR]",402,16307,81,10,0.12345679012345678,0.024875621890547265,2.925989537048425e-05,0.0004262455028294878,True,GO:0004888,1138,10123,0.004109343305531867,0.008005349211767893,True,True
sensitivity_crc_union,GO:MF,GO:0033293,monocarboxylic acid binding,"""Binding to a monocarboxylic acid, any organic acid containing one carboxyl (COOH) group or anion (COO-)."" [GOC:mah]",74,16307,81,5,0.06172839506172839,0.06756756756756757,3.287333403217391e-05,0.0004662822906142556,True,GO:0031406,4232,10123,0.004512490378184257,0.008757283168623592,True,True
sensitivity_crc_union,GO:MF,GO:0141050,histone H3K deacetylase activity,"""Removal of an acetyl group from a lysine residue in a histone H3."" [GOC:pg, PMID:9893272]",15,16307,81,3,0.037037037037037035,0.2,5.145860114348053e-05,0.0006934046504084011,True,GO:0004407,9597,10123,0.00654873149309459,0.013022885484386335,True,True
sensitivity_crc_union,GO:MF,GO:0141051,histone H4K deacetylase activity,"""Removal of an acetyl group from a lysine residue in a histone H4."" [PMID:12590135]",15,16307,81,3,0.037037037037037035,0.2,5.145860114348053e-05,0.0006934046504084011,True,GO:0004407,9598,10123,0.00654873149309459,0.013022885484386335,True,True
sensitivity_crc_union,GO:MF,GO:0008270,zinc ion binding,"""Binding to a zinc ion (Zn)."" [GOC:ai]",1564,16307,81,20,0.24691358024691357,0.01278772378516624,5.900022889474425e-05,0.0007756371554699329,True,GO:0046914,1600,10123,0.007388933124385105,0.01456730041710966,True,True
sensitivity_crc_union,GO:MF,GO:0016860,intramolecular oxidoreductase activity,"""Catalysis of an oxidation-reduction (redox) reaction in which the hydrogen donor and acceptor are the same molecule, and no oxidized product appears."" [EC:5.3.-.-, GOC:curators]",44,16307,81,4,0.04938271604938271,0.09090909090909091,6.592964495584836e-05,0.0008264204332837722,True,GO:0016853,2950,10123,0.008051606702620437,0.015521065020652394,True,True
sensitivity_crc_union,GO:MF,GO:0140296,general transcription initiation factor binding,"""Binding to a general transcription initiation factor, a protein that contributes to transcription start site selection and transcription initiation."" [GOC:txnOH-2018]",44,16307,81,4,0.04938271604938271,0.09090909090909091,6.592964495584836e-05,0.0008264204332837722,True,GO:0008134,9257,10123,0.008051606702620437,0.015521065020652394,True,True
sensitivity_crc_union,GO:MF,GO:0004666,prostaglandin-endoperoxide synthase activity,"""Catalysis of the reaction: (5Z,8Z,11Z,14Z)-eicosatetraenoate + AH2 + 2 O2 = A + H2O + prostaglandin H2."" [RHEA:23728]",3,16307,81,2,0.024691358024691357,0.6666666666666666,7.287350684983087e-05,0.0008927004589104286,True,GO:0016705,938,10123,0.008736822510252283,0.016765875223655406,True,True
sensitivity_crc_union,GO:MF,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,"""Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site) located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by RNA polymerase II."" [GOC:txnOH-2018]",866,16307,81,14,0.1728395061728395,0.016166281755196306,8.385496446506241e-05,0.0010043961299259691,True,GO:0000977;GO:0000987,115,10123,0.009692761334570851,0.018863640117329484,True,True
sensitivity_crc_union,GO:MF,GO:0000987,cis-regulatory region sequence-specific DNA binding,"""Binding to a specific upstream regulatory DNA sequence (transcription factor recognition sequence or binding site, located in cis relative to the transcription start site (i.e., on the same strand of DNA) of a gene transcribed by some RNA polymerase. Cis-regulatory sites are often referred to as a sequence motifs, enhancers, or silencers."" [GOC:txnOH-2018]",891,16307,81,14,0.1728395061728395,0.015712682379349047,0.00011344836410124417,0.0013293188750124066,True,GO:0000976,118,10123,0.012358015152125555,0.024966038908628144,True,True
sensitivity_crc_union,GO:MF,GO:0050692,DNA binding domain binding,"""Binding to a protein's DNA binding domain (DBD)."" [PMID:9682036]",4,16307,81,2,0.024691358024691357,0.5,0.00014527640636457552,0.0016349202451752464,True,GO:0019904,7245,10123,0.014948855963906773,0.03070556148777179,True,True
sensitivity_crc_union,GO:MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP."" [EC:1.1.1.-]",101,16307,81,5,0.06172839506172839,0.04950495049504951,0.00014559586598963213,0.0016349202451752464,True,GO:0016614,2763,10123,0.014948855963906773,0.03070556148777179,True,True
sensitivity_crc_union,GO:MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","""Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced or incorporated into a donor."" [EC:1.14.-.-]",161,16307,81,6,0.07407407407407407,0.037267080745341616,0.00014863791468975592,0.0016350170615873159,True,GO:0016491,2827,10123,0.015103455703514113,0.030707379804171413,True,True
sensitivity_crc_union,GO:MF,GO:0016491,oxidoreductase activity,"""Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."" [EC:1.-.-.-]",594,16307,81,11,0.13580246913580246,0.018518518518518517,0.00016365439904891487,0.0017641944217473052,True,GO:0003824,2729,10123,0.01633387205126784,0.033133469631443306,True,True
sensitivity_crc_union,GO:MF,GO:0031406,carboxylic acid binding,"""Binding to a carboxylic acid, an organic acid containing one or more carboxyl (COOH) groups or anions (COO-)."" [GOC:mah, ISBN:0198506732]",165,16307,81,6,0.07407407407407407,0.03636363636363636,0.00016992414837580362,0.0017958650191089859,True,GO:0043168;GO:0043177,3831,10123,0.016803600566183987,0.033728277529573726,True,True
sensitivity_crc_union,GO:MF,GO:0043177,organic acid binding,"""Binding to an organic acid, any acidic compound containing carbon in covalent linkage."" [GOC:jl, ISBN:0198506732]",167,16307,81,6,0.07407407407407407,0.03592814371257485,0.0001814349761846426,0.0018806433108369647,True,GO:0036094,5161,10123,0.017653253664208543,0.03532050507532956,True,True
sensitivity_crc_union,GO:MF,GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group act as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]",110,16307,81,5,0.06172839506172839,0.045454545454545456,0.00021727564672959816,0.002209652331834976,True,GO:0016491,2761,10123,0.020489562426845846,0.04149964852535325,True,True
sensitivity_crc_union,GO:MF,GO:0047086,ketosteroid monooxygenase activity,"""Catalysis of the reaction: O2 + NADPH + progesterone = H2O + NADP+ + testosterone acetate."" [EC:1.14.13.54, MetaCyc:1.14.13.54-RXN]",5,16307,81,2,0.024691358024691357,0.4,0.00024134581213670068,0.002408988754475589,True,GO:0016709,5761,10123,0.022278597925970933,0.045243401041848534,True,True
sensitivity_crc_union,GO:MF,GO:0160215,deacylase activity,"""Catalysis of the reaction: R-CO-X + H2O = R-COOH + HX, hydrolysis of an acyl group or groups from a substrate molecule."" [PMID:2760018, PMID:29637793, PMID:38355760]",65,16307,81,4,0.04938271604938271,0.06153846153846154,0.0003038217084925641,0.0029774527432271307,True,GO:0003824,9729,10123,0.02715337469263998,0.0559197664558223,True,False
sensitivity_crc_union,GO:MF,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,"""Binding to a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II."" [GOC:txnOH]",992,16307,81,14,0.1728395061728395,0.014112903225806451,0.0003451023500202839,0.003296584524988505,True,GO:0000976,114,10123,0.030359742309166986,0.06191340472441308,True,False
sensitivity_crc_union,GO:MF,GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP, and in which one substrate is a sterol derivative."" [GOC:mah]",28,16307,81,3,0.037037037037037035,0.10714285714285714,0.00035364465273497573,0.003296584524988505,True,GO:0016229;GO:0016616,4369,10123,0.030691143511926422,0.06191340472441308,True,False
sensitivity_crc_union,GO:MF,GO:0044323,retinoic acid-responsive element binding,"""Binding to a retinoic acid-responsive element, a variable direct repeat of the sequence PuGGTCA spaced by five nucleotides (DR5) found in the promoters of retinoic acid-responsive genes, to which retinoic acid receptors bind."" [GOC:jl, GOC:vw, GOC:yaf, PMID:11327309, PMID:19917671]",6,16307,81,2,0.024691358024691357,0.3333333333333333,0.00036085062518427063,0.003296584524988505,True,GO:0000978,5404,10123,0.030691143511926422,0.06191340472441308,True,False
sensitivity_crc_union,GO:MF,GO:0047024,"5-alpha-androstane-3-beta,17-beta-diol dehydrogenase (NADP+) activity","""Catalysis of the reaction: 5-alpha-androstane-3-beta,17-beta-diol + NADP+ = 17-beta-hydroxy-5-alpha-androstan-3-one + H+ + NADPH."" [RHEA:16297]",6,16307,81,2,0.024691358024691357,0.3333333333333333,0.00036085062518427063,0.003296584524988505,True,GO:0033764,5703,10123,0.030691143511926422,0.06191340472441308,True,False
sensitivity_crc_union,GO:MF,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","""Catalysis of an oxidation-reduction (redox) reaction in which a CH-CH group acts as a hydrogen or electron donor and reduces NAD or NADP."" [EC:1.3.1.-]",30,16307,81,3,0.037037037037037035,0.1,0.0004351535661025946,0.003808803014387379,True,GO:0016627,2773,10123,0.035874169462093146,0.07153341913662961,True,False
sensitivity_crc_union,GO:MF,GO:0016922,nuclear receptor binding,"""Binding to a nuclear receptor protein. Nuclear receptor proteins are DNA-binding transcription factors which are regulated by binding to a ligand."" [PMID:7776974]",128,16307,81,5,0.06172839506172839,0.0390625,0.0004381183430278609,0.003808803014387379,True,GO:0061629,2990,10123,0.03589284525255751,0.07153341913662961,True,False
sensitivity_crc_union,GO:MF,GO:0020037,heme binding,"""Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."" [GOC:ai]",128,16307,81,5,0.06172839506172839,0.0390625,0.0004381183430278609,0.003808803014387379,True,GO:0046906,3488,10123,0.03589284525255751,0.07153341913662961,True,False
sensitivity_crc_union,GO:MF,GO:0031625,ubiquitin protein ligase binding,"""Binding to a ubiquitin protein ligase enzyme, any of the E3 proteins."" [GOC:vp]",278,16307,81,7,0.08641975308641975,0.025179856115107913,0.0004601111974041757,0.003936506911124618,True,GO:0044389,3859,10123,0.037306005622106814,0.07393183573527731,True,False
sensitivity_crc_union,GO:MF,GO:0016229,steroid dehydrogenase activity,"""Catalysis of an oxidation-reduction (redox) reaction in which one substrate is a sterol derivative."" [GOC:mah]",31,16307,81,3,0.037037037037037035,0.0967741935483871,0.0004800575759432467,0.0040429848973970355,True,GO:0016491,2661,10123,0.03868398384506606,0.07593160689489822,True,False
