background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,source_order,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_within_source,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source_significant
sensitivity_crc_union,GO:BP,GO:0070887,cellular response to chemical stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2055,16307,81,44,0.5432098765432098,0.02141119221411192,2.3594669651165695e-19,7.163341706093821e-16,True,GO:0042221;GO:0051716,15231,24546,9.278367893624397e-15,5.791547612575131e-15,True,True
sensitivity_crc_union,GO:BP,GO:0009725,response to hormone,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:jl]",861,16307,81,28,0.345679012345679,0.032520325203252036,3.4123425912108337e-16,5.179936053458018e-13,True,GO:0009719;GO:0042221,3463,24546,6.709348002838741e-12,4.187968062193056e-12,True,True
sensitivity_crc_union,GO:BP,GO:0042221,response to chemical,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",3223,16307,81,49,0.6049382716049383,0.01520322680732237,9.561285302174447e-16,9.676020725800492e-13,True,GO:0050896,9400,24546,1.2532932774090266e-11,7.823043634239133e-12,True,True
sensitivity_crc_union,GO:BP,GO:0033993,response to lipid,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",841,16307,81,27,0.3333333333333333,0.03210463733650416,1.8445292641775665e-15,1.399997711510782e-12,True,GO:0042221,7811,24546,1.8133567196129655e-11,1.1318953829625637e-11,True,True
sensitivity_crc_union,GO:BP,GO:0032870,cellular response to hormone stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:mah]",641,16307,81,24,0.2962962962962963,0.0374414976599064,3.39824884708068e-15,2.063416699947382e-12,True,GO:0009725;GO:0070887;GO:0071495,7355,24546,2.2584645410781373e-11,1.6682683240088474e-11,True,True
sensitivity_crc_union,GO:BP,GO:0006693,prostaglandin metabolic process,"""The chemical reactions and pathways involving prostaglandins, any of a group of biologically active metabolites which contain a cyclopentane ring due to the formation of a bond between two carbons of a fatty acid. They have a wide range of biological activities."" [ISBN:0198506732]",41,16307,81,10,0.12345679012345678,0.24390243902439024,5.095719518027684e-15,2.5784340761220373e-12,True,GO:0006692,2277,24546,2.5048009290865077e-11,2.0846588548251254e-11,True,True
sensitivity_crc_union,GO:BP,GO:0006692,prostanoid metabolic process,"""The chemical reactions and pathways involving prostanoids, any compound based on or derived from the prostanoate structure."" [ISBN:0198506732]",43,16307,81,10,0.12345679012345678,0.23255813953488372,8.645894418193261e-15,3.7498479219478354e-12,True,GO:0006690;GO:0033559,2276,24546,3.399911521010318e-11,3.0317446341281684e-11,True,True
sensitivity_crc_union,GO:BP,GO:0009719,response to endogenous stimulus,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]",1382,16307,81,32,0.3950617283950617,0.023154848046309694,2.1485510963236115e-14,8.153751410548036e-12,True,GO:0050896,3457,24546,7.040801942652475e-11,6.59229190129492e-11,True,True
sensitivity_crc_union,GO:BP,GO:0071396,cellular response to lipid,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:mah]",574,16307,81,22,0.2716049382716049,0.03832752613240418,3.793801429154562e-14,1.279775682101455e-11,True,GO:0033993;GO:0070887,15512,24546,1.1475957492313385e-10,1.0346961097780877e-10,True,True
sensitivity_crc_union,GO:BP,GO:0006954,inflammatory response,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",824,16307,81,25,0.30864197530864196,0.03033980582524272,9.614671032765252e-14,2.919014125547529e-11,True,GO:0006952,2454,24546,2.700623740660434e-10,2.360017151702559e-10,True,True
sensitivity_crc_union,GO:BP,GO:0046457,prostanoid biosynthetic process,"""The chemical reactions and pathways resulting in the formation of prostanoids, any compound based on or derived from the prostanoate structure."" [GOC:ai]",26,16307,81,8,0.09876543209876543,0.3076923076923077,3.7776296805172244e-13,1.0426257918227526e-10,True,GO:0006636;GO:0006692;GO:0046456,11340,24546,9.284469347291208e-10,8.429608921634163e-10,True,True
sensitivity_crc_union,GO:BP,GO:0071495,cellular response to endogenous stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1162,16307,81,28,0.345679012345679,0.024096385542168676,6.222193837125991e-13,1.5742150407928679e-10,True,GO:0009719,15590,24546,1.4393032379478968e-09,1.2727497493841215e-09,True,True
sensitivity_crc_union,GO:BP,GO:0030522,intracellular receptor signaling pathway,"""The series of molecular signals initiated by a ligand binding to a receptor located within a cell."" [GOC:bf, GOC:mah]",368,16307,81,17,0.20987654320987653,0.04619565217391304,2.4387174521199994e-12,5.344267951909641e-10,True,GO:0035556,6392,24546,5.0343272952663455e-09,4.32083007732455e-09,True,True
sensitivity_crc_union,GO:BP,GO:1901700,response to oxygen-containing compound,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1540,16307,81,31,0.38271604938271603,0.02012987012987013,2.7163202324692685e-12,5.344267951909641e-10,True,GO:0042221,20237,24546,5.0343272952663455e-09,4.32083007732455e-09,True,True
sensitivity_crc_union,GO:BP,GO:0033559,unsaturated fatty acid metabolic process,"""The chemical reactions and pathways involving an unsaturated fatty acid, any fatty acid containing one or more double bonds between carbon atoms."" [GOC:mah]",102,16307,81,11,0.13580246913580246,0.10784313725490197,2.785011090478273e-12,5.344267951909641e-10,True,GO:0006631,7731,24546,5.0343272952663455e-09,4.32083007732455e-09,True,True
