contrast_id,dataset,model,context,platform,GSH_redox,NRF2_response,ferroptosis_resistance,DNA_repair,UPR_ER_stress,OXPHOS,glycolysis,EMT,TGF_beta,ABC_transport,drug_metabolism,apoptosis,autophagy,cholesterol_homeostasis,lipid_FA_metabolism,purine_metabolism,pyrimidine_metabolism,ROS,TNF_NFkB,IL6_JAK_STAT3,FAO_mitochondrial,carnitine_entry
GSE119603|HCT116,GSE119603,HCT116,acquired_OXA_R,RNA_COUNTS,0.48439284535395755,-0.8941682803605182,-0.6096419732395905,-0.015002821888633826,-0.013692624391979644,0.1284744691617754,0.124232579120873,0.030638455345557848,-0.08572382997331478,-0.2735660278609618,-0.10727290884104215,0.0646376207639824,-0.07995246248478957,0.24016592129645004,0.14852768417871948,-0.03540107228746434,-0.06051265283358277,-0.4661867723920683,-0.4685156736067979,-0.17846124443177347,0.3158904328700351,-0.14902457279158343
GSE124808|HCT116_xenograft,GSE124808,HCT116_xenograft,acquired_OXA_R,GPL16699,0.3708354885267475,0.1125881985806415,0.25285886408511,-0.08279181165819141,-0.031767002350979914,-0.14048369773589314,-0.058463631877354295,0.20535453058664274,0.2925774415669267,-0.2729002032325527,0.04017994705523635,0.222900137276836,0.06332225668023059,0.03811616239982922,0.03235779593198805,-0.27863359907237106,0.12348291194503536,-0.189170197767851,0.318031927820416,0.5728108094290669,-0.3494431945550507,0.5885687724575328
GSE42387|HCT116,GSE42387,HCT116,acquired_OXA_R,GPL16297,-0.03225590497165809,0.27460841973826705,0.33980404299885886,-0.07426609589173064,-0.07498504403770881,0.11967993674076396,-0.04517256344985114,0.01563523373885716,-0.020456374073074393,-0.05511726096190374,0.01773318976497428,0.046286708225858675,0.1214549670793204,-0.14728009338460848,-0.06824480967777773,-0.3460027093297027,-0.14910440655621685,0.10308911848258648,0.04989765117258161,0.06556467088954417,0.012422323092876886,-0.0213444253758159
GSE42387|HT29,GSE42387,HT29,acquired_OXA_R,GPL16297,-0.1190764438094739,-0.022143064273326643,0.20512767839492943,0.13832452125415312,-0.0399505380959215,-0.08589234618874819,0.06687752918503548,0.10160134853610488,0.04636054735091538,0.06962185893849956,-0.03471470700704398,0.06616139075010981,-0.023830922286354313,0.08948613574582945,0.021615138731384723,0.026637127032305086,-0.1378341421348391,-0.005634561936588723,0.018143288314203733,-0.07568117345968292,-0.2981592842196491,-0.6538591721301827
GSE42387|LoVo,GSE42387,LoVo,acquired_OXA_R,GPL16297,0.10989939096791426,0.33250650217403277,0.3316631817271806,0.08096579265068635,-0.1463811431367426,0.3451296117976068,0.1525832785411009,-0.07244445136039451,-0.012959290296389703,0.27543438243812357,0.013754762151816334,-0.08093694518541834,0.05860208825544279,0.15216967435253004,0.16527822231178846,0.19023149149326296,-0.09721386494728416,0.3340082082546638,-0.09204842091562271,-0.09978446323466135,0.06508807029197769,-0.059981272424475596
GSE77932|DLD1,GSE77932,DLD1,acquired_OXA_R,GPL16699,0.33592336645581955,0.9806627656756056,0.17403158290092677,0.2111096281791085,0.3706582395124405,0.3150282428685175,0.15349196067366336,0.20137737174008757,0.12279763117619633,0.18574226330810156,0.15071219718189127,0.10369146735101578,0.28201280622221425,-0.1277680855940962,0.09493235290004151,0.10597962811548285,-0.11906863314950741,0.692812113545536,0.34670993295867875,0.25208558369647344,-0.234508149459223,-0.18842381202470646
GSE77932|HCT116,GSE77932,HCT116,acquired_OXA_R,GPL16699,-0.08591178457467863,0.2576333714734873,-0.18530004596036107,-0.8868014834499797,-0.8775099634455328,-1.1243420682803236,-0.13252716661487943,0.6032493923557187,0.3915376730784366,0.09155104058019875,0.08931832405054521,0.3582636985511774,-0.25526725782976867,-0.1557682029602972,-0.02346996979158525,-0.7430585419732878,-0.32088225654460345,-0.10070301167439899,0.2814843502300628,0.3970299802756315,-0.14761658168519107,1.0613948285703239
