,GSE77932|HCT116,GSE77932|DLD1,GSE42387|HCT116,GSE42387|HT29,GSE42387|LoVo,GSE119603|HCT116
TRAF4,-0.5440151360633315,0.5348834317856561,-0.1908312760725992,1.012584524579904,0.42337662698363376,-0.9537360993382638
FAM75C2,0.023509966802686633,-0.5938036898346779,0.21682116619027014,1.5175810291595664,0.19989399235226307,
HAL,1.271019602153101,0.1489214673720829,-0.9081948922793079,0.8450001564374888,-0.04123637194322871,0.0028540597025965937
FUCA1,1.278883328774386,-0.5200881636855377,-0.15264293068394608,-0.44532330630327066,0.3730239839754627,1.3807781436317634
FCER1A,0.8704725088302127,1.1801134222362453,0.43923981160517966,-0.27437793347442463,-1.646753684949593,0.0
XLOC_001975,0.455610435813122,-2.2410087399421443,,,,
SMNDC1,-2.0062243060137686,0.15200717768097982,-0.36165852559558487,0.30364031572963024,-0.35695243445346847,1.5910984114802755
LOC100507291,0.21168896053206365,0.01818456980540495,,,,-1.0111121386045925
DHX57,-1.0021473464986095,-0.2763357092900435,-0.9691003397711938,1.3404652384857787,1.2579598331171395,-1.4299265838623587
TCERG1L,1.7793460691094656,0.21186238762687362,0.9270113326039047,0.6815855488650443,-0.2627115848944775,1.013511119939949
XLOC_010597,1.7828620353686429,0.21123007413156908,,,,
PAFAH1B1,-0.8053761789752397,0.9038596153172491,-0.10047361960006435,-0.334645729823093,-0.08509903465947463,-1.3130412263067055
Q3AHP4,0.0611602304498719,1.169487095610811,,,,
MT1X,-2.1146450764324953,-0.20364209592488697,0.5483710323007739,0.25828751416556417,0.7922715514018174,-1.7950351868414576
LOC389831,0.6752912808741859,-1.8631678303596702,,,,0.0
TMEM191B,-0.34003677547090505,-0.09386935512966244,1.033738737687076,-0.3230433146163032,-0.0696255608176008,1.5330217717008643
C17ORF104,1.8015782031822716,0.21185062654458311,-0.3437967797254873,0.1616824842572423,-0.16780957173360575,
RNF13,1.368510190414889,1.9688231482524494,0.2806373938857052,-1.5980778010243584,-0.4851636622664631,-1.6912149847590932
PICALM,2.1236270837322264,0.30010967437126335,0.11346646867302812,0.08012886532230956,-0.1490141845468832,-1.7063378072100246
TRIM78P,-0.3823558885229765,1.422697658642473,,,,
SSFA2,-1.204965862191568,-0.07099708745585731,-0.5065351103244358,0.11669264591639805,0.5555240789669549,-1.8239305837932633
DNAJA4,-0.20101141562411884,-0.007973041963927674,-0.15592969169225068,-0.8998569320539226,-0.05558203684936336,0.9141367499542418
ACIN1,-2.0549144912864743,-1.745788088097882,0.7996148149245401,-0.4692929949085879,-0.25488096682315614,1.4760129760589615
PRKD1,1.868015453948387,0.24016241132972685,0.3096046153557393,-2.135840955091042,-0.5638264249943528,0.816496580927726
MAP3K9,0.8657613695990305,0.24673642778539984,0.44093786217596037,0.6703520056125277,-1.0590813768423124,1.6701003505236334
SORD,-2.244728585971249,0.4040783407859567,-1.0902435516743734,-0.31437309282815884,1.0238227285028374,1.6744791426436612
XLOC_001602,1.002157378513451,-0.6635210829508713,,,,
SCGB1D4,1.8395093450289943,0.22404048852467937,,,,0.0
LOC100287813,-0.0753543991439367,1.1348159475645918,,,,
ZNF346,0.43648594233316534,-0.2168973583081192,0.7179367978791047,1.2919966404324572,0.8926197007092115,-0.6873929443741388
XLOC_000934,1.2686649846471667,0.772676738939279,,,,
PCDH9,1.0628943645928732,0.8602716488588177,-0.6524359851444181,-1.2147456233000902,-0.8776441577623435,0.0
XLOC_014042,-0.879398532138115,1.20657469622371,,,,
FIG4,2.036290119926711,0.5841696701444661,0.12555494508614085,-0.4789792366382875,-0.20447527312865432,-0.44831498022556815
ZSCAN21,-0.08315948230247006,0.17672739093033873,0.5740335176466607,-0.3949121637345452,-0.59904535506743,-0.048799994461706575
IFNG,0.9427920245251605,1.3872046955680482,-0.5863025041809928,2.209250729723791,0.40756711542222185,0.0
CISH,-1.4067348356445484,-1.933131496220675,-0.48119068555452554,0.004768356636323107,1.2916899429661894,1.7418433810121852
SCXA,2.1493640381483012,0.9128443399256503,,,,
TUBGCP3,-0.681074635957476,-0.3013621168061572,-0.28647699080608835,-0.9274579297332868,1.0230837818151708,1.8133260062985952
FAS,-0.28103889075419636,0.4586574013543244,0.5771255586155692,0.8719155757190555,0.3251485463404423,-0.6389159164551526
XLOC_006644,-0.8147218943359519,0.8625457044957537,,,,
EFNB2,1.6101535642107538,-1.046196311770526,0.23822395120602602,-0.4145227412552203,-0.4250190033722132,-1.8156962904664362
CYP2S1,1.4931547644071774,0.2894822301043499,0.24236812084483916,-1.1242976637764115,-0.603817738537248,1.8099177665151611
HSP90AA1,-1.40007291202072,-0.17273312833652743,0.007899281213929354,0.4576345158689983,0.7628610268155159,1.814597194192531
XLOC_001128,1.8948107753360097,0.2539366985312077,,,,
APOA1,0.28576936168132955,1.3507505920501401,0.4140309677603335,0.2589917424072001,0.604220361601841,-1.2114871462171228
MPRIP,0.027718202831629735,-0.015543558905949828,-0.7329735185565699,0.10461458835848575,-1.576428228351991,1.1343161451977268
RASGRP3,0.5097670159380769,1.955907359384196,0.9048338457959765,-1.4842700654409668,-1.7494162304889413,-0.07485284520634691
PRPF40B,0.9928024452336874,-0.0442750032403114,-1.365364803658706,-0.050054927066992494,1.2854329527230954,-0.07749916233982479
TPTE2P6,0.38593149759262046,-0.002469002296755951,0.9183038136860808,-0.07534058094762985,-0.3439979403271387,0.06603563911400584
EMX2,1.9134158217121873,0.2651920527220042,-0.708475023398035,-0.3159740133377418,-1.9246309021780086,1.2909625723534996
XLOC_005512,0.9960084965669054,0.9988928609094523,,,,
OGFOD2,-1.1102378677387024,0.8481814515136261,0.20942063679874276,-0.8913374048984206,-0.4766559806443349,-1.3654934647052288
IZUMO2,1.4929240008090352,-0.6516817335175222,0.6655077045414398,0.7397541661455652,-0.334143826304263,0.0
XLOC_004428,0.9832487191683248,0.9034715569988854,,,,
HRAS,-0.8692699205927716,0.9454798307178391,0.43390303787482115,-0.2308595869700003,0.8137049464402166,0.0
XLOC_L2_008731,1.9362069173660523,0.27922937616916205,,,,
XLOC_009428,-1.53092628444409,0.25797576533596717,,,,
LOC389199,1.3657441051701218,-2.0966490845524057,-0.6919509255649967,0.08184332620551546,-0.3154602470368739,0.0
SPAG5-AS1,0.3234591446767994,0.49528651992228767,1.3818029453419636,-0.9652587473724442,-0.7676768289373472,0.2543475602389337
MSRB3,0.11135988197988855,0.0016958353127284331,0.029374376594511697,-0.007626360659603315,-0.34506728286954447,1.802681766698568
THOC2,-1.024842518412774,-0.84968121117901,-0.2751802044578028,-0.28555402175988176,0.4806223393159352,-1.0429145359905376
XLOC_008342,1.9559304648184441,0.290705482970421,,,,
XLOC_005586,0.15114495054252508,0.2953791383358051,,,,
LOC100294362,0.6921791450999302,-0.6252603005159434,-1.226941301351181,0.7220089196671672,-0.5332033458578255,-1.377217355694008
XLOC_006364,1.9620454637382303,0.29428019035123965,,,,
LOC100507013,1.9644113229465812,0.2954460505882994,,,,
FLJ30838,-1.1045662421483602,1.6309615679798553,,,,
ISY1-RAB43,1.041770955955832,0.6453237567793635,,,,1.802955010585917
TLN1,-1.2509187252660678,-0.7701378610610179,0.015854292721767527,1.0281386373342714,0.8954381315093504,-1.5535526123631118
MSH3,-0.0039330515198617855,-0.24503008247900115,0.25579922299231406,-0.11843586380765403,0.0018361982802594934,1.347037304589449
IL25,0.29032092324732783,-2.8257199186783244,1.230026797432961,-0.3274121859850699,0.5451474816160927,0.0
XLOC_002880,1.9756892586091048,0.3012439446535452,,,,
LOC221442,-1.0540047417454486,1.951426467359443,0.09290192822539617,-0.09632009167618105,-0.17838578780759895,
DPCR1,-0.8666617926143174,-0.043687481064030975,1.454802307432086,-2.0613867230873053,-0.517755791871185,1.2706852095655692
FLJ43663,-2.3675898720019357,0.18976254178374108,0.6409752683005474,-0.21648257007204819,-0.23396779204763785,
LOC100216546,-0.16223561105462314,-1.1872612203266304,,,,
FMOD,1.6364475582239653,0.3264871588229644,0.16244176980856445,-0.34620923573943047,0.7979583771790264,0.8325690098378458
GGT3P,-0.08073536769934575,0.1985584764368723,-0.7255812377997003,0.0405536181513253,-0.025720344646337878,0.0
XLOC_009383,1.2359973163289664,-0.6504762907687883,,,,
LOC401463,1.4031567971050278,0.5631453958773436,,,,0.0
LOC286114,1.9842923107439647,0.30106923555832144,,,,0.0
MPP4,0.8198003294234817,1.049400534333393,-0.18554976043783164,-0.8972098548848109,1.6627632577704672,-0.0026664962605578895
LOC645321,1.9848307617095342,0.29949824495281907,-0.9776901269591659,-0.5658206636885448,0.4530315868828094,0.0
GSTCD,-0.7857581614320275,-0.7919761528011863,-0.6067102869546235,0.2556122652585119,0.17638586354307217,1.0409643952911085
MCTS1,-0.29358832353237874,1.3467945468827764,0.5171573183424364,-0.44645570319701877,0.3930468643928431,0.0
XLOC_001398,1.881344939758813,0.6841760182288374,,,,
ERLEC1,0.8025932956524621,1.1749346024042455,-0.10243680319266577,0.060409382149243046,0.5272013435759093,1.4225417492664887
XLOC_004562,0.5783038522928978,0.17802534912451273,,,,
CENPN,-1.6723519419373294,0.8098900863773715,-0.222131114214694,0.39793801916372407,0.465311214655835,-1.736658711375276
TEX15,1.9783833373987838,0.31011760134436117,-1.5769485367626306,-1.321674705440743,-0.4136246114773001,-1.4440959588215918
XLOC_002878,0.24923120312321867,-2.7465863883096184,,,,
SIX5,-0.8857168169415206,-0.7282288179446313,-1.86752869569639,-0.446736280980088,-0.2974843227502273,-1.3437735038743885
CADM2,1.9788677118350564,0.28588674873929143,-0.12378513535932101,0.4550301173864554,0.9545010411986485,0.0
SUMO3,-0.2744579127336103,-0.3790813291483065,-0.33323995688560304,-0.0699640209894512,0.5360959570011941,1.4149880901914464
FBXO33,-0.375142410327358,0.9290481347033482,-0.0149222662515886,-0.34761805510473254,0.2786424917557883,0.960917584689306
XLOC_010200,0.0868100738361553,-2.5917429919581205,,,,
XLOC_001637,-0.0867990772040173,0.8879620022893495,,,,
USP1,-0.08716730122724126,-0.32290429399385234,0.559234365395801,-0.25011803968743657,-1.8447455277903182,-1.749401386516313
PPIA,-2.1631197553500185,0.5934821533727287,0.7428611738286603,0.5007157219390788,1.6081096113020203,1.7747543105735084
NPEPPS,0.900671540061327,-0.7762658607672888,-1.236623366836789,0.21670820486183562,0.08764554673140856,0.429355549456929
TXNDC17,0.8154017056264935,0.019239462011416797,0.9519489295859866,0.3956048342879742,1.5606421156684043,1.628124931000594
AADACL4,0.557242140062602,1.2470508053683056,,,,0.8164965809277259
C12ORF51,1.6158451228813568,-0.8304274667759368,1.2017556533580074,-1.238196819430578,-0.011103867277298063,
LFNG,0.16690745752323088,-0.22601750803117793,-0.12034442240473942,-0.7115262511152343,0.8000187728129198,1.4973157167405282
XLOC_002996,0.2767385751252197,-1.1117352386415074,,,,
XLOC_006949,1.943600354364715,0.24694490996536902,,,,
XLOC_003521,0.3379307850612805,-2.8172903754501486,,,,
ANKZF1,-2.0364566127921053,-1.050191597442747,-0.0469975224905618,-0.8552058844854347,-0.41547994661527754,0.13699788770034646
XLOC_L2_002204,1.1177920601679976,-0.7308267655900209,,,,
SYNGR1,-0.4047752691103065,0.05830167099823658,-0.08793341547405842,-0.1861523427361942,0.31409878556277077,-0.6288415848525724
XLOC_010503,1.7162017566304177,0.38487043447120706,,,,
CTNND2,1.722608878229108,0.39889116523035073,-0.6952277286142583,-0.7313886421135133,-0.6729344757624486,-1.2738284941194524
XLOC_002049,-2.3569387012397525,0.0877533786874769,,,,
GPSM1,-0.664984041658122,-0.13562687511708738,-0.3039045255322401,0.8422943867716105,0.2766543226367723,-1.667328098885543
XLOC_002968,-0.8846221430432499,-0.09735540650902008,,,,
ZFP36L2,-2.0762375343609287,-0.45098618269915236,-0.28066275735650226,-0.38900907532443785,-0.23327736563779933,-1.3780612440665276
SNORA26,-1.9342095340616798,-0.02154477575838709,,,,-1.1796289058994605
XLOC_L2_004944,1.7212101206983623,0.3220043863510289,,,,
NGRN,-1.0393971160396474,0.3439974744311548,-0.01430341048761441,0.07627525237086918,-0.594149932484654,-1.7924855509416187
RABGAP1,1.7950221992369355,-0.5528279444537789,0.020264692201238943,-0.22621946948497484,-0.4855840390521748,-0.2627794404639171
TSEN15,-0.6915877860776753,0.05422929390904585,-0.514329293257241,0.12269774573312103,-0.865115002055749,1.5994695534671068
C1ORF31,-0.6780989583544412,1.1887998714706283,1.2067965338720261,-0.14814904167343973,0.9742567071826094,
MS4A5,0.626761832710725,1.0488512279257396,0.3448054809540103,0.5474591808246296,0.3048888477519107,0.0
C6ORF89,0.4933192789603241,0.4389111914575567,0.9636695983728998,-0.9591617235973949,-0.8387842910207887,-0.816496580927726
TBCD,-0.14536051784184234,-0.12419225293951486,0.0933017472608888,0.6771677027705538,1.2063600729754864,1.788776854957917
ATP6V0D2,1.7477428748194912,-0.6834295911563543,0.1658054842900884,-0.6201418255403691,-0.01690883980269986,0.8460181113402859
KDR,1.7292200560882152,0.2678142725117436,-0.1795330115722577,-1.2922856556773925,0.05162624340495883,1.5274791805819958
POLDIP3,-1.2676828884139848,-0.7907014356277058,-0.6304260267271825,1.6399928073431869,-0.042996770935549766,-1.1329966886866965
ABCF2,-2.7226160172746146,0.9225341740220346,-1.1498554557826792,0.827969611941705,-0.2028063056538524,-1.7778391603690644
HMGCS2,0.07584307950985275,-2.83376544641168,-0.011974422650367078,-0.39672203149610524,-0.27541136153398915,0.0
XLOC_L2_013442,0.9312465757674477,-2.2497129819124924,,,,
FONG,-0.4488106746082919,0.886443798032809,0.261997649425199,0.9544827435582368,0.6781554081690463,
XLOC_004405,0.7863613219830051,-2.1441832765522655,,,,
SLC9A7,2.302354281622338,0.5583145504447964,0.49113653127606727,0.20470892118550377,0.9242483852208883,1.806432967450979
FLJ26245,0.030624945122265268,0.9499003696581161,,,,0.0
LOC100506867,0.06720798583706228,0.2409775097669145,,,,
ZNF195,-0.21188922206267635,-0.1736855359429731,-0.42751052245205856,-0.536865292049435,-1.0382586916279863,1.7330439139455187
XLOC_005991,1.746111848632792,0.23102781872658681,,,,
RNF157,0.027517382607312624,0.9722418344010687,-0.044501479706228086,-0.27280868048427276,-0.22750324878518213,1.7508758684611925
LOC100506235,-0.3777169094009034,-0.05534618806773273,,,,-0.6722270295472896
CUTA,-1.992367141443017,0.39154105585613863,-0.33592526473998174,-0.15417900769207105,1.2708930074075007,-1.6209774020116372
CRIM1,-0.221608574959256,1.4896833062103605,0.10742832888341791,1.2201112974718704,-0.4751743831851135,-0.23741290415489807
XLOC_011080,1.7578483360319557,0.21893397064527037,,,,
LOC100134285,0.5439488843303941,0.2569821035439205,,,,
XLOC_004988,0.09580122251020973,1.5680238450529198,,,,
OAZ2,0.4853466459408023,0.2708054493861435,0.48188366539572886,-0.11175573819776119,-0.44623406135337296,-1.5948028841450996
RPL23AP7,-1.4603704851628503,-0.21148433228134111,0.931660996211444,1.20817906729361,-0.6177361989992244,-1.7339326910277335
SYT8,0.5221671725661395,-0.2799793843075308,-0.27738373883872036,-0.16109500171719193,-0.3308702833445561,1.3560401554132502
MMP2,1.7738688787908932,0.21152978145580828,0.846907123780547,-0.03004636137481631,0.20428497949380425,1.1871516916530933
WIPI2,-0.9695080327920195,0.09941779635099257,-0.7047110644808492,-1.0434693030679343,-0.7242962799447906,-1.6997377955774349
XLOC_L2_009273,-0.9025154375763089,-0.5128797899306998,,,,
CHRM3,0.010587438137277028,0.8182583110025933,-0.10056794407137182,0.42957795975764346,0.5070506203938173,0.0
XLOC_014183,-0.7166394198145117,-0.35302297233521107,,,,
CPT1A,-0.2899159678429121,0.19951318796379003,0.005855981749671238,-2.770002721579879,0.3300306256986925,-1.7876133337871556
GNASAS,-1.3049664212007497,0.7043173043583287,,,,
ZNF596,-0.10838891534698147,0.24654500514790778,-0.9966816046921654,0.484738358405031,-0.9962143928414655,-0.4891045269200094
C1ORF183,-1.0630020711911068,0.5510543631475969,-0.48232224519908806,0.4976864374937572,0.5636362152059137,
OR8B4,1.0232549276866807,0.9647912988028939,,,,0.0
NUS1,-1.6091312440890435,1.6745686042558698,-1.242853747787891,0.4456810697622239,-0.04179792447440253,1.2908218865776409
ACAN,-0.11913119313890286,-0.8391629640122305,-0.4230097653623288,0.36605654199103027,0.5055559948433135,0.0
XLOC_L2_013648,1.813390870170441,0.2147550420955823,,,,
SLC19A1,-2.2900201389541244,0.031311922188046015,-0.9220846973948146,0.5801548445811137,0.6798293884162474,-1.7006957493819301
OTOG,-0.3327556628853304,1.3719116597594003,,,,1.3766065258752964
XLOC_L2_014565,-0.8700940307355339,-0.12423357825694081,,,,
TSPAN8,0.08272572300292624,-0.12509890496827547,0.07870267894830985,-0.5365724666472527,0.032866051942176844,-0.7842065900318961
XLOC_010491,0.1255127629480004,0.9660178637121938,,,,
ARHGAP24,1.3756803922569096,0.9734820234601679,0.972511908889578,3.0681842845018825,0.6450701929184917,-1.8231398158082746
XLOC_013528,0.01374909040713762,0.9070393472033433,,,,
XLOC_001281,0.4676467984781868,1.371341998487213,,,,
XLOC_011421,0.8638107073002996,-1.7635012712696339,,,,
SPATA21,-0.17074404595976655,-1.5056604894803933,,,,-0.2991637961396341
EIF4G3,0.7689972483788347,-0.5564227678117742,-0.45031494562858476,-0.3087737878310127,0.5366833802840705,-0.8889616792818757
NAV2,0.6137350430136616,-0.6255764521476106,-0.9417211742829131,1.7613417092041406,-0.12415892736427026,0.0
LSM2,-1.4395837277799803,0.39560790006347857,-0.06819054070903693,1.4137578633878451,-0.8921350599193458,-0.4858659485970196
MAFF,0.8120857295907526,1.414501680645284,0.41777208334753,0.0490408201725232,-0.9168279403399352,-1.8081120437912197
WDR43,-2.049157840944995,0.07636200349455524,-0.2976833335165284,0.5512239422720978,0.28068095356219835,-1.7431437075811398
KHSRP,-0.6455727457362597,-0.24882949883226646,-0.05606498121626191,0.282161747024421,0.3170722579823604,0.3481864402750314
UPF2,-0.022805040743983707,-0.8486591735041524,-0.5091028507377451,-0.017959467575046517,-0.15902398256511174,-0.9306993445809193
NAP1L1,-0.5574304551630662,0.057428307443083804,-0.1825117651823691,0.5518587519621976,-0.32770774989453566,1.7440779132009991
XKR6,1.8742734993111316,0.2421500557239845,-0.07540322326825188,-0.1870694769596999,-0.0439634612464741,0.0
XLOC_007543,0.8818158015140479,-0.17426873934290948,,,,
XLOC_009365,1.8875083584367967,0.5103299432568468,,,,
XLOC_012139,0.21959128019749524,1.069867358799243,,,,
XLOC_014105,1.4415806504018722,-0.861162400269159,,,,
SPAG17,1.8900900758717643,0.25099403074362786,-0.328795834260518,0.13758768193411297,-0.46341003607967696,0.0
MEAF6,-0.10352036001097009,-0.13625508199353664,-0.5111947271701226,-0.47402136840114106,0.0917183218669606,-0.5103647718484634
XLOC_L2_005871,-1.0184693192816134,-0.05796590768701937,,,,
XLOC_012116,0.3077171182883305,1.6824533023744683,,,,
XLOC_L2_009172,0.6602900930202416,1.0937454459404803,,,,
LOC145837,-0.07279043967070675,-0.7340908821673585,0.905240369431466,-1.7381785571140906,-1.1606550332899812,
PREP,1.0788493655051852,-0.10518092306758772,-0.021943981637962018,0.267053972094244,0.6575905500325249,1.8204689372408833
PLCG2,0.43331987535073135,0.09048077443084479,-0.06528345075502884,-0.4119410251064928,0.1103320352349145,-1.6962737879223446
LOC100287765,2.1934080373723575,-0.4162652440608878,,,,
IL1A,0.685852180301149,-0.9368855124328175,-1.378617457765928,1.6325993802276682,0.035091129097474916,-1.6730439008785563
GOLGA6L9,1.537962078400398,-1.898762914869635,0.062214843786219554,0.15711105528805946,-0.5127037345113823,1.7133195226781148
HRH2,-0.0612491165858835,1.5539125971362457,-0.8495813021954173,1.5150772117543063,1.2161483451630284,0.0
MYB,0.047118940531597486,-0.6301868123661512,0.33206937415119486,-0.6722679625204006,0.2105672625799817,1.6893526801691219
H2BFXP,0.7512280094175193,0.06407856632994735,-1.179093600395792,0.916852161528693,0.2055392511940693,0.816496580927726
XLOC_L2_010936,1.9402061798717998,0.2815607509692053,,,,
PCDHA4,0.6952694164712012,-1.3787002228551515,,,,-0.4151403267726245
XXYLT1,0.18459497825284787,0.5509745497771371,-0.27513544464242123,0.13821756960608547,-0.44797234673721087,-1.758521504561185
SEC24A,-0.0663213161541123,0.24303247812103618,-0.00785738198837449,0.11657474399585721,0.4894203662728983,-1.7141788919800276
LOC100505478,0.3969933095321193,-1.0113751143344203,0.999608735447899,1.085406470897923,0.3194391337149386,0.0
BRP44L,-1.1635697051618896,0.6465720884559301,0.7789626552707731,-1.2438385430607322,0.035137931133951916,
FSTL5,0.9970270130135642,0.020442976713947403,1.5408267185478774,0.02284033365369398,0.547460408023807,-1.7430191489223894
POLR3F,-0.712179618142256,0.36695845610822997,-0.11453606726060206,0.35851156168818915,-0.26481573329510566,-1.687669154920627
UNC80,0.10199903156122142,0.9505118092936498,-0.6453916465786447,0.8805125971000721,-0.8404540734705154,0.0
KATNA1,0.07962012850976119,0.1165735435290669,0.647543979661873,-0.06640944671142468,0.10741722601014203,-0.6572128684723945
LOC729032,-0.4484207011850559,1.0313269501712374,,,,
ZCCHC6,0.12113477087223368,-0.06192662316018771,0.5196181511043411,-0.06474775991910997,1.2479933255096736,-1.6903445054119237
CAST,1.4458773520474164,-0.45884823070474684,0.7451192165971264,-0.6231662696199969,-0.3771332824361593,-1.3448304089806826
KIAA0196,-0.3843084885177579,0.4452821417676024,0.11083085760142408,-0.7202824501672644,0.14611920166711784,1.7738971718250085
LRRIQ3,0.9481012365142676,-0.013272563403889603,1.0198754163797514,1.5090568779833429,0.2532594061695454,-1.495773065746048
NANS,-0.252056079508969,-0.3205694234768389,0.17289443236428026,-0.7811365321824142,0.08192860077550801,-1.8005398083737012
C4ORF40,1.9745294169301615,0.30068838057565983,,,,
ZNF117,0.9443407121252424,0.39127568262550505,-0.05307621080700112,0.05616665488918959,-0.7308324131441325,-0.6030244292565922
PPP2R2C,0.6182833979968863,-0.011460029747232814,,,,0.20534150804641288
C1ORF213,-0.4253152349659616,-0.2627356448094569,-0.020049385110705642,-0.8827584267072788,0.749768705744984,
THADA,-1.633307485459784,-0.7044608205425497,-0.7476519333008508,1.3292206568373226,0.07068679883426132,0.4893505057041827
NEDD4L,1.783519329908762,-0.08374774384680195,0.8239698872047184,-0.018816419400496276,-1.160839738037668,1.7055734225136576
XLOC_003840,0.30468256300797203,-1.339957802388345,,,,
B4GALNT1,0.5253629779870135,0.004064254535423251,0.11952833527377427,-0.037071734806801704,0.7376600749770659,-1.7071979212553425
HLA-DPB1,-0.2040305475687803,0.9557417312737257,0.9338176343910887,-0.5027250459131076,0.3807232222696714,0.816496580927726
DST,0.5968189005548461,0.1347222746394221,-0.4451653934230853,-0.1296981261941562,-0.08807677853344309,1.7008513313134297
ZBTB11,-1.8638101353368408,0.6122131143673791,0.74441251586629,-1.374623933602439,0.6384518156978816,-1.691647562852712
XLOC_L2_009886,-0.6496408977217163,0.6856647604451244,,,,
FAM65C,0.636358978375192,1.4613603165515525,0.009539389983920066,0.17222301449790528,-0.049554124459379456,-0.838196899570834
MESDC1,0.28963018144790953,1.1700346178579413,-0.4304535949610377,0.10889740054451057,1.8749719179563573,1.7507402521623543
XLOC_010399,1.9844694040360857,0.2987887882089266,,,,
CHST5,0.1314248903081976,1.0071192775015052,0.20918093478264954,-0.8634564724485585,0.7284484044528456,-0.6743515998495853
CCDC99,0.20375201905291607,0.17829057372083734,0.13847835373491207,-0.03157791343920313,-0.04004006882020361,
SEPW1,0.3878433740548284,-0.06960894502459491,-0.4936609106515152,1.0144277003805586,0.32768425364155307,-1.6087023436662862
VTI1A,-2.6481664931796676,-0.26765496505232755,0.08589661967895457,0.03037836792447529,-0.41241017492712906,-1.535336766021432
NPC1,-1.1267079049066502,-1.3524388888433951,-0.43612960843649,0.6724450197395686,-0.1504585861825385,-1.7608036538010408
FCER1G,0.46682319711351317,0.9554772910283127,0.11491770212698424,-0.5297363037414,0.5913231812165418,0.46791299330165426
HSP90AB1,-2.1849607390673014,0.4323933828801932,0.6228335654890311,-0.19113774341095868,-0.47022880494871067,1.8124888040771603
MCHR2,0.15947249858415896,-2.834669376553706,-1.26176858962394,-0.7846880810424662,-1.193021269746457,0.44676513200157786
XLOC_004674,-1.7594736158848026,0.7871444860147195,,,,
