time_ns,protein_rg_A,ligand_rg_A,protein_sasa_complex_A2,protein_sasa_isolated_A2,protein_buried_by_ligand_A2,ligand_sasa_complex_A2,complex_sasa_A2,ligand_sasa_isolated_A2,ligand_buried_A2,initial_pocket_sasa_complex_A2
0.010000000029814058,19.251301724022024,4.4491845688976035,13198.282584538452,13547.705089769952,349.4225052314996,60.082172753603025,13258.364757292056,539.5887772616359,479.50660450803286,5.063792003257177
0.11000000032795462,19.372241607257845,4.539729798844322,13816.796459599838,14146.969039363481,330.1725797636427,48.11189094459068,13864.908350544429,537.6586796457102,489.5467887011195,10.356672226517786
0.2100000006260952,19.442745923584873,4.400315809665422,13751.629202753653,14088.820814325703,337.19161157205053,54.72247498476385,13806.351677738417,542.6242780639496,487.9018030791858,7.9823028107521665
0.3100000009242358,19.33975205390744,4.4030069142680235,13506.884381739215,13860.512209650922,353.62782791170685,36.55324019761003,13543.437621936826,539.150171163635,502.596930966025,16.69464432566969
0.41000000122237634,19.33128190808283,4.379797780019148,13287.798369530596,13606.375967919801,318.5775983892054,26.269413642724608,13314.067783173321,541.5215432359713,515.2521295932467,13.94198747803104
0.5100000015205169,19.325279704785224,4.167051320185073,13330.993458008968,13681.68935413692,350.69589612795244,33.38451431480186,13364.37797232377,540.6848053281428,507.30029101334094,21.106922120131554
0.6100000018186574,19.493228658664314,3.9575199354485826,13747.107378692097,14078.00275713542,330.89537844332335,48.89664041110056,13796.004019103199,528.7837257867254,479.88708537562485,19.252729646490504
0.7100000021167981,19.48523070689314,3.8837850775980858,13636.947443212857,13993.771978550027,356.82453533716944,44.079421099416365,13681.026864312273,532.1441594658604,488.06473836644403,23.18475811362487
0.8100000024149386,19.423726662792657,4.146759012605239,13539.988184872076,13878.18117682156,338.19299194948326,45.395235308236515,13585.383420180315,535.4293773501673,490.0341420419308,17.325917697447572
0.9100000027130792,19.3988057550232,3.9671566936395486,13616.845647238126,13950.554902485092,333.70925524696577,41.95529959394331,13658.800946832069,529.815592266952,487.86029267300864,15.40732686194496
1.0100000030112197,19.333689085703163,3.5314690698942663,13650.776156782282,13988.21502531696,337.4388685346785,53.71882424060793,13704.49498102289,503.18262362821,449.4637993876021,22.834622467852554
1.1100000033093604,19.334774017441703,4.0998739681424885,13317.261068708161,13670.40012671003,353.13905800186876,51.37779714100684,13368.63886584917,537.878198977915,486.5004018369081,24.38151165722826
1.210000003607501,19.401356745727753,3.985475473558637,13158.126658005358,13484.573956999342,326.4472989939841,22.351589089174862,13180.478247094532,536.909048606709,514.5574595175342,53.70260518072714
1.3100000039056414,19.217851063829666,3.987011405204776,13451.145576754285,13786.121904992238,334.97632823795357,27.156296199948386,13478.301872954235,534.0233822733869,506.86708607343854,42.098233791386896
1.4100000042037821,19.311108645593745,3.923050191427416,13598.36025239457,13953.432519526712,355.07226713214186,50.45441972910157,13648.814672123672,535.5371158515686,485.08269612246704,41.483428039006085
1.5100000045019226,19.315518766531124,3.5948534828715757,13364.09816096575,13698.15260122238,334.0544402566302,42.07566859834934,13406.173829564099,507.99018171510556,465.9145131167562,61.30250654174146
1.6100000048000631,19.38129291428212,3.875343848795021,13388.024573003922,13711.497718139175,323.4731451352527,29.64103099091772,13417.66560399484,528.6410189741387,498.99998798322093,48.252129724033345
1.7100000050982036,19.402545981195708,3.7589616204430683,13855.310169740587,14198.252760658279,342.94259091769163,29.50784609096487,13884.818015831552,517.5259681715121,488.01812208054724,39.73328321632506
1.8100000053963443,19.367254981130568,3.519131789960536,13716.931111962684,14036.804177740054,319.87306577737036,15.109532618444389,13732.040644581128,491.9057725758467,476.7962399574023,43.74048856960507
1.9100000056944848,19.400781599687473,3.770913670566257,13565.188529367144,13927.161499702015,361.9729703348712,24.318147581993298,13589.506676949139,524.0774524166072,499.75930483461394,63.30248445882896
2.0100000059926253,19.346160006696497,3.6345738386873476,13594.81013777653,13943.322501809755,348.512364033224,28.92828384484694,13623.73842162138,506.9491423477706,478.02085850292366,56.07379377702603
2.110000006290766,19.48100255771052,3.5543394380850795,13848.67006219751,14170.209873448828,321.5398112513176,20.72500865122815,13869.39507084874,496.9939189005799,476.26891024935173,72.47930054299135
2.2100000065889067,19.395555780029312,3.5963906284975415,13693.287824473133,14009.509487703523,316.2216632303898,22.791742403953652,13716.079566877086,508.119782056616,485.3280396526623,63.55053608147061
2.3100000068870474,19.37354425047361,4.118180411027142,13723.255927240632,14043.261502357462,320.0055751168293,28.12704482171172,13751.382972062347,541.1351002012432,513.0080553795315,67.14667726309753
2.4100000071851877,19.34209956861935,4.024122539889237,13629.892400608376,13941.141636091357,311.249235482981,21.55902242746104,13651.451423035836,536.2911729120842,514.7321504846232,76.699979150682
2.5100000074833284,19.42345478213987,4.118867804316933,13848.971548572381,14171.391001123167,322.41945255078645,41.739380865197845,13890.710929437577,533.8925786520053,492.1531977868075,75.66769186515445
2.6100000077814687,19.45201561960359,4.065034973256872,13982.328861563681,14304.655343624578,322.3264820608965,27.64482573791272,14009.973687301594,537.5123211563211,509.86749541840845,85.26953780650676
2.7100000080796094,19.472851005108293,3.9595864043625695,14110.28473071861,14483.128644686662,372.8439139680522,41.66712425332262,14151.951854971932,530.6067452886014,488.9396210352787,79.34474761543959
2.81000000837775,19.474092750139835,3.9563739501492123,14196.41781684093,14520.777642557481,324.3598257165504,26.56901181325889,14222.98682865419,530.1381396279892,503.5691278147303,69.78180447605855
2.9100000086758904,19.34572198350275,3.898554740585825,13876.073687591454,14212.100102822506,336.02641523105194,22.85495257278436,13898.928640164238,523.8087161035955,500.95376353081116,57.70452249001952
3.010000008974031,19.38085352988364,3.932778467646784,13605.410826888721,13941.75544478609,336.34461789736815,26.35886967985463,13631.769696568575,528.0168044577397,501.65793477788503,75.43126872607532
3.110000009272172,19.448809179009505,3.9904944968088896,14017.328946847523,14332.654264886598,315.3253180390748,33.70369562722869,14051.032642474753,525.0536190447204,491.34992341749177,62.88464819819253
3.210000009570312,19.432756906557085,4.085798059549462,13712.332396743597,14021.374963778562,309.04256703496503,17.473185917786346,13729.805582661382,530.6076375986463,513.1344516808599,53.65077830548273
3.3100000098684528,19.35722083005631,3.947021407540797,13555.616389036342,13876.609172490414,320.9927834540722,18.80938583191667,13574.42577486826,530.3093722691565,511.49998643723984,47.221515423590844
3.410000010166593,19.242344495627602,4.014534764523015,13394.027929927714,13705.519890919568,311.4919609918543,21.00675718699744,13415.034687114709,534.3356820117492,513.3289248247518,48.27115190827126
3.5100000104647338,19.32624950035794,4.061582366512354,13671.097849962207,13959.580932724046,288.4830827618389,28.36440842188049,13699.462258384088,532.7706848149513,504.4062763930708,52.46312634330397
3.6100000107628745,19.340066844967932,4.000005404298424,13535.058011235598,13856.232046704776,321.1740354691774,15.307128631130922,13550.365139866728,529.9650515823533,514.6579229512224,44.592133051353365
3.710000011061015,19.287455599666284,3.921475629191845,13634.897264695264,13956.507535405743,321.6102707104783,15.463098436900847,13650.360363132166,526.7941769277053,511.33107849080443,56.67060885670392
3.810000011359156,19.33696783502495,3.9504229391320265,13434.055514295793,13734.472103778407,300.41658948261465,14.399626176272344,13448.455140472066,525.5889661740861,511.1893399978137,62.65886766666573
3.9100000116572966,19.30696265101851,4.009874483008412,13555.143484901331,13852.940304320575,297.79681941924355,16.959136782255396,13572.102621683589,535.6427085506776,518.6835717684222,61.01587650489598
