time_ns,protein_backbone_rmsd_A,whole_ligand_rmsd_A,core_rmsd_A,branch_A_rmsd_A,branch_B_rmsd_A,whole_com_displacement_A,core_com_displacement_A,core_internal_rmsd_A,pocket_min_distance_A,initial_contact_retention,pocket_ca_rmsd_A
0.010000000029814058,1.6726821463823829,4.062574668696728,5.754675850260434,2.6665695345627705,4.852829363453329,2.9360836887142865,5.530838862277741,0.032896104802045974,4.220093464355876,0.16666666666666666,0.9238913655281067
0.020000000059628115,1.6852747041243759,4.362411031045672,6.1711429407373455,2.9218409917808663,5.18659198517605,3.1795965927549026,5.923659525452453,0.04596011695675344,4.158108012521339,0.0,1.0851095914840698
0.03000000008944217,1.786723763644435,4.607405828539119,6.632348115007972,2.742506266155692,5.613227623709109,3.5401271341814056,6.399387120325607,0.07478899799588293,3.8120088126887115,0.08333333333333333,0.8870664834976196
0.04000000011925623,1.8457537588779742,4.108633201145945,5.706813937404613,2.7871827276580023,4.869828148888987,3.101624686583206,5.465231571564916,0.05033167297655556,4.125735452171355,0.08333333333333333,0.9401307106018066
0.05000000014907029,1.9252786128431865,4.483813139695678,6.528187143679935,2.572679583859301,5.497181577370667,3.5172958607132765,6.3236585976580475,0.03843477000952962,4.6436536391009975,0.08333333333333333,0.761281430721283
0.06000000017888434,1.7715376344400393,3.8521327247582087,5.46060534508179,2.363025338876093,4.666926704148038,2.7243150180035625,5.262740887014937,0.04209496299945547,3.394152654584532,0.25,0.7481936812400818
0.0700000002086984,1.816223835925138,3.6983942426123275,5.265404928583608,2.326554128780188,4.458370707839458,2.4779263152954036,5.026012727117615,0.06657155525660159,3.85754736597126,0.3333333333333333,0.6972438097000122
0.08000000023851246,1.8856895332787345,4.530073718028324,6.391516870233673,2.820260322865697,5.472416522186638,3.441683773042184,6.159081505916807,0.06059583378155213,3.725990305130961,0.16666666666666666,0.7822627425193787
0.09000000026832651,1.823283817664581,4.411662966491256,6.374466894861505,2.609592617285375,5.380740423603474,3.263840543645436,6.1457710844945,0.07268761251161597,3.9823729974214896,0.16666666666666666,0.6925830245018005
0.10000000029814057,1.9816412689738006,3.892934119325521,5.942268858727786,2.0141103272673404,4.845478076790941,2.7276393835360833,5.686060367492496,0.030042430888479292,4.335480943802334,0.25,0.7616305947303772
0.11000000032795462,1.8352281427834929,3.97031046740835,5.931953031890779,2.1576238530948335,4.9086030186539515,2.7122989911070277,5.679019708690243,0.038002333969540225,4.068282598956355,0.08333333333333333,0.8266925811767578
0.12000000035776869,1.8479780189868795,3.7569050258737033,5.836337118507322,1.8740496596669671,4.697450405096152,2.433591087938958,5.5242527258754714,0.03915551622185863,4.334011281587204,0.25,0.7486099600791931
0.13000000038758272,1.8790756980896723,3.5467564696914833,5.400640835416731,1.9162689917398459,4.388624774373454,2.199421796109569,5.077264704913739,0.06050624490877631,4.167409194263692,0.16666666666666666,0.8580984473228455
