time_ns,protein_backbone_rmsd_A,whole_ligand_rmsd_A,core_rmsd_A,branch_A_rmsd_A,branch_B_rmsd_A,whole_com_displacement_A,core_com_displacement_A,core_internal_rmsd_A,pocket_min_distance_A,initial_contact_retention,pocket_ca_rmsd_A
0.010000000029814058,1.7270053285115934,3.6461196197356704,4.672370939000269,2.742315457842225,4.198167331079971,2.7137978408760164,4.489194783993095,0.04860128024339033,3.4544548604689935,0.5,0.9036399126052856
0.020000000059628115,1.7503360598821733,3.8807839542256906,5.035616923648386,3.0689134190236778,4.392285850648791,2.7785389955675153,4.834059169018361,0.054377946424026324,3.6542071007934687,0.3333333333333333,0.7425234317779541
0.03000000008944217,1.7368455219187595,4.286029217232113,5.832015705929905,3.089322620621533,4.99896445261215,3.18408542009969,5.614704473845768,0.03337352967569769,3.995125468222038,0.16666666666666666,0.8603188395500183
0.04000000011925623,1.7253468324545866,3.831922105968047,5.012582634843954,2.874971541646203,4.415569190025774,2.742034645555758,4.8108134453188525,0.060604357664482564,3.6558781009722194,0.3333333333333333,0.6518481373786926
0.05000000014907029,1.6237729657615545,4.461404221854157,5.931348061072535,3.381892671909347,5.123897424873575,3.5822742710335027,5.753791749349698,0.062401585739911294,4.100194490529558,0.0,0.8111688494682312
0.06000000017888434,1.6657938852556797,4.642428864415088,6.149244586608801,3.4460719472140844,5.367466458487489,3.8331476978577226,5.983115148787066,0.05670933847427444,3.993203140689951,0.0,0.816902756690979
0.0700000002086984,1.6424392694439436,4.109768069577968,5.101644472492087,3.3406807914148735,4.60301288966459,3.316962409808207,4.952966815786845,0.06971436263109122,3.7068311058404353,0.25,0.7178871631622314
0.08000000023851246,1.6350566869703262,4.671054239597051,6.234592220751617,3.431725185246631,5.417587579440573,3.650490573044699,6.026969691042405,0.05835420024269008,3.860582331444209,0.0,0.6217382550239563
0.09000000026832651,1.7929283737403046,3.947946577878392,5.220030152325894,2.9914870141542975,4.534782012536837,3.0289138319029822,5.052518210564626,0.06367118025588393,3.6275656909792855,0.25,0.7335237264633179
0.10000000029814057,1.7657141636418825,4.403323266973834,5.491903816033639,3.650022250051741,4.892770260207745,3.6562926334457213,5.316521975200126,0.0629583741046451,3.624303404108103,0.25,0.6893503665924072
0.11000000032795462,1.7717176907805736,3.844146745498768,5.120066461562727,2.8623185880415933,4.440260305099131,2.9229712735235798,4.952624026436805,0.060062546236186835,3.6152665267112556,0.25,0.672702968120575
0.12000000035776869,1.7962031667064067,3.9702829017162666,5.489626343095959,2.846551286215667,4.63771122328826,2.968843996167633,5.337346121212939,0.04538485686953991,3.6803335230053835,0.25,0.6612754464149475
0.13000000038758272,1.7644895930143876,3.800711986277577,4.610666613956354,3.1572659251753215,4.219386710519041,3.0365166516672026,4.4590433899711455,0.07454670383082723,3.317824079301817,0.3333333333333333,0.7460803389549255
0.1400000004173968,1.7044117087432453,3.888812528213738,5.114262915660717,2.9203578843557834,4.479803836078872,2.9491782694389466,4.930317882343899,0.0743704088537708,3.8645622310076884,0.16666666666666666,0.6695853471755981
0.15000000044721085,1.6667559564349632,3.2025425900984494,4.759492310435864,1.9044483622618313,3.9023448910942027,2.202351193894307,4.500041122656451,0.05760216227585418,3.659570267389335,0.3333333333333333,0.420524924993515
0.16000000047702492,1.7265978645771023,2.8119721832233315,4.051551731310176,1.783453871884096,3.3840873871376824,2.048750032136876,3.8649510447286195,0.06061137283270472,3.829673646235904,0.4166666666666667,0.6886329650878906
0.17000000050683897,1.7114755613112138,1.408555374280305,1.675299482981703,1.3937563162466153,1.4195534235865785,0.90473214766321,1.6006274710457282,0.046263329958163714,2.9991154710195467,0.5,0.639149010181427
0.18000000053665302,1.7398840330753043,2.8723339741725673,4.015362629266395,2.1020880322177438,3.335258420599617,1.9737610189789356,3.8322139030679403,0.05598690057395356,3.5948062782407457,0.5,0.49546295404434204
