time_ns,protein_backbone_rmsd_A,whole_ligand_rmsd_A,core_rmsd_A,branch_A_rmsd_A,branch_B_rmsd_A,whole_com_displacement_A,core_com_displacement_A,core_internal_rmsd_A,pocket_min_distance_A,initial_contact_retention
0.010000000029814058,1.7270053285115934,3.6461196197356704,4.672370939000269,2.742315457842225,4.198167331079971,2.7137978408760164,4.489194783993095,0.04860128024339033,3.4544548604689935,0.5
0.020000000059628115,1.7503360598821733,3.8807839542256906,5.035616923648386,3.0689134190236778,4.392285850648791,2.7785389955675153,4.834059169018361,0.054377946424026324,3.6542071007934687,0.3333333333333333
0.03000000008944217,1.7368455219187595,4.286029217232113,5.832015705929905,3.089322620621533,4.99896445261215,3.18408542009969,5.614704473845768,0.03337352967569769,3.995125468222038,0.16666666666666666
0.04000000011925623,1.7253468324545866,3.831922105968047,5.012582634843954,2.874971541646203,4.415569190025774,2.742034645555758,4.8108134453188525,0.060604357664482564,3.6558781009722194,0.3333333333333333
0.05000000014907029,1.6237729657615545,4.461404221854157,5.931348061072535,3.381892671909347,5.123897424873575,3.5822742710335027,5.753791749349698,0.062401585739911294,4.100194490529558,0.0
0.06000000017888434,1.6657938852556797,4.642428864415088,6.149244586608801,3.4460719472140844,5.367466458487489,3.8331476978577226,5.983115148787066,0.05670933847427444,3.993203140689951,0.0
0.0700000002086984,1.6424392694439436,4.109768069577968,5.101644472492087,3.3406807914148735,4.60301288966459,3.316962409808207,4.952966815786845,0.06971436263109122,3.7068311058404353,0.25
0.08000000023851246,1.6350566869703262,4.671054239597051,6.234592220751617,3.431725185246631,5.417587579440573,3.650490573044699,6.026969691042405,0.05835420024269008,3.860582331444209,0.0
0.09000000026832651,1.7929283737403046,3.947946577878392,5.220030152325894,2.9914870141542975,4.534782012536837,3.0289138319029822,5.052518210564626,0.06367118025588393,3.6275656909792855,0.25
0.10000000029814057,1.7657141636418825,4.403323266973834,5.491903816033639,3.650022250051741,4.892770260207745,3.6562926334457213,5.316521975200126,0.0629583741046451,3.624303404108103,0.25
0.11000000032795462,1.7717176907805736,3.844146745498768,5.120066461562727,2.8623185880415933,4.440260305099131,2.9229712735235798,4.952624026436805,0.060062546236186835,3.6152665267112556,0.25
0.12000000035776869,1.7962031667064067,3.9702829017162666,5.489626343095959,2.846551286215667,4.63771122328826,2.968843996167633,5.337346121212939,0.04538485686953991,3.6803335230053835,0.25
0.13000000038758272,1.7644895930143876,3.800711986277577,4.610666613956354,3.1572659251753215,4.219386710519041,3.0365166516672026,4.4590433899711455,0.07454670383082723,3.317824079301817,0.3333333333333333
0.1400000004173968,1.7044117087432453,3.888812528213738,5.114262915660717,2.9203578843557834,4.479803836078872,2.9491782694389466,4.930317882343899,0.0743704088537708,3.8645622310076884,0.16666666666666666
0.15000000044721085,1.6667559564349632,3.2025425900984494,4.759492310435864,1.9044483622618313,3.9023448910942027,2.202351193894307,4.500041122656451,0.05760216227585418,3.659570267389335,0.3333333333333333
0.16000000047702492,1.7265978645771023,2.8119721832233315,4.051551731310176,1.783453871884096,3.3840873871376824,2.048750032136876,3.8649510447286195,0.06061137283270472,3.829673646235904,0.4166666666666667
0.17000000050683897,1.7114755613112138,1.408555374280305,1.675299482981703,1.3937563162466153,1.4195534235865785,0.90473214766321,1.6006274710457282,0.046263329958163714,2.9991154710195467,0.5
0.18000000053665302,1.7398840330753043,2.8723339741725673,4.015362629266395,2.1020880322177438,3.335258420599617,1.9737610189789356,3.8322139030679403,0.05598690057395356,3.5948062782407457,0.5
0.1900000005664671,1.7050985357200334,2.8085553926546596,3.885605699265252,2.015981413261457,3.2796089926780905,2.1250178018702517,3.7238569929037637,0.04262944833597436,3.4034937533750216,0.5
0.20000000059628115,1.7448656052512854,3.788563308127948,4.992324931552001,2.945502425593569,4.314062179672451,3.002073661740609,4.840243370496707,0.031224624836619683,3.3190006804836747,0.3333333333333333
0.2100000006260952,1.9054757672316198,3.1922452762794635,3.8168639445557124,2.768078343831155,3.476572887727897,2.5805814515829835,3.711310588158158,0.03776796836946403,2.59774596785504,0.6666666666666666
0.22000000065590924,1.9930747138396427,3.3256923173338326,4.561442638824803,2.5173012875154264,3.8213606349909086,2.6321754660061862,4.402962493954787,0.06187504577102811,3.361605098220113,0.4166666666666667
0.2300000006857233,1.8483202832404027,2.93983329916248,4.014155417255486,2.118425080061634,3.4291093715624417,2.16141509015788,3.8740892881430047,0.04239095255934046,3.5428959224941696,0.4166666666666667
0.24000000071553737,1.8679169192681637,3.0944483535424405,4.240618188961538,2.2870549758038083,3.5825065562446556,2.378799732103672,4.100662664312861,0.06108429399465686,3.193281478013712,0.5
0.25000000074535145,1.7596608792218924,3.123205173520656,4.325149864434763,2.326399129571138,3.6070928446997073,2.290483436032288,4.109891838262449,0.04205983656824486,3.7548431092306975,0.3333333333333333
0.26000000077516544,1.8043656713008402,3.118968264563498,4.26334950212985,2.159577106111177,3.6777853871508426,2.5204145605967634,4.141952643084793,0.04899791878175124,3.225709782216083,0.5
0.27000000080497955,1.7920824656117431,3.013006138693289,4.242236319011548,2.156487135457808,3.5212260523303196,2.1525378340260106,4.020870955926842,0.05883425358721321,3.4627556017486816,0.5
0.2800000008347936,1.7904094805461621,3.0181388609670963,4.179693804456212,2.246115253094144,3.486726046666551,2.2446948286108377,3.988873384238948,0.05278504094483695,3.596530812665046,0.4166666666666667
0.29000000086460764,1.7880478387720316,2.662783888944873,3.458586766786399,2.110804042173738,3.0110814154220273,2.00500895271639,3.275253190662075,0.027242620831269153,3.3930343752680145,0.4166666666666667
0.3000000008944217,1.7023474137722279,3.019678473577897,4.000238231445133,2.453388748462046,3.3827450958240877,2.3239747269474735,3.851872065723217,0.05519975476199582,3.1324636123977223,0.5
