cohort,modality,gene,n_right,n_left,right_mean,left_mean,right_minus_left,hedges_g,se_g,welch_p,welch_fdr,direction
GSE41258,bulk,MIR4640,105,132,461.5390476190476,477.97840909090905,-16.439361471861446,-0.10703531582664162,0.1308584837015199,0.4059224630082128,0.7323487488510657,left_high
GSE41258,bulk,RFC2,105,132,51.50952380952381,47.36174242424242,4.147781385281391,0.22102959793595936,0.1311621590145659,0.09292172985526799,0.4188832281844496,right_high
GSE41258,bulk,HSPA6,105,132,105.13333333333334,95.56780303030304,9.5655303030303,0.08552203990831007,0.13082480209341055,0.5411139250691659,0.8122412683525453,right_high
GSE41258,bulk,PAX8,105,132,25.733333333333334,24.571212121212117,1.1621212121212174,0.2607105897288221,0.13131711291951872,0.04287897249469217,0.3103161579492339,right_high
GSE41258,bulk,GUCA1A,105,132,24.545333333333332,24.513181818181817,0.03215151515151504,0.00855913731739874,0.13076590904903926,0.9468055555836606,0.9825539160623403,right_high
GSE41258,bulk,MIR5193,105,132,130.0304761904762,123.30113636363635,6.729339826839862,0.22341354092076832,0.13117075234345282,0.0955038659076423,0.42331667097459796,right_high
GSE41258,bulk,THRA,105,132,49.67671428571429,50.861325757575756,-1.1846114718614658,-0.09825392974890389,0.13084382741811135,0.4433480499404083,0.7573733461978566,left_high
GSE41258,bulk,PTPN21,105,132,22.94714285714286,22.535227272727273,0.4119155844155884,0.09756801871918289,0.1308427353496289,0.4636897220482476,0.7697842629719381,right_high
GSE41258,bulk,CCL5,105,132,78.3750857142857,64.44043560606062,13.934650108225085,0.19320260736892483,0.13106863383390616,0.13026340386480464,0.473750858031355,right_high
GSE41258,bulk,CYP2E1,105,132,48.364285714285714,80.36249999999998,-31.99821428571427,-0.13848515106976544,0.13092124215159956,0.2611171201478294,0.6186708661387998,left_high
GSE41258,bulk,EPHB3,105,132,124.55666666666669,125.78863636363636,-1.2319696969696707,-0.013540090460622342,0.13076680454921744,0.9189385023136404,0.9711661850120064,left_high
GSE41258,bulk,ESRRA,105,132,181.03,189.05757575757573,-8.027575757575732,-0.1730865039030381,0.13100881466714054,0.18466901878771397,0.5392697606150363,left_high
GSE41258,bulk,CYP2A6,105,132,81.65571428571427,92.03257575757577,-10.376861471861503,-0.10098531203381418,0.13084825196633273,0.4032449306528612,0.7307384965489668,left_high
GSE41258,bulk,GAS6,105,132,269.2347619047619,259.2364772727273,9.998284632034597,0.09232922602353753,0.13083464651730348,0.470115917763584,0.7735974486512679,right_high
GSE41258,bulk,MMP14,105,132,142.02142857142857,138.17007575757575,3.8513528138528272,0.043974453651781625,0.13078104398859097,0.7396412351643875,0.9062262681222284,right_high
GSE41258,bulk,TRADD,105,132,77.81714285714285,75.61515151515151,2.201991341991345,0.12297354199854676,0.1308882829535482,0.345719972297446,0.6892301989189685,right_high
GSE41258,bulk,CHURC1-FNTB,105,132,47.151428571428575,44.711363636363636,2.440064935064939,0.2703118525550343,0.13135841042028965,0.043712733778098985,0.3118009218898322,right_high
GSE41258,bulk,PLD1,105,132,40.24547619047619,36.80734848484849,3.4381277056277,0.2490707582875223,0.13126903330630263,0.0666341792279606,0.3658156895352881,right_high
GSE41258,bulk,DTX2P1-UPK3BP1-PMS2P11,105,132,169.42809523809524,169.53181818181815,-0.10372294372291435,-0.0030260087211185904,0.13076538755331535,0.9815299578779856,0.9933110581009892,left_high
GSE41258,bulk,BAD,105,132,47.79285714285715,48.821401515151514,-1.0285443722943626,-0.10176876803971233,0.13084954344219782,0.42397580322667777,0.7424252135101562,left_high
GSE41258,bulk,PRPF8,105,132,321.34285714285716,328.8712121212121,-7.528354978354969,-0.08755664285585954,0.1308276656156319,0.5047346067349222,0.7929987225026962,left_high
GSE41258,bulk,CAPNS1,105,132,651.0571428571428,630.1136363636364,20.943506493506447,0.1539968681180417,0.13095810254304174,0.23465915575749094,0.5957432055083588,right_high
GSE41258,bulk,RPL35,105,132,1916.009523809524,1872.9015151515152,43.10800865800866,0.10196878002783367,0.130849874746051,0.4363677166906088,0.750880500395969,right_high
GSE41258,bulk,MIR6805,105,132,1607.3119047619048,1543.467803030303,63.84410173160177,0.2332549845138592,0.13120719707002565,0.07186237883897764,0.37716232483598044,right_high
GSE41258,bulk,EIF4G2,105,132,555.8801761904762,558.0546212121211,-2.1744450216449422,-0.022456167910911245,0.13076941551687482,0.8611075580586515,0.9512192436603705,left_high
GSE41258,bulk,EIF3D,105,132,657.7238095238096,658.2045454545455,-0.480735930735932,-0.0027822553406716436,0.13076537603533428,0.9826680659914178,0.9934350490088564,left_high
GSE41258,bulk,PARK7,105,132,761.7809523809524,764.969696969697,-3.188744588744612,-0.021087843929674947,0.13076893080445645,0.8712817435021996,0.9539315369727384,left_high
GSE41258,bulk,SRP14,105,132,842.9714285714285,817.3409090909091,25.63051948051941,0.19089010679837,0.13106142436561852,0.14190637971204176,0.48904134092451296,right_high
GSE41258,bulk,GDI2,105,132,800.3580952380953,765.689393939394,34.66870129870131,0.20766414425004007,0.13111567844970673,0.10899971417964041,0.4387357173018507,right_high
GSE41258,bulk,RPL11,105,132,1539.0285714285715,1509.621212121212,29.407359307359457,0.10291538066793722,0.1308514515271206,0.4289886007990117,0.7456675331439938,right_high
GSE41258,bulk,ARF3,105,132,199.89523809523808,190.4537878787879,9.441450216450193,0.1782554132532267,0.1310235607296562,0.17968836364000723,0.5348597054496921,right_high
GSE41258,bulk,RPL21P28,105,132,1214.8738095238095,1254.2602272727274,-39.38641774891789,-0.16365529204797852,0.13098302303028767,0.20200289947162461,0.5607624460856712,left_high
GSE41258,bulk,RPL24,105,132,1881.857142857143,1874.503787878788,7.353354978354901,0.02560210637245558,0.1307706454523163,0.8423094218318113,0.94413305416062,right_high
GSE41258,bulk,HNRNPC,105,132,496.252380952381,465.6401515151515,30.612229437229473,0.34052583378576157,0.13170529949653656,0.01120313306256696,0.1733175709415423,right_high
GSE41258,bulk,SEPT2,105,132,513.152380952381,516.9431818181819,-3.790800865800861,-0.03913756723098738,0.1307777738774892,0.7641925912885505,0.9156777717186391,left_high
GSE41258,bulk,HNRNPA1P10,105,132,2004.8095238095239,1952.7272727272727,52.082251082251105,0.1528234225402692,0.13095517777349702,0.2407493910898153,0.6012089842952498,right_high
GSE41258,bulk,RPS27A,105,132,1736.6666666666667,1688.939393939394,47.72727272727275,0.19811805787852474,0.13108424529752416,0.13291271105675573,0.47734421744268085,right_high
GSE41258,bulk,LOC100508408,105,132,2435.1428571428573,2398.4166666666665,36.72619047619082,0.10147662616324771,0.13084906070000032,0.4335497867093337,0.7489260621339724,right_high
GSE41258,bulk,FAU,105,132,1723.7142857142858,1746.7575757575758,-23.04329004328997,-0.07687868997573163,0.1308133872205138,0.5480302531506396,0.8156822132307852,left_high
GSE41258,bulk,TARDBP,105,132,232.24714285714282,235.63219696969696,-3.385054112554144,-0.09167266938437102,0.13083366421422435,0.47680522079898296,0.7776579173887795,left_high
GSE41258,bulk,CFL1,105,132,2756.9523809523807,2775.068181818182,-18.115800865801248,-0.03798396803177589,0.1307770501584132,0.7670891448033752,0.9171788996442056,left_high
GSE41258,bulk,RPL18,105,132,821.3047619047619,798.8030303030303,22.50173160173165,0.13120811458264536,0.1309052938978671,0.31103725057182524,0.6610298479057285,right_high
GSE41258,bulk,EIF3F,105,132,302.00214285714287,314.155303030303,-12.153160173160131,-0.1816635394365647,0.13103351997945686,0.15281678470948123,0.5027372877182833,left_high
GSE41258,bulk,RPS5,105,132,1672.6857142857143,1659.7272727272727,12.958441558441564,0.03846853672891898,0.13077735151950662,0.7666847892239317,0.9168861364646252,right_high
GSE41258,bulk,RPL27,105,132,2245.809523809524,2236.6666666666665,9.142857142857338,0.029282659557045423,0.13077228877959493,0.8241876268302646,0.93662955783485,right_high
GSE41258,bulk,RPL34,105,132,2447.714285714286,2473.8636363636365,-26.14935064935071,-0.07156246332222733,0.13080696938743797,0.5786104733377647,0.8324873367078218,left_high
GSE41258,bulk,NARS,105,132,629.7047619047619,606.189393939394,23.515367965367886,0.1504166218935557,0.13094924871173114,0.2514513766832414,0.6096482510107974,right_high
GSE41258,bulk,STARD7,105,132,550.8285714285714,541.5984848484849,9.23008658008655,0.08837188585294932,0.13082883187183317,0.4935852685652248,0.7867331905135285,right_high
GSE41258,bulk,RPL19,105,132,2478.9523809523807,2491.969696969697,-13.017316017316261,-0.030572421852336055,0.13077291678890382,0.8145720813769706,0.9341447811348814,left_high
GSE41258,bulk,SLC25A3,105,132,1418.9238095238095,1319.7424242424242,99.18138528138525,0.331692956073604,0.13165733047530545,0.011643439130938649,0.1751194633929923,right_high
GSE41258,bulk,SNORD35B,105,132,3581.4285714285716,3515.8333333333335,65.59523809523807,0.12652936135041143,0.13089549360837185,0.32983299400039084,0.6782825075733185,right_high
GSE41258,bulk,RPL9,105,132,2989.1428571428573,3037.5,-48.35714285714266,-0.13509139002906156,0.13091369757873803,0.29732094703823814,0.6512129085773148,left_high
GSE41258,bulk,MIR5047,105,132,759.6952380952381,730.6742424242424,29.020995670995717,0.21509787300478111,0.13114117479710694,0.09797453049008062,0.4256936482321911,right_high
GSE41258,bulk,RPL6,105,132,1420.0190476190476,1408.7575757575758,11.261471861471819,0.04979801226224743,0.13078548604182094,0.7068792133512272,0.8932138474415776,right_high
GSE41258,bulk,CTDNEP1,105,132,229.35238095238094,223.96969696969697,5.382683982683972,0.11585941143944152,0.1308744724228073,0.3722959252521619,0.7081818881724783,right_high
GSE41258,bulk,RPL10A,105,132,1234.152380952381,1203.3484848484848,30.80389610389625,0.11044912826851314,0.13086451940787816,0.39524054706716627,0.724045751164855,right_high
GSE41258,bulk,CBX3,105,132,433.2214285714286,446.642803030303,-13.421374458874425,-0.10552258333560897,0.13085586965095278,0.4102114114410785,0.7348946744390893,left_high
GSE41258,bulk,RPL17-C18ORF32,105,132,2475.285714285714,2408.787878787879,66.49783549783524,0.1555672322121563,0.13096205151610846,0.23006405561438115,0.5892158609087768,right_high
GSE41258,bulk,PSMB2,105,132,346.9095238095238,343.8219696969697,3.0875541125541304,0.048271957458997115,0.13078426867688556,0.7139901893669113,0.896634443265388,right_high
GSE41258,bulk,KHDRBS1,105,132,308.1333333333333,306.3484848484849,1.7848484848484532,0.03298722277125933,0.13077416536511297,0.795907317330418,0.9282351417698806,right_high
GSE41258,bulk,ATP6V1G2-DDX39B,105,132,461.1772380952381,463.419696969697,-2.242458874458862,-0.020745697706016093,0.1307688143639324,0.8692788868939726,0.9530930850617957,left_high
GSE41258,bulk,RTCB,105,132,282.1047619047619,266.5833333333333,15.5214285714286,0.2617465969428766,0.13132149779289606,0.047651847394873166,0.3202311146827059,right_high
GSE41258,bulk,ERH,105,132,669.0666666666667,652.8484848484849,16.218181818181847,0.11716796056523483,0.1308769510434308,0.3698905280261604,0.706247765215377,right_high
GSE41258,bulk,GATC,105,132,363.3142857142857,343.6060606060606,19.708225108225065,0.26254275466410393,0.13132487922659228,0.043562864730372526,0.3113512267745842,right_high
GSE41258,bulk,ABCF1,105,132,261.3142857142857,271.95454545454544,-10.64025974025975,-0.16099533328623247,0.13097600912475474,0.19402854990487817,0.5507635977798275,left_high
GSE41258,bulk,DAD1,105,132,423.04761904761904,393.24242424242425,29.805194805194787,0.2779972158811719,0.1313925334582732,0.03406018148756867,0.28225868408322824,right_high
GSE41258,bulk,YY1,105,132,207.7642857142857,199.28446969696972,8.479816017315983,0.2438591307306227,0.1312482122466876,0.06114881592392945,0.35382044549623487,right_high
GSE41258,bulk,JTB,105,132,771.9142857142857,787.3409090909091,-15.42662337662341,-0.09398744885331971,0.130837158634096,0.47183157794234987,0.7744635598352065,left_high
GSE41258,bulk,KAT7,105,132,171.41904761904763,180.68939393939394,-9.270346320346306,-0.24147668336182404,0.13123883965036567,0.06076772784120365,0.35342334497796296,left_high
GSE41258,bulk,ZNF146,105,132,237.52380952380952,234.5151515151515,3.008658008658017,0.051876436656667434,0.13078720496235627,0.6941403815348712,0.8891112945889044,right_high
GSE41258,bulk,SART1,105,132,105.04761904761905,115.42045454545455,-10.372835497835496,-0.43880709117807953,0.13232252827655377,0.0009277740507038176,0.05879724226846032,left_high
GSE41258,bulk,ILF2,105,132,260.79047619047617,250.99393939393937,9.796536796536799,0.12592447958169542,0.13089425252205444,0.34344832536226755,0.6870903677970029,right_high
GSE41258,bulk,SPAG7,105,132,186.44761904761904,181.48333333333332,4.964285714285722,0.10591996970149412,0.13085655274918492,0.4198508096342598,0.7405257501188972,right_high
GSE41258,bulk,ZPR1,105,132,125.06857142857143,123.21742424242424,1.8511471861471875,0.05210494447818059,0.1307873982318097,0.688017344215953,0.8872836394200614,right_high
GSE41258,bulk,TAF10,105,132,407.25714285714287,422.56060606060606,-15.303463203463195,-0.15291776018715994,0.1309554120820079,0.22566095448613172,0.5842823359177856,left_high
GSE41258,bulk,C1D,105,132,124.42761904761905,123.82803030303032,0.5995887445887291,0.024891264569052038,0.1307703534611659,0.8489581906691828,0.9467397886921166,right_high
GSE41258,bulk,NONO,105,132,344.4190476190476,335.95454545454544,8.464502164502164,0.07321222504929624,0.13080891184661764,0.5767716543381833,0.8314271281305983,right_high
GSE41258,bulk,LOC101929240,105,132,34.20285714285714,34.243181818181824,-0.04032467532468331,-0.005890672334286654,0.13076559535825186,0.9631685239738457,0.9882133195533661,left_high
GSE41258,bulk,RHOA,105,132,1098.8666666666666,1047.0,51.86666666666656,0.22333611394679118,0.13117047180518354,0.08619789076308833,0.4048735636416125,right_high
GSE41258,bulk,RNPS1,105,132,415.26190476190476,425.2757575757576,-10.01385281385285,-0.10631994673909238,0.13085724288990314,0.4097499185499332,0.7346307739988419,left_high
GSE41258,bulk,RPS24,105,132,3644.9523809523807,3610.0,34.952380952380736,0.08396726886455323,0.13082265923059377,0.5186495795886014,0.7993879965299293,right_high
GSE41258,bulk,RPL30,105,132,3178.4761904761904,3322.2727272727275,-143.7965367965371,-0.2678087957042611,0.1313475014774484,0.03653710790617294,0.29000323596244393,left_high
GSE41258,bulk,NPM1,105,132,781.3619047619047,749.9242424242424,31.437662337662346,0.13374042254421867,0.13091074625052704,0.3119316094954657,0.6610332655180664,right_high
GSE41258,bulk,HSP90AB1,105,132,1073.2952380952381,1111.1742424242425,-37.879004329004374,-0.11462091807555964,0.1308721520989662,0.37017655408654804,0.7063820624229831,left_high
GSE41258,bulk,MIR3620,105,132,687.9309523809524,675.1780303030303,12.752922077922108,0.10288207448425317,0.1308513958010312,0.4296162894012515,0.7460198026453333,right_high
GSE41258,bulk,IK,105,132,171.52380952380952,172.25,-0.7261904761904816,-0.02292051258312867,0.13076958692794574,0.856338092041141,0.9496588284180582,left_high
GSE41258,bulk,SNX3,105,132,331.07142857142856,320.07954545454544,10.991883116883116,0.16994801749815183,0.13100007199484856,0.19240403272229398,0.5491269779220155,right_high
GSE41258,bulk,CANX,105,132,447.6695238095238,413.8484848484849,33.82103896103894,0.23098631825234792,0.13119865736222963,0.08883469883687822,0.4115044394494713,right_high
GSE41258,bulk,SART3,105,132,92.54857142857144,91.69848484848485,0.8500865800865824,0.03679955248934174,0.13077632962884145,0.774673458427902,0.9210071955915589,right_high
GSE41258,bulk,CNPPD1,105,132,103.57619047619048,106.97916666666667,-3.4029761904761955,-0.13430904616536993,0.1309119848606948,0.31189910395080744,0.6610332655180664,left_high
GSE41258,bulk,SMNDC1,105,132,105.06571428571428,99.10909090909091,5.956623376623369,0.2060218129696132,0.1311101658279705,0.10919372642255504,0.4387357173018507,right_high
GSE41258,bulk,HNRNPM,105,132,195.81842857142854,199.1670075757576,-3.3485790043290535,-0.07750440666045627,0.13081417281085383,0.552451258069731,0.8187703903963658,left_high
GSE41258,bulk,HNRNPD,105,132,162.11904761904762,160.13674242424244,1.9823051948051784,0.06390645171270698,0.1307985341463103,0.6228591858700696,0.8562564616921968,right_high
GSE41258,bulk,RPL14,105,132,886.7238095238096,911.189393939394,-24.46558441558443,-0.10806721026877275,0.13086028816481463,0.4084681471533067,0.7346307739988419,left_high
GSE41258,bulk,GUK1,105,132,150.5295238095238,138.92462121212122,11.604902597402571,0.3260590336210043,0.13162738373669366,0.01413406930862839,0.19127717762709906,right_high
GSE41258,bulk,KXD1,105,132,140.7204761904762,139.24734848484846,1.4731277056277463,0.08448346102947389,0.13082336631670263,0.5225176454863293,0.8018017050334911,right_high
GSE41258,bulk,OAZ1,105,132,1292.3095238095239,1235.2424242424242,57.0670995670996,0.29257733097029004,0.13145987197292058,0.028924719637583342,0.2647845729828125,right_high
GSE41258,bulk,ATP6V0B,105,132,333.45714285714286,315.97727272727275,17.479870129870108,0.19524959579183546,0.13107508763619824,0.1365008229612857,0.481227264307044,right_high
GSE41258,bulk,KARS,105,132,680.2666666666667,687.875,-7.6083333333333485,-0.046968829316289214,0.130783259125538,0.7158933312949887,0.8970298749713632,left_high
GSE41258,bulk,H3F3AP4,105,132,2594.5333333333333,2682.742424242424,-88.20909090909072,-0.17538946220387366,0.13101533124717024,0.18041964766000138,0.5357160485358982,left_high
GSE41258,bulk,RPS6,105,132,2915.2380952380954,2988.75,-73.51190476190459,-0.16808424388813262,0.13099495564301267,0.19482006118958198,0.5515971601014731,left_high
GSE41258,bulk,RPS7,105,132,1871.1809523809525,1886.8181818181818,-15.63722943722928,-0.04507955397067005,0.13078184452518654,0.7257242535514006,0.8990564058902791,left_high
GSE41258,bulk,USP22,105,132,56.19238095238095,58.86969696969697,-2.6773160173160164,-0.15299422863666468,0.1309556021141928,0.23335814865040833,0.5938721364188683,left_high
GSE41258,bulk,C11ORF58,105,132,295.8142857142857,317.719696969697,-21.90541125541131,-0.3286657516452967,0.13164117664916558,0.01167539166081239,0.17519774428023172,left_high
GSE41258,bulk,TCEB2,105,132,291.2580952380952,309.0719696969697,-17.813874458874466,-0.22442790306582466,0.13117443657021322,0.07926928114193485,0.3908270918175938,left_high
GSE41258,bulk,COX4I1,105,132,971.6476190476191,953.2272727272727,18.42034632034631,0.09171654136566798,0.13083372963467968,0.48216453123091746,0.7799832593815035,right_high
GSE41258,bulk,TMED2,105,132,243.1904761904762,230.1818181818182,13.008658008658017,0.12998502708963108,0.13090269769552504,0.3303520026182386,0.6785216736122492,right_high
GSE41258,bulk,NBEAL1,105,132,3489.2380952380954,3393.939393939394,95.29870129870142,0.14441288587024675,0.13093486782985303,0.26787162588327257,0.6241761471132818,right_high
GSE41258,bulk,SNORD18C,105,132,2992.4761904761904,2920.818181818182,71.65800865800838,0.1265751977397105,0.13089558789664074,0.3337363239262779,0.6805644214561396,right_high
GSE41258,bulk,FNTA,105,132,210.86476190476193,221.5625,-10.697738095238066,-0.14617363718784507,0.13093902486243775,0.26345439497000356,0.6201711723462797,left_high
GSE41258,bulk,RPS25,105,132,922.4380952380952,910.6742424242424,11.76385281385285,0.06416574444029714,0.13079880423973655,0.6230242642963507,0.8563054649654217,right_high
GSE41258,bulk,RPL37,105,132,2036.7619047619048,2052.878787878788,-16.116883116883173,-0.044984210223281355,0.13078177467507313,0.7228700611537126,0.8985093860219925,left_high
GSE41258,bulk,HINT1,105,132,1132.752380952381,1042.6060606060605,90.14632034632041,0.4138096143720199,0.13215106550591016,0.0015713108763053382,0.07361050487456966,right_high
GSE41258,bulk,EEF2,105,132,1868.2333333333333,1857.4545454545455,10.778787878787853,0.03856139204520751,0.13077740970380233,0.7661363425330481,0.916467378412967,right_high
GSE41258,bulk,RPS10,105,132,3910.9523809523807,3870.9848484848485,39.96753246753224,0.07252548743633351,0.13080809789433068,0.5773193132623582,0.8318173123335781,right_high
GSE41258,bulk,ATP6V0E1,105,132,240.17000000000002,224.63636363636363,15.53363636363639,0.37925020520548264,0.13193024635821068,0.003478850198916761,0.10513536044846354,right_high
