trajectory,gene,direction,rank,delta,weight_scaled
GSE77932|HCT116,MOB1A,up,1,2.7083288007827666,1.0
GSE77932|HCT116,WHAMMP3,up,2,2.704514022246151,0.9985914640292148
GSE77932|HCT116,ATP7A,up,3,2.6194556706480085,0.9671852508790396
GSE77932|HCT116,XLOC_013917,up,4,2.452065081950299,0.9053793916165565
GSE77932|HCT116,COL4A3BP,up,5,2.449561018765206,0.9044548128931867
GSE77932|HCT116,PHYH,up,6,2.432527805617461,0.8981656159748429
GSE77932|HCT116,FAM176A,up,7,2.423463068415952,0.8948186304836835
GSE77932|HCT116,PARP4,up,8,2.388878977293302,0.8820490985447791
GSE77932|HCT116,C1ORF70,up,9,2.3866085912390296,0.8812108007525701
GSE77932|HCT116,MYO18A,up,10,2.362950646224253,0.8724755448973951
GSE77932|HCT116,TGFA,up,11,2.326663174883742,0.8590770715177881
GSE77932|HCT116,CCDC144A,up,12,2.308197982558365,0.8522591429413021
GSE77932|HCT116,SLC9A7,up,13,2.302354281622338,0.8501014651385412
GSE77932|HCT116,TDRD7,up,14,2.267665241810526,0.8372931828495568
GSE77932|HCT116,NAB1,up,15,2.223375100524565,0.8209398725450029
GSE77932|HCT116,XLOC_006315,up,16,2.2156832230249788,0.8180997899459613
GSE77932|HCT116,STYXL1,up,17,2.2150933002216475,0.8178819719309697
GSE77932|HCT116,LOC100130430,up,18,2.201474011505133,0.8128533030660304
GSE77932|HCT116,USP26,up,19,2.199699901938433,0.812198246129743
GSE77932|HCT116,LOC100287765,up,20,2.193408037372357,0.8098750922481841
GSE77932|HCT116,XLOC_011319,up,21,2.1692618862999007,0.8009595753931119
GSE77932|HCT116,XLOC_011214,up,22,2.1621024390568424,0.7983160827562544
GSE77932|HCT116,XLOC_005466,up,23,2.158847955995554,0.7971144254610443
GSE77932|HCT116,TRMT2B,up,24,2.1504204649987644,0.7940027312700162
GSE77932|HCT116,SCXA,up,25,2.149364038148301,0.7936126653185859
GSE77932|HCT116,CD53,up,26,2.1352037191210123,0.7883842310815036
GSE77932|HCT116,PICALM,up,27,2.1236270837322264,0.7841097739382499
GSE77932|HCT116,NRP1,up,28,2.121374228880465,0.7832779492162626
GSE77932|HCT116,LINC00511,up,29,2.1115102068426417,0.7796358426762544
GSE77932|HCT116,XLOC_003829,up,30,2.099212383731218,0.7750951003897678
GSE77932|HCT116,XLOC_009194,up,31,2.0511088880361714,0.7573337799470122
GSE77932|HCT116,PHLDA1,up,32,2.046178146747586,0.7555131955012978
GSE77932|HCT116,GIPC3,up,33,2.038613261664548,0.7527200024883773
GSE77932|HCT116,FIG4,up,34,2.036290119926711,0.751862225641945
GSE77932|HCT116,XLOC_012317,up,35,2.035163099848054,0.7514460944549448
GSE77932|HCT116,NOXA1,up,36,2.034804290033147,0.7513136106092598
GSE77932|HCT116,XLOC_010859,up,37,2.029334495754735,0.7492939908803586
GSE77932|HCT116,XLOC_L2_008434,up,38,2.0200849361877475,0.7458787631708154
GSE77932|HCT116,LOC100507195,up,39,2.017147165211001,0.7447940459179111
GSE77932|HCT116,TP73,up,40,2.008909493689461,0.7417524390350396
GSE77932|HCT116,ANKFY1,up,41,2.003381776749612,0.7397114324415079
GSE77932|HCT116,LOC645321,up,42,1.9848307617095344,0.7328618154250233
GSE77932|HCT116,XLOC_010399,up,43,1.9844694040360855,0.7327283908299945
GSE77932|HCT116,XLOC_007819,up,44,1.9844006217751944,0.7327029942603936
GSE77932|HCT116,LOC286114,up,45,1.9842923107439647,0.732663002428088
GSE77932|HCT116,XLOC_007281,up,46,1.9840088222545893,0.7325583295799118
GSE77932|HCT116,XLOC_009100,up,47,1.983715178663564,0.7324499071494668
GSE77932|HCT116,XLOC_012596,up,48,1.9837032788441908,0.7324455133626526
GSE77932|HCT116,NLRC4,up,49,1.9829554641326477,0.7321693966993704
GSE77932|HCT116,C10ORF120,up,50,1.9819401284887856,0.7317945029111537
GSE77932|HCT116,XLOC_003431,up,51,1.9818987085100492,0.7317792093549487
GSE77932|HCT116,LOC100506393,up,52,1.981624700671623,0.7316780370606737
GSE77932|HCT116,SPARCL1,up,53,1.9812755984187835,0.7315491375515969
GSE77932|HCT116,HTR2A,up,54,1.981105544850814,0.7314863484368038
GSE77932|HCT116,XLOC_009231,up,55,1.9804449233074013,0.7312424262279414
GSE77932|HCT116,FAM53B,up,56,1.9804069217249207,0.7312283948509278
GSE77932|HCT116,OR51G1,up,57,1.9801746084026397,0.7311426174806861
GSE77932|HCT116,XLOC_L2_003810,up,58,1.979503399509015,0.7308947860898185
GSE77932|HCT116,XLOC_001136,up,59,1.9794841685132356,0.7308876854025704
GSE77932|HCT116,XLOC_010292,up,60,1.9793926306414305,0.7308538867471861
GSE77932|HCT116,XLOC_010455,up,61,1.979304788700286,0.7308214527454064
GSE77932|HCT116,XLOC_005336,up,62,1.9791089050165829,0.7307491263411506
GSE77932|HCT116,CADM2,up,63,1.9788677118350564,0.7306600702481619
GSE77932|HCT116,GJB6,up,64,1.9787992097712128,0.7306347771361056
GSE77932|HCT116,GRIK2,up,65,1.9786358805672088,0.7305744708675473
GSE77932|HCT116,EGFEM1P,up,66,1.9786213005755997,0.7305690874770208
GSE77932|HCT116,TEX15,up,67,1.978383337398784,0.730481224003152
GSE77932|HCT116,XLOC_000818,up,68,1.9782839054918555,0.7304445106222287
GSE77932|HCT116,XLOC_006734,up,69,1.9781036881011895,0.7303779687050826
GSE77932|HCT116,XLOC_014195,up,70,1.977997522854093,0.7303387691636289
GSE77932|HCT116,XLOC_004142,up,71,1.9779027167153969,0.7303037637615268
GSE77932|HCT116,XLOC_002168,up,72,1.977809524254965,0.7302693541800886
GSE77932|HCT116,XLOC_003200,up,73,1.9770908799915776,0.7300040081618432
GSE77932|HCT116,MYH7,up,74,1.9768620309516332,0.7299195099133741
GSE77932|HCT116,XLOC_007283,up,75,1.9767722337982263,0.7298863539858585
GSE77932|HCT116,XLOC_L2_011076,up,76,1.9762466857012777,0.7296923051330026
GSE77932|HCT116,XLOC_002880,up,77,1.9756892586091048,0.7294864855545188
GSE77932|HCT116,RAG2,up,78,1.975593600722512,0.7294511656603593
GSE77932|HCT116,XLOC_003349,up,79,1.975349345651304,0.7293609790215961
GSE77932|HCT116,XLOC_005433,up,80,1.975316673555091,0.72934891545819
GSE77932|HCT116,XLOC_013905,up,81,1.9752342594007977,0.7293184855656786
GSE77932|HCT116,XLOC_005195,up,82,1.9746177225181436,0.7290908407972605
GSE77932|HCT116,C4ORF40,up,83,1.9745294169301613,0.7290582356025158
GSE77932|HCT116,KIAA1383,up,84,1.9733585718731892,0.7286259228579799
GSE77932|HCT116,XLOC_003156,up,85,1.9733575334805185,0.7286255394508137
