axis_key,exposure_axis,primary_biomarker,biological_matrix,eligible_chemical_count,eligible_chemical_ids,mapping_confidence,analysis,exposure_variable,status,fit_N,fit_crc_cases,fit_control_n,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,complete_case_n,n_parameters,cases_per_parameter_approx,condition_number_if_available,sparse_cell_warning,extreme_weight_ratio,extreme_weight_warning,singleton_stratum_N,fit_status,warning_message,warning_type,analytic_n,crc_cases,controls,cycle,direction,ci_excludes_1
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,Single_cycle_2011-2012,axis_log2,ok,1287,8,1279,0.36078942916511525,0.5273279311158477,1.4344613733452647,0.4715287257767025,4.363847458561876,0.5030798601538274,17,31,14,Newton-IRLS converged,1287,12,0.6666666666666666,372.4746892236169,,8.16742384705254,False,0,ok,,none,1287,8,1279,2011-2012,discordant,False
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,Single_cycle_2013-2014,axis_log2,converged_with_warning,1443,7,1436,0.092915414407243,0.15106557736063198,1.0973689097425827,0.7952702843387217,1.514225475016898,0.5477289639711639,15,30,15,Newton-IRLS stopped before tolerance,1443,12,0.5833333333333334,392.16049727845177,,5.607299813289692,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1443,7,1436,2013-2014,discordant,False
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,Single_cycle_2015-2016,axis_log2,ok,1336,10,1326,-0.7227703171434038,0.5516580940056423,0.4854056639453861,0.1497779056776079,1.5731202644629219,0.20984505969425316,15,30,15,Newton-IRLS converged,1336,12,0.8333333333333334,393.98203122341477,,10.800283931295853,False,0,ok,,none,1336,10,1326,2015-2016,protective,False
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,Single_cycle_2017-2018,axis_log2,converged_with_warning,1256,7,1249,-1.6520479378936546,0.9239340355503028,0.1916570047940559,0.026746097126600876,1.373374489472552,0.09398090485601295,15,30,15,Newton-IRLS stopped before tolerance,1256,12,0.5833333333333334,385.71350609655843,,16.615122585581414,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1256,7,1249,2017-2018,protective,False
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,Single_cycle_2011-2012,axis_log2,converged_with_warning,1287,8,1279,-0.6844648909187497,0.23464599997417668,0.5043600450183493,0.3074248299888309,0.8274512342420526,0.009609628160950278,17,31,14,Newton-IRLS stopped before tolerance,1287,12,0.6666666666666666,342.8857021855618,,8.16742384705254,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1287,8,1279,2011-2012,protective,True
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,Single_cycle_2013-2014,axis_log2,converged_with_warning,1443,7,1436,-0.24133189424208684,0.1814575693505118,0.7855808533542831,0.5336049285701705,1.1565434352536876,0.2034003554693476,15,30,15,Newton-IRLS stopped before tolerance,1443,12,0.5833333333333334,362.6398520787459,,5.607299813289692,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1443,7,1436,2013-2014,protective,False
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,Single_cycle_2015-2016,axis_log2,converged_with_warning,1336,10,1326,-0.036945055276389256,0.15686087269396187,0.963729085722619,0.689846554367984,1.346348321647658,0.8169846866642404,15,30,15,Newton-IRLS stopped before tolerance,1336,12,0.8333333333333334,366.2053250337129,,10.800283931295853,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1336,10,1326,2015-2016,protective,False
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,Single_cycle_2017-2018,axis_log2,converged_with_warning,1256,7,1249,-1.6502299070611521,0.6887540555157055,0.1920057600658953,0.044233430674191436,0.8334468146960217,0.030061082544453013,15,30,15,Newton-IRLS stopped before tolerance,1256,12,0.5833333333333334,357.4274580601626,,16.615122585581414,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1256,7,1249,2017-2018,protective,True
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,Single_cycle_2011-2012,axis_log2,converged_with_warning,1287,8,1279,-0.16899214756110512,0.45011982812006346,0.844515534866631,0.32671665805879496,2.1829511016323058,0.7119779851162998,17,31,14,Newton-IRLS stopped before tolerance,1287,12,0.6666666666666666,347.09663311138513,,8.16742384705254,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1287,8,1279,2011-2012,protective,False
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,Single_cycle_2013-2014,axis_log2,converged_with_warning,1443,7,1436,0.2473086266162327,0.23306170454383143,1.28057427110107,0.7792287444645429,2.104478916435372,0.3054184464265201,15,30,15,Newton-IRLS stopped before tolerance,1443,12,0.5833333333333334,371.39811347971926,,5.607299813289692,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,1443,7,1436,2013-2014,discordant,False
