database,signature_size,scoring_method,DRUG_NAME,drug_key,background,n_trajectory_values,n_positive_trajectory_values,median_rho,min_rho,max_rho,median_n,median_p
GDSC1,250,weighted,AZD1208,AZD1208,HCT116,3,0,-0.08983477404530035,-0.19684867053288105,-0.0176168070904913,38.0,0.5917054637147594
GDSC1,250,weighted,AZD1332,AZD1332,HCT116,3,1,-0.08086223875697561,-0.1915964547543495,0.006893533209322683,38.0,0.6293737096030789
GDSC1,250,weighted,AZD1480,AZD1480,HCT116,3,1,-0.01674143779406937,-0.12156691104059525,0.028777765619870888,38.0,0.8638247904543573
GDSC1,250,weighted,AZD2014,AZD2014,HCT116,3,0,-0.23120691541744173,-0.282197176934019,-0.032060400481453116,38.0,0.16251836738072906
GDSC1,250,weighted,AZD3514,AZD3514,HCT116,3,0,-0.12769449611554876,-0.16183389867600392,-0.04628515154830944,38.0,0.44486593390752116
GDSC1,250,weighted,AZD4547,AZD4547,HCT116,3,0,-0.12397417660575556,-0.15833242149031623,-0.07736076157128789,38.0,0.45834971771857314
GDSC1,250,weighted,AZD4877,AZD4877,HCT116,3,0,-0.19312835102308787,-0.2666593719225298,-0.12638144217091585,38.0,0.24534489904389098
GDSC1,250,weighted,AZD5438,AZD5438,HCT116,3,0,-0.270379691432323,-0.3528832476200897,-0.08895940474887844,38.0,0.10063216350559517
GDSC1,250,weighted,AZD5582,AZD5582,HCT116,3,2,0.1386913229018492,-0.40018966334755807,0.1469890943575154,37.0,0.38531700859850293
GDSC1,250,weighted,AZD6094,AZD6094,HCT116,3,1,-0.08545792756319072,-0.21610679505416344,0.015428383849436482,38.0,0.609956763283079
GDSC1,250,weighted,AZD6482,AZD6482,HCT116,3,0,-0.35348506401137975,-0.3802750118539591,-0.12802275960170695,37.0,0.031857414945871354
GDSC1,250,weighted,AZD6738,AZD6738,HCT116,3,0,-0.1876572929204508,-0.2927016084910822,-0.12331764963343911,38.0,0.2592300313646842
GDSC1,250,weighted,AZD7762,AZD7762,HCT116,3,0,-0.10953058321479374,-0.19290950869898238,-0.10143341722289091,38.0,0.5127182492880167
GDSC1,250,weighted,AZD7969,AZD7969,HCT116,3,0,-0.2268300689353321,-0.3592296750191487,-0.15220483641536273,38.0,0.17084533959071
GDSC1,250,weighted,AZD8055,AZD8055,HCT116,3,0,-0.27477477477477474,-0.2868658131816026,-0.06021811284969179,37.0,0.09978904571205968
GDSC1,250,weighted,AZD8186,AZD8186,HCT116,3,2,0.0747346536820221,-0.1403873509136667,0.18415581573476308,38.0,0.40053193985850766
GDSC1,250,weighted,AZD8835,AZD8835,HCT116,3,1,-0.20056899004267426,-0.3108655213918372,0.07451581135791661,38.0,0.22727653274046283
GDSC1,250,weighted,AZD8931,AZD8931,HCT116,3,0,-0.18743845059634534,-0.2476200897253529,-0.17977896925265346,38.0,0.25979606012267054
GDSC1,250,weighted,Afatinib,AFATINIB,HCT116,3,1,-0.009300798774482985,-0.2951088740562425,0.22354743407374986,38.0,0.17728829168330199
GDSC1,250,weighted,Alectinib,ALECTINIB,HCT116,3,1,-0.09340919867235657,-0.2780938833570412,0.027027027027027025,37.0,0.5823954667898726
GDSC1,250,weighted,Alisertib,ALISERTIB,HCT116,3,0,-0.14826254826254825,-0.31660231660231664,-0.11969111969111969,36.0,0.38815709446953744
GDSC1,250,weighted,Amuvatinib,AMUVATINIB,HCT116,3,1,-0.1492921492921493,-0.3935649935649936,0.02110682110682111,36.0,0.3848334085858238
GDSC1,250,weighted,Apitolisib,APITOLISIB,HCT116,3,0,-0.206733048838312,-0.3029871977240398,-0.14651493598862017,37.0,0.2195738966651325
GDSC1,250,weighted,Ara-G,ARAG,HCT116,3,0,-0.21235521235521235,-0.3423423423423424,-0.003861003861003861,36.0,0.21371861673133383
GDSC1,250,weighted,Avagacestat,AVAGACESTAT,HCT116,3,0,-0.07611336032388663,-0.30465587044534415,-0.03704453441295547,39.0,0.6451345320335955
GDSC1,250,weighted,Axitinib,AXITINIB,HCT116,3,1,-0.206733048838312,-0.2984826932195353,0.020625889046941674,37.0,0.2195738966651325
GDSC1,250,weighted,BAM7,BAM7,HCT116,3,1,-0.015701415701415703,-0.23037323037323038,0.018790218790218794,36.0,0.9133833854380702
GDSC1,250,weighted,BAY ACCi,BAYACCI,HCT116,3,1,-0.18664477285166942,-0.3579638752052545,0.10946907498631636,28.0,0.34160653989320655
GDSC1,250,weighted,BAY AKT1,BAYAKT1,HCT116,3,1,-0.17624521072796934,-0.2534209085933224,0.09359605911330049,28.0,0.369647392965767
GDSC1,250,weighted,BAY-61-3606,BAY613606,HCT116,3,0,-0.2266963292547275,-0.3147942157953281,-0.07986651835372637,30.0,0.22833181846663
GDSC1,250,weighted,BAY-HDAC11_1,BAYHDAC111,HCT116,3,0,-0.2638204707170224,-0.48440065681444994,-0.12643678160919541,28.0,0.17492852916146748
GDSC1,250,weighted,BAY-HDAC11_2,BAYHDAC112,HCT116,3,0,-0.21565407772304324,-0.3962780514504652,-0.12424740010946908,28.0,0.27040119781219896
GDSC1,250,weighted,BAY-HDAC11_4,BAYHDAC114,HCT116,3,1,-0.11603721948549535,-0.3858784893267652,0.031198686371100168,28.0,0.5565261502249992
GDSC1,250,weighted,BAY-MPS-combo 2 (paclitaxel 1 uM),BAYMPSCOMBO2PACLITAXEL1UM,HCT116,3,0,-0.37154150197628455,-0.3784584980237154,-0.026679841897233204,23.0,0.08088157371504434
GDSC1,250,weighted,BAY-MPS-combo-1 (paclitaxel 5 uM),BAYMPSCOMBO1PACLITAXEL5UM,HCT116,3,0,-0.3636363636363636,-0.38932806324110675,-0.11956521739130435,23.0,0.08807448930807442
GDSC1,250,weighted,BAY-MPS1,BAYMPS1,HCT116,3,1,-0.23973727422003283,-0.3940886699507389,0.055281882868089764,28.0,0.2191658012811333
GDSC1,250,weighted,BIBF-1120,BIBF1120,HCT116,3,1,-0.11047889995258414,-0.20791844476055002,0.10597439544807966,37.0,0.5150794762588639
GDSC1,250,weighted,BIX02189,BIX02189,HCT116,3,0,-0.11237553342816499,-0.23115220483641533,-0.017543859649122806,37.0,0.507846349868083
GDSC1,250,weighted,BMS-345541,BMS345541,HCT116,3,0,-0.1427216690374585,-0.33499288762446655,-0.09791370317686107,37.0,0.3994122608651182
GDSC1,250,weighted,BMS-536924,BMS536924,HCT116,3,0,-0.1051537367326841,-0.17868475763212605,-0.06160411423569319,38.0,0.5298052644058623
GDSC1,250,weighted,BMS-754807,BMS754807,HCT116,3,0,-0.1203559510567297,-0.1657397107897664,-0.10789766407119021,30.0,0.5263973902969712
GDSC1,250,weighted,BPTES,BPTES,HCT116,3,2,0.03643724696356275,-0.14126272021008862,0.07254623044096728,38.0,0.6651330491542967
GDSC1,250,weighted,BX-912,BX912,HCT116,3,0,-0.06116642958748221,-0.20293978188715028,-0.005689900426742531,37.0,0.7191254653312217
GDSC1,250,weighted,BX795,BX795,HCT116,3,0,-0.26979611190137504,-0.39331436699857747,-0.07159791370317686,37.0,0.10633558167604415
GDSC1,250,weighted,Belinostat,BELINOSTAT,HCT116,3,1,-0.0797940797940798,-0.27232947232947236,0.12561132561132562,36.0,0.4654094229053737
GDSC1,250,weighted,Bexarotene,BEXAROTENE,HCT116,3,0,-0.2863181312569522,-0.37886540600667407,-0.010456062291434927,30.0,0.1250519348313997
GDSC1,250,weighted,Bicalutamide,BICALUTAMIDE,HCT116,3,1,-0.06007221796695481,-0.2130430025166867,0.07342159973738921,38.0,0.6613326005347503
GDSC1,250,weighted,Bleomycin,BLEOMYCIN,HCT116,3,0,-0.2711902113459399,-0.3308120133481646,-0.09454949944382647,30.0,0.14717552747489024
GDSC1,250,weighted,Bleomycin (10 uM),BLEOMYCIN10UM,HCT116,3,0,-0.17671517671517672,-0.20932268300689352,-0.11740890688259109,38.0,0.2885369350490497
GDSC1,250,weighted,Bleomycin (50 uM),BLEOMYCIN50UM,HCT116,3,0,-0.16949338001969583,-0.23733450049239524,-0.10909289856658277,38.0,0.3090063685199562
GDSC1,250,weighted,Bosutinib,BOSUTINIB,HCT116,3,0,-0.1998577524893314,-0.22807017543859648,-0.07539118065433853,37.0,0.23563301934196285
GDSC1,250,weighted,"Brivanib, BMS-540215",BRIVANIBBMS540215,HCT116,3,1,-0.26884779516358465,-0.40184921763869125,0.019677572309151254,37.0,0.10761862456671019
GDSC1,250,weighted,Bryostatin 1,BRYOSTATIN1,HCT116,3,1,-0.01668520578420467,-0.24760845383759733,0.0037819799777530586,30.0,0.9302651097406683
GDSC1,250,weighted,C-75,C75,HCT116,3,0,-0.16293436293436295,-0.16370656370656372,-0.03680823680823681,36.0,0.34238156759845567
GDSC1,250,weighted,"CAP-232, TT-232, TLN-232",CAP232TT232TLN232,HCT116,3,2,0.03835263835263836,-0.20720720720720723,0.13770913770913773,36.0,0.42317711645754297
GDSC1,250,weighted,CAY10566,CAY10566,HCT116,3,0,-0.1801801801801802,-0.20180180180180182,-0.1631917631917632,36.0,0.2929993488556814
GDSC1,250,weighted,CAY10603,CAY10603,HCT116,3,1,-0.10170697012802274,-0.17591275486012328,0.04528212422949265,37.0,0.5491848868399131
GDSC1,250,weighted,CCT-018159,CCT018159,HCT116,3,0,-0.23186344238975812,-0.2581792318634424,-0.07230915125651967,37.0,0.1673204708074683
GDSC1,250,weighted,CCT007093,CCT007093,HCT116,3,1,-0.17683397683397684,-0.3263835263835264,0.0015444015444015446,36.0,0.3022041671359693
GDSC1,250,weighted,CCT245232,CCT245232,HCT116,3,0,-0.1785206258890469,-0.32361308677098144,-0.10976766239924134,37.0,0.29044350995434765
GDSC1,250,weighted,CCT245467,CCT245467,HCT116,3,0,-0.17923186344238975,-0.28639165481270745,-0.11782835467045992,37.0,0.28849431700058353
GDSC1,250,weighted,CD532,CD532,HCT116,3,0,-0.19369369369369369,-0.37102892366050255,-0.007823613086770981,37.0,0.2506908842056828
GDSC1,250,weighted,CHIR-99021,CHIR99021,HCT116,3,0,-0.0953058321479374,-0.17540212277054382,-0.09377393587919904,38.0,0.5692359272107016
GDSC1,250,weighted,CI-1033,CI1033,HCT116,3,1,-0.0692271218587008,-0.10218112849691796,0.0033191085822664762,37.0,0.6839137910892186
GDSC1,250,weighted,CI-1040,CI1040,HCT116,3,1,-0.050965250965250966,-0.13230373230373232,0.02265122265122265,36.0,0.7678476369276918
GDSC1,250,weighted,CP466722,CP466722,HCT116,3,0,-0.08985301090564247,-0.356330014224751,-0.08036984352773825,37.0,0.5968975719228103
GDSC1,250,weighted,CP724714,CP724714,HCT116,3,1,-0.1294452347083926,-0.32076813655761016,0.005926979611190137,37.0,0.44511716258276507
GDSC1,250,weighted,CPI-613,CPI613,HCT116,3,0,-0.17014157014157016,-0.33281853281853285,-0.10733590733590735,36.0,0.32115868491680366
GDSC1,250,weighted,CRT0105446,CRT0105446,HCT116,3,0,-0.23963963963963963,-0.4424710424710425,-0.18635778635778638,36.0,0.1592192406297776
GDSC1,250,weighted,CRT0105950,CRT0105950,HCT116,3,1,-0.216988416988417,-0.2352638352638353,0.0023166023166023165,36.0,0.20366004785713435
GDSC1,250,weighted,CRT0160829,CRT0160829,HCT116,3,1,-0.02655286865813181,-0.1880037932669511,0.1915599810336652,37.0,0.2651487677543505
GDSC1,250,weighted,CUDC-101,CUDC101,HCT116,3,1,-0.12185870080606921,-0.1785206258890469,0.0474158368895211,37.0,0.4724609101077144
GDSC1,250,weighted,CX-5461,CX5461,HCT116,3,0,-0.3831199620673304,-0.5957799905168326,-0.14532954006638218,37.0,0.01925599794169744
GDSC1,250,weighted,Cabozantinib,CABOZANTINIB,HCT116,3,1,-0.11901375059269793,-0.19321953532479846,0.04599336178283546,37.0,0.4829380625174963
GDSC1,250,weighted,Capivasertib,CAPIVASERTIB,HCT116,3,1,-0.0478899952584163,-0.2560455192034139,0.09222380275011853,37.0,0.5872120002785344
GDSC1,250,weighted,Cetuximab,CETUXIMAB,HCT116,3,0,-0.20947288006111534,-0.3833460656990068,-0.07379679144385026,34.0,0.2344450532614503
GDSC1,250,weighted,Cisplatin,CISPLATIN,HCT116,3,0,-0.2191705875916402,-0.3765182186234818,-0.09202319728635518,38.0,0.18614587751976283
GDSC1,250,weighted,Cytarabine,CYTARABINE,HCT116,3,1,-0.44607464607464614,-0.5109395109395111,0.07876447876447876,36.0,0.006394575011341052
GDSC1,250,weighted,DMOG,DMOG,HCT116,3,1,-0.03181312569521691,-0.2636262513904338,0.27430478309232476,30.0,0.15924080560029033
GDSC1,250,weighted,Dabrafenib,DABRAFENIB,HCT116,3,2,0.009009009009009009,-0.1305019305019305,0.04221364221364222,36.0,0.806880812369629
GDSC1,250,weighted,Dacinostat,DACINOSTAT,HCT116,3,0,-0.056729699666295874,-0.15016685205784203,-0.03848720800889878,30.0,0.7658877665230976
GDSC1,250,weighted,Dactolisib,DACTOLISIB,HCT116,3,0,-0.3032242769084874,-0.39592223802750115,-0.09601706970128022,37.0,0.06809840260105568
GDSC1,250,weighted,Daporinad,DAPORINAD,HCT116,3,2,0.09747899159663866,-0.16330532212885157,0.13053221288515407,35.0,0.4548221763473314
GDSC1,250,weighted,Docetaxel,DOCETAXEL,HCT116,3,0,-0.103366524419156,-0.19298245614035084,-0.07302038880986249,37.0,0.5426517222298207
GDSC1,250,weighted,Doramapimod,DORAMAPIMOD,HCT116,3,1,-0.2705073494547179,-0.389995258416311,0.011853959222380275,37.0,0.10538093506897338
GDSC1,250,weighted,Doxorubicin,DOXORUBICIN,HCT116,3,0,-0.1465149359886202,-0.2147937411095306,-0.07976802713644819,38.0,0.3800748815116425
GDSC1,250,weighted,Dyrk1b_0191,DYRK1B0191,HCT116,3,1,-0.05897800634642739,-0.16708611445453553,0.013239960608381663,38.0,0.7250435058817561
GDSC1,250,weighted,EHT-1864,EHT1864,HCT116,3,0,-0.14182754182754184,-0.47155727155727156,-0.028571428571428574,36.0,0.40930560605588834
GDSC1,250,weighted,ETP-45835,ETP45835,HCT116,3,1,-0.32788051209103836,-0.5379326695116168,0.04267425320056899,37.0,0.047578550661597996
GDSC1,250,weighted,Elesclomol,ELESCLOMOL,HCT116,3,1,-0.24845898530109056,-0.2954006638217164,0.15884305357989567,37.0,0.1381251114031072
GDSC1,250,weighted,Embelin,EMBELIN,HCT116,3,0,-0.25428253615127916,-0.2676307007786429,-0.09232480533926585,30.0,0.17510097895937088
GDSC1,250,weighted,Enzastaurin,ENZASTAURIN,HCT116,3,0,-0.04196301564722617,-0.12754860123281175,-0.0030820293978188716,37.0,0.8052187941765252
GDSC1,250,weighted,EphB4_9721,EPHB49721,HCT116,3,1,-0.09618120144435935,-0.09924499398183609,0.11915964547543496,38.0,0.5533036254556536
GDSC1,250,weighted,Epothilone B,EPOTHILONEB,HCT116,3,0,-0.21512791991101224,-0.28409343715239155,-0.17463848720800887,30.0,0.2535929211765343
GDSC1,250,weighted,Etoposide,ETOPOSIDE,HCT116,3,0,-0.2961067853170189,-0.35795328142380417,-0.11412680756395997,30.0,0.11210685578908955
GDSC1,250,weighted,FEN1_3940,FEN13940,HCT116,3,1,-0.0955246744720429,-0.15570631360105044,0.09224203961046067,38.0,0.568345324901754
GDSC1,250,weighted,FGFR_0939,FGFR0939,HCT116,3,0,-0.061822956559798664,-0.08764635080424554,-0.032060400481453116,38.0,0.7123330257918477
GDSC1,250,weighted,FGFR_3831,FGFR3831,HCT116,3,0,-0.1392931392931393,-0.16030200240726555,-0.011270379691432322,38.0,0.4042504555173825
GDSC1,250,weighted,FH535,FH535,HCT116,3,1,-0.2774193548387097,-0.3219132369299221,0.04338153503893215,30.0,0.13774691310013953
GDSC1,250,weighted,FMK,FMK,HCT116,3,0,-0.12703003337041155,-0.24849833147942155,-0.09098998887652948,30.0,0.5035428796479063
GDSC1,250,weighted,FR-180204,FR180204,HCT116,3,0,-0.22475106685632998,-0.25414888572783306,-0.02868658131816026,37.0,0.18110234252912172
GDSC1,250,weighted,FS106,FS106,HCT116,3,0,-0.20222854433380746,-0.2418207681365576,-0.15481270744428638,37.0,0.23000806719776457
GDSC1,250,weighted,FS112,FS112,HCT116,3,1,-0.2761904761904762,-0.38841698841698846,0.0036036036036036037,36.0,0.10298478436077707
GDSC1,250,weighted,FTI-277,FTI277,HCT116,3,1,-0.11679644048943269,-0.35350389321468295,0.1568409343715239,30.0,0.4078453205840991
GDSC1,250,weighted,FTY-720,FTY720,HCT116,3,2,0.11583011583011583,-0.10913770913770915,0.14954954954954955,36.0,0.5011231999211077
GDSC1,250,weighted,FY012,FY012,HCT116,3,1,-0.0845825582667688,-0.31064667906773175,0.007987744829850093,38.0,0.6136355555428722
GDSC1,250,weighted,FY026,FY026,HCT116,3,2,0.022650180544917384,-0.2802275960170697,0.061822956559798664,38.0,0.7123330257918477
GDSC1,250,weighted,FY069,FY069,HCT116,3,0,-0.16752379910274645,-0.35397745924061713,-0.1537367326841011,38.0,0.31474454541335684
GDSC1,250,weighted,Fedratinib,FEDRATINIB,HCT116,3,1,-0.016832622095779987,-0.060929350403034606,0.13229018492176386,37.0,0.7201702092775609
GDSC1,250,weighted,Flavopiridol,FLAVOPIRIDOL,HCT116,3,0,-0.17992277992277994,-0.29961389961389956,-0.0815958815958816,36.0,0.2937009596443826
GDSC1,250,weighted,Foretinib,FORETINIB,HCT116,3,1,-0.10976766239924134,-0.12873399715504977,0.13560929350403034,37.0,0.4476433640864287
GDSC1,250,weighted,Fulvestrant,FULVESTRANT,HCT116,3,0,-0.13579166210745158,-0.21741984899879638,-0.07364044206149468,38.0,0.4162818236669216
GDSC1,250,weighted,GSK-J4,GSKJ4,HCT116,3,0,-0.06709340919867235,-0.23044096728307253,-0.027975343764817445,37.0,0.6931743483816595
GDSC1,250,weighted,GSK1059615,GSK1059615,HCT116,3,0,-0.22854433380749167,-0.2780938833570412,-0.0692271218587008,37.0,0.17365508699794596
GDSC1,250,weighted,GSK1070916,GSK1070916,HCT116,3,1,-0.10630630630630632,-0.1716859716859717,0.06640926640926641,36.0,0.5371819473537452
GDSC1,250,weighted,GSK1904529A,GSK1904529A,HCT116,3,0,-0.04961067853170189,-0.2516129032258065,-0.024249165739710785,30.0,0.7945993085612236
GDSC1,250,weighted,GSK269962A,GSK269962A,HCT116,3,0,-0.2999234051865631,-0.3165554218185797,-0.06247948353211511,38.0,0.06733013604378105
GDSC1,250,weighted,GSK429286A,GSK429286A,HCT116,3,0,-0.2757230915125652,-0.4724988146040777,-0.10052157420578473,37.0,0.09857772276476058
GDSC1,250,weighted,GSK650394,GSK650394,HCT116,3,0,-0.27832512315270924,-0.3433497536945812,-0.02758620689655172,29.0,0.14375085446164204
GDSC1,250,weighted,GSK690693,GSK690693,HCT116,3,1,-0.23115220483641533,-0.26268373636794684,0.0023707918444760548,37.0,0.1686637047173128
GDSC1,250,weighted,GW-2580,GW2580,HCT116,3,0,-0.08274063537221432,-0.15908013276434327,-0.04883831199620673,37.0,0.6263620571654595
GDSC1,250,weighted,GW441756,GW441756,HCT116,3,1,-0.06685633001422475,-0.2330488383119962,0.09459459459459459,37.0,0.5775966550251852
GDSC1,250,weighted,Gefitinib,GEFITINIB,HCT116,3,0,-0.14390706495969652,-0.19535324798482692,-0.06140350877192982,37.0,0.3954674751551341
GDSC1,250,weighted,Gemcitabine,GEMCITABINE,HCT116,3,0,-0.1926906663748769,-0.2042893095524674,-0.1244118612539665,38.0,0.24643694907832578
GDSC1,250,weighted,Genentech Cpd 10,GENENTECHCPD10,HCT116,3,1,-0.22451398767188235,-0.24348032242769083,0.03437648174490279,37.0,0.1815752067236295
GDSC1,250,weighted,HG-5-113-01,HG511301,HCT116,3,2,0.09766407119021134,-0.03136818687430478,0.12302558398220245,30.0,0.6076516500296438
GDSC1,250,weighted,HG-5-88-01,HG58801,HCT116,3,2,0.17018909899888765,-0.14972191323692993,0.3459399332591768,30.0,0.3685784472672135
GDSC1,250,weighted,HG6-64-1,HG6641,HCT116,3,1,-0.31701890989988873,-0.3864293659621802,0.19021134593993325,30.0,0.08783155046091667
GDSC1,250,weighted,I-BET-151,IBET151,HCT116,3,0,-0.18984571616150564,-0.21085457927563186,-0.13994966626545574,38.0,0.25361473906513304
GDSC1,250,weighted,I-BET-762,IBET762,HCT116,3,1,-0.23210052157420574,-0.24229492650545276,0.05310573731626362,37.0,0.1668744388486646
GDSC1,250,weighted,I-CBP112,ICBP112,HCT116,3,0,-0.1111111111111111,-0.25702075702075705,-0.06837606837606838,27.0,0.5811237318667101
GDSC1,250,weighted,IAP_5620,IAP5620,HCT116,3,0,-0.17496443812233284,-0.2003501477185688,-0.1101871101871102,38.0,0.29341686503812703
GDSC1,250,weighted,IAP_7638,IAP7638,HCT116,3,1,-0.0474158368895211,-0.27358937885253676,0.22641062114746321,37.0,0.17781675636131575
GDSC1,250,weighted,IC-87114,IC87114,HCT116,3,0,-0.28378378378378377,-0.4412043622569938,-0.09198672356567092,37.0,0.08872996932662666
GDSC1,250,weighted,ICL1100013,ICL1100013,HCT116,3,1,-0.10241820768136557,-0.25651967757230915,0.005452821242294926,37.0,0.5463804203536269
GDSC1,250,weighted,IGFR_3801,IGFR3801,HCT116,3,0,-0.024182076813655765,-0.1329467118940803,-0.01674143779406937,38.0,0.8854139128816029
GDSC1,250,weighted,IMD-0354,IMD0354,HCT116,3,1,-0.10407776197249882,-0.12470365101944048,0.14864864864864863,37.0,0.46210472230876476
GDSC1,250,weighted,IOX2,IOX2,HCT116,3,1,-0.24346208556734872,-0.35419630156472265,0.03928219717693402,38.0,0.14076908250885403
GDSC1,250,weighted,IPA-3,IPA3,HCT116,3,0,-0.2783092324805339,-0.2805339265850945,-0.057174638487208,30.0,0.13643676864608056
GDSC1,250,weighted,Idelalisib,IDELALISIB,HCT116,3,1,-0.33380749170222845,-0.4208155523944997,0.1384542437174016,37.0,0.043475832183351666
GDSC1,250,weighted,Ispinesib Mesylate,ISPINESIBMESYLATE,HCT116,3,0,-0.2342342342342342,-0.42484589853010896,-0.11688003793266949,37.0,0.16289855573153014
GDSC1,250,weighted,JAK1_3715,JAK13715,HCT116,3,1,-0.03818798555640661,-0.14235693183061604,0.02177481124849546,38.0,0.8199372538907618
GDSC1,250,weighted,JAK3_7406,JAK37406,HCT116,3,0,-0.06904475325527958,-0.16314695262063683,-0.028777765619870888,38.0,0.6804165915437396
GDSC1,250,weighted,JNJ38877605,JNJ38877605,HCT116,3,1,-0.05950687529634897,-0.0647226173541963,0.16311047889995256,37.0,0.7035154683252068
GDSC1,250,weighted,JNK Inhibitor VIII,JNKINHIBITORVIII,HCT116,3,1,-0.19613899613899616,-0.46409266409266414,0.18532818532818532,36.0,0.25159653911382446
GDSC1,250,weighted,JNK-9L,JNK9L,HCT116,3,0,-0.4545050055617353,-0.531924360400445,-0.05494994438264739,30.0,0.011628367601971825
GDSC1,250,weighted,JQ1,JQ1,HCT116,3,1,-0.31633657949447425,-0.392493708283182,0.16336579494474232,38.0,0.05300226893371433
GDSC1,250,weighted,JQ12,JQ12,HCT116,3,1,-0.06384872080088987,-0.1875417130144605,0.1439377085650723,30.0,0.447945598689035
GDSC1,250,weighted,JW-7-24-1,JW7241,HCT116,3,1,-0.18634423897581792,-0.29895685158843055,0.013276434329065905,37.0,0.26946705409159377
GDSC1,250,weighted,KIN001-042,KIN001042,HCT116,3,0,-0.1597913703176861,-0.29706021811284966,-0.10028449502133711,37.0,0.3448112570842995
GDSC1,250,weighted,KIN001-236,KIN001236,HCT116,3,0,-0.18824087245139873,-0.2738264580369843,-0.0049786628733997145,37.0,0.26453561345280246
GDSC1,250,weighted,KIN001-244,KIN001244,HCT116,3,0,-0.20128022759601705,-0.3155523944997629,-0.13655761024182075,37.0,0.23224698542311667
GDSC1,250,weighted,KIN001-260,KIN001260,HCT116,3,0,-0.16808914177335227,-0.26268373636794684,-0.11332385016595542,37.0,0.3200027962051472
GDSC1,250,weighted,KIN001-266,KIN001266,HCT116,3,0,-0.24039829302987195,-0.2555713608345187,-0.04101469890943575,37.0,0.15179721261733756
GDSC1,250,weighted,KIN001-270,KIN001270,HCT116,3,0,-0.26695116168800376,-0.3233760075865339,-0.2211948790896159,37.0,0.11021983475866412
GDSC1,250,weighted,KU-55933,KU55933,HCT116,3,0,-0.18231389284020863,-0.4684684684684684,-0.06899004267425318,37.0,0.28014548241954185
GDSC1,250,weighted,KU-60019,KU60019,HCT116,3,1,-0.2726410621147463,-0.4755808440018966,0.14580369843527738,37.0,0.10255599934983031
GDSC1,250,weighted,Kobe2602,KOBE2602,HCT116,3,1,-0.11943371943371943,-0.22882882882882882,0.06512226512226513,36.0,0.487806500018989
GDSC1,250,weighted,LCL161,LCL161,HCT116,3,2,0.0010296010296010297,-0.1070785070785071,0.03371943371943372,36.0,0.8452114484003362
GDSC1,250,weighted,LDN-193189,LDN193189,HCT116,3,1,-0.12767052767052767,-0.20617760617760622,0.12175032175032177,36.0,0.458067022124304
GDSC1,250,weighted,LFM-A13,LFMA13,HCT116,3,2,0.004226918798665183,-0.0020022246941045607,0.064293659621802,30.0,0.9823138806139919
GDSC1,250,weighted,LGK974,LGK974,HCT116,3,0,-0.1557422969187675,-0.31288515406162465,-0.09635854341736695,35.0,0.37164811538795456
GDSC1,250,weighted,LIMK1 inhibitor BMS4,LIMK1INHIBITORBMS4,HCT116,3,1,-0.20531057373162634,-0.28733997155049784,0.08440018966334754,37.0,0.22283315786019026
GDSC1,250,weighted,Lenalidomide,LENALIDOMIDE,HCT116,3,0,-0.17117117117117114,-0.20768136557610237,-0.0948316737790422,37.0,0.3110802095138967
GDSC1,250,weighted,Lestaurtinib,LESTAURTINIB,HCT116,3,1,-0.276434329065908,-0.2994310099573257,0.0521574205784732,37.0,0.09767662276640149
GDSC1,250,weighted,Linifanib,LINIFANIB,HCT116,3,1,-0.0002370791844476055,-0.11948790896159317,0.036510194404931244,37.0,0.83013238396891
GDSC1,250,weighted,Linsitinib,LINSITINIB,HCT116,3,0,-0.1710789766407119,-0.20489432703003335,-0.15194660734149054,30.0,0.3660424541095619
GDSC1,250,weighted,Luminespib,LUMINESPIB,HCT116,3,0,-0.15595105672969967,-0.21379310344827587,-0.11635150166852058,30.0,0.41054405511566855
GDSC1,250,weighted,MCT1_6447,MCT16447,HCT116,3,0,-0.3653572600941022,-0.40606193237772187,-0.06160411423569319,38.0,0.024096268421445223
GDSC1,250,weighted,MCT4_1422,MCT41422,HCT116,3,1,-0.10265528686581317,-0.13229018492176386,0.09791370317686107,37.0,0.5454471087771352
GDSC1,250,weighted,MIM1,MIM1,HCT116,3,1,-0.050700280112044825,-0.08823529411764706,0.16078431372549024,35.0,0.6142374082525456
GDSC1,250,weighted,MK-2206,MK2206,HCT116,3,1,-0.25045045045045045,-0.25353925353925355,0.03938223938223938,36.0,0.14067929152876202
GDSC1,250,weighted,MPS-1-IN-1,MPS1IN1,HCT116,3,0,-0.19748696064485535,-0.21242294926505448,-0.029397818871503077,37.0,0.24135033178874288
GDSC1,250,weighted,Masitinib,MASITINIB,HCT116,3,1,-0.182076813655761,-0.3511142721669037,0.018255097202465622,37.0,0.2807820674022834
GDSC1,250,weighted,"MetAP2 Inhibitor, A832234",METAP2INHIBITORA832234,HCT116,3,0,-0.14671814671814673,-0.1528957528957529,-0.048391248391248386,36.0,0.3931738152650478
GDSC1,250,weighted,Methotrexate,METHOTREXATE,HCT116,3,0,-0.1960644855381697,-0.2807017543859649,-0.0734945471787577,37.0,0.2448251792234861
GDSC1,250,weighted,Midostaurin,MIDOSTAURIN,HCT116,3,0,-0.1764182424916574,-0.21913236929922134,-0.04471635150166852,30.0,0.35104370148324815
GDSC1,250,weighted,Mirin,MIRIN,HCT116,3,1,-0.006403940886699506,-0.2157635467980295,0.017241379310344827,29.0,0.9292647452546764
