DRUG_NAME,drug_key,GDSC1_status,GDSC1_global_q,GDSC1_T,GDSC2_status,GDSC2_global_q,GDSC2_T,PRISM_status,CTRPv2_status,replication_level
FH535,FH535,tested,0.0002492038905651706,0.021551724137931036,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FMK,FMK,tested,0.0002492038905651706,0.20718854282536153,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FR-180204,FR180204,tested,0.0002492038905651706,0.10649414596783018,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FS106,FS106,tested,0.0002492038905651706,0.06335485282853702,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FS112,FS112,tested,0.0002492038905651706,0.22420578473210057,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FTI-277,FTI277,tested,0.0002492038905651706,0.008481646273637376,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FTY-720,FTY720,tested,0.0002492038905651706,0.03462033462033463,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FY012,FY012,tested,0.07626994238614512,-0.005372579056789584,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FY026,FY026,tested,0.06636394240139315,0.03379472589998905,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
FY069,FY069,tested,0.03279055380259688,0.13971441076704233,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Fedratinib,FEDRATINIB,tested,0.0002492038905651706,0.044124083597767795,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Flavopiridol,FLAVOPIRIDOL,tested,0.0002492038905651706,-0.09034749034749036,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Fludarabine,FLUDARABINE,drug_absent_or_insufficient,,,tested,0.09690650702346841,-0.006198708830287778,unavailable_local,unavailable_local,Level3_single_dataset
Foretinib,FORETINIB,tested,0.0002492038905651706,-0.017279425174162016,tested,0.0006043235797284987,-0.0015278838808250594,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Fulvestrant,FULVESTRANT,tested,0.03755263182238997,0.1245841995841996,tested,0.8693924050438954,0.017231164214476156,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
GDC0810,GDC0810,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.03453149505781084,unavailable_local,unavailable_local,Level3_single_dataset
GNE-317,GNE317,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.08254914833862201,unavailable_local,unavailable_local,Level3_single_dataset
GSK-J4,GSKJ4,tested,0.0002492038905651706,0.0924244082138819,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GSK-LSD1,GSKLSD1,drug_absent_or_insufficient,,,tested,0.09735652869426115,0.0072217966954809115,unavailable_local,unavailable_local,Level3_single_dataset
GSK-LSD1-2HCl,GSKLSD12HCL,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.17395715042773868,unavailable_local,unavailable_local,Level3_single_dataset
GSK1059615,GSK1059615,tested,0.0002492038905651706,-0.1051263814421709,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GSK1070916,GSK1070916,tested,0.0002492038905651706,0.02303732303732304,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GSK1904529A,GSK1904529A,tested,0.0002492038905651706,0.010901001112347052,tested,0.5517602862406242,0.060044929396662394,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
GSK2110183B,GSK2110183B,drug_absent_or_insufficient,,,tested,0.05115808521464024,-0.17376080533975274,unavailable_local,unavailable_local,Level3_single_dataset
GSK2256098C,GSK2256098C,drug_absent_or_insufficient,,,tested,0.061608917154622175,-0.1445973301236459,unavailable_local,unavailable_local,Level3_single_dataset
GSK2276186C,GSK2276186C,drug_absent_or_insufficient,,,tested,0.09650582703972026,-0.03632782580151002,unavailable_local,unavailable_local,Level3_single_dataset
GSK2578215A,GSK2578215A,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.013011999854105118,unavailable_local,unavailable_local,Level3_single_dataset
GSK2606414,GSK2606414,drug_absent_or_insufficient,,,tested,0.813954132250473,0.024173002863631877,unavailable_local,unavailable_local,Level3_single_dataset
GSK269962A,GSK269962A,tested,0.07157197843920311,0.024302440091913784,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GSK2801,GSK2801,drug_absent_or_insufficient,,,tested,0.09650582703972026,0.02385381332749753,unavailable_local,unavailable_local,Level3_single_dataset
GSK2830371,GSK2830371,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.11561813914755092,unavailable_local,unavailable_local,Level3_single_dataset
GSK2830371A,GSK2830371A,drug_absent_or_insufficient,,,tested,0.08536070563665045,-0.0682651274756538,unavailable_local,unavailable_local,Level3_single_dataset
GSK3337463A,GSK3337463A,drug_absent_or_insufficient,,,tested,0.08075960565462666,-0.08978279899332531,unavailable_local,unavailable_local,Level3_single_dataset
GSK343,GSK343,drug_absent_or_insufficient,,,tested,0.3741089619913855,0.08734817813765183,unavailable_local,unavailable_local,Level3_single_dataset
GSK429286A,GSK429286A,tested,0.0002492038905651706,0.13412298938614725,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GSK591,GSK591,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.10534444218654743,unavailable_local,unavailable_local,Level3_single_dataset
GSK626616AC,GSK626616AC,drug_absent_or_insufficient,,,tested,0.06282881354763531,-0.13793905241273663,unavailable_local,unavailable_local,Level3_single_dataset
GSK650394,GSK650394,tested,0.0002492038905651706,0.018115366279993633,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GSK690693,GSK690693,tested,0.0002492038905651706,-0.03971988182514499,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GW-2580,GW2580,tested,0.0002492038905651706,-0.00016413174307911005,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
GW441756,GW441756,tested,0.0002492038905651706,-0.01161688003793267,tested,0.09650582703972026,-0.04234598971441077,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Gallibiscoquinazole,GALLIBISCOQUINAZOLE,drug_absent_or_insufficient,,,tested,0.08536070563665045,-0.0795491848123427,unavailable_local,unavailable_local,Level3_single_dataset
Gefitinib,GEFITINIB,tested,0.0002492038905651706,-0.11046066309224203,tested,0.0006043235797284987,-0.04338549075391181,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Gemcitabine,GEMCITABINE,tested,0.06572653723223609,0.036171900645584856,tested,0.04373558278035115,0.20906007221796696,unavailable_local,unavailable_local,Level1_cross_database_strict
Genentech Cpd 10,GENENTECHCPD10,tested,0.0002492038905651706,0.07874676295728926,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
HG-5-113-01,HG511301,tested,0.0002492038905651706,-0.017095383759733046,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
HG-5-88-01,HG58801,tested,0.0002492038905651706,0.04000973303670746,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
HG6-64-1,HG6641,tested,0.0002492038905651706,0.11737347052280311,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
HKMTI-1-005,HKMTI1005,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.07111436950146627,unavailable_local,unavailable_local,Level3_single_dataset
I-BET-151,IBET151,tested,0.05025977855276402,0.08143669985775251,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
I-BET-762,IBET762,tested,0.0002492038905651706,0.044142320458109924,tested,0.9736052789442112,0.002495803298113953,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
I-BRD9,IBRD9,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.043339898603056495,unavailable_local,unavailable_local,Level3_single_dataset
I-CBP112,ICBP112,tested,0.0002492038905651706,-0.0057997557997558,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
IAP_5620,IAP5620,tested,0.03483475966677168,-0.13692964219280007,tested,0.09650582703972026,-0.038075828865302544,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
IAP_7638,IAP7638,tested,0.0002492038905651706,0.06563446037130247,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
IC-87114,IC87114,tested,0.0002492038905651706,0.04335813546339862,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
ICL-SIRT078,ICLSIRT078,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.03487903225806453,unavailable_local,unavailable_local,Level3_single_dataset
ICL1100013,ICL1100013,tested,0.0002492038905651706,0.1427216690374585,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
IGF1R_3801,IGF1R3801,drug_absent_or_insufficient,,,tested,0.07813040566489876,0.10141426851953168,unavailable_local,unavailable_local,Level3_single_dataset
IGFR_3801,IGFR3801,tested,0.0599761626622044,0.05038570959623591,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
IMD-0354,IMD0354,tested,0.0002492038905651706,0.040184921763869126,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
IOX2,IOX2,tested,0.03278617003871953,0.1439271255060729,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
IPA-3,IPA3,tested,0.0002492038905651706,-0.006618464961067855,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
IRAK4_4710,IRAK44710,drug_absent_or_insufficient,,,tested,0.08828919147677314,-0.0626983258562206,unavailable_local,unavailable_local,Level3_single_dataset
IWP-2,IWP2,drug_absent_or_insufficient,,,tested,0.28439919492736965,-0.1043250715907969,unavailable_local,unavailable_local,Level3_single_dataset
Ibrutinib,IBRUTINIB,drug_absent_or_insufficient,,,tested,0.08627240069227535,-0.16805816135084428,unavailable_local,unavailable_local,Level3_single_dataset
Idelalisib,IDELALISIB,tested,0.0002492038905651706,0.21328008170113433,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Ipatasertib,IPATASERTIB,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.1414177335229967,unavailable_local,unavailable_local,Level3_single_dataset
Irinotecan,IRINOTECAN,drug_absent_or_insufficient,,,tested,0.9432165611487369,-0.007751555248346018,unavailable_local,unavailable_local,Level3_single_dataset
Ispinesib Mesylate,ISPINESIBMESYLATE,tested,0.0002492038905651706,-0.020069664806506918,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
JAK1_3715,JAK13715,tested,0.04711660407644498,0.09332257358573148,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
JAK1_8709,JAK18709,drug_absent_or_insufficient,,,tested,0.09650582703972026,0.01618612539665172,unavailable_local,unavailable_local,Level3_single_dataset
JAK3_7406,JAK37406,tested,0.06572316110026402,-0.035343035343035345,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
JAK_8517,JAK8517,drug_absent_or_insufficient,,,tested,0.09650582703972026,0.009407484407484408,unavailable_local,unavailable_local,Level3_single_dataset
JNJ38877605,JNJ38877605,tested,0.0002492038905651706,-0.029571069044753255,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
JNK Inhibitor VIII,JNKINHIBITORVIII,tested,0.0002492038905651706,0.17137776874618982,tested,0.09650582703972026,0.05408688040266988,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
JNK-9L,JNK9L,tested,0.0002492038905651706,0.059385428253615126,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
JQ1,JQ1,tested,0.035188661192492685,0.1407566473355947,tested,0.09650582703972026,0.06494693073640442,unavailable_local,unavailable_local,Level1_cross_database_strict
JQ12,JQ12,tested,0.0002492038905651706,0.0964822024471635,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
JW-7-24-1,JW7241,tested,0.0002492038905651706,0.19953860743334428,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
KIN001-042,KIN001042,tested,0.0002492038905651706,0.11992559360980413,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
KIN001-236,KIN001236,tested,0.0002492038905651706,0.1246489404384141,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
KIN001-244,KIN001244,tested,0.0002492038905651706,0.058895940474887845,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
KIN001-260,KIN001260,tested,0.0002492038905651706,0.1471532261005945,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
KIN001-266,KIN001266,tested,0.0002492038905651706,0.17603129445234705,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
KIN001-270,KIN001270,tested,0.0002492038905651706,0.1232447021920706,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
KRAS (G12C) Inhibitor-12,KRASG12CINHIBITOR12,drug_absent_or_insufficient,,,tested,0.44128816158165746,0.07570109607978669,unavailable_local,unavailable_local,Level3_single_dataset
KU-55933,KU55933,tested,0.0002492038905651706,0.052741000109421135,tested,0.09940080949327376,-0.027358026042236572,unavailable_local,unavailable_local,Reject_opposite_direction
KU-60019,KU60019,tested,0.0002492038905651706,0.02912426596637123,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Kobe2602,KOBE2602,tested,0.0002492038905651706,0.06432296958612749,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
L-Oxonoreleagnine,LOXONORELEAGNINE,drug_absent_or_insufficient,,,tested,0.09650582703972026,-0.017304956778640992,unavailable_local,unavailable_local,Level3_single_dataset
LCL161,LCL161,tested,0.0002492038905651706,0.13519271150850098,tested,0.8758309406820926,-0.016912708600770217,unavailable_local,unavailable_local,Reject_opposite_direction
LDN-193189,LDN193189,tested,0.0002492038905651706,-0.017374517374517374,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
LFM-A13,LFMA13,tested,0.0002492038905651706,0.0011053948832035591,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
LGK974,LGK974,tested,0.0002492038905651706,0.09156257097433568,tested,0.24603381210550343,-0.10914881011158291,unavailable_local,unavailable_local,Reject_opposite_direction
LIMK1 inhibitor BMS4,LIMK1INHIBITORBMS4,tested,0.0002492038905651706,0.0769048400627348,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
LJI308,LJI308,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.08475919528551107,unavailable_local,unavailable_local,Level3_single_dataset
LMB_AB1,LMBAB1,drug_absent_or_insufficient,,,tested,0.061608917154622175,-0.1437657292920451,unavailable_local,unavailable_local,Level3_single_dataset
LMB_AB2,LMBAB2,drug_absent_or_insufficient,,,tested,0.09650582703972026,-0.03976365028996608,unavailable_local,unavailable_local,Level3_single_dataset
LMB_AB3,LMBAB3,drug_absent_or_insufficient,,,tested,0.09849572374082396,0.0021063573695152757,unavailable_local,unavailable_local,Level3_single_dataset
LMP744,LMP744,drug_absent_or_insufficient,,,tested,0.0714953783436861,0.11930736404420614,unavailable_local,unavailable_local,Level3_single_dataset
LY2109761,LY2109761,drug_absent_or_insufficient,,,tested,0.09690650702346841,-0.1539473684210526,unavailable_local,unavailable_local,Level3_single_dataset
Lapatinib,LAPATINIB,drug_absent_or_insufficient,,,tested,0.09650582703972026,-0.03687493161177371,unavailable_local,unavailable_local,Level3_single_dataset
Leflunomide,LEFLUNOMIDE,drug_absent_or_insufficient,,,tested,0.14250995954655224,0.1354645995852671,unavailable_local,unavailable_local,Level3_single_dataset
Lenalidomide,LENALIDOMIDE,tested,0.0002492038905651706,-0.03390232337600757,tested,0.09881588038827878,-0.03002790239632345,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Lestaurtinib,LESTAURTINIB,tested,0.0002492038905651706,0.07511762774920669,tested,0.11141849300042904,-0.004327606959185923,unavailable_local,unavailable_local,Reject_opposite_direction
Linifanib,LINIFANIB,tested,0.0002492038905651706,0.11194696721012509,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Linsitinib,LINSITINIB,tested,0.0002492038905651706,-0.024541156840934372,tested,0.7240961446264965,-0.037125999802508136,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Luminespib,LUMINESPIB,tested,0.0002492038905651706,-0.01614293659621802,tested,0.008867791659059493,0.2483780981534512,unavailable_local,unavailable_local,Reject_opposite_direction
MCT1_6447,MCT16447,tested,0.05558083014269629,0.07191705875916402,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
MCT4_1422,MCT41422,tested,0.0002492038905651706,-0.041725936462778564,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
MG-132,MG132,drug_absent_or_insufficient,,,tested,0.14250995954655224,0.1340772193147033,unavailable_local,unavailable_local,Level3_single_dataset
MIM1,MIM1,tested,0.0002492038905651706,-0.06498977969566205,tested,0.0006043235797284987,0.05925642984466514,unavailable_local,unavailable_local,Reject_opposite_direction
MIRA-1,MIRA1,drug_absent_or_insufficient,,,tested,0.09650582703972026,-0.04516632016632016,unavailable_local,unavailable_local,Level3_single_dataset
MK-1775,MK1775,drug_absent_or_insufficient,,,tested,0.3073733877077795,-0.10030364372469637,unavailable_local,unavailable_local,Level3_single_dataset
MK-2206,MK2206,tested,0.0002492038905651706,0.057034478087109666,tested,0.32285780286865,-0.09476152858694581,unavailable_local,unavailable_local,Reject_opposite_direction
MK-8776,MK8776,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.06844919786096255,unavailable_local,unavailable_local,Level3_single_dataset
ML323,ML323,drug_absent_or_insufficient,,,tested,0.8792908085049658,0.015705539646489585,unavailable_local,unavailable_local,Level3_single_dataset
MN-64,MN64,drug_absent_or_insufficient,,,tested,0.09509544631954113,-0.165071097067246,unavailable_local,unavailable_local,Level3_single_dataset
MPS-1-IN-1,MPS1IN1,tested,0.0002492038905651706,0.07958565853302695,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Masitinib,MASITINIB,tested,0.0002492038905651706,0.15093737462158513,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
"MetAP2 Inhibitor, A832234",METAP2INHIBITORA832234,tested,0.0002492038905651706,-0.08674388674388675,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Methotrexate,METHOTREXATE,tested,0.0002492038905651706,-0.019194295510084988,tested,0.08536070563665045,0.0835977678082941,unavailable_local,unavailable_local,Reject_opposite_direction
Midostaurin,MIDOSTAURIN,tested,0.0002492038905651706,-0.001084538375973304,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Mirin,MIRIN,tested,0.0002492038905651706,-0.06527093596059112,tested,0.08536070563665045,0.16946775945492248,unavailable_local,unavailable_local,Reject_opposite_direction
Mitomycin-C,MITOMYCINC,tested,0.0002492038905651706,0.05350389321468297,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Mitoxantrone,MITOXANTRONE,drug_absent_or_insufficient,,,tested,0.09735652869426115,-0.004155268628952841,unavailable_local,unavailable_local,Level3_single_dataset
Motesanib,MOTESANIB,tested,0.0002492038905651706,0.2595834701097859,tested,0.09650582703972026,-0.059344567239304084,unavailable_local,unavailable_local,Reject_opposite_direction
Mycophenolic acid,MYCOPHENOLICACID,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.15378151260504203,unavailable_local,unavailable_local,Level3_single_dataset
N-acetyl cysteine,NACETYLCYSTEINE,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.0673934438640321,unavailable_local,unavailable_local,Level3_single_dataset
N22899-6-C1,N228996C1,tested,0.043434669709414765,0.10151001203632783,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
N23918-95-7,N23918957,tested,0.011917319138402802,0.22942335047598206,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
N24798-49-A1,N2479849A1,tested,0.0002492038905651706,0.05564066090381879,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
N25720-51-A1,N2572051A1,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.02211611917494271,unavailable_local,unavailable_local,Level3_single_dataset
N27922-53-1,N27922531,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.038426279602750184,unavailable_local,unavailable_local,Level3_single_dataset
N29087-69-1,N29087691,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.14582378405907817,unavailable_local,unavailable_local,Level3_single_dataset
N30652-18-1,N30652181,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.080061115355233,unavailable_local,unavailable_local,Level3_single_dataset
NG-25,NG25,tested,0.0002492038905651706,0.12722033774665353,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
NPK76-II-72-1,NPK76II721,tested,0.0002492038905651706,0.0708502024291498,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
NSC-207895,NSC207895,tested,0.0002492038905651706,0.03421235000182368,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
NSC-87877,NSC87877,tested,0.0002492038905651706,-0.000500556173526151,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
NSC319726,NSC319726,tested,0.0002492038905651706,-0.05662805662805664,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
NU7441,NU7441,tested,0.0002492038905651706,0.030583214793741105,tested,0.08979680573952324,0.084850640113798,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
NVP-ADW742,NVPADW742,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.10042127147390305,unavailable_local,unavailable_local,Level3_single_dataset
NVP-BHG712,NVPBHG712,tested,0.0002492038905651706,0.17303133092606776,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Navitoclax,NAVITOCLAX,tested,0.0002492038905651706,0.04018492176386915,tested,0.7373951504519813,-0.035222672064777326,unavailable_local,unavailable_local,Reject_opposite_direction
Nelarabine,NELARABINE,drug_absent_or_insufficient,,,tested,0.06877302225505312,-0.11589068825910932,unavailable_local,unavailable_local,Level3_single_dataset
Nilotinib,NILOTINIB,tested,0.0002492038905651706,0.009692891271838623,tested,0.0006043235797284987,0.0276288434183171,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Niraparib,NIRAPARIB,drug_absent_or_insufficient,,,tested,0.6641663537211256,0.04472449886442184,unavailable_local,unavailable_local,Level3_single_dataset
Nutlin-3a (-),NUTLIN3A,tested,0.0002492038905651706,0.14556661925082975,tested,0.6272728925289323,0.050266614002172416,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
OF-1,OF1,drug_absent_or_insufficient,,,tested,0.26939213096347864,-0.10591241236299004,unavailable_local,unavailable_local,Level3_single_dataset
OSI-027,OSI027,tested,0.0002492038905651706,0.008908706277127334,tested,0.3044280032882312,0.09840278463513381,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
OSI-930,OSI930,tested,0.0002492038905651706,0.1727395411605938,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
OSU-03012,OSU03012,tested,0.0002492038905651706,0.011774988081995879,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
OTX015,OTX015,drug_absent_or_insufficient,,,tested,0.9429484889538946,0.008502024291497977,unavailable_local,unavailable_local,Level3_single_dataset
Obatoclax Mesylate,OBATOCLAXMESYLATE,tested,0.0002492038905651706,0.011547552836484988,tested,0.02946077451176431,0.24384505963453332,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
Olaparib,OLAPARIB,tested,0.07193993300105411,-0.01542838384943647,tested,0.7331653669266146,-0.03567443467956948,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Omipalisib,OMIPALISIB,tested,0.0002492038905651706,0.07847321005215742,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Osimertinib,OSIMERTINIB,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.10561877667140823,unavailable_local,unavailable_local,Level3_single_dataset
Oxaliplatin,OXALIPLATIN,drug_absent_or_insufficient,,,tested,0.3044280032882312,-0.10099733385997828,unavailable_local,unavailable_local,Level3_single_dataset
P22077,P22077,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.20642302221249587,unavailable_local,unavailable_local,Level3_single_dataset
PAC-1,PAC1,tested,0.0002492038905651706,-0.013840775464802148,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PAK_5339,PAK5339,drug_absent_or_insufficient,,,tested,0.061608917154622175,0.1423952292373345,unavailable_local,unavailable_local,Level3_single_dataset
PARP_0108,PARP0108,tested,0.02578160838420551,0.16016249042564834,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PARP_9482,PARP9482,tested,0.05486848758194489,0.07002133712660029,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PARP_9495,PARP9495,tested,0.03812996265995028,0.12998686946055368,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PBD-288,PBD288,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.046846846846846854,unavailable_local,unavailable_local,Level3_single_dataset
PCI-34051,PCI34051,drug_absent_or_insufficient,,,tested,0.390876491368393,0.08206033376123235,unavailable_local,unavailable_local,Level3_single_dataset
PD0325901,PD0325901,tested,0.0002492038905651706,0.008927724717198401,tested,0.470747229864372,0.07295349066850992,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
PD173074,PD173074,tested,0.0002492038905651706,-0.050497866287339974,tested,0.02339317082819995,0.2436809278914542,unavailable_local,unavailable_local,Reject_opposite_direction
PF-00299804,PF00299804,tested,0.0002492038905651706,-0.001878396615238719,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PF-4708671,PF4708671,tested,0.0002492038905651706,0.07674982674982675,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PF-562271,PF562271,tested,0.0002492038905651706,0.049749721913236934,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PFI-1,PFI1,tested,0.05796992416698179,0.056929095086989824,tested,0.08178512445659017,0.11675237991027465,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
PFI-3,PFI3,tested,0.0002492038905651706,0.032567049808429116,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PFI3,PFI3,drug_absent_or_insufficient,,,tested,0.652892372345203,0.04632665152562457,unavailable_local,unavailable_local,Level3_single_dataset
PHA-793887,PHA793887,tested,0.0002492038905651706,-0.01850129481708429,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PI-103,PI103,tested,0.0002492038905651706,0.08170113433271328,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PI3Ka_4409,PI3KA4409,tested,0.06399491805818901,0.044124083597767816,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PIK-93,PIK93,tested,0.0002492038905651706,0.15582485319327422,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
