module,tier,drug,n_pairs,n_datasets,n_trajectories,median_rho_state_vs_lnIC50,mean_rho_state_vs_lnIC50,fraction_negative_rho,min_pairwise_p,putative_target,pathway,drug_sensitivity_score,within_module_min_p_BH
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,SL0101,5,1,5,-0.2614983404457088,-0.04855381697486959,0.6,0.0018404674562841339,"RSK, AURKB, PIM1, PIM3","Other, kinases",0.15689900426742528,0.0119746869940512
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,torin2,5,1,5,-0.23219814241486067,-0.2045407636738906,0.6,0.00047305669590900703,"MTOR, ATM, ATR, DNAPK",PI3K/MTOR signaling,0.1393188854489164,0.007259062856338742
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,HG-6-71-01,5,1,5,-0.2198142414860681,-0.11909184726522186,0.6,0.004322124802950012,"DDR1, DDR2, SRC","Other, kinases",0.13188854489164084,0.0183601004026141
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Pilaralisib,5,1,5,-0.18678192362402887,-0.040639019586387985,0.6,0.04979071474523102,PI3K,PI3K/MTOR signaling,0.11206915417441732,0.07616793862812127
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,XMD11-50,5,1,5,-0.18235294117647058,-0.1758823529411765,0.6,0.025362176320607912,"LRRK2, ERK5","Other, kinases",0.10941176470588235,0.04694733975000373
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,PF-4708671,5,1,5,-0.16577306050990262,-0.061910493489440846,0.6,0.02636588433762741,S6K1,PI3K/MTOR signaling,0.09946383630594156,0.04788715388530208
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,WEHI-539,5,1,5,-0.12186234817813767,-0.09299595141700408,0.8,0.0017161834459573126,BCL-XL,Apoptosis regulation,0.09748987854251014,0.011315906840308174
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Bicalutamide,5,1,5,-0.15910931174089069,-0.02862348178137652,0.6,0.021549311172370942,AR,Hormone-related,0.09546558704453441,0.042276129551903296
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,GSK2801,5,1,5,-0.14736842105263157,-0.022550607287449388,0.6,0.11830466001696449,,Chromatin other,0.08842105263157894,0.14478236963980892
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AZ6102,5,1,5,-0.10976766239924134,-0.09734471313418683,0.8,0.27887512793317937,"TNKS1, TNKS2",WNT signaling,0.08781412991939308,0.293132547561665
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,HG6-64-1,5,1,5,-0.14354838709677423,0.020322580645161292,0.6,0.007969493559158315,BRAF,ERK MAPK signaling,0.08612903225806454,0.023407541082327846
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,KU-60019,5,1,5,-0.14213808950651058,-0.02790239632344894,0.6,5.600729803435229e-05,ATM,Genome integrity,0.08528285370390634,0.002617068289968825
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Sepantronium bromide,10,2,5,-0.13885545464492832,-0.07842761790130211,0.6,0.012292522652096736,BIRC5,Apoptosis regulation,0.083313272786957,0.029812036255906085
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,THZ-2-98-01,5,1,5,-0.13823529411764704,0.021176470588235286,0.6,0.18783442010629955,IRAK1,Unclassified,0.08294117647058823,0.2098845476839956
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,rTRAIL,5,1,5,-0.13732355837618995,-0.06064120800962904,0.6,0.08207333405188846,TRAIL receptor agonist,Apoptosis regulation,0.08239413502571397,0.10991425749239085
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,THZ-1-87,5,1,5,-0.1323529411764706,-0.1111764705882353,0.6,0.0028537059034569076,"BTK, BMX","Other, kinases",0.07941176470588235,0.015604306748689898
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AZD1332,10,2,5,-0.130668016194332,-0.019514170040485827,0.6,0.0014777527449986198,"NTRK1, NTRK2, NTRK3",RTK signaling,0.0784008097165992,0.010767194214370189
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Cytarabine,10,2,5,-0.12955182072829133,0.03776121543923403,0.6,0.0003045252237591357,Antimetabolite,Other,0.07773109243697479,0.005590213036149849
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AZD5153,5,1,5,-0.1271255060728745,0.05595141700404858,0.6,0.004123628181543133,BRD4,Chromatin other,0.0762753036437247,0.018065042852598506
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Navitoclax,10,2,5,-0.09146341463414637,-0.05485707194307965,0.8,0.09421149069504983,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,0.0731707317073171,0.1225941929550775
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,RAF_9304,5,1,5,-0.12125506072874495,-0.08748987854251011,0.6,0.02265882318767487,"ARAF, BRAF, CRAF",ERK MAPK signaling,0.07275303643724697,0.043135685623944015
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Cetuximab,5,1,5,-0.10672268907563026,-0.013669467787114859,0.6,0.11551851326109283,EGFR,EGFR signaling,0.06403361344537815,0.14204908090000412
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,IOX2,5,1,5,-0.09716599190283401,-0.03307692307692307,0.6,0.0003203977158083354,EGLN1,Other,0.058299595141700404,0.0056304226503523895
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,HG-5-113-01,5,1,5,-0.09556451612903226,-0.07588709677419354,0.6,0.14036538644419325,AURKA,Mitosis,0.05733870967741935,0.16547662530347554
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Schweinfurthin A,5,1,5,-0.09352226720647773,0.029311740890688276,0.6,0.003938294545628991,,Unclassified,0.056113360323886634,0.01791401235799382
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,kb NB 142-70,5,1,5,-0.08874056242477295,0.05228143122879967,0.6,0.005706476011315064,PKD,"Other, kinases",0.05324433745486377,0.020288132712646848
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,KRAS (G12C) Inhibitor-12,5,1,5,-0.08536585365853659,0.034971857410881824,0.6,0.0010719948235685612,KRAS (G12C),ERK MAPK signaling,0.051219512195121955,0.009500092057142077
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Trametinib,10,2,5,-0.08313019250118095,-0.017397270876089874,0.6,0.29760904586773035,"MEK1, MEK2",ERK MAPK signaling,0.049878115500708566,0.3084093741451883
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,IMD-0354,5,1,5,-0.08151876572929204,-0.0033482875588138673,0.6,0.27774974108347555,IKKb,"Other, kinases",0.04891125943757522,0.29254788302644763
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,TANK_1366,5,1,5,-0.07975708502024292,-0.177004048582996,0.6,0.0014397434822222511,"Tankyrase 1/2 (PARP5a, PARP5b)",Genome integrity,0.04785425101214575,0.010725045650177348
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,965-D2,5,1,5,-0.07662835249042146,0.03929939792008759,0.6,0.005548745741610678,"MKNK1, MKNK2, PIM1, PIM3","Other, kinases",0.04597701149425288,0.020288132712646848
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,MG-132,5,1,5,-0.07617260787992497,0.033696060037523456,0.6,0.0035050474488736113,"Proteasome, CAPN1",Protein stability and degradation,0.04570356472795498,0.016948944588628802
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,OF-1,5,1,5,-0.07373358348968106,0.006866791744840528,0.6,0.0746753977180178,"BRPF1B, BRPF2",Chromatin histone acetylation,0.04424015009380864,0.10317917473496391
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AZ960,5,1,5,-0.0726078799249531,-0.06731707317073173,0.6,0.0002106087445064011,"JAK2, JAK3","Other, kinases",0.043564727954971856,0.004743645947660414
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,CRT0160829,5,1,5,-0.07167086114454536,-0.03127256811467338,0.6,0.1300392250019685,CDC7,DNA replication,0.043002516686727214,0.15607453383638184
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AZD1480,5,1,5,-0.06983805668016195,-0.024655870445344126,0.6,0.021940242519109893,"JAK1, JAK2","Other, kinases",0.04190283400809717,0.042716987328873045
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Lestaurtinib,10,2,5,-0.06776999671736514,0.017354743407374994,0.6,0.0008273874732842825,"FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",0.04066199803041908,0.008505543225362424
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Entospletinib,5,1,5,-0.06679174484052533,0.06277673545966232,0.6,0.0030839805618156748,SYK,"Other, kinases",0.040075046904315195,0.016500640321369157
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,IGF1R_3801,5,1,5,-0.0665991902834008,0.003319838056680152,0.6,0.10442059072374849,IGFR1,IGF1R signaling,0.03995951417004048,0.13285193968318496
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,SB505124,10,2,5,-0.06480201441690531,-0.007963858990816636,0.6,0.09779264460860772,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,0.03888120865014318,0.1262950234392572
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,"CAP-232, TT-232, TLN-232",5,1,5,-0.0647226173541963,-0.016073968705547653,0.6,0.5015594622375372,Glycolysis,Metabolism,0.038833570412517775,0.505493261941361
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,UNC1215,5,1,5,-0.06444906444906445,-0.04020133493817707,0.6,0.011037361160386715,L3MBTL3,Chromatin other,0.03866943866943867,0.028224893713625732
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Mycophenolic acid,5,1,5,-0.06340718105423987,0.04360580595874715,0.6,0.0023039357834774175,,Unclassified,0.03804430863254392,0.013611758536866582
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Savolitinib,5,1,5,-0.046503993872414925,-0.0019914651493598825,0.8,0.10149367181373287,MET,RTK signaling,0.03720319509793194,0.13009413294827604
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Selumetinib,10,2,5,-0.060462130937098846,-0.02798558309469735,0.6,0.12191667046292802,"MEK1, MEK2",ERK MAPK signaling,0.036277278562259305,0.14849566023209715
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Wee1 Inhibitor,10,2,5,-0.07178028230659811,0.0391900290042705,0.5,8.235656805433231e-05,"WEE1, CHEK1",Cell cycle,0.035890141153299054,0.002932145268125862
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,WZ4003,5,1,5,-0.05966228893058162,0.016923076923076923,0.6,0.03709511176778448,"NUAK1, NUAK2","Other, kinases",0.03579737335834897,0.061817178306851496
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,WIKI4,5,1,5,-0.044534412955465584,-0.06195426195426197,0.8,0.006236429899996503,"TNKS1, TNKS2",WNT signaling,0.03562753036437247,0.020288132712646848
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,HG-5-88-01,5,1,5,-0.05806451612903227,-0.044596774193548384,0.6,0.1115496309464527,"TAK1, M4K2","Other, kinases",0.03483870967741936,0.13916628715164245
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,ABT737,5,1,5,-0.057008425429478066,-0.026326731589889473,0.6,0.2683848252792383,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.034205055257686835,0.28384732550108743
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,GSK2606414,5,1,5,-0.0425891181988743,-0.029193245778611633,0.8,0.13026454283231093,PERK,Metabolism,0.03407129455909944,0.15607453383638184
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,GSK2276186C,5,1,5,-0.05647773279352227,0.044898785425101215,0.6,0.0006789780633633177,"JAK1, JAK2, JAK3","Other, kinases",0.03388663967611336,0.007888639948486292
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Tenovin-6,5,1,5,-0.05591421380895065,-0.0018163912900755197,0.6,0.044134880135051444,SIRT,Chromatin histone acetylation,0.03354852828537039,0.07045133040191441
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,PD173074,10,2,5,-0.05461757303862566,0.022083378925484176,0.6,0.0031415580453448603,"FGFR1, FGFR2, FGFR3",RTK signaling,0.032770543823175395,0.016500640321369157
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Ara-G,5,1,5,-0.053816974869606446,0.04253200568990043,0.6,0.02145931884853973,Anti-metabolite,Other,0.032290184921763866,0.042276129551903296
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Ponatinib,5,1,5,-0.052822580645161286,-0.012016129032258061,0.6,0.03590660665123072,"ABL, PDGFRA, VEGFR2, FGFR1, SRC, TIE2, FLT3","Other, kinases",0.03169354838709677,0.060456385694921275
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Sabutoclax,5,1,5,-0.05215759849906192,0.0357223264540338,0.6,0.017099638765373962,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,0.03129455909943715,0.0370547883668638
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,JNK Inhibitor VIII,10,2,5,-0.06143724696356275,0.005501696028011821,0.5,1.3593815255958003e-05,JNK,JNK and p38 signaling,0.030718623481781376,0.0011645368402604021
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,GSK-LSD1,5,1,5,-0.05060728744939271,0.01076923076923077,0.6,0.04835052278297971,KDM1,Chromatin histone methylation,0.030364372469635626,0.07508208069622832
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,LIMK1 inhibitor BMS4,5,1,5,-0.04956778640989167,0.02960936645147173,0.6,0.010170343752945083,LIMK1,Cytoskeleton,0.029740671845935002,0.02708578595343924
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Gallibiscoquinazole,5,1,5,-0.04817813765182186,0.029392712550607287,0.6,0.17143585331780684,,Unclassified,0.028906882591093117,0.19366599693484116
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,N23918-95-7,5,1,5,-0.04736842105263159,0.021336032388663988,0.6,0.006029850150053011,JMJ histone demethylase,Chromatin histone methylation,0.02842105263157895,0.020288132712646848
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,123138,5,1,5,-0.047165991902834006,0.0782186234817814,0.6,0.06560622070826962,,Unclassified,0.0282995951417004,0.09341162726883817
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,CHIR-99021,5,1,5,-0.04574898785425101,-0.03089068825910931,0.6,0.010915407798500401,"GSK3A, GSK3B",WNT signaling,0.027449392712550605,0.028204239955017623
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,BDILV000379a,5,1,5,-0.04534412955465587,0.011862348178137664,0.6,0.01678429097319995,"BAZ2A, BAZ2B",Chromatin histone acetylation,0.02720647773279352,0.03684905182118815
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,PLK_6522,5,1,5,-0.045141700404858306,0.03647773279352227,0.6,0.006324969825141681,"PLK1, PLK2, PLK3",Cell cycle,0.027085020242914985,0.02036827290066487
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,TWS119,5,1,5,-0.04256483203851625,0.01577853156800525,0.6,0.037282733998295646,GSK3,WNT signaling,0.02553889922310975,0.061817178306851496
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,5-azacytidine,5,1,5,-0.04092664092664093,0.1283912483912484,0.6,5.301059416942941e-07,DNA methyltransferases,Other,0.024555984555984556,0.0001362372270154336
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,729189,5,1,5,-0.04068825910931174,0.03631578947368422,0.6,0.13155372176496458,,Unclassified,0.02441295546558704,0.1568877331489369
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,THZ-2-102-1,5,1,5,-0.03959222380275011,-0.0283072546230441,0.6,0.006022058014650461,CDK7,Cell cycle,0.023755334281650067,0.020288132712646848
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AZD8186,10,2,5,-0.03942170915855127,-0.0735709596235912,0.6,0.009629740552354117,"PI3Kbeta, PI3Kdelta",PI3K/MTOR signaling,0.02365302549513076,0.026328120446329872
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,THR-102,5,1,5,-0.03886743886743887,0.07876447876447877,0.6,0.012033911282503954,Mutant RAS,PI3K/MTOR signaling,0.02332046332046332,0.029595360761756135
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,615590,5,1,5,-0.03684210526315789,0.02566801619433199,0.6,0.1678797867969714,,Unclassified,0.022105263157894735,0.1913308434892313
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,T0901317,5,1,5,-0.0346135609293504,0.026932195353248006,0.6,0.0001404121640740393,"LXR, FXR",Other,0.02076813655761024,0.0037985185438976945
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Pazopanib,5,1,5,-0.03346774193548387,0.010564516129032253,0.6,0.05070421857999224,"CSF1R, KIT,  PDGFRA, PDGFRB",RTK signaling,0.020080645161290323,0.07710641523702962
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Refametinib,10,2,5,-0.03299595141700405,0.01516194331983806,0.6,0.21184500675005546,"MEK1, MEK2",ERK MAPK signaling,0.01979757085020243,0.23020789317025053
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,LJI308,5,1,5,-0.032716927453769556,-0.009435751541014692,0.6,0.20894661253638708,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,0.019630156472261732,0.2289947949759125
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,PFI-1,10,2,5,-0.038866396761133605,0.02777327935222672,0.5,9.697756723373473e-05,BRD4,Chromatin other,0.019433198380566803,0.002932145268125862
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AZD4877,5,1,5,-0.032388663967611336,0.03591093117408906,0.6,0.011588236357144274,EG5,Mitosis,0.019433198380566803,0.029160513421366566
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,IAP_7638,5,1,5,-0.03074734653682022,-0.0565707407812671,0.6,0.03353394521112874,IAP,Other,0.018448407922092132,0.057646982737525665
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,PCI-34051,5,1,5,-0.029080675422138838,0.07388367729831147,0.6,0.02060076289986218,"HDAC8, HDAC6, HDAC1",Chromatin histone acetylation,0.0174484052532833,0.04141937937027239
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,BDF00022089a,5,1,5,-0.028947368421052635,0.012429149797570848,0.6,0.21650224301886198,"BRPF1, BRPF2, BRPF3",Chromatin histone acetylation,0.01736842105263158,0.2342782166562001
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,GSK2830371A,5,1,5,-0.02854251012145749,-0.00238866396761134,0.6,0.25788925681558694,PPM1D,Other,0.017125506072874493,0.2738741281058093
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,P22077,5,1,5,-0.026808184702921543,-0.031535178903599956,0.6,0.005924675836442857,"USP7, USP47",Protein stability and degradation,0.016084910821752924,0.020288132712646848
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,POMHEX,5,1,5,-0.025482625482625483,0.01250965250965252,0.6,0.17203366560320363,,Unclassified,0.015289575289575289,0.19391514061413742
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,FTI-277,5,1,5,-0.023790322580645163,0.022096774193548392,0.6,0.08697213967851591,Farnesyl-transferase (FNTA),Other,0.014274193548387097,0.11491948533356601
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,MCT1_6447,5,1,5,-0.022672064777327933,-0.019919028340080962,0.6,0.0008038927354691015,MCT1,Cell cycle,0.01360323886639676,0.008432670735328942
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,ETP-45835,5,1,5,-0.022650180544917384,0.06698763540868799,0.6,4.6679462624168105e-05,"MNK1, MNK2","Other, kinases",0.01359010832695043,0.0023993243788822402
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,SCH772984,5,1,5,-0.0225140712945591,0.03350844277673546,0.6,0.2107262885615033,"ERK1, ERK2",ERK MAPK signaling,0.01350844277673546,0.22947735661146756
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,XAV939,10,2,5,-0.02210307473465368,-0.06880226528493538,0.6,0.0020247259778241756,"TNKS1, TNKS2",WNT signaling,0.013261844840792207,0.012535517614809357
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Capivasertib,5,1,5,-0.021555968924389976,0.020286683444578183,0.6,0.32445617309039254,AKT,PI3K/MTOR signaling,0.012933581354633985,0.33155163612020233
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,C-75,5,1,5,-0.02086296823138928,0.017828354670459935,0.6,0.1691131642417872,FAS,Apoptosis regulation,0.012517780938833567,0.19231010269973148
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,SN-38,10,2,5,-0.024190283400809726,0.021842105263157892,0.5,0.000991213702600222,TOP1,DNA replication,0.012095141700404863,0.008938313037482704
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Rucaparib,10,2,5,-0.02002680818470292,0.01479045847466901,0.6,0.060757903354970735,"PARP1, PARP2",Genome integrity,0.012016084910821751,0.08874410382844945
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,GSK591,5,1,5,-0.018255097202465622,0.03940256045519203,0.6,0.0652065500417775,PMRT5,Chromatin histone methylation,0.010953058321479373,0.09310046311520455
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Daporinad,10,2,5,-0.021087236304627624,0.0015796541883498437,0.5,0.01739881432714743,NAMPT,Metabolism,0.010543618152313812,0.037107844664538495
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,AS605240,5,1,5,-0.01674143779406937,-0.05350694824379034,0.6,0.10091871065307481,PI3Kgamma,PI3K/MTOR signaling,0.010044862676441621,0.12968054318920114
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,CRT0105950,5,1,5,-0.016121384542437174,-0.04608819345661451,0.6,0.010919540371689703,"JNK1, JNK2, JNK3",JNK and p38 signaling,0.009672830725462303,0.028204239955017623
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,N24798-49-A1,5,1,5,-0.015647226173541962,-0.04663529926687821,0.6,0.0062075162536258145,JMJ histone demethylase,Chromatin histone methylation,0.009388335704125178,0.020288132712646848
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Tretinoin,5,1,5,-0.015410146989094355,0.0807017543859649,0.6,0.01869620949384884,Retinoic acid,Other,0.009246088193456613,0.03887666909125474
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,MIRA-1,5,1,5,-0.015384615384615387,0.07048582995951418,0.6,0.011003149107943196,TP53,p53 pathway,0.009230769230769232,0.028224893713625732
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,ZM447439,10,2,5,-0.014170040485829961,0.037587263376737054,0.6,0.003238750041650801,"AURKA, AURKB",Mitosis,0.008502024291497977,0.016647175214085118
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Picolinici-acid,5,1,5,-0.014071294559099438,0.03482176360225141,0.6,0.16978695290787335,Inflammatory related,Other,0.008442776735459663,0.1926500966769247
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,FTY-720,5,1,5,-0.01043148411569464,-0.03290659080132764,0.8,0.5998167377924952,S1P,Other,0.008345187292555711,0.6009859711994981
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,JQ1,10,2,5,-0.015485829959514183,0.05708502024291501,0.5,0.0005618035200708474,"BRD2, BRD3, BRD4, BRDT",Chromatin other,0.0077429149797570915,0.007599131824116199
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Motesanib,10,2,5,-0.014777327935222673,-0.01287996498522816,0.5,5.802243661684673e-06,"VEGFR, RET, KIT, PDGFR",RTK signaling,0.007388663967611337,0.0005964706484211844
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,SU11274,5,1,5,-0.011926906663748767,0.05665827771090929,0.6,0.0008885435051150828,MET,RTK signaling,0.0071561439982492595,0.008715081507468787
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,CCT245232,5,1,5,-0.011708064339643288,-0.012364591311959753,0.6,0.001506857094557509,HSF1,Unclassified,0.007024838603785973,0.010767194214370189
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Etoposide,5,1,5,-0.011290322580645162,0.08153225806451614,0.6,0.016357607313663102,TOP2,DNA replication,0.006774193548387097,0.03624056103113291
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Staurosporine,5,1,5,-0.009756097560975611,-0.009943714821763604,0.6,0.015055550190870876,Broad spectrum kinase inhibitor,RTK signaling,0.005853658536585367,0.03379280697863594
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,CUDC-101,5,1,5,-0.009519641098588466,0.02111828427617901,0.6,0.11637415255201553,"HDAC1-10, EGFR, ERBB2",Other,0.0057117846591530795,0.14275970026667298
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,BAY ACCi,5,1,5,-0.00930487137383689,0.047947454844006566,0.6,0.02230513601523966,ACACA,Metabolism,0.005582922824302133,0.04298772605355003
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,667880,5,1,5,-0.009109311740890687,0.007327935222672066,0.6,0.3161372226931181,,Unclassified,0.005465587044534413,0.324340384160205
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,CAY10603,5,1,5,-0.007987744829850093,0.006499617025932813,0.6,0.045497639043621224,"HDAC1, HDAC6",Chromatin histone acetylation,0.004792646897910056,0.0717355413141758
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Nutlin-3a (-),10,2,5,-0.009361113854053527,0.02348252864299076,0.5,0.0033894535118030897,MDM2,p53 pathway,0.004680556927026763,0.016675969547608218
COESSENTIALITY::1063::cellular component:mitochondrial nucleoid,T2_subtype,Nilotinib,10,2,5,-0.009081956450377508,0.05991902834008096,0.5,1.7418983936753127e-05,ABL,ABL signaling,0.004540978225188754,0.0012790511062130154
