axis_key,exposure_axis,primary_biomarker,biological_matrix,eligible_chemical_count,eligible_chemical_ids,mapping_confidence,analysis,exposure_variable,status,fit_N,fit_crc_cases,fit_control_n,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,complete_case_n,n_parameters,cases_per_parameter_approx,condition_number_if_available,sparse_cell_warning,extreme_weight_ratio,extreme_weight_warning,singleton_stratum_N,fit_status,warning_message,warning_type,analytic_n,crc_cases,controls,tail_rule,cutoff_log2,direction
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,Exclude_top_1pct,axis_log2,ok,5270,32,5238,-0.3283526188115568,0.3163037501479064,0.7201090509331183,0.38264990037254837,1.3551736057710417,0.3032585872445386,62,121,59,Newton-IRLS converged,5270,12,2.6666666666666665,384.5077221641629,,16.776275048927573,False,0,ok,,none,5270,32,5238,top 1% excluded,1.1375035237499351,protective
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,Exclude_top_2.5pct,axis_log2,ok,5201,32,5169,-0.31852097806930485,0.32457471544615335,0.727223822043822,0.3800940376429141,1.3913780143135683,0.33023482242229685,62,121,59,Newton-IRLS converged,5201,12,2.6666666666666665,385.80873163428646,,16.64824719779295,False,0,ok,,none,5201,32,5169,top 2.5% excluded,0.3785116232537299,protective
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,Exclude_top_1pct,axis_log2,converged_with_warning,5270,32,5238,-0.46081971067422844,0.1451958290947395,0.6307663875941175,0.47186514808528585,0.843177838696028,0.0023425463351577818,62,121,59,Newton-IRLS stopped before tolerance,5270,12,2.6666666666666665,354.50716493629244,,16.83052471979881,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5270,32,5238,top 1% excluded,3.37851162325373,protective
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,Exclude_top_2.5pct,axis_log2,converged_with_warning,5191,32,5159,-0.4517716883199793,0.14830142542897126,0.6364994734012972,0.47320716107967525,0.8561400015920626,0.0034002686159808108,62,121,59,Newton-IRLS stopped before tolerance,5191,12,2.6666666666666665,354.8702232979228,,16.850805658036034,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5191,32,5159,top 2.5% excluded,2.759155833800272,protective
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,Exclude_top_1pct,axis_log2,converged_with_warning,5272,32,5240,-0.20418831169149418,0.19452142500452455,0.8153088245465921,0.5526496073405954,1.202802771510659,0.29793255316847883,62,121,59,Newton-IRLS stopped before tolerance,5272,12,2.6666666666666665,361.8378637456147,,16.776275048927573,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5272,32,5240,top 1% excluded,1.9996388746447609,protective
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,Exclude_top_2.5pct,axis_log2,converged_with_warning,5204,32,5172,-0.1829537137059703,0.20711590771587432,0.8328067023808897,0.5504756733176354,1.2599412419998621,0.38046515423730154,62,121,59,Newton-IRLS stopped before tolerance,5204,12,2.6666666666666665,360.6792914310661,,16.697970164071293,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5204,32,5172,top 2.5% excluded,1.584962500721156,protective
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,Exclude_top_1pct,axis_log2,converged_with_warning,5693,44,5649,0.08389194599032265,0.08424327390730434,1.087511377494978,0.9190604870372504,1.2868369523681735,0.3230832321808882,64,124,60,Newton-IRLS stopped before tolerance,5693,13,3.3846153846153846,550.797946644307,,7.667258716819079,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5693,44,5649,top 1% excluded,4.99092632664487,positive
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,Exclude_top_2.5pct,axis_log2,converged_with_warning,5615,43,5572,0.0797267409863126,0.08957288408570253,1.082991090160409,0.9055473913832784,1.295205212369064,0.376758372306253,64,124,60,Newton-IRLS stopped before tolerance,5615,13,3.3076923076923075,552.4893035540982,,7.6751197747078175,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5615,43,5572,top 2.5% excluded,4.0,positive
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Exclude_top_1pct,axis_log2,ok,9835,70,9765,0.23963636316864706,0.0806449723924288,1.2707869613480816,1.0830711355751785,1.4910373364115905,0.0036468870532696757,109,214,105,Newton-IRLS converged,9835,13,5.384615384615385,511.7497971701824,,16.725381281853807,False,0,ok,,none,9835,70,9765,top 1% excluded,8.457503975922346,positive
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,Exclude_top_2.5pct,axis_log2,ok,9685,67,9618,0.1769542133154795,0.08016639554975706,1.1935764419680013,1.0182312195946,1.3991171115222685,0.029386247809082607,109,214,105,Newton-IRLS converged,9685,13,5.153846153846154,511.2086373345876,,16.753803831115686,False,0,ok,,none,9685,67,9618,top 2.5% excluded,7.647997908547697,positive
