database,DRUG_NAME,drug_key,n_models_available,n_models_positive_median_rho,n_models_direction_consistent_ge3of4,n_models_top50,n_models_top100,n_models_top200,median_model_rho,median_model_rank,signature_robust_flag,model_combinations
PRISM,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,44FLUOROBENZOYL14PHENYLBUTYLPIPERIDINE,6,1,0,0,0,0,-0.0523076923076923,834.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,4-chlorophenylguanidine,4CHLOROPHENYLGUANIDINE,6,6,2,0,1,2,0.04323122529644269,377.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,4-hydroxy-phenazone,4HYDROXYPHENAZONE,6,5,2,0,0,1,0.030839920948616595,430.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,4-iodo-6-phenylpyrimidine,4IODO6PHENYLPYRIMIDINE,6,3,3,0,0,0,0.030773574251835127,462.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,4-methylgenistein,4METHYLGENISTEIN,6,2,0,0,0,0,-0.0050818746470920415,615.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,4-methylhistamine,4METHYLHISTAMINE,6,4,3,0,0,2,0.050762281197063816,374.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,4-pyrimidinecarbonitrile,4PYRIMIDINECARBONITRILE,6,2,1,0,0,0,-0.014690635451505016,654.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,4E1RCat,4E1RCAT,6,0,0,0,0,0,-0.15882943143812708,1188.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,5-fluorouracil,5FLUOROURACIL,6,1,0,0,0,0,-0.15961321287408245,1173.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,5-hydroxymethyl-tolterodine,5HYDROXYMETHYLTOLTERODINE,6,0,0,0,0,0,-0.11057312252964425,1078.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,7-aminocephalosporanic-acid,7AMINOCEPHALOSPORANICACID,6,2,1,0,0,1,-0.009552289815447711,614.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,7-hydroxystaurosporine,7HYDROXYSTAUROSPORINE,6,0,0,0,0,0,-0.0927257525083612,1020.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,7-nitroindazole,7NITROINDAZOLE,6,1,0,0,0,0,-0.03003246753246754,725.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,8-hydroxy-PIPAT,8HYDROXYPIPAT,6,3,2,1,2,3,0.054318181818181814,393.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,9-aminoacridine,9AMINOACRIDINE,6,2,0,0,0,0,-0.035873015873015876,747.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,A-674563,A674563,6,3,2,0,1,1,0.02114624505928853,488.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,A-803467,A803467,6,0,0,0,0,0,-0.10974025974025974,1061.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,A61603,A61603,6,4,2,0,0,0,0.0232213438735178,458.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ABT-702,ABT702,6,3,2,0,1,1,0.006897993311036795,557.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ABT-737,ABT737,6,2,1,0,1,1,-0.01934782608695652,659.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ABT-751,ABT751,6,0,0,0,0,0,-0.14446581196581196,1153.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AC-264613,AC264613,6,3,1,0,0,0,0.00408119658119658,564.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ACDPP,ACDPP,6,6,4,2,3,3,0.12171089779785434,170.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ACY-1215,ACY1215,6,2,1,0,0,0,-0.01978260869565217,685.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ADL5859,ADL5859,6,0,0,0,0,0,-0.12115330321852061,1109.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AEE788,AEE788,6,0,0,0,0,0,-0.159373235460192,1190.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AEG3482,AEG3482,6,3,0,0,0,0,0.0001588628762541804,601.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AG-14361,AG14361,6,6,6,5,6,6,0.2390811965811966,18.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AM-251,AM251,6,0,0,0,0,0,-0.07456521739130434,909.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AM-580,AM580,6,0,0,0,0,0,-0.09078063241106721,976.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AMG-208,AMG208,6,6,6,2,3,5,0.1499505928853755,114.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AMG-232,AMG232,6,1,0,0,0,0,-0.04512987012987014,783.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AMG458,AMG458,6,6,6,4,6,6,0.19641304347826083,41.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AMG900,AMG900,6,1,1,0,0,0,-0.13906354515050165,1144.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AP1903,AP1903,6,1,0,0,0,0,-0.09543478260869565,998.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AP26113,AP26113,6,0,0,0,0,0,-0.06337606837606838,888.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AR-12,AR12,6,2,0,0,0,0,-0.05087944664031621,810.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AR-42,AR42,6,3,1,0,0,0,0.002735042735042735,589.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ARRY-334543,ARRY334543,6,0,0,0,0,0,-0.2327914371710332,1284.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AS-1949490,AS1949490,6,0,0,0,0,0,-0.03320158102766799,754.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AS-703026,AS703026,6,5,2,0,0,0,0.04309322903990288,395.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AT-7519,AT7519,6,5,5,0,1,1,0.05552993783417143,345.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AT-9283,AT9283,6,2,1,0,1,1,-0.019057029926595147,682.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AT13387,AT13387,6,0,0,0,0,0,-0.06622269515495985,873.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AV-412,AV412,6,0,0,0,0,0,-0.09014214046822741,979.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AVL-292,AVL292,6,2,0,0,0,0,-0.059728940754701046,834.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AVN-944,AVN944,6,6,3,1,3,3,0.11541196845336063,209.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZ-628,AZ628,6,5,2,0,0,2,0.05148191822697573,342.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZ20,AZ20,6,0,0,0,0,0,-0.15863247863247865,1185.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZ3146,AZ3146,6,2,1,0,0,0,-0.05125152625152625,816.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZ960,AZ960,6,4,3,0,2,2,0.03421245421245421,425.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD2014,AZD2014,6,0,0,0,0,0,-0.060530534841456624,849.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD2461,AZD2461,6,5,4,0,1,2,0.0627257525083612,301.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD2858,AZD2858,6,0,0,0,0,0,-0.11204517704517702,1057.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD3463,AZD3463,6,0,0,0,0,0,-0.12676434676434675,1119.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD5363,AZD5363,6,0,0,0,0,0,-0.15096153846153845,1177.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD5438,AZD5438,6,6,0,0,0,1,0.06905982905982905,283.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD6482,AZD6482,6,3,1,0,0,0,-0.0004884004884004901,588.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD7762,AZD7762,6,2,0,0,0,0,-0.0020879120879120777,605.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD8055,AZD8055,6,0,0,0,0,0,-0.07284188034188034,909.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD8330,AZD8330,6,4,0,0,0,0,0.007881562881562883,527.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD8931,AZD8931,6,1,0,0,0,0,-0.050390617908221615,817.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,AZD9668,AZD9668,6,4,4,0,0,3,0.09367892976588628,235.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BAM7,BAM7,6,6,6,2,3,4,0.16456521739130434,87.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BAN-ORL-24,BANORL24,6,2,1,0,0,0,-0.05532608695652175,825.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BAY-11-7082,BAY117082,6,6,6,0,0,4,0.09869565217391303,193.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BAY-87-2243,BAY872243,6,6,3,0,0,2,0.05940170940170939,325.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BAY-K-8644-(s)-(-),BAYK8644S,6,5,3,0,1,4,0.09996047430830038,175.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BF2.649,BF2649,6,6,1,0,0,2,0.036730769230769234,383.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BGT226,BGT226,6,2,1,0,0,0,-0.07877470355731225,933.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BI-2536,BI2536,6,0,0,0,0,0,-0.13884615384615384,1148.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BI-78D3,BI78D3,6,6,0,0,0,0,0.019268774703557312,504.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BI-D1870,BID1870,6,0,0,0,0,0,-0.04375494071146245,769.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BIBR-1532,BIBR1532,6,4,1,0,0,1,0.0542094017094017,322.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BIBU-1361,BIBU1361,6,2,2,0,0,0,-0.08694444444444445,957.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BIBX-1382,BIBX1382,6,3,2,0,0,1,0.01096153846153846,522.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BIIB021,BIIB021,6,2,0,0,0,0,-0.05624066191416864,841.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BIX-01294,BIX01294,6,1,1,0,0,0,-0.0576068376068376,836.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BIX-02188,BIX02188,6,2,0,0,0,0,-0.05104395604395605,806.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-265246,BMS265246,6,6,3,0,1,2,0.08893162393162393,231.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-345541,BMS345541,6,5,1,0,0,1,0.04329059829059828,401.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-387032,BMS387032,6,5,2,0,1,2,0.04961538461538462,362.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-599626,BMS599626,6,3,3,0,0,1,-0.036102484472049695,758.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-626529,BMS626529,6,3,3,0,0,1,-0.03345567476002259,745.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-690514,BMS690514,6,1,0,0,0,0,-0.14962843273519366,1120.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-707035,BMS707035,6,3,3,0,0,0,0.004164313946922633,551.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-754807,BMS754807,6,6,4,0,0,1,0.06066880541956158,314.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BMS-986020,BMS986020,6,3,2,0,0,0,0.0005769230769230773,594.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BNC105,BNC105,6,6,6,0,1,3,0.08264957264957265,243.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BNTX,BNTX,6,2,1,0,0,0,-0.07803418803418803,906.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BVD-523,BVD523,6,0,0,0,0,0,-0.08606837606837606,954.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BVT-948,BVT948,6,0,0,0,0,0,-0.051835121400338795,823.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BW-180C,BW180C,6,3,2,0,0,0,-0.0013339920948616628,573.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,BX-912,BX912,6,0,0,0,0,0,-0.14752136752136752,1172.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CB-10-277,CB10277,6,6,5,3,4,5,0.17950310559006213,54.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CCG-50014,CCG50014,6,0,0,0,0,0,-0.10903846153846153,1063.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CCT128930,CCT128930,6,0,0,0,0,0,-0.056410256410256404,840.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CCT129202,CCT129202,6,3,2,0,0,0,-0.021752136752136754,689.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CCT137690,CCT137690,6,0,0,0,0,0,-0.17719899665551836,1231.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CD-437,CD437,6,0,0,0,0,0,-0.12359531772575251,1080.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CEP-32496,CEP32496,6,3,1,0,1,2,0.02064511575381141,505.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CEP-37440,CEP37440,6,1,0,0,0,0,-0.04771739130434783,810.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CGM097,CGM097,6,4,3,0,1,3,0.08722332015810276,276.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CGP-37849,CGP37849,6,5,2,0,0,0,0.020849802371541507,503.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CGP-52411,CGP52411,6,2,2,0,0,0,-0.001153846153846158,606.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CGS-15943,CGS15943,6,1,1,0,0,0,-0.12769230769230766,1101.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CGS-20625,CGS20625,6,6,3,0,1,1,0.037863247863247865,398.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CH5132799,CH5132799,6,3,3,0,0,0,0.0014214046822742486,593.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CHIR-124,CHIR124,6,0,0,0,0,0,-0.17241106719367588,1200.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CHIR-98014,CHIR98014,6,4,0,0,0,0,0.023695652173913048,474.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CHIR-99021,CHIR99021,6,5,4,0,0,0,0.040286561264822135,402.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CI-844,CI844,6,3,1,0,0,0,-0.008610954263128176,632.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CID-5458317,CID5458317,6,1,0,0,0,0,-0.022887667887667888,693.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CMPD-1,CMPD1,6,4,3,0,0,1,0.04085470085470085,404.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CNX-2006,CNX2006,6,1,0,0,0,0,-0.10864661654135335,1038.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CNX-774,CNX774,6,1,0,0,0,0,-0.046304347826086945,796.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CP-673451,CP673451,6,4,2,0,0,2,0.04686617730095992,362.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CP-724714,CP724714,6,4,3,0,0,3,0.060823620717699645,352.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,"CP-945,598",CP945598,6,2,1,0,0,1,-0.06412393162393162,869.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CPI-1189,CPI1189,6,0,0,0,0,0,-0.09608695652173913,978.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CPP,CPP,6,4,0,0,0,0,0.004230769230769232,582.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CR8-(R),CR8R,6,0,0,0,0,0,-0.16891025641025642,1183.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CS-110266,CS110266,6,0,0,0,0,0,-0.09979494190020505,1012.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CUDC-907,CUDC907,6,4,4,1,2,3,0.08076923076923076,237.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CX-4945,CX4945,6,4,1,0,0,0,0.020300751879699243,489.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CX-5461,CX5461,6,5,1,0,0,0,0.01789297658862876,489.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CYC116,CYC116,6,0,0,0,0,0,-0.19173076923076923,1255.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,CYT-997,CYT997,6,0,0,0,0,0,-0.1492002442002442,1184.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,D-4476,D4476,6,6,4,0,0,1,0.05173913043478261,344.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,D-64131,D64131,6,3,1,0,0,0,-0.07617521367521368,854.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,D-7193,D7193,6,2,2,0,0,1,-0.032490842490842484,710.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,D-Serine,DSERINE,6,3,2,0,0,0,-0.00030758714969241646,589.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,DCEBIO,DCEBIO,6,1,0,0,0,0,-0.04545454545454546,798.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,DMH1,DMH1,6,0,0,0,0,0,-0.17157190635451505,1211.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,DPI-201106,DPI201106,6,6,4,0,1,3,0.08961538461538461,214.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,DU-728,DU728,6,0,0,0,0,0,-0.037756916996047434,746.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,DVD-111,DVD111,6,1,0,0,0,0,-0.07294941900205057,916.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,E7449,E7449,6,1,0,0,0,0,-0.1447924901185771,1108.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,EMD-53998,EMD53998,6,4,3,1,2,3,0.06282051282051282,346.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ENMD-2076,ENMD2076,6,3,2,0,0,2,0.0027682843472317115,585.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,EPZ-5676,EPZ5676,6,6,6,1,2,4,0.1286965811965812,126.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ER-27319,ER27319,6,1,0,0,0,0,-0.058974358974358966,848.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,ETP-46464,ETP46464,6,2,0,0,0,0,-0.027098662207357856,707.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,EVP4593,EVP4593,6,1,0,0,0,0,-0.08043478260869563,921.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,FERb-033,FERB033,6,0,0,0,0,0,-0.14535117056856184,1172.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,FG-4592,FG4592,6,0,0,0,0,0,-0.09855731225296444,1003.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,FK-3311,FK3311,6,2,1,0,0,0,-0.02452569169960474,684.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
PRISM,FK-866,FK866,6,2,0,0,0,0,-0.05096153846153846,806.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
