Name,module,es,nes,nominal_p,fdr_qval,FWER p-val,tag_fraction,gene_fraction,leading_edge,trajectory,collection,bh_nominal_p
prerank,COESSENTIALITY::24::cellular component:mitochondrial small ribosomal subunit,-0.6397276335703034,-3.0866236169696086,0.0,0.0,0.0,115/163,27.62%,DARS2;PTCD1;GTPBP8;MALSU1;MRPL46;MRPL45;TFB1M;MRPS24;MRPL2;MRPL50;COX6C;NARS2;TFAM;MTERF4;MRPS15;NGRN;MRPL32;METTL17;MRPS6;RPUSD4;MRPS7;MRPL53;MRPS23;MRPL51;MTERF3;DDX28;FASTKD5;TRUB2;MRPL35;COA6;LARS2;MRPL13;MRPL14;MRPS25;NSUN4;MRPL16;MRPL33;MRPL55;PTCD3;MIPEP;MTG2;MRPL39;SLC25A26;RARS2;NDUFS5;SSBP1;RPUSD3;MRPS27;MTG1;MRPL54;MRPL22;MRPL15;MRPS28;MRPL12;GTPBP10;MTPAP;C1QBP;MRPS14;MRPL43;MRPL34;GRSF1;DHX30;HARS2;SARS2;NDUFB3;POLG;NDUFS1;MRPL21;MRPL48;VARS2;MRPS18A;MRPS17;ERAL1;MRPS16;MRPL23;MRPS10;MRPL42;MRPL9;MRPL3;UQCR10;MRPS18C;MRPS11;MRPS35;MRPS26;EARS2;MRPL4;LRPPRC;MRPS5;MRPS22;PARS2;COX10;UQCRFS1;FARS2;MRPL30;MRPL20;MRPL44;MRPS33;WARS2;COX5B;MRPS12;TRMT10C;UQCRC2;GADD45GIP1;POLG2;NDUFS7;POLRMT;GFM1;TUFM;MRPL27;BCS1L;GATC;MRPL10;MRPL17;NDUFAF1;UQCRB,GSE77932|HCT116,COESSENTIALITY,0.0
prerank,"CORUM::320::55S ribosome, mitochondrial",-0.6940873772334993,-2.9996448755984106,0.0,0.0,0.0,54/78,21.59%,MRPL46;MRPL52;MRPL45;MRPS24;MRPL24;MRPL2;MRPL50;MRPL1;MRPS15;MRPL32;MRPS6;MRPS7;MRPL53;MRPS23;MRPL51;MRPL35;MRPL13;MRPL14;MRPS25;MRPL16;MRPL33;MRPL55;MRPL39;MRPS27;MRPL54;MRPL22;MRPL15;MRPS28;MRPL12;MRPS14;MRPL43;MRPL34;MRPL21;MRPL48;MRPS18A;MRPS17;MRPS16;MRPL23;MRPS10;MRPL42;MRPL9;MRPL3;MRPS18C;MRPS11;MRPS35;MRPS26;MRPL4;MRPS5;MRPS22;MRPL30;MRPL20;MRPL44;MRPS36;MRPS33,GSE77932|HCT116,CORUM,0.0
prerank,REACTOME::REACTOME_MITOCHONDRIAL_TRANSLATION,-0.6540388963821607,-2.9688821248506376,0.0,0.0,0.0,65/99,23.17%,MALSU1;MRPL46;MRPL52;MRPL45;MRPS24;MRPL24;MRPL2;MRPL50;MRPL1;MRPS15;MRRF;MRPL32;MRPS6;MRPS7;MRPL53;MRPS23;MTIF2;MRPL51;MRPL35;MRPL13;TSFM;MRPL14;MRPS25;MTIF3;MRPL16;MRPL33;MRPL55;PTCD3;MRPL39;MRPS27;MRPL54;MTRFR;MRPL22;MRPL15;MRPS28;MRPL12;MRPS14;MRPL43;MRPL34;MRPL21;MRPL48;MRPS18A;MRPS17;ERAL1;MRPS16;MRPL23;MRPS10;MRPL42;MRPL9;MRPL3;MRPS18C;MRPS11;MTRF1;MRPS35;MRPS26;MRPL4;MRPS5;MRPS22;MRPL30;MRPL20;MRPL44;MRPS33;MTRES1;MRPS12;GADD45GIP1,GSE77932|HCT116,REACTOME,0.0
prerank,REACTOME::REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,-0.6541549479106505,-2.9105039230810785,0.0,0.0,0.0,52/87,17.91%,MRPL46;MRPL52;MRPL45;MRPS24;MRPL24;MRPL2;MRPL50;MRPL1;MRPS15;MRPL32;MRPS6;MRPS7;MRPL53;MRPS23;MRPL51;MRPL35;MRPL13;TSFM;MRPL14;MRPS25;MRPL16;MRPL33;MRPL55;PTCD3;MRPL39;MRPS27;MRPL54;MRPL22;MRPL15;MRPS28;MRPL12;MRPS14;MRPL43;MRPL34;MRPL21;MRPL48;MRPS18A;MRPS17;ERAL1;MRPS16;MRPL23;MRPS10;MRPL42;MRPL9;MRPL3;MRPS18C;MRPS11;MRPS35;MRPS26;MRPL4;MRPS5;MRPS22,GSE77932|HCT116,REACTOME,0.0
prerank,REACTOME::REACTOME_RRNA_PROCESSING,-0.5689193561279439,-2.8169253597813984,0.0,0.0,0.0,105/202,20.41%,ISG20L2;BMS1;HEATR1;UTP20;TFB1M;RPL15;IMP4;RPL23A;RCL1;RPS8;WDR36;UTP4;DIMT1;LAS1L;PNO1;EXOSC5;MTERF4;RPL7;XRN2;UTP14C;RPL22L1;RPS11;RPS20;NGRN;RPL27;DKC1;MRM3;UBA52;WDR18;TEX10;RPUSD4;RPL6;RPS7;DDX21;NCL;RPL18;MTERF3;DDX52;DIS3;EXOSC9;PELP1;TRUB2;RPL39L;HSD17B10;PDCD11;MRM2;RPL10A;NOL9;RPL13A;NSUN4;UTP14A;RCC1L;RIOK3;RRP36;PWP2;DDX49;RPUSD3;FTSJ3;FAU;RPL36A;UTP11;UTP15;RPL35;WDR75;NOL6;RPP25;RPL5;IMP3;EXOSC10;SNU13;NIP7;WDR3;RPL23;NOP10;GNL3;RPL35A;RPS21;NOP56;NOB1;RPLP2;PRORP;RPL30;EXOSC2;RPL41;NOP58;RPSA;EXOSC7;RRP1;RBM28;NOL12;WDR46;RPL27A;RPS18;RPS5;RPL8;RPS3A;NAT10;RPS2;UTP18;NHP2;MTREX;RPS25;RPLP1;NOP2;RPL31,GSE77932|HCT116,REACTOME,0.0
prerank,"CORUM::324::39S ribosomal subunit, mitochondrial",-0.7072671680231642,-2.7889535071111102,0.0,0.0,0.0,33/48,20.89%,MRPL46;MRPL52;MRPL45;MRPL24;MRPL2;MRPL50;MRPL1;MRPL32;MRPL53;MRPL51;MRPL35;MRPL13;MRPL14;MRPL16;MRPL33;MRPL55;MRPL39;MRPL54;MRPL22;MRPL15;MRPL12;MRPL43;MRPL34;MRPL21;MRPL48;MRPL23;MRPL42;MRPL9;MRPL3;MRPL4;MRPL30;MRPL20;MRPL44,GSE77932|HCT116,CORUM,0.0
prerank,COESSENTIALITY::88::biological process:mitochondrial respiratory chain complex I assembly,-0.568247078805832,-2.6466230387266627,0.0,0.0,0.0,77/148,22.80%,DARS2;GTPBP8;MALSU1;MRPL46;TFB1M;MRPL24;COX18;COX6C;NARS2;MRPL1;TFAM;MTERF4;MRRF;NGRN;METTL17;MRPS6;MRPS23;MTIF2;NDUFA5;FOXRED1;NUBPL;MTERF3;DDX28;FASTKD5;COA6;COQ7;LARS2;PDE12;NSUN4;COX6B1;MTIF3;ATPAF2;MIPEP;MTG2;YBEY;NDUFS5;SSBP1;RPUSD3;MTG1;MRPL15;GTPBP10;C1QBP;MRPL43;GRSF1;UQCRQ;HARS2;NDUFB3;POLG;DLD;NDUFS1;ACAD9;COQ3;NDUFA2;COQ6;UQCR10;PET100;MRPS11;TBRG4;EARS2;LRPPRC;COX11;SCO1;LIPT1;SURF1;NDUFA9;COX10;HIGD2A;SLC25A51;NOA1;UQCRFS1;PDSS2;COQ5;WARS2;NDUFAF7;COX5B;MRPS12;UQCRC2,GSE77932|HCT116,COESSENTIALITY,0.0
prerank,COESSENTIALITY::1358::biological process:ribosomal large subunit assembly,-0.7579854634540554,-2.634499324775335,0.0,0.0,0.0,18/25,15.81%,URB1;IMP4;TMA16;C1ORF109;RPF2;EXOSC5;PPAN;WDR18;PAK1IP1;PELP1;NOL9;DDX54;PWP2;DDX55;NOP10;WDR55;GUK1;RRP1,GSE77932|HCT116,COESSENTIALITY,0.0
prerank,REACTOME::REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,-0.9130647477308871,-2.552777447831599,0.0,0.0,0.0,11/13,7.96%,TFB1M;MTERF4;NGRN;MRM3;RPUSD4;MTERF3;TRUB2;MRM2;NSUN4;RCC1L;RPUSD3,GSE77932|HCT116,REACTOME,0.0
prerank,COESSENTIALITY::474::biological process:protein targeting to mitochondrion,-0.712605325495932,-2.526677294544435,0.0,0.0,0.0,20/30,18.35%,TIMM13;MTCH2;TIMM44;CLPB;SAMM50;DNAJC11;MTX1;TIMM17A;CRLS1;DNM1L;MFN2;OCIAD1;PARL;CHCHD3;HAX1;MTX2;ROMO1;FAM136A;YME1L1;STOML2,GSE77932|HCT116,COESSENTIALITY,0.0
