cohort,modality,gene,n_right,n_left,right_mean,left_mean,right_minus_left,hedges_g,se_g,welch_p,welch_fdr,direction
TCGA-COAD,bulk,ARHGEF10L,171,99,10.886063742690057,10.865417171717171,0.020646570972886025,0.04049660426167443,0.12630131817267143,0.7612652996970063,0.8749221914695339,right_high
TCGA-COAD,bulk,HIF3A,171,99,3.974584210526316,4.584128282828282,-0.6095440723019663,-0.38900048065681536,0.1274020381059975,0.0015269945867936975,0.015126459729712048,left_high
TCGA-COAD,bulk,RNF17,171,99,0.19451988304093568,0.14577676767676767,0.048743115364168005,0.08180158358991926,0.12633862219232456,0.43962329292628155,0.651305810452176,right_high
TCGA-COAD,bulk,RNF10,171,99,11.625002339181288,11.525069696969696,0.09993264221159137,0.35578814692229427,0.12722079132570313,0.004852538977040846,0.03479998414254499,right_high
TCGA-COAD,bulk,RNF11,171,99,10.082119298245614,9.957420202020202,0.12469909622541131,0.2784860012486795,0.12686076801296223,0.029482495209590332,0.11968674078802075,right_high
TCGA-COAD,bulk,RNF13,171,99,10.02740701754386,10.108293939393938,-0.08088692185007851,-0.218868993483742,0.1266425511950228,0.0830793903465862,0.2380317820972853,left_high
TCGA-COAD,bulk,GTF2IP1,171,99,11.843604678362572,11.802735353535354,0.04086932482721828,0.09030639500662523,0.12634942946714767,0.4716484391153981,0.6771140457901508,right_high
TCGA-COAD,bulk,REM1,171,99,3.436883625730994,3.503579797979798,-0.06669617224880398,-0.05456018411155104,0.1263111914054698,0.6498945721154833,0.8045129843897368,left_high
TCGA-COAD,bulk,MTVR2,171,99,0.5269888888888888,0.4749838383838384,0.05200505050505044,0.09244385222925718,0.1263523133816312,0.45688143828382094,0.6652044292193244,right_high
TCGA-COAD,bulk,RTN4RL2,171,99,3.4308754385964915,3.2598313131313126,0.1710441254651789,0.1473338878861308,0.12644944430038527,0.2353851610424081,0.453709141263639,right_high
TCGA-COAD,bulk,C16orf13,171,99,9.641687134502925,9.705635353535353,-0.06394821903242764,-0.11455163056522355,0.12638609418199673,0.3677508265963086,0.585634807196773,left_high
TCGA-COAD,bulk,C16orf11,171,99,0.22781988304093567,0.23601212121212123,-0.008192238171185556,-0.016437740970733045,0.12629120088354795,0.8923882021538305,0.9469450990221036,left_high
TCGA-COAD,bulk,FGFR1OP2,171,99,8.769441520467836,8.730769696969697,0.0386718234981398,0.1051760915167547,0.12637088824632672,0.3978801808018607,0.6143825151118743,right_high
TCGA-COAD,bulk,TSKS,171,99,0.6894736842105263,0.684689898989899,0.00478378522062739,0.006317158756612777,0.12628949983985194,0.9588868083810472,0.980118435054649,right_high
TCGA-COAD,bulk,ATRX,171,99,10.180926315789474,10.363551515151515,-0.18262519936204136,-0.34877881977698416,0.12718457473619424,0.005366685903416949,0.03719540437558529,left_high
TCGA-COAD,bulk,PMM2,171,99,10.81062865497076,10.848830303030304,-0.038201648059544624,-0.0875024584267284,0.12634574851795008,0.49992123061639554,0.6993101647633496,left_high
TCGA-COAD,bulk,LOC100272146,171,99,5.846591228070175,6.145062626262626,-0.2984713981924507,-0.5121101246616435,0.12821173251418588,3.004707023273779e-05,0.0008035284602960453,left_high
TCGA-COAD,bulk,ASS1,171,99,12.78152573099415,12.646920202020203,0.13460552897394784,0.12897535807109164,0.1264120172257421,0.25298946368172126,0.4745181156985558,right_high
TCGA-COAD,bulk,NCBP1,171,99,10.429753216374268,10.519646464646463,-0.08989324827219569,-0.25130041267789016,0.12675481853370063,0.043427553817548,0.1551647698893329,left_high
TCGA-COAD,bulk,ZNF709,171,99,5.713825730994152,5.833037373737374,-0.11921164274322216,-0.18364208692668207,0.12653806543534998,0.11974366194170459,0.29857656525486653,left_high
TCGA-COAD,bulk,ZNF708,171,99,6.856981286549707,7.011796969696969,-0.15481568314726246,-0.25423263299174564,0.12676572711310738,0.03387082424808694,0.1310554024128629,left_high
TCGA-COAD,bulk,RBM14,171,99,10.421262573099416,10.455784848484848,-0.03452227538543262,-0.11535399683927043,0.1263874557077172,0.3541864668499455,0.5724947491126863,left_high
TCGA-COAD,bulk,NCBP2,171,99,10.98885730994152,11.159223232323235,-0.17036592238171444,-0.3570691430985348,0.1272274868736214,0.0037093114767503743,0.028631024616304433,left_high
TCGA-COAD,bulk,DISC1,171,99,6.495013450292398,6.192194949494952,0.30281850079744643,0.34451281358502883,0.12716288045554233,0.005179784851757489,0.036340136805850264,right_high
TCGA-COAD,bulk,CAMK1,171,99,7.760618128654971,7.791967676767678,-0.03134954811270685,-0.05225594695827752,0.12630937367064995,0.6652408438298869,0.8148213845724109,left_high
TCGA-COAD,bulk,RPL37,171,99,13.905773099415205,13.912021212121214,-0.006248112706009223,-0.011077206119479287,0.12629011142477378,0.9283097352438232,0.9655732459331038,left_high
TCGA-COAD,bulk,SPR,171,99,10.360363157894737,10.280566666666667,0.07979649122806975,0.17037666034598278,0.12650344034396638,0.163456472414419,0.3620843786868854,right_high
TCGA-COAD,bulk,ZNF700,171,99,8.28172105263158,8.258355555555555,0.023365497076024866,0.04944526616293436,0.12630726256036284,0.6955906868388202,0.8340425894870738,right_high
TCGA-COAD,bulk,ZNF707,171,99,7.8194333333333335,7.965246464646466,-0.14581313131313234,-0.24660559115300473,0.12673761424740104,0.058540523984153416,0.18848524279096493,left_high
TCGA-COAD,bulk,CAMK4,171,99,3.018891812865497,2.7726464646464652,0.24624534821903188,0.19815518866250884,0.12657890743592096,0.10416474683841936,0.2733062456344695,right_high
TCGA-COAD,bulk,ZNF704,171,99,6.897830409356725,7.135673737373737,-0.23784332801701158,-0.2107832873933106,0.12661695917775903,0.09136679099418556,0.25174181055363376,left_high
TCGA-COAD,bulk,LOC339240,171,99,0.235633918128655,0.19465757575757572,0.04097634237107928,0.1032978938602303,0.126367997857256,0.3830962685061211,0.600894147077338,right_high
TCGA-COAD,bulk,GOLGA6B,171,99,0.4528216374269006,0.35294747474747473,0.09987416267942589,0.1891766852407572,0.12655327587618523,0.10904872125010003,0.2808958187550802,right_high
TCGA-COAD,bulk,RNF115,171,99,8.268970175438596,8.29089292929293,-0.02192275385433362,-0.06187848923200032,0.1263174844430562,0.6227724665667814,0.786465702372652,left_high
TCGA-COAD,bulk,RNF112,171,99,3.201566081871346,3.013323232323232,0.18824284954811388,0.15927732092750574,0.12647645644781785,0.1820007646494271,0.38650077564970575,right_high
TCGA-COAD,bulk,ZC3H14,171,99,10.037852046783627,9.962745454545455,0.07510659223817129,0.20480118500890215,0.1265986420276479,0.12327519459722237,0.30401405414705296,right_high
TCGA-COAD,bulk,SPN,171,99,6.8440631578947375,6.637710101010102,0.20635305688463568,0.15693173528009402,0.12647098590379413,0.20424193326184667,0.41494734995788507,right_high
TCGA-COAD,bulk,HMGCLL1,171,99,1.0772426900584795,1.0124555555555557,0.06478713450292384,0.0802268042107476,0.12633673818257196,0.5208857019782961,0.7158857433982051,right_high
TCGA-COAD,bulk,NACAP1,171,99,7.387800584795322,7.399987878787878,-0.01218729399255647,-0.02641467268045362,0.12629435878796016,0.8309469104075513,0.9145986710332592,left_high
TCGA-COAD,bulk,LRRTM1,171,99,1.9762204678362576,2.389328282828283,-0.4131078149920253,-0.2054382432869163,0.1266005677311758,0.10974667820281118,0.2820614956124141,left_high
TCGA-COAD,bulk,GRIN1,171,99,4.365760233918128,3.372377777777778,0.9933824561403504,0.5804455328008375,0.12875379544229232,2.25306504508232e-06,0.00011007047037316797,right_high
TCGA-COAD,bulk,RBMY1A3P,171,99,0.015142105263157896,0.0,0.015142105263157896,0.09574732798729838,0.12635690308395414,0.318731769844448,0.5397369974548771,right_high
TCGA-COAD,bulk,DHX8,171,99,10.095708771929823,10.246975757575756,-0.15126698564593255,-0.42994337935055377,0.1276473077012135,0.0008613243295557645,0.009932254646518113,left_high
TCGA-COAD,bulk,DHX9,171,99,12.053705263157894,12.102943434343434,-0.049238171185539414,-0.17408036377120373,0.12651284749201833,0.162218591901464,0.3605807321463088,left_high
TCGA-COAD,bulk,LOC441204,171,99,3.1727017543859644,3.0679818181818184,0.10471993620414599,0.0907038723412288,0.12634996065311713,0.4747816718189323,0.6793871665631988,right_high
TCGA-COAD,bulk,TCOF1,171,99,11.029334502923977,11.11048888888889,-0.08115438596491309,-0.16380053898138577,0.1264872342880968,0.1781151004432396,0.38126597814116864,left_high
TCGA-COAD,bulk,LRRTM3,171,99,0.21380877192982453,0.20986666666666667,0.003942105263157858,0.008546301665287291,0.12628974457446324,0.9442291410196656,0.9731374111130529,right_high
TCGA-COAD,bulk,NUP98,171,99,11.26571052631579,11.327204040404041,-0.061493514088251544,-0.21710519068323783,0.1266368868972295,0.08189151195148522,0.2357072832861401,left_high
TCGA-COAD,bulk,XPC,171,99,9.727319883040936,9.711836363636364,0.015483519404572377,0.041047674190365806,0.12630165006481167,0.7425303761781327,0.863046679907619,right_high
TCGA-COAD,bulk,SLC12A2,171,99,13.313854385964913,13.189654545454546,0.12419984051036614,0.14460986916509927,0.1264435774144416,0.25399624733722825,0.475427047394139,right_high
TCGA-COAD,bulk,GRINA,171,99,11.914360233918126,12.091508080808081,-0.17714784688995522,-0.30181440440387886,0.12696027314384847,0.01899874333201883,0.08876716327043088,left_high
TCGA-COAD,bulk,LRRTM2,171,99,2.5148327485380118,2.410372727272728,0.10446002126528375,0.10332792070013913,0.12636804365691437,0.39757392941777797,0.6142067026530833,right_high
TCGA-COAD,bulk,NUP93,171,99,10.145840350877194,10.266312121212122,-0.12047177033492851,-0.33024859992502087,0.12709225462759516,0.008186783341692615,0.04957112162457771,left_high
TCGA-COAD,bulk,HAP1,171,99,2.45789298245614,2.8772080808080807,-0.4193150983519405,-0.31847912128878725,0.12703620127489706,0.012969240231954093,0.0685419213314091,left_high
TCGA-COAD,bulk,KLRA1,171,99,4.169992397660819,3.974773737373737,0.19521866028708157,0.21705042282535428,0.12663671174467936,0.0738733319789513,0.21976575665207107,right_high
