dataset_id,donor_key,donor_id,group,compartment,n_cells,PPARA,PPARD,PPARG,NR1I2,NR1I3,NR1H2,NR1H3,RELA,STAT3
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,fibroblast,112,9.0,11.0,1.0,1.0,0.0,60.0,8.0,34.0,216.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,myeloid,1295,92.0,103.0,49.0,4.0,2.0,437.0,530.0,217.0,885.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,endothelial,320,27.0,13.0,33.0,0.0,0.0,178.0,32.0,101.0,390.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,epithelial,2018,797.0,458.0,1334.0,353.0,4.0,564.0,437.0,233.0,1046.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,fibroblast,138,4.0,6.0,5.0,0.0,0.0,39.0,16.0,20.0,134.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,myeloid,170,5.0,6.0,1.0,0.0,0.0,30.0,12.0,13.0,31.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,endothelial,46,3.0,5.0,14.0,0.0,0.0,38.0,4.0,47.0,77.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,epithelial,120,20.0,30.0,24.0,3.0,0.0,24.0,3.0,18.0,74.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,fibroblast,12,2.0,2.0,0.0,0.0,0.0,11.0,3.0,5.0,6.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,myeloid,1054,43.0,108.0,49.0,3.0,0.0,203.0,154.0,81.0,363.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,endothelial,8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,epithelial,706,48.0,33.0,103.0,16.0,0.0,107.0,22.0,53.0,113.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,fibroblast,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,myeloid,66,0.0,2.0,0.0,0.0,0.0,7.0,7.0,3.0,11.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,endothelial,119,5.0,2.0,11.0,0.0,0.0,52.0,4.0,40.0,125.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,epithelial,555,91.0,54.0,114.0,43.0,2.0,127.0,19.0,69.0,257.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,fibroblast,48,3.0,1.0,1.0,0.0,0.0,18.0,7.0,9.0,48.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,myeloid,577,15.0,21.0,13.0,0.0,2.0,123.0,54.0,37.0,217.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,endothelial,108,9.0,4.0,13.0,0.0,0.0,61.0,9.0,26.0,86.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,epithelial,1006,217.0,117.0,437.0,57.0,1.0,268.0,127.0,140.0,357.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,fibroblast,69,3.0,3.0,2.0,0.0,1.0,11.0,11.0,9.0,46.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,myeloid,114,6.0,4.0,0.0,0.0,0.0,29.0,27.0,10.0,40.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,endothelial,37,4.0,1.0,8.0,0.0,0.0,31.0,1.0,11.0,37.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,epithelial,233,25.0,34.0,47.0,10.0,0.0,53.0,4.0,34.0,106.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,fibroblast,13,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,13.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,myeloid,773,27.0,67.0,45.0,0.0,0.0,172.0,356.0,90.0,356.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,endothelial,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,epithelial,455,18.0,5.0,46.0,4.0,0.0,35.0,19.0,9.0,52.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,myeloid,8,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,endothelial,13,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,12.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,epithelial,19,4.0,8.0,29.0,6.0,0.0,8.0,1.0,7.0,19.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,myeloid,512,15.0,72.0,14.0,0.0,1.0,188.0,161.0,100.0,427.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,endothelial,9,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,5.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,epithelial,534,90.0,129.0,120.0,73.0,4.0,119.0,41.0,43.0,204.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,fibroblast,19,1.0,0.0,0.0,1.0,0.0,6.0,3.0,2.0,9.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,myeloid,16,1.0,1.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,endothelial,19,0.0,2.0,1.0,0.0,0.0,4.0,0.0,8.0,6.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,epithelial,308,53.0,149.0,110.0,4.0,0.0,127.0,15.0,70.0,219.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,fibroblast,45,2.0,2.0,0.0,0.0,0.0,18.0,6.0,14.0,36.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,myeloid,535,21.0,61.0,31.0,0.0,0.0,188.0,266.0,90.0,292.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,endothelial,265,19.0,11.0,27.0,0.0,1.0,123.0,30.0,71.0,306.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,epithelial,1020,359.0,212.0,358.0,118.0,1.0,290.0,109.0,231.0,785.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,fibroblast,74,1.0,1.0,2.0,0.0,0.0,12.0,4.0,7.0,58.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,myeloid,299,10.0,14.0,0.0,0.0,2.0,49.0,53.0,25.0,98.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,tumor,endothelial,21,1.0,3.0,1.0,0.0,0.0,12.0,0.0,9.0,21.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,tumor,epithelial,18,2.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,tumor,myeloid,719,11.0,39.0,20.0,1.0,2.0,103.0,43.0,58.0,170.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,endothelial,18,0.0,1.0,2.0,0.0,0.0,5.0,1.0,3.0,13.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,epithelial,345,114.0,85.0,133.0,34.0,0.0,98.0,50.0,41.0,145.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,fibroblast,15,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,myeloid,10,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,endothelial,82,6.0,4.0,1.0,0.0,0.0,33.0,0.0,35.0,90.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,epithelial,49,2.0,2.0,8.0,3.0,0.0,2.0,3.0,3.0,21.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,fibroblast,13,1.0,1.0,0.0,0.0,0.0,13.0,0.0,2.0,12.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,myeloid,1087,39.0,49.0,4.0,1.0,2.0,199.0,134.0,100.0,481.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,endothelial,140,5.0,0.0,12.0,0.0,0.0,76.0,27.0,34.0,122.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,epithelial,1471,186.0,239.0,372.0,122.0,3.0,234.0,102.0,113.0,301.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,fibroblast,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,myeloid,32,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,11.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,endothelial,21,1.0,2.0,4.0,0.0,0.0,18.0,0.0,14.0,18.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,epithelial,23,1.0,4.0,6.0,4.0,0.0,4.0,3.0,8.0,22.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,fibroblast,5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,myeloid,335,27.0,51.0,10.0,0.0,1.0,148.0,310.0,70.0,265.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,endothelial,74,5.0,1.0,3.0,0.0,0.0,22.0,6.0,20.0,72.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,epithelial,373,74.0,38.0,113.0,24.0,1.0,44.0,39.0,22.0,205.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,fibroblast,29,0.0,1.0,0.0,0.0,0.0,5.0,6.0,2.0,13.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,myeloid,112,2.0,1.0,1.0,0.0,0.0,18.0,10.0,3.0,22.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,tumor,endothelial,27,1.0,0.0,3.0,1.0,1.0,14.0,0.0,9.0,17.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,tumor,epithelial,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,tumor,myeloid,743,15.0,32.0,27.0,0.0,3.0,91.0,116.0,64.0,210.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,endothelial,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,epithelial,533,92.0,73.0,115.0,75.0,3.0,89.0,31.0,39.0,118.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,fibroblast,18,5.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,myeloid,118,0.0,2.0,0.0,0.0,0.0,14.0,1.0,5.0,13.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,endothelial,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,epithelial,82,11.0,4.0,8.0,0.0,0.0,11.0,1.0,8.0,27.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,fibroblast,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,myeloid,415,11.0,9.0,8.0,0.0,2.0,37.0,34.0,14.0,97.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,endothelial,52,1.0,2.0,5.0,0.0,0.0,20.0,1.0,5.0,23.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,epithelial,636,181.0,91.0,347.0,56.0,2.0,140.0,101.0,53.0,258.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,fibroblast,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,myeloid,83,5.0,1.0,1.0,0.0,0.0,12.0,17.0,7.0,32.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,endothelial,164,11.0,5.0,4.0,0.0,1.0,30.0,7.0,24.0,119.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,epithelial,646,212.0,80.0,181.0,88.0,0.0,119.0,63.0,70.0,499.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,fibroblast,50,2.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,18.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,myeloid,523,18.0,7.0,19.0,0.0,0.0,62.0,115.0,23.0,113.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,normal,endothelial,14,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,normal,epithelial,848,63.0,38.0,146.0,28.0,0.0,149.0,40.0,68.0,145.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,normal,fibroblast,23,1.0,1.0,0.0,0.0,0.0,8.0,3.0,2.0,3.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,normal,myeloid,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,tumor,endothelial,177,6.0,8.0,7.0,0.0,2.0,88.0,6.0,39.0,127.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,tumor,epithelial,121,32.0,20.0,55.0,10.0,0.0,30.0,1.0,36.0,88.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,tumor,fibroblast,72,4.0,7.0,1.0,0.0,0.0,55.0,7.0,23.0,73.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,tumor,myeloid,613,35.0,38.0,8.0,0.0,1.0,163.0,225.0,79.0,240.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,normal,endothelial,31,1.0,3.0,6.0,0.0,0.0,14.0,5.0,3.0,25.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,normal,epithelial,680,268.0,79.0,267.0,80.0,0.0,186.0,102.0,85.0,366.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,normal,fibroblast,15,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,12.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,normal,myeloid,13,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,tumor,endothelial,40,3.0,1.0,1.0,0.0,0.0,19.0,1.0,16.0,48.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,tumor,epithelial,500,126.0,69.0,146.0,50.0,0.0,117.0,20.0,77.0,448.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,tumor,fibroblast,5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,tumor,myeloid,222,4.0,11.0,3.0,0.0,0.0,51.0,33.0,15.0,79.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,normal,endothelial,9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,normal,epithelial,1300,257.0,199.0,443.0,87.0,2.0,295.0,129.0,118.0,528.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,normal,fibroblast,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,normal,myeloid,23,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,tumor,endothelial,58,2.0,1.0,8.0,1.0,0.0,31.0,1.0,18.0,42.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,tumor,epithelial,92,13.0,16.0,47.0,2.0,0.0,29.0,2.0,10.0,36.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,tumor,fibroblast,22,0.0,0.0,0.0,0.0,1.0,6.0,1.0,8.0,14.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,tumor,myeloid,558,18.0,28.0,12.0,2.0,0.0,121.0,118.0,54.0,187.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C144,C144,tumor,endothelial,29,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,21.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C144,C144,tumor,epithelial,371,51.0,24.0,125.0,27.0,1.0,66.0,22.0,62.0,179.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C144,C144,tumor,fibroblast,7,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,12.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C144,C144,tumor,myeloid,397,4.0,25.0,13.0,0.0,1.0,42.0,81.0,25.0,114.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C145,C145,tumor,endothelial,156,2.0,0.0,4.0,0.0,0.0,17.0,0.0,26.0,69.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C145,C145,tumor,epithelial,613,71.0,25.0,50.0,0.0,1.0,274.0,32.0,152.0,239.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C145,C145,tumor,fibroblast,27,1.0,2.0,1.0,0.0,0.0,13.0,2.0,2.0,18.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C145,C145,tumor,myeloid,446,9.0,34.0,19.0,0.0,0.0,87.0,55.0,33.0,115.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C146,C146,tumor,endothelial,81,9.0,5.0,4.0,0.0,0.0,30.0,2.0,20.0,44.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C146,C146,tumor,epithelial,380,75.0,66.0,89.0,2.0,0.0,115.0,15.0,143.0,220.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C146,C146,tumor,fibroblast,12,0.0,1.0,0.0,0.0,0.0,10.0,0.0,3.0,2.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C146,C146,tumor,myeloid,571,18.0,12.0,8.0,0.0,0.0,112.0,119.0,52.0,163.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C147,C147,tumor,endothelial,89,10.0,3.0,12.0,0.0,0.0,62.0,3.0,43.0,78.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C147,C147,tumor,epithelial,218,19.0,44.0,29.0,6.0,0.0,46.0,9.0,48.0,142.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C147,C147,tumor,fibroblast,23,0.0,1.0,0.0,0.0,0.0,9.0,2.0,7.0,15.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C147,C147,tumor,myeloid,721,21.0,82.0,28.0,0.0,0.0,159.0,247.0,90.0,255.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C149,C149,tumor,endothelial,150,6.0,4.0,11.0,0.0,0.0,62.0,0.0,33.0,143.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C149,C149,tumor,epithelial,303,108.0,59.0,152.0,40.0,0.0,88.0,39.0,56.0,139.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C149,C149,tumor,fibroblast,19,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,9.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C149,C149,tumor,myeloid,361,22.0,13.0,6.0,0.0,0.0,94.0,117.0,31.0,194.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C150,C150,tumor,endothelial,51,2.0,2.0,4.0,0.0,0.0,22.0,2.0,11.0,39.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C150,C150,tumor,epithelial,15,6.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,7.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C150,C150,tumor,fibroblast,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C150,C150,tumor,myeloid,188,10.0,10.0,5.0,0.0,0.0,48.0,57.0,23.0,88.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,normal,endothelial,35,2.0,3.0,2.0,0.0,0.0,7.0,5.0,3.0,16.0
