axis_key,exposure_axis,primary_biomarker,biological_matrix,eligible_chemical_count,eligible_chemical_ids,mapping_confidence,analysis,exposure_variable,status,fit_N,fit_crc_cases,fit_control_n,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,complete_case_n,n_parameters,cases_per_parameter_approx,condition_number_if_available,sparse_cell_warning,extreme_weight_ratio,extreme_weight_warning,singleton_stratum_N,fit_status,warning_message,warning_type,analytic_n,crc_cases,controls,reference_cycle,interaction_terms,interaction_P,interaction_P_chi2,interaction_test,df,heterogeneity_status
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum_or_blood,1,C036567,high,cycle_interaction,axis_log2,ok,5322,32,5290,0.298750178155935,0.6120537028397814,1.348172778389417,0.39663939313319546,4.582423914156913,0.6271930207984464,62,121,59,Newton-IRLS converged,5322,18,1.7777777777777777,619.3187771497946,,16.831427349600606,False,0,ok,,none,5322,32,5290,2011-2012,axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.06329789948725238,0.05340051292074541,Wald F test,3,moderate
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum_or_blood,1,C471071,high,cycle_interaction,axis_log2,converged_with_warning,5322,32,5290,-0.6591301115930365,0.29460265763004445,0.5173011330846241,0.287069069172735,0.932181453967845,0.028867189654330033,62,121,59,Newton-IRLS stopped before tolerance,5322,18,1.7777777777777777,370.69896541600536,,16.831427349600606,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5322,32,5290,2011-2012,axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.06704299355050294,0.05694933568337756,Wald F test,3,moderate
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum_or_blood,1,C101816,high,cycle_interaction,axis_log2,converged_with_warning,5322,32,5290,-0.25783072555340664,0.4842105433075968,0.7727260238068177,0.2935363463087939,2.034179124244302,0.5962992740787896,62,121,59,Newton-IRLS stopped before tolerance,5322,18,1.7777777777777777,372.5252710012346,,16.831427349600606,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5322,32,5290,2011-2012,axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.0011133629693125349,0.00041094443515429715,Wald F test,3,significant
urine|URXBPH,bisphenol exposure axis,URXBPH,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,high,cycle_interaction,axis_log2,converged_with_warning,5751,45,5706,0.18636847321263458,0.140100471209291,1.204866139491039,0.9107249095359568,1.5940075854867395,0.1881572818785438,64,124,60,Newton-IRLS stopped before tolerance,5751,19,2.3684210526315788,572.114460545279,,7.660775127418916,False,0,converged_with_warning,Newton-IRLS stopped before tolerance,convergence_warning,5751,45,5706,2005-2006,axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012,0.40322253620403525,0.39625621043821946,Wald F test,3,low
urine|URXCOP,DINP-related exposure axis,URXCOP,urine,3,C573544;C019174;C012125,high,cycle_interaction,axis_log2,ok,9936,70,9866,0.44913211444111906,0.33383810273847236,1.566951660467973,0.8085407882038144,3.036751567843482,0.18130148823772782,109,214,105,Newton-IRLS converged,9936,25,2.8,821.123711736832,,16.72347552015508,False,0,ok,,none,9936,70,9866,2005-2006,axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012;axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.00598088397561118,0.0036627389408795267,Wald F test,6,significant
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urine,2,C051450;D004051,moderate,cycle_interaction,axis_log2,ok,11224,85,11139,-0.10743575212302009,0.16878473729976531,0.8981342238143107,0.6430659289492792,1.2543738482686078,0.5256073761973641,124,244,120,Newton-IRLS converged,11224,27,3.1481481481481484,1536.5409018379519,,16.400286103961022,False,0,ok,,none,11224,85,11139,2003-2004,axis_x_cycle_2005-2006;axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012;axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.029717259017986733,0.023278814315974367,Wald F test,7,significant
urine|URXMBP,phthalate exposure axis,URXMBP,urine,1,C028577,high,cycle_interaction,axis_log2,ok,13779,104,13675,-0.03168877153674017,0.18932806020628154,0.968808055805564,0.6664944585594405,1.4082473409042604,0.8672960661712807,153,301,148,Newton-IRLS converged,13779,31,3.3548387096774195,1875.2671565588485,,16.091520412753837,False,0,ok,,none,13779,104,13675,1999-2000,axis_x_cycle_2001-2002;axis_x_cycle_2003-2004;axis_x_cycle_2005-2006;axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012;axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.005541382238406678,0.003470953117108715,Wald F test,9,significant
urine|URXMEP,phthalate exposure axis,URXMEP,urine,1,C581825,high,cycle_interaction,axis_log2,ok,13775,104,13671,-0.26862757455446745,0.1817345232758306,0.7644278950408208,0.5338392375425444,1.0946179404243777,0.14142818849060315,153,301,148,Newton-IRLS converged,13775,31,3.3548387096774195,2197.4231460875603,,16.092056491572045,False,0,ok,,none,13775,104,13671,1999-2000,axis_x_cycle_2001-2002;axis_x_cycle_2003-2004;axis_x_cycle_2005-2006;axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012;axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.03606123927763775,0.029076469783728454,Wald F test,9,significant
urine|URXMHP,DEHP-related exposure axis,URXMHP,urine,1,C016599,high,cycle_interaction,axis_log2,ok,13779,104,13675,0.06846132350511122,0.3135386208230137,1.0708592070693865,0.5763947407697431,1.9895036513238629,0.8274469774153386,153,301,148,Newton-IRLS converged,13779,31,3.3548387096774195,976.997636486518,,16.091520412753837,False,0,ok,,none,13779,104,13675,1999-2000,axis_x_cycle_2001-2002;axis_x_cycle_2003-2004;axis_x_cycle_2005-2006;axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012;axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.009435182254867995,0.006399238030858303,Wald F test,9,significant
urine|URXMIB,phthalate exposure axis,URXMIB,urine,1,C575690,high,cycle_interaction,axis_log2,ok,12603,97,12506,-0.0005760696851196826,0.2981770745820357,0.9994240962111639,0.5542579208364423,1.8021366705596527,0.9984612804806587,139,274,135,Newton-IRLS converged,12603,29,3.3448275862068964,891.4420794743326,,16.17323622637846,False,0,ok,,none,12603,97,12506,2001-2002,axis_x_cycle_2003-2004;axis_x_cycle_2005-2006;axis_x_cycle_2007-2008;axis_x_cycle_2009-2010;axis_x_cycle_2011-2012;axis_x_cycle_2013-2014;axis_x_cycle_2015-2016;axis_x_cycle_2017-2018,0.0112278510280278,0.007765758282901915,Wald F test,8,significant
