cohort,modality,gene,n_right,n_left,right_mean,left_mean,right_minus_left,hedges_g,se_g,welch_p,welch_fdr,direction
GSE188711,single_cell_patient_pseudobulk,AADAC,3,3,1.073344792083288,0.054435845842507234,1.0189089462407808,0.7908127500671398,0.863040999822871,0.3487981214134386,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AADACL2,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AADACL2-AS1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AADACL3,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AADACL4,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AADAT,3,3,2.2962291448756673,1.8209438936739986,0.47528525120166876,0.6584634929780544,0.8490367707671878,0.3796259405949734,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AAED1,3,3,2.9737773389942426,3.306471218646576,-0.33269387965233355,-0.4414630379005406,0.8312808601163107,0.5644454311417554,0.9545170055111727,left_high
GSE188711,single_cell_patient_pseudobulk,AAGAB,3,3,4.379843037015528,3.646025234127564,0.7338178028879638,1.4890392383331852,0.9715047083409584,0.11276308721778651,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AAK1,3,3,5.403378112008835,5.166856268337756,0.23652184367107942,0.40718113140075574,0.8290906017364849,0.5754200662441645,0.9573641576906421,right_high
GSE188711,single_cell_patient_pseudobulk,AAMDC,3,3,4.956112857985413,5.332818010206807,-0.376705152221394,-1.4921226487004762,0.9720958885378963,0.11420811874731233,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,AAMP,3,3,5.771139268218519,5.971851716263035,-0.2007124480445155,-0.6197795762881148,0.8453889679104235,0.3983517322992636,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,AANAT,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AAR2,3,3,3.4452609797615583,3.375053916918718,0.07020706284284017,0.12734584870186585,0.8177369915286739,0.857136966276241,0.9889481877574738,right_high
GSE188711,single_cell_patient_pseudobulk,AARD,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AARS,3,3,4.654663665985857,3.823707420583098,0.830956245402759,1.0987082788798206,0.9041911589517722,0.17271025481385538,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AARS2,3,3,2.2211032595951052,2.0794515841845804,0.1416516754105248,0.1973640382929561,0.8194728409886929,0.7888764826499681,0.9805673452665085,right_high
GSE188711,single_cell_patient_pseudobulk,AARSD1,3,3,2.843163239395697,3.278467186724548,-0.4353039473288507,-0.6587956611145313,0.8490689795620749,0.3784058846748107,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,AASDH,3,3,3.491685162410436,3.3674297254073284,0.1242554370031077,0.16644555515157347,0.8186144892563172,0.8114307136356498,0.9850319172847656,right_high
GSE188711,single_cell_patient_pseudobulk,AASDHPPT,3,3,4.281478105994342,4.088727571266063,0.19275053472827874,0.3493112437442159,0.8257838456838648,0.6440196099269581,0.967855243232294,right_high
GSE188711,single_cell_patient_pseudobulk,AASS,3,3,0.8604835412056886,0.8080345392496452,0.052449001956043406,0.05530231614790132,0.8167306532377011,0.936629848815217,0.995985351076268,right_high
GSE188711,single_cell_patient_pseudobulk,AATBC,3,3,0.43813972386515637,0.5518734782644305,-0.11373375439927408,-0.131825231404713,0.8178257168376585,0.8503168881080355,0.9889481877574738,left_high
GSE188711,single_cell_patient_pseudobulk,AATF,3,3,4.41963173553086,4.586729592173849,-0.1670978566429886,-0.462962622059199,0.8327415357388256,0.5176302759149409,0.9434070171536323,left_high
GSE188711,single_cell_patient_pseudobulk,AATK,3,3,2.9619904744827514,2.5727853610747817,0.3892051134079697,0.7102148789541824,0.8542349287243262,0.3620862541188778,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AATK-AS1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AB015752.3,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AB019440.50,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABALON,3,3,0.1341278620575838,0.4518546882665024,-0.31772682620891857,-1.308165755449926,0.9383916411249362,0.1286771811605424,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABAT,3,3,1.8705290760824733,2.5873150691886178,-0.7167859931061444,-0.9607940712746746,0.88434004918427,0.2591221042441733,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABC11-4932300O16.1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABC12-49244600F4.4,3,3,0.05617913515743608,0.0,0.05617913515743608,0.6531972647421809,0.848528137423857,0.42264973081037416,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABC7-42404400C24.1,3,3,0.12790420509834377,0.0,0.12790420509834377,1.278373802928151,0.9332452058105037,0.1894683973491589,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABC7-481722F1.2,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABCA1,3,3,3.09289770211638,3.2605853491468615,-0.16768764703048156,-0.37758756741487987,0.8273380282870796,0.6202895466976829,0.9619071215698594,left_high
GSE188711,single_cell_patient_pseudobulk,ABCA10,3,3,0.9096691161080633,0.8084189798701805,0.10125013623788282,0.1612168790200504,0.8184836754186289,0.8199565734114975,0.9850319172847656,right_high
GSE188711,single_cell_patient_pseudobulk,ABCA12,3,3,0.0717250699409077,0.5547777528893095,-0.4830526829484018,-0.7586558122853266,0.8594250967105599,0.35939983744929666,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABCA13,3,3,0.5212729673667506,0.20715969789978783,0.3141132694669627,0.832798350783728,0.8679635956076607,0.28216002617529573,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCA2,3,3,3.9892029497794876,3.5881916717645184,0.4010112780149693,0.8031223945848368,0.8644607360962827,0.33812926307923596,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCA3,3,3,1.84448178996944,0.9433295173598081,0.9011522726096318,0.9485224745549758,0.8826825744618806,0.2824384407588694,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCA4,3,3,0.0,0.2142691321634034,-0.2142691321634034,-1.3039323009167871,0.9376548391270826,0.18401735158605656,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABCA5,3,3,3.697877581092642,4.6238342241172115,-0.9259566430245694,-0.7599154083476741,0.8595641890790898,0.3127718629625444,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABCA6,3,3,0.21669003358117508,0.16537340531284062,0.05131662826833447,0.3347072449295973,0.8250274444784924,0.6526410052355144,0.9684325122154349,right_high
GSE188711,single_cell_patient_pseudobulk,ABCA7,3,3,3.977542576288995,3.5637909512420083,0.4137516250469866,0.3727027987348075,0.8270611154502195,0.5989853512171944,0.9585110524436562,right_high
GSE188711,single_cell_patient_pseudobulk,ABCA8,3,3,0.12790420509834377,0.11093755947033339,0.016966645628010382,0.0860737520260551,0.8170634938700584,0.9029290583132149,0.9941137603112261,right_high
GSE188711,single_cell_patient_pseudobulk,ABCA9,3,3,0.160510898423739,0.49006441920891447,-0.32955352078517547,-0.6979880877207291,0.8529742598646641,0.3844690168345806,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABCA9-AS1,3,3,0.2701827726356539,0.2952151571859761,-0.025032384550322195,-0.07931987254133394,0.8169780425073634,0.9092073784881946,0.9948951387432627,left_high
GSE188711,single_cell_patient_pseudobulk,ABCB1,3,3,4.343973917001683,2.331635056587808,2.0123388604138746,1.9639240110001834,1.0718168485284918,0.06999752191712255,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCB10,3,3,3.2160244173139922,3.137856141428222,0.07816827588577047,0.16806551141574372,0.8186558609590455,0.8103809720651846,0.9850319172847656,right_high
GSE188711,single_cell_patient_pseudobulk,ABCB11,3,3,0.2790928256978512,0.0,0.2790928256978512,2.688622249404025,1.253097309336135,0.05426437451774457,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCB4,3,3,0.4740471121756558,0.2768597659862874,0.1971873461893684,0.40501574076112823,0.8289580118737634,0.5770861791260505,0.957674272047583,right_high
GSE188711,single_cell_patient_pseudobulk,ABCB5,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABCB6,3,3,0.24060434886650692,0.3051861045597339,-0.06458175569322697,-0.18085037282602626,0.8189963515398471,0.7981731935081156,0.9828384582870353,left_high
GSE188711,single_cell_patient_pseudobulk,ABCB7,3,3,3.333187126659297,3.5890225228628165,-0.2558353962035196,-0.5249672334018542,0.8373263946543583,0.48896942818260375,0.9352690424930127,left_high
GSE188711,single_cell_patient_pseudobulk,ABCB8,3,3,4.390553920824804,3.8885531765281702,0.5020007442966334,0.9695239680018815,0.8855302124901955,0.22115595860798806,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCB9,3,3,2.0658483014850533,1.1661108620358134,0.8997374394492399,1.4620268785028854,0.9663627635881765,0.13651018559342368,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCC1,3,3,3.556544110271151,2.8848989824015376,0.6716451278696134,1.3856598732963625,0.9521939546251216,0.1252398594144892,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCC10,3,3,3.5351672158627636,2.897040449048552,0.6381267668142114,0.5394186702292605,0.8384737499711333,0.4640845220763422,0.9306891663218578,right_high
GSE188711,single_cell_patient_pseudobulk,ABCC11,3,3,0.21669003358117508,0.0,0.21669003358117508,5.01060003866621,1.9506231722457044,0.016573228510289497,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCC12,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABCC2,3,3,0.8176064023578711,0.10333157269307003,0.714274829664801,0.7797566972016486,0.8617825886037148,0.3488951921434298,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCC3,3,3,6.389098073434368,6.6851254275391545,-0.29602735410478687,-0.3960895721919211,0.8284186956585202,0.5818108237926829,0.9577902342967621,left_high
GSE188711,single_cell_patient_pseudobulk,ABCC4,3,3,2.8651075839568754,2.959822146120219,-0.09471456216334362,-0.08132542248392423,0.8170026895362342,0.9071989327392962,0.9947743171516723,left_high
GSE188711,single_cell_patient_pseudobulk,ABCC5,3,3,3.170081400513912,3.605568289124197,-0.43548688861028495,-0.6361005599560182,0.8469029796639705,0.3856405544965746,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABCC5-AS1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABCC6,3,3,2.490737315858004,2.8625998128786616,-0.37186249702065766,-0.6867872356691247,0.85183698854383,0.3832062505387947,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABCC8,3,3,0.05617913515743608,0.11093755947033339,-0.054758424312897305,-0.2876372244945048,0.8228053009558394,0.6898281153134824,0.9693693458473083,left_high
GSE188711,single_cell_patient_pseudobulk,ABCC9,3,3,0.05617913515743608,0.0,0.05617913515743608,0.6531972647421809,0.848528137423857,0.42264973081037416,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCD1,3,3,3.191355045067473,2.3623100636469787,0.8290449814204943,1.61421701265575,0.9961820803247132,0.07213432891403343,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCD2,3,3,0.1952623152917544,0.0,0.1952623152917544,1.2906007867447375,0.9353464414375743,0.18683393794985692,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCD3,3,3,5.185922819325679,4.908675005949879,0.2772478133757996,0.4624735180394881,0.8327075633303952,0.5435249104075633,0.9501703347278123,right_high
GSE188711,single_cell_patient_pseudobulk,ABCD4,3,3,3.644698605373774,4.1027474164498425,-0.4580488110760683,-0.5140638157718999,0.8364803449588115,0.5018751866724465,0.9399602999734014,left_high
GSE188711,single_cell_patient_pseudobulk,ABCE1,3,3,5.405328534087968,5.438478652690422,-0.033150118602453205,-0.05281689856464359,0.816710089176946,0.9394814800281357,0.995985351076268,left_high
GSE188711,single_cell_patient_pseudobulk,ABCF1,3,3,5.444248566590683,5.518049094822615,-0.07380052823193228,-0.11334386410769802,0.8174793701421612,0.8717825058036699,0.991392300400623,left_high
GSE188711,single_cell_patient_pseudobulk,ABCF2,3,3,4.5532030231607825,4.142039264453877,0.41116375870690547,0.5996465049664413,0.8435719637538194,0.4108215176756879,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABCF3,3,3,3.3745578438149155,3.4918648042909624,-0.11730696047604683,-0.22101860067161813,0.8202272973981185,0.752210244988632,0.975416574416895,left_high
GSE188711,single_cell_patient_pseudobulk,ABCG1,3,3,4.053608349576908,4.07602122206153,-0.022412872484621538,-0.021714774761527816,0.8165326742372497,0.9753180825642546,0.995985351076268,left_high
GSE188711,single_cell_patient_pseudobulk,ABCG2,3,3,1.2193805085138476,0.373304614072597,0.8460758944412505,0.5420320345710697,0.8386843908642412,0.48836017200304693,0.9347353923566363,right_high
GSE188711,single_cell_patient_pseudobulk,ABCG4,3,3,0.0,0.054435845842507234,-0.054435845842507234,-0.6531972647421808,0.848528137423857,0.42264973081037416,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABCG5,3,3,0.5427330918742875,0.4061527166563094,0.1365803752179781,0.2715285866339642,0.8221208173599526,0.7171128198035405,0.9715680595145502,right_high
GSE188711,single_cell_patient_pseudobulk,ABCG8,3,3,0.05617913515743608,0.054435845842507234,0.001743289314928849,0.014556633471888712,0.8165128006430279,0.9832888353887835,0.995985351076268,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD1,3,3,0.4938363371970662,0.054435845842507234,0.439400491354559,1.880681931128831,1.0529896639692031,0.07640230851244378,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD10,3,3,3.531198274236105,3.418893325503205,0.1123049487329002,0.19789078412529337,0.8194887198564005,0.7823845796641076,0.9791209877482678,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD11,3,3,6.368655016342719,6.271401690630699,0.09725332571201939,0.17773666984647285,0.8189111411763067,0.8032358853430238,0.9849956441991663,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD11-AS1,3,3,4.353902782383002,5.089151852000871,-0.7352490696178693,-1.3709316469772042,0.9495253362876214,0.14556686179685527,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD12,3,3,5.729739298310662,4.879240157896316,0.850499140414346,0.9576908222693696,0.8839191877932276,0.21649729020942224,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD12B,3,3,0.3036020048164634,1.3142637547718625,-1.0106617499553991,-0.8303043209238867,0.8676648689642656,0.31768656648425914,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD13,3,3,3.5067359867988857,4.282394927672889,-0.7756589408740031,-1.2171719652753707,0.9229599751875512,0.140729614588808,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD14A,3,3,3.1312763925416145,3.8260959162963304,-0.6948195237547159,-0.9118393478795999,0.8778371382035243,0.28185473520749316,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD14A-ACY1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABHD14B,3,3,5.181423171756037,5.9518826937661515,-0.7704595220101149,-0.9510096891139777,0.8830170413221082,0.27974016725005646,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD15,3,3,2.949646884577652,2.565024663060195,0.38462222151745706,0.702251525479544,0.8534115755580421,0.34475370695706387,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD15-AS1,3,3,0.0,0.11093755947033339,-0.11093755947033339,-0.6531972647421809,0.848528137423857,0.42264973081037416,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD16A,3,3,2.358367374292341,2.3844310910614053,-0.02606371676906427,-0.11035021260106948,0.8174281698377567,0.8755354002712266,0.9921472703562066,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD16B,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABHD17A,3,3,4.887234581073948,5.2245180267523645,-0.33728344567841617,-0.6315620294935025,0.8464782875561019,0.4083526898505224,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD17B,3,3,4.242033317680803,4.0361435114799,0.20588980620090247,0.2529567694957669,0.8213799714936343,0.7195098112794415,0.971803625272365,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD17C,3,3,5.765523878800821,5.862788266396294,-0.09726438759547218,-0.1364652482174282,0.8179208471258372,0.846190678413613,0.9889481877574738,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD18,3,3,3.0389313176367327,3.466711815731987,-0.4277804980952542,-0.4579561977372246,0.8323954297972861,0.5538632430139544,0.951248542436379,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD2,3,3,6.422981115651574,5.70850379495436,0.7144773206972133,0.9957260230305374,0.8891571603401689,0.20213191752341603,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD3,3,3,5.5985577691096795,4.7605441001442514,0.8380136689654281,0.8156132204733568,0.8659213488204525,0.2801270722779988,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD4,3,3,1.8686800493721831,1.914638443863316,-0.045958394491132815,-0.06284801466561571,0.8167988741330957,0.928067333242302,0.995985351076268,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD5,3,3,4.375656814739095,4.638806178151507,-0.2631493634124116,-0.477782709977204,0.833787266879755,0.5082875209539924,0.9416004831906775,left_high
GSE188711,single_cell_patient_pseudobulk,ABHD6,3,3,2.8495166874858966,2.3641128497552923,0.48540383773060425,1.5917753511894177,0.9916578355201158,0.11206728347597203,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABHD8,3,3,1.0311412299987046,1.769803229833059,-0.7386619998343544,-1.2627713953356046,0.9305861681093242,0.16227552314950872,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABI1,3,3,5.435822623147627,5.5329765812894705,-0.09715395814184369,-0.19986042168590046,0.8195484672587856,0.7875270027271067,0.9799950338981088,left_high
GSE188711,single_cell_patient_pseudobulk,ABI2,3,3,4.398314427080813,3.9199458202792745,0.4783686068015389,0.9609317761692643,0.8843587515670005,0.24050811472586472,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABI3,3,3,0.5297110827598703,0.5796776592240129,-0.0499665764641426,-0.09327001293818324,0.8171622106906637,0.8981831485391021,0.9941137603112261,left_high
GSE188711,single_cell_patient_pseudobulk,ABI3BP,3,3,0.05617913515743608,0.1477114139748619,-0.09153227881742582,-0.37832757462104205,0.8273802849243488,0.6093157792064621,0.9594466446907319,left_high
GSE188711,single_cell_patient_pseudobulk,ABL1,3,3,3.9557589734649654,4.119835038097116,-0.1640760646321504,-0.2739141307641569,0.8222197306959388,0.6990048450318876,0.9701606253744856,left_high
GSE188711,single_cell_patient_pseudobulk,ABL2,3,3,4.218600867683948,3.551639003439822,0.6669618642441262,0.9072599937912748,0.8772438393676154,0.24481047211515622,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,ABLIM1,3,3,5.843662204773795,5.889985898625344,-0.046323693851548775,-0.06956294348343499,0.8168669059613852,0.9206399861164247,0.9958322583216934,left_high
GSE188711,single_cell_patient_pseudobulk,ABLIM2,3,3,2.6767734377079937,3.349961038693403,-0.6731876009854094,-0.5906783660103442,0.8427806850988862,0.45914955884523595,0.9286218001503448,left_high
GSE188711,single_cell_patient_pseudobulk,ABLIM3,3,3,1.9699607123374665,0.9961040167625717,0.9738566955748948,0.5135083009352454,0.8364376925735963,0.4917538931136977,0.936147383005691,right_high
GSE188711,single_cell_patient_pseudobulk,ABO,3,3,3.9706854563394347,4.911106676590102,-0.9404212202506677,-1.4609460732010455,0.9661584214127934,0.14788201624804045,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABR,3,3,4.580196709560222,5.28457011593231,-0.7043734063720883,-1.4184782442216053,0.9582153895825914,0.09882571008004219,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABRA,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,ABRACL,3,3,7.305443231732838,7.067423828241881,0.23801940349095663,0.1955286904414554,0.8194178422910289,0.7820611858691885,0.9791209877482678,right_high
GSE188711,single_cell_patient_pseudobulk,ABT1,3,3,3.9868348196783185,4.825801100974203,-0.838966281295884,-1.7825332504440397,1.0314285071123401,0.052500586286829576,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,ABTB1,3,3,3.1055615476133074,3.81281418749346,-0.7072526398801524,-0.6083228661244857,0.844348124500733,0.43090374815478155,0.9204128700398213,left_high
GSE188711,single_cell_patient_pseudobulk,ABTB2,3,3,3.2090571827985186,2.5196937753036797,0.6893634074948389,1.2972379879146843,0.9364934416896811,0.11949629293667245,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AC000032.2,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000035.3,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000036.4,3,3,0.0887858284828313,0.0,0.0887858284828313,0.6531972647421808,0.848528137423857,0.42264973081037416,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AC000067.1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000068.10,3,3,0.10647648680892308,0.07938523369825108,0.027091253110671995,0.13323959390598955,0.8178543668280409,0.8490943771741423,0.9889481877574738,right_high
GSE188711,single_cell_patient_pseudobulk,AC000068.5,3,3,0.7026535848152919,0.5276950818904715,0.1749585029248204,0.48654400728795716,0.834420338046206,0.49825513477684996,0.9374584367124374,right_high
GSE188711,single_cell_patient_pseudobulk,AC000068.9,3,3,0.2354313557676385,0.2554552182048254,-0.02002386243718693,-0.05701225079015008,0.8167453497015986,0.9348570343095357,0.995985351076268,left_high
GSE188711,single_cell_patient_pseudobulk,AC000099.1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000111.3,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000111.6,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000123.4,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000124.1,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000370.2,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC000403.4,3,3,0.1341278620575838,0.20101937236231818,-0.06689151030473436,-0.1808058126460762,0.818995121720815,0.797552282340314,0.9826579279950314,left_high
GSE188711,single_cell_patient_pseudobulk,AC001226.7,3,3,0.0,0.2936543658616545,-0.2936543658616545,-6.725507661112616,2.514104876318255,0.009301354241608112,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,AC002056.5,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC002064.4,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC002064.5,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC002066.1,3,3,0.05617913515743608,0.11093755947033339,-0.054758424312897305,-0.2876372244945048,0.8228053009558394,0.6898281153134824,0.9693693458473083,left_high
GSE188711,single_cell_patient_pseudobulk,AC002076.10,3,3,0.19359856752595342,0.26772468250117826,-0.07412611497522484,-0.19094164628662633,0.819282616502082,0.7849573406435404,0.9798130717153561,left_high
GSE188711,single_cell_patient_pseudobulk,AC002115.5,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC002115.9,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC002116.7,3,3,0.6609998386141244,0.3723488784591602,0.28865096015496416,0.7097951304551271,0.8541913178959928,0.386164315204882,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AC002117.1,3,3,1.149575821908311,1.358016663061741,-0.20844084115342998,-0.22519023020079657,0.82036912218763,0.7482703408737207,0.974874758244168,left_high
GSE188711,single_cell_patient_pseudobulk,AC002127.4,3,3,0.0,0.0,0.0,,,,,tie
GSE188711,single_cell_patient_pseudobulk,AC002128.5,3,3,0.05617913515743608,0.0,0.05617913515743608,0.6531972647421809,0.848528137423857,0.42264973081037416,0.9195083113285081,right_high
GSE188711,single_cell_patient_pseudobulk,AC002306.1,3,3,0.12790420509834377,0.4658086713449831,-0.33790446624663933,-2.0723408784765587,1.0970374908098133,0.03668545589926698,0.9195083113285081,left_high
GSE188711,single_cell_patient_pseudobulk,AC002310.11,3,3,0.0,0.0,0.0,,,,,tie
