biological_rank,DRUG_NAME,drug_key,biological_status,replication_level,databases_passing,n_databases_passing,mean_median_background_rho,min_median_background_rho,mean_global_empirical_q_value,GDSC1_median_background_rho,GDSC2_median_background_rho,GDSC1_global_empirical_q_value,GDSC2_global_empirical_q_value,GDSC1_direction_consistent_models,GDSC2_direction_consistent_models,GDSC1_signature_top100_models,GDSC2_signature_top100_models
1,SN-38,SN38,robust_cross_database_shortlist,Level1_cross_database_strict,GDSC1;GDSC2,2,0.17895967830178355,0.17142192800087536,0.03998756051894822,0.18649742860269178,0.17142192800087536,0.020454949600485807,0.05952017143741063,6,5,6,6
2,AZD2014,AZD2014,robust_cross_database_shortlist,Level1_cross_database_strict,GDSC1;GDSC2,2,0.14790048145311305,0.11543932596564177,0.047762107497528836,0.11543932596564177,0.18036163694058432,0.042181037476715186,0.05334317751834249,6,5,6,6
3,JQ1,JQ1,robust_cross_database_shortlist,Level1_cross_database_strict,GDSC1;GDSC2,2,0.10285178903599956,0.06494693073640442,0.06584724411610647,0.1407566473355947,0.06494693073640442,0.035188661192492685,0.09650582703972026,5,6,4,6
4,AZD1332,AZD1332,robust_cross_database_shortlist,Level1_cross_database_strict,GDSC1;GDSC2,2,0.10205848561111719,0.05887679177152861,0.059963114279138724,0.05887679177152861,0.14524017945070578,0.05796992416698179,0.06195630439129565,5,5,1,5
