ChemicalID,ChemicalName,chemical_class,CasRN,PubChemCID,DTXSID,phase1_scope,gene_cards_k,phase1_unfiltered_rank,phase1_bh_fdr,phase1_degree_matched_bh_fdr,phase1_n_ctd_human_genes,phase1_crc_overlap,molecular_level,molecular_M2_definition_met,entity_E_tag,entity_E_reason,entity_manual_review_required,exposure_axis_X_tag,exposure_axis_name,biomarker_relationship,biomarker_B_tag,human_biomarker,biomarker_matrix,direct_analyte_identity,identity_separation_note,detectability_D_tag,above_lod_pct,detectability_reason,cycle_coverage_C_tag,n_cycles_available,cycles_available,testability_T_tag,testability_basis,analytic_exposure_outcome_n,available_crc_cases_for_planning,available_cancer_free_controls_for_planning,novelty_N_tag,manual_review_required,manual_review_reason,eligible_permissive,eligible_moderate,eligible_strict,priority_tier,disposition,PRIORITIZATION_OUTCOME_BLINDED
C002462,"4,4'-isopropylidenediphenol dimethacrylate",bisphenols,,CID:76739,,GeneCards_Disorders,1000,161,1.0,1.0,7,0,M0,False,1,specific_entity_identifier:PubChemCID,False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C002615,benzo(c)phenanthrene,pahs,195-19-7,CID:9136,DTXSID4075459,GeneCards_Disorders,1000,162,1.0,1.0,9,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C005020,folpet,phthalates,133-07-3,CID:8607,DTXSID0021385,GeneCards_Disorders,1000,75,0.2602858133866392,0.612652972027972,3,1,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C006703,benzo(b)fluoranthene,pahs,205-99-2,CID:9153,DTXSID0023907,GeneCards_Disorders,1000,64,0.1256998652256554,1.0,116,7,M1,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C006710,benzotriphenylene,pahs,215-58-7,CID:9164,DTXSID9049245,GeneCards_Disorders,1000,163,1.0,1.0,6,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C006718,"1,12-benzoperylene",pahs,191-24-2,CID:9117,DTXSID5023908,GeneCards_Disorders,1000,29,0.0070098815354021,0.1756536146780049,59,7,M1,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C006780,bisphenol A,bisphenols,80-05-7,,DTXSID7020182,GeneCards_Disorders,1000,62,0.1147782641144254,0.0121242393969666,11664,323,M1,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C007379,diethyl phthalate,phthalates,84-66-2,CID:6781,DTXSID7021780,GeneCards_Disorders,1000,94,0.3198742674870402,1.0,72,4,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C007738,fluoranthene,pahs,206-44-0,CID:9154,DTXSID3024104,GeneCards_Disorders,1000,51,0.0469804053928745,0.6540445855514349,50,5,M1,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C008422,5-methylchrysene,pahs,3697-24-3,CID:19427,DTXSID6063143,GeneCards_Disorders,1000,164,1.0,1.0,3,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C008745,"4,4'-bisphenol F",bisphenols,,CID:12111,,GeneCards_Disorders,1000,67,0.1919163627038211,0.9257213374860436,32,3,M0,False,1,specific_entity_identifier:PubChemCID,False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C009005,potassium mercuric thiocyanate,heavy_metals,14099-12-8,CID:11615,DTXSID70930966,GeneCards_Disorders,1000,165,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C009590,triphenylene,pahs,217-59-4,CID:9170,DTXSID9059757,GeneCards_Disorders,1000,166,1.0,1.0,6,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C010715,di-n-octyl phthalate,phthalates,117-84-0,,DTXSID1021956,GeneCards_Disorders,1000,124,1.0,1.0,24,1,M0,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C011363,terephthalic acid,phthalates,100-21-0,,DTXSID6026080,GeneCards_Disorders,1000,73,0.2602858133866392,0.6155383078460002,3,1,M0,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C012125,diisononyl phthalate,phthalates,28553-12-0,,DTXSID4022521,GeneCards_Disorders,1000,107,0.4487741961738642,1.0,86,4,M0,False,1,"specific_entity_identifier:CasRN,DTXSID",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C013707,thallium sulfate,heavy_metals,10031-59-1,CID:24833,DTXSID401014795,GeneCards_Disorders,1000,167,1.0,1.0,41,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C014844,tetrahydrophthalamic acid,phthalates,2028-12-8,CID:99725,DTXSID90942400,GeneCards_Disorders,1000,168,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C015428,perrhenate,heavy_metals,14333-24-5,,DTXSID301318427,GeneCards_Disorders,1000,169,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C015531,tetrafluoroethylene,pfas_perfluoro,116-14-3,CID:8301,DTXSID6021325,GeneCards_Disorders,1000,61,0.1123748692395244,0.0121242393969666,1,1,M1,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C015559,trimellitic anhydride,phthalates,552-30-7,,DTXSID7026235,GeneCards_Disorders,1000,137,1.0,1.0,123,3,M0,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C016599,mono-(2-ethylhexyl)phthalate,phthalates,4376-20-9,CID:20393,DTXSID2025680,GeneCards_Disorders,1000,7,5.676652460130243e-05,0.0355644355644355,1118,56,M2,True,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M2,manual_review_required,True
C017461,lead nitrate,heavy_metals,18256-98-9,CID:24924,DTXSID2035069,GeneCards_Disorders,1000,14,0.001111818561232,0.0355644355644355,68,9,M2,True,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M2,manual_review_required,True
C017557,nickel subsulfide,heavy_metals,,CID:25199732,,GeneCards_Disorders,1000,117,0.582176459784741,1.0,38,2,M0,False,1,specific_entity_identifier:PubChemCID,False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C017558,nickel sulfide,heavy_metals,16812-54-7,CID:166709,DTXSID5036921,GeneCards_Disorders,1000,113,0.5412250151300265,1.0,10,1,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C018021,cobaltous chloride,heavy_metals,7646-79-9,CID:3032536,DTXSID9040180,GeneCards_Disorders,1000,133,1.0,1.0,3276,85,M1,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C018520,"2,6-diisopropylnaphthalene",pahs,24157-81-1,CID:32241,DTXSID7035272,GeneCards_Disorders,1000,83,0.2899248115825032,0.6596241596241597,4,1,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C019174,dinonylphthalate,phthalates,84-76-4,CID:6787,DTXSID9047966,GeneCards_Disorders,1000,84,0.2899248115825032,0.5979987754181302,4,1,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C019273,bisphenol A diglycidyl ether,bisphenols,,CID:2286,,GeneCards_Disorders,1000,32,0.0080993816005604,0.2015318015318015,45,6,M1,False,1,specific_entity_identifier:PubChemCID,False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C020758,indium trichloride,heavy_metals,10025-82-8,CID:24812,DTXSID8033566,GeneCards_Disorders,1000,106,0.4193192195611165,1.0,7,1,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C020809,tetrathiomolybdate,heavy_metals,16330-92-0,,DTXSID801318953,GeneCards_Disorders,1000,20,0.0019589893324046,0.1905237619523334,112,11,M1,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C021146,"dibenzo(a,i)pyrene",pahs,189-55-9,CID:9106,DTXSID9059751,GeneCards_Disorders,1000,170,1.0,1.0,2,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C022838,nickel chloride,heavy_metals,7718-54-9,,DTXSID7040316,GeneCards_Disorders,1000,28,0.0064361288972716,1.0,505,26,M1,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C022921,benzo(k)fluoranthene,pahs,207-08-9,CID:9158,DTXSID0023909,GeneCards_Disorders,1000,49,0.0395759575691014,0.4096260881975168,67,6,M1,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C023036,perfluorooctanoic acid,pfas_perfluoro,335-67-1,,DTXSID8031865,GeneCards_Disorders,1000,50,0.0395759575691014,1.0,2449,82,M1,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M1,manual_review_required,True
C023389,"9,10-dihydrobenzo(a)pyrene",pahs,17573-15-8,CID:28597,DTXSID60170011,GeneCards_Disorders,1000,171,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
C024687,sodium molybdate(VI),heavy_metals,7631-95-0,CID:61424,DTXSID2052788,GeneCards_Disorders,1000,172,1.0,1.0,3,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,0,,not identified in current local biomonitoring audit,0,,,,No candidate-specific human biomarker mapping audited locally.,0,,not identified in current audit,0,,,0,not audited,,,,pending_manual_review,True,"No local human biomarker, detectability, cycle-coverage, or testability audit.",False,False,False,manual_review; M0,manual_review_required,True
