database,DRUG_NAME,drug_key,n_models_available,n_models_positive_median_rho,n_models_direction_consistent_ge3of4,n_models_top50,n_models_top100,n_models_top200,median_model_rho,median_model_rank,signature_robust_flag,model_combinations
GDSC1,VX-702,VX702,6,6,5,3,5,5,0.1482155232155232,46.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Veliparib,VELIPARIB,6,4,2,0,0,2,0.02575500601816391,216.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Venotoclax,VENOTOCLAX,6,6,6,5,6,6,0.2361528822055138,8.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Vinblastine,VINBLASTINE,6,5,1,1,5,5,0.11227067148119779,86.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Vinorelbine,VINORELBINE,6,4,0,0,0,1,0.005186318131256935,243.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Vismodegib,VISMODEGIB,6,6,6,1,4,6,0.11796969033811139,67.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Vorinostat,VORINOSTAT,6,3,1,0,0,1,-0.01884779516358464,277.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Voxtalisib,VOXTALISIB,6,5,0,0,0,1,0.011703505124557752,246.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,WHI-P97,WHIP97,6,5,1,0,3,5,0.0962632673158989,124.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,WYE-125132,WYE125132,6,0,0,0,0,0,-0.1603065616223511,332.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,WZ3105,WZ3105,6,4,3,0,0,2,0.0248522814312288,226.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Wee1 Inhibitor,WEE1INHIBITOR,6,6,4,4,4,6,0.1483447924624395,36.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Wnt-C59,WNTC59,6,6,3,2,3,6,0.12322190611664297,93.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,XAV939,XAV939,6,6,5,2,3,6,0.13291935660356713,81.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,XMD11-85h,XMD1185H,6,6,5,2,5,6,0.1306277808676307,77.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,XMD13-2,XMD132,6,4,0,0,0,2,0.014343290659080132,246.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,XMD14-99,XMD1499,6,6,5,0,4,6,0.11697578144946565,80.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,XMD15-27,XMD1527,6,6,3,2,5,6,0.13379472589998906,78.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,XMD8-92,XMD892,6,6,6,3,5,6,0.14702447163515014,47.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Y-39983,Y39983,6,3,3,0,1,3,0.021305212094685777,214.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,YK-4-279,YK4279,6,5,1,0,5,5,0.12456521739130434,86.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,YM201636,YM201636,6,4,2,0,1,3,0.03315461210198052,214.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,ZG-10,ZG10,6,5,4,0,0,2,0.03419076751946607,211.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,ZL049,ZL049,6,5,1,0,0,0,0.014521100047415835,229.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,ZL109,ZL109,6,6,0,0,1,4,0.046177098150782366,163.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,ZM447439,ZM447439,6,6,6,1,4,6,0.09693803114855745,84.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,ZSTK474,ZSTK474,6,1,0,0,0,0,-0.02414104387788598,275.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,Zibotentan,ZIBOTENTAN,6,6,5,4,5,6,0.1665937192252982,35.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,"eEF2K Inhibitor, A-484954",EEF2KINHIBITORA484954,6,5,3,1,2,5,0.0857360396834081,141.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,kb NB 142-70,KBNB14270,6,6,4,1,3,5,0.09321771163876427,120.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,rTRAIL,RTRAIL,6,6,3,0,0,4,0.05695827406353721,146.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,123138,123138,6,1,0,0,1,6,-0.038025221577853166,133.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,123829,123829,6,3,1,0,1,6,-0.011185578290841446,116.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,150412,150412,6,0,0,0,0,1,-0.1574338001969581,229.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,5-Fluorouracil,5FLUOROURACIL,6,0,0,0,0,0,-0.1975646785820085,259.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,5-azacytidine,5AZACYTIDINE,6,4,1,1,6,6,0.03944091149973503,73.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,50869,50869,6,3,2,0,2,6,-0.0060222672064777424,116.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,615590,615590,6,2,2,0,4,6,-0.01040321698216435,88.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,630600,630600,6,3,1,0,2,6,0.0004705109968267743,115.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,667880,667880,6,5,2,2,6,6,0.046944414049677204,53.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,720427,720427,6,0,0,0,1,3,-0.10646679067731699,213.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,729189,729189,6,0,0,0,0,4,-0.07455137323558375,191.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,741909,741909,6,0,0,0,0,0,-0.11254103293576978,223.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,743380,743380,6,0,0,0,0,0,-0.16616834445781814,253.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC2,765771,765771,6,3,0,0,1,6,-0.0006250683882262874,126.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
