database,signature_size,scoring_method,DRUG_NAME,drug_key,n_backgrounds_available,n_positive_backgrounds,n_positive_nonHCT116_backgrounds,median_background_rho,IQR_background_rho,min_background_rho,max_background_rho,leave_HCT116_out_median_rho,primary_discovery_gate,tested_status,rank_within_database_signature,global_empirical_p_value,global_empirical_q_value,global_null_permutations,global_null_unit,n_models_available,n_models_positive_median_rho,n_models_direction_consistent_ge3of4,n_models_top50,n_models_top100,n_models_top200,median_model_rho,median_model_rank,signature_robust_flag,model_combinations
GDSC1,250,weighted,(5Z)-7-Oxozeaenol,5Z7OXOZEAENOL,4,3,3,0.09231316336579495,0.22403709377393588,-0.08305066199803042,0.3977459240617135,0.16153846153846155,none,tested,109.0,0.04239152169566087,0.048159075667859624,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,3,1,4,6,0.12706669219827116,81.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,5-Fluorouracil,5FLUOROURACIL,4,2,2,-0.1007404165298902,0.2803780501148922,-0.267425320056899,0.11593172119487906,0.022285443338074917,none,tested,325.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.1031020899441952,322.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,965-D2,965D2,4,2,2,-0.05035577449370553,0.42655046103321964,-0.25615763546798026,0.3663003663003663,0.13026819923371646,none,tested,304.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.052271483305966066,301.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,993-D2,993D2,4,2,1,0.0035577449370552813,0.15486190055155571,-0.04707170224411604,0.48534798534798534,-0.010946907498631636,none,tested,252.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,1,1,1,3,0.04310344827586207,191.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,A-83-01,A8301,4,2,2,0.013950416581995528,0.23924168529431689,-0.19124839124839127,0.13436293436293437,0.11917631917631917,none,tested,235.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,0,1,-0.027167581114949525,281.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,ACY-1215,ACY1215,4,2,2,0.024884195936827513,0.11873107925739503,-0.1209103840682788,0.19748696064485535,0.050972024656235175,none,tested,221.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,2,0,0,1,-0.01900280847649269,267.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,AGI-6780,AGI6780,4,2,2,0.10438935175777281,0.2829269118742803,-0.11943371943371943,0.311969111969112,0.22110682110682112,none,tested,94.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,1,1,2,6,0.10067906252116779,115.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,AICA Ribonucleotide,AICARIBONUCLEOTIDE,4,3,3,0.04620308567676989,0.19880913301965936,-0.11545756282598386,0.534850640113798,0.07035780719991247,none,tested,185.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,5,0,2,5,0.07085476164423532,161.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,AKT inhibitor VIII,AKTINHIBITORVIII,4,2,2,0.0279844621949885,0.3080114527482948,-0.19559032716927452,0.21005215742057845,0.1657183499288762,none,tested,216.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,1,0,0,1,0.002270489112594379,244.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,AR-42,AR42,4,3,2,0.01273792589582063,0.03751100724784935,-0.027027027027027032,0.07284427284427285,0.004375804375804376,none,tested,237.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,0,0,-0.03263056289372079,279.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,ARRY-520,ARRY520,4,2,2,-0.04833367201788252,0.46098184650816226,-0.30759330759330755,0.32277992277992285,0.15392535392535395,none,tested,302.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,0,0,0,1,-0.05563571089886877,308.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,AS601245,AS601245,4,1,1,-0.07198275862068966,0.14612764182424914,-0.2676307007786429,0.2600667408231368,-0.06251390433815351,none,tested,317.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.06465517241379311,314.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
GDSC1,250,weighted,AS605240,AS605240,4,2,2,0.1037221431958274,0.2893688222635591,-0.09340919867235657,0.24258671627092676,0.24063537221431955,none,tested,95.0,0.0001999600079984003,0.0002492038905651706,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,4,0,3,5,0.10567804646752013,107.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
