axis_key,exposure_axis,primary_biomarker,biomarker_type,biological_matrix,eligible_chemical_count,eligible_chemical_ids,eligible_chemical_names,mapping_confidence,n_cycles_available,cycle_list,source_registry_status,source_registry_n,status,fit_N,fit_crc_cases,fit_control_n,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,analytic_n,crc_cases,control_n,model_specification,weight_rule,BH_FDR,tested_in_unified_screen,outcome_blinded_for_eligibility
serum_or_blood|LBXPFDE,PFAS exposure axis,LBXPFDE,serum/blood biomarker,serum_or_blood,1,C036567,perfluorodecanoic acid,high,8,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,18236,ok,5322,32,5290,-0.33394845909558346,0.3103796891205645,0.7160906892378576,0.3850474840467043,1.3317471129117977,0.28612527533907733,62,121,59,Newton-IRLS converged,5322,32,5290,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,selected analyte survey weight / 8 cycles,0.5429380169393214,True,True
serum_or_blood|LBXPFHS,PFAS exposure axis,LBXPFHS,serum/blood biomarker,serum_or_blood,1,C471071,perfluorohexanesulfonic acid,high,8,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,18236,converged_with_warning,5322,32,5290,-0.47094212311906,0.14136710088713958,0.624413716483948,0.47070160007064754,0.8283219969398388,0.0014600806539248133,62,121,59,Newton-IRLS stopped before tolerance,5322,32,5290,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,selected analyte survey weight / 8 cycles,0.0219012098088722,True,True
serum_or_blood|LBXPFNA,PFAS exposure axis,LBXPFNA,serum/blood biomarker,serum_or_blood,1,C101816,perfluoro-n-nonanoic acid,high,8,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,18236,converged_with_warning,5322,32,5290,-0.215852092815817,0.1861797258853558,0.8058544847269594,0.5554259056818647,1.169195465878244,0.2507490623535636,62,121,59,Newton-IRLS stopped before tolerance,5322,32,5290,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,selected analyte survey weight / 8 cycles,0.5429380169393214,True,True
urine|URXBPH,bisphenol exposure axis,URXBPH,urinary biomarker,urine,17,C008745;C517113;C047969;C000705701;C000730470;C000730511;C512161;C534679;D017438;C019273;C047971;C543008;C006780;C000611646;C000655605;C583074;C492482,"4,4'-bisphenol F;bisphenol Z;2,2'-bisphenol F;bisphenol E;bisphenol P;3,3'-dimethylbisphenol A;bisphenol A glucuronide;3,3'-dichlorobisphenol A;Bisphenol A-Glycidyl Methacrylate;bisphenol A diglycidyl ether;2,4'-bisphenol F;bisphenol S;bisphenol A;bisphenol F;fluorene-9-bisphenol;bisphenol AF;bisphenol B",high,5,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,13381,converged_with_warning,5751,45,5706,0.05951038368841601,0.07256281661531368,1.0613167813050883,0.9180985815069137,1.226876212389955,0.41519043469723116,64,124,60,Newton-IRLS stopped before tolerance,5751,45,5706,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),selected analyte survey weight / 5 cycles,0.6227856520458468,True,True
urine|URXCOP,DINP-related exposure axis,URXCOP,urinary biomarker,urine,3,C573544;C019174;C012125,mono(carboxy-isooctyl)phthalate;dinonylphthalate;diisononyl phthalate,high,7,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,19737,ok,9936,70,9866,0.21954249631367648,0.07309672751901101,1.2455067762777354,1.0775254462954573,1.4396756337282768,0.0033113585227656384,109,214,105,Newton-IRLS converged,9936,70,9866,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),selected analyte survey weight / 7 cycles,0.02483518892074229,True,True
urine|URXECP,DEHP-related exposure axis;phthalate exposure axis,URXECP,urinary biomarker,urine,2,C051450;D004051,2-ethyl-5-carboxypentyl phthalate;Diethylhexyl Phthalate,moderate,8,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,22434,ok,11224,85,11139,0.1913894954543119,0.10312578971985491,1.210931012364846,0.9873552950083916,1.485132985177831,0.06584419117266367,124,244,120,Newton-IRLS converged,11224,85,11139,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),selected analyte survey weight / 8 cycles,0.24691571689748876,True,True
urine|URXMBP,phthalate exposure axis,URXMBP,urinary biomarker,urine,1,C028577,monobutyl phthalate,high,10,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,27983,ok,13779,104,13675,-0.11047299968189613,0.13185880307006168,0.8954105062316059,0.6900632810191458,1.161864421311958,0.40344269354915574,153,301,148,Newton-IRLS converged,13779,104,13675,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),selected analyte survey weight / 10 cycles,0.6227856520458468,True,True
urine|URXMEP,phthalate exposure axis,URXMEP,urinary biomarker,urine,1,C581825,monoethyl phthalate,high,10,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,27983,ok,13775,104,13671,-0.06943484225222965,0.056697233763064354,0.9329209184301189,0.834063827179375,1.0434950080353018,0.22258550929531648,153,301,148,Newton-IRLS converged,13775,104,13671,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),selected analyte survey weight / 10 cycles,0.5429380169393214,True,True
urine|URXMHP,DEHP-related exposure axis,URXMHP,urinary biomarker,urine,1,C016599,mono-(2-ethylhexyl)phthalate,high,10,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,27983,ok,13779,104,13675,0.08886358937099698,0.08361613546774622,1.092931558675933,0.9265125960571459,1.2892424744499962,0.2895669423676381,153,301,148,Newton-IRLS converged,13779,104,13675,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),selected analyte survey weight / 10 cycles,0.5429380169393214,True,True
urine|URXMIB,phthalate exposure axis,URXMIB,urinary biomarker,urine,1,C575690,mono-isobutyl phthalate,high,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,25335,ok,12603,97,12506,-0.03474356881905307,0.08167921522242501,0.9658530593451339,0.821816706396802,1.1351340572479565,0.6712276393083552,139,274,135,Newton-IRLS converged,12603,97,12506,CRC ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),selected analyte survey weight / 9 cycles,0.7527775981776064,True,True
