trajectory,dataset,background,gene,n,rho_state_vs_dependency,vulnerability_rho,p_value,signature_size,scoring_method,self_line_excluded,n_crc_after_exclusion,p_value_bh_within_trajectory
GSE77932|HCT116,GSE77932,HCT116,A1BG,55,-0.10627705627705628,0.10627705627705628,0.43996091476497856,250,weighted,ACH-000971,55,0.8135777663941806
GSE77932|HCT116,GSE77932,HCT116,A1CF,55,0.23809523809523808,-0.23809523809523808,0.08003648926898005,250,weighted,ACH-000971,55,0.5157407482669669
GSE77932|HCT116,GSE77932,HCT116,A2M,55,0.05476190476190476,-0.05476190476190476,0.691297307677074,250,weighted,ACH-000971,55,0.9178708271788901
GSE77932|HCT116,GSE77932,HCT116,A2ML1,55,-0.08636363636363636,0.08636363636363636,0.5306909276628409,250,weighted,ACH-000971,55,0.8570055763505893
GSE77932|HCT116,GSE77932,HCT116,A3GALT2,55,-0.290981240981241,0.290981240981241,0.031139618005873525,250,weighted,ACH-000971,55,0.3767630997124149
GSE77932|HCT116,GSE77932,HCT116,A4GALT,55,0.014935064935064935,-0.014935064935064935,0.9138185432500388,250,weighted,ACH-000971,55,0.9817083980126428
GSE77932|HCT116,GSE77932,HCT116,A4GNT,55,-0.08261183261183261,0.08261183261183261,0.5487595855217136,250,weighted,ACH-000971,55,0.86602537781151
GSE77932|HCT116,GSE77932,HCT116,AAAS,55,0.2605339105339105,-0.2605339105339105,0.05471743349137784,250,weighted,ACH-000971,55,0.4534746836315779
GSE77932|HCT116,GSE77932,HCT116,AACS,55,0.16464646464646465,-0.16464646464646465,0.22966464267958078,250,weighted,ACH-000971,55,0.6949314416641201
GSE77932|HCT116,GSE77932,HCT116,AADAC,55,0.2601010101010101,-0.2601010101010101,0.055135565793590545,250,weighted,ACH-000971,55,0.45387914329125617
GSE77932|HCT116,GSE77932,HCT116,AADACL2,55,0.015512265512265512,-0.015512265512265512,0.9105012101198897,250,weighted,ACH-000971,55,0.9817083980126428
GSE77932|HCT116,GSE77932,HCT116,AADACL3,55,0.25743145743145746,-0.25743145743145746,0.05777155069174059,250,weighted,ACH-000971,55,0.4623318606382585
GSE77932|HCT116,GSE77932,HCT116,AADACL4,55,-0.00670995670995671,0.00670995670995671,0.9612222062931335,250,weighted,ACH-000971,55,0.990467033555331
GSE77932|HCT116,GSE77932,HCT116,AADAT,55,-0.3044011544011544,0.3044011544011544,0.023848373409030368,250,weighted,ACH-000971,55,0.3491188512830351
GSE77932|HCT116,GSE77932,HCT116,AAGAB,55,0.07431457431457432,-0.07431457431457432,0.589735530243438,250,weighted,ACH-000971,55,0.8854524651224672
GSE77932|HCT116,GSE77932,HCT116,AAK1,55,-0.07835497835497836,0.07835497835497836,0.5696110967164143,250,weighted,ACH-000971,55,0.8754049949982946
GSE77932|HCT116,GSE77932,HCT116,AAMDC,55,0.08773448773448773,-0.08773448773448773,0.5241629035782608,250,weighted,ACH-000971,55,0.855213158469794
GSE77932|HCT116,GSE77932,HCT116,AAMP,55,0.2111111111111111,-0.2111111111111111,0.12182084539876123,250,weighted,ACH-000971,55,0.5796260080436081
GSE77932|HCT116,GSE77932,HCT116,AANAT,55,0.1619047619047619,-0.1619047619047619,0.23762277495151957,250,weighted,ACH-000971,55,0.7016131530875055
GSE77932|HCT116,GSE77932,HCT116,AAR2,55,-0.045743145743145745,0.045743145743145745,0.7401747436389517,250,weighted,ACH-000971,55,0.935549990031455
GSE77932|HCT116,GSE77932,HCT116,AARD,55,-0.12597402597402596,0.12597402597402596,0.3594320336983678,250,weighted,ACH-000971,55,0.77242419932306
GSE77932|HCT116,GSE77932,HCT116,AARS1,55,0.007575757575757576,-0.007575757575757576,0.9562232211714958,250,weighted,ACH-000971,55,0.9896838370483504
GSE77932|HCT116,GSE77932,HCT116,AARS2,55,-0.14422799422799423,0.14422799422799423,0.2934605393890465,250,weighted,ACH-000971,55,0.7369710378322208
GSE77932|HCT116,GSE77932,HCT116,AARSD1,55,-0.3199134199134199,0.3199134199134199,0.01726615291057154,250,weighted,ACH-000971,55,0.3239807941386293
GSE77932|HCT116,GSE77932,HCT116,AASDH,55,0.2795093795093795,-0.2795093795093795,0.038764836777548786,250,weighted,ACH-000971,55,0.40445665055047114
GSE77932|HCT116,GSE77932,HCT116,AASDHPPT,55,0.027633477633477635,-0.027633477633477635,0.8412722333784909,250,weighted,ACH-000971,55,0.9642513867491421
GSE77932|HCT116,GSE77932,HCT116,AASS,55,0.12438672438672439,-0.12438672438672439,0.36556648139867737,250,weighted,ACH-000971,55,0.7750549984552365
GSE77932|HCT116,GSE77932,HCT116,AATF,55,0.34949494949494947,-0.34949494949494947,0.008911405367055347,250,weighted,ACH-000971,55,0.2752616325676611
GSE77932|HCT116,GSE77932,HCT116,AATK,55,-0.2067099567099567,0.2067099567099567,0.1299758317005434,250,weighted,ACH-000971,55,0.5872463719558427
GSE77932|HCT116,GSE77932,HCT116,ABAT,55,0.0006493506493506494,-0.0006493506493506494,0.9962458875131227,250,weighted,ACH-000971,55,0.9987420169364454
GSE77932|HCT116,GSE77932,HCT116,ABCA1,55,0.22272727272727272,-0.22272727272727272,0.10216373067497814,250,weighted,ACH-000971,55,0.5522233698595661
GSE77932|HCT116,GSE77932,HCT116,ABCA10,55,-0.18701298701298702,0.18701298701298702,0.17157336640869428,250,weighted,ACH-000971,55,0.6332653081150129
GSE77932|HCT116,GSE77932,HCT116,ABCA12,55,-0.20757575757575758,0.20757575757575758,0.12833989857340677,250,weighted,ACH-000971,55,0.584304830631242
GSE77932|HCT116,GSE77932,HCT116,ABCA13,55,0.3573593073593074,-0.3573593073593074,0.0073963840959454024,250,weighted,ACH-000971,55,0.2624948370446406
GSE77932|HCT116,GSE77932,HCT116,ABCA2,55,-0.026695526695526696,0.026695526695526696,0.846593731193079,250,weighted,ACH-000971,55,0.9656354511520103
GSE77932|HCT116,GSE77932,HCT116,ABCA3,55,-0.03715728715728716,0.03715728715728716,0.787676228613245,250,weighted,ACH-000971,55,0.9489046248771762
GSE77932|HCT116,GSE77932,HCT116,ABCA4,55,-0.11652236652236653,0.11652236652236653,0.39688608370001194,250,weighted,ACH-000971,55,0.7952975856113097
GSE77932|HCT116,GSE77932,HCT116,ABCA5,55,0.14242424242424243,-0.14242424242424243,0.2996029737292523,250,weighted,ACH-000971,55,0.7409056409235752
GSE77932|HCT116,GSE77932,HCT116,ABCA6,55,-0.09206349206349207,0.09206349206349207,0.5038139917906734,250,weighted,ACH-000971,55,0.8466614308222833
GSE77932|HCT116,GSE77932,HCT116,ABCA7,55,0.14617604617604618,-0.14617604617604618,0.2869195581839944,250,weighted,ACH-000971,55,0.7334604345149967
GSE77932|HCT116,GSE77932,HCT116,ABCA8,55,-0.10223665223665224,0.10223665223665224,0.45763813839576023,250,weighted,ACH-000971,55,0.8225725210090947
GSE77932|HCT116,GSE77932,HCT116,ABCA9,55,0.17481962481962482,-0.17481962481962482,0.2017523778142312,250,weighted,ACH-000971,55,0.6606584870671449
GSE77932|HCT116,GSE77932,HCT116,ABCB1,55,-0.29213564213564214,0.29213564213564214,0.030446906449467157,250,weighted,ACH-000971,55,0.37496595426541496
