cohort,modality,gene,n_right,n_left,right_mean,left_mean,right_minus_left,hedges_g,se_g,welch_p,welch_fdr,direction
GSE132465,single_cell_patient_pseudobulk,A1BG,11,9,0.8059149400957217,0.7182146970408573,0.08770024305486446,0.1438028696278611,0.45010512778314354,0.7323221356130146,0.9178023650922151,right_high
GSE132465,single_cell_patient_pseudobulk,A1BG-AS1,11,9,0.03348971097905446,0.07815747805046867,-0.04466776707141421,-0.507008180413707,0.4573408820967649,0.25895182334044803,0.7399220020783995,left_high
GSE132465,single_cell_patient_pseudobulk,A1CF,11,9,2.280865096391572,3.2299406443119616,-0.9490755479203896,-0.6432708837023775,0.46207637363398746,0.13871886491333166,0.7399220020783995,left_high
GSE132465,single_cell_patient_pseudobulk,A2M,11,9,1.4919615683661578,1.412397276030254,0.0795642923359039,0.0703671383734323,0.44961955544197274,0.8768858449069817,0.9660556644810975,right_high
GSE132465,single_cell_patient_pseudobulk,A2M-AS1,11,9,0.16079253509209832,0.06813431774465234,0.09265821734744598,0.6006759412430303,0.46048099427288086,0.15623154321311214,0.7399220020783995,right_high
GSE132465,single_cell_patient_pseudobulk,A2ML1,11,9,0.4730881555136994,0.026516702862368166,0.44657145265133125,0.44723963771910685,0.4556055362029011,0.27527266314786236,0.7399220020783995,right_high
GSE132465,single_cell_patient_pseudobulk,A2ML1-AS1,11,9,0.0,0.0,0.0,,,,,tie
GSE132465,single_cell_patient_pseudobulk,A2ML1-AS2,11,9,0.0,0.0,0.0,,,,,tie
GSE132465,single_cell_patient_pseudobulk,A3GALT2,11,9,0.0,0.0,0.0,,,,,tie
GSE132465,single_cell_patient_pseudobulk,A4GALT,11,9,0.6535373517763093,0.9449324239266382,-0.2913950721503289,-0.24104334076544287,0.4512583998865665,0.5993751329984783,0.8653049048211112,left_high
GSE132465,single_cell_patient_pseudobulk,A4GNT,11,9,0.031230818257654305,0.0,0.031230818257654305,0.5021882053209838,0.45719313528586775,0.22401762532059386,0.7399220020783995,right_high
GSE132465,single_cell_patient_pseudobulk,AAAS,11,9,3.779730741177873,3.57867830782741,0.2010524333504633,0.4223201938198815,0.4549444904733902,0.32746722939880046,0.7399220020783995,right_high
GSE132465,single_cell_patient_pseudobulk,AACS,11,9,3.902539383972368,3.641797752267013,0.260741631705355,0.3568953989374842,0.45338546264342156,0.40302683412077195,0.7754000095764507,right_high
GSE132465,single_cell_patient_pseudobulk,AADAC,11,9,0.42253590802995816,0.360004128627699,0.06253177940225918,0.10316422411618792,0.44979532783332465,0.8141117726789409,0.9438231903542115,right_high
GSE132465,single_cell_patient_pseudobulk,AADACL2,11,9,0.005125761843196014,0.0035208822800894607,0.0016048795631065536,0.10603081764297918,0.4498138444283032,0.7994528509787928,0.9393986515035627,right_high
GSE132465,single_cell_patient_pseudobulk,AADACL2-AS1,11,9,0.0,0.0,0.0,,,,,tie
GSE132465,single_cell_patient_pseudobulk,AADACL3,11,9,0.0,0.0544522932877281,-0.0544522932877281,-0.47887323943661975,0.4564977440669521,0.34659350708733416,0.7399220020783995,left_high
GSE132465,single_cell_patient_pseudobulk,AADACL4,11,9,0.0,0.0,0.0,,,,,tie
GSE132465,single_cell_patient_pseudobulk,AADAT,11,9,1.8297154476538167,1.778497429733614,0.05121801792020264,0.05775270144666132,0.44956962899260233,0.8905128572106499,0.9697063643629068,right_high
GSE132465,single_cell_patient_pseudobulk,AAED1,11,9,3.898838807204068,3.3628306059113275,0.5360082012927405,0.8133643020672243,0.46946449281792735,0.0650272256200111,0.7399220020783995,right_high
GSE132465,single_cell_patient_pseudobulk,AAGAB,11,9,4.257613926660545,4.164826801382118,0.09278712527842714,0.21698920283849715,0.45091917195373027,0.6093151202363526,0.869610053761932,right_high
GSE132465,single_cell_patient_pseudobulk,AAK1,11,9,3.820136070285366,3.9992991015625328,-0.1791630312771666,-0.2662647720215406,0.45165203548094646,0.5641501132590186,0.8495372084074176,left_high
GSE132465,single_cell_patient_pseudobulk,AAMDC,11,9,4.9378866950354094,5.084290689613062,-0.14640399457765252,-0.28296496771346996,0.4519340059271301,0.5332869714764993,0.8354040916810349,left_high
GSE132465,single_cell_patient_pseudobulk,AAMP,11,9,6.326540727059589,6.2449964231096295,0.08154430394995948,0.263268228838806,0.4516032376447271,0.560310834000309,0.8478163931205819,right_high
GSE132465,single_cell_patient_pseudobulk,AANAT,11,9,0.05258517606855344,0.047324596391440585,0.005260579677112853,0.06599404180091765,0.4496011345342204,0.8806754485758538,0.9668542565997919,right_high
GSE132465,single_cell_patient_pseudobulk,AAR2,11,9,3.1274032866881893,3.994740383170106,-0.8673370964819167,-0.9277395987026533,0.47531942580543296,0.03621028982118686,0.7399220020783995,left_high
GSE132465,single_cell_patient_pseudobulk,AARD,11,9,0.07883681173050584,0.0,0.07883681173050584,0.6661506919849659,0.4629760018126486,0.11628088013524046,0.7399220020783995,right_high
