database,ModelID,signature_size,scoring_method,trajectory,background,state_score
PRISM,ACH-000007,100,weighted,GSE77932|HCT116,HCT116,0.09285957272021748
PRISM,ACH-000252,100,weighted,GSE77932|HCT116,HCT116,0.0049019498110929515
PRISM,ACH-000296,100,weighted,GSE77932|HCT116,HCT116,0.1769565800531301
PRISM,ACH-000403,100,weighted,GSE77932|HCT116,HCT116,0.09260217579996878
PRISM,ACH-000421,100,weighted,GSE77932|HCT116,HCT116,0.0657998567393811
PRISM,ACH-000467,100,weighted,GSE77932|HCT116,HCT116,0.22256532752512131
PRISM,ACH-000532,100,weighted,GSE77932|HCT116,HCT116,0.5856222239546298
PRISM,ACH-000552,100,weighted,GSE77932|HCT116,HCT116,-0.03552606494463524
PRISM,ACH-000565,100,weighted,GSE77932|HCT116,HCT116,0.5235487427947847
PRISM,ACH-000651,100,weighted,GSE77932|HCT116,HCT116,-0.27409037353556304
PRISM,ACH-000680,100,weighted,GSE77932|HCT116,HCT116,0.27199391602569295
PRISM,ACH-000842,100,weighted,GSE77932|HCT116,HCT116,0.16712572689872365
PRISM,ACH-000895,100,weighted,GSE77932|HCT116,HCT116,0.05344568662525258
PRISM,ACH-000926,100,weighted,GSE77932|HCT116,HCT116,0.2441650096837881
PRISM,ACH-000943,100,weighted,GSE77932|HCT116,HCT116,-0.34095712861499
PRISM,ACH-000950,100,weighted,GSE77932|HCT116,HCT116,-0.005084126206768659
PRISM,ACH-000955,100,weighted,GSE77932|HCT116,HCT116,-0.15958773178129246
PRISM,ACH-000957,100,weighted,GSE77932|HCT116,HCT116,-0.04320706624293129
PRISM,ACH-000958,100,weighted,GSE77932|HCT116,HCT116,-0.22962777383826127
PRISM,ACH-000959,100,weighted,GSE77932|HCT116,HCT116,-0.21333474881744213
PRISM,ACH-000967,100,weighted,GSE77932|HCT116,HCT116,0.13988594375240548
PRISM,ACH-000970,100,weighted,GSE77932|HCT116,HCT116,0.004073137363088751
PRISM,ACH-000971,100,weighted,GSE77932|HCT116,HCT116,-0.7016122833691077
PRISM,ACH-000982,100,weighted,GSE77932|HCT116,HCT116,-0.2637732729960421
PRISM,ACH-000985,100,weighted,GSE77932|HCT116,HCT116,0.015173466917078026
PRISM,ACH-000991,100,weighted,GSE77932|HCT116,HCT116,0.07429033512101302
PRISM,ACH-000997,100,weighted,GSE77932|HCT116,HCT116,-0.4682090814383326
PRISM,ACH-000007,100,weighted,GSE77932|DLD1,DLD1,0.1389485806620901
PRISM,ACH-000252,100,weighted,GSE77932|DLD1,DLD1,-0.04078845998149001
PRISM,ACH-000296,100,weighted,GSE77932|DLD1,DLD1,-0.0978640631220321
PRISM,ACH-000403,100,weighted,GSE77932|DLD1,DLD1,0.0965824336944194
PRISM,ACH-000421,100,weighted,GSE77932|DLD1,DLD1,0.03362324994333674
PRISM,ACH-000467,100,weighted,GSE77932|DLD1,DLD1,-0.19760763939635806
PRISM,ACH-000532,100,weighted,GSE77932|DLD1,DLD1,-0.02340705402537178
PRISM,ACH-000552,100,weighted,GSE77932|DLD1,DLD1,-0.023644145604571936
PRISM,ACH-000565,100,weighted,GSE77932|DLD1,DLD1,0.009242377623544587
PRISM,ACH-000651,100,weighted,GSE77932|DLD1,DLD1,-0.03536957878125485
PRISM,ACH-000680,100,weighted,GSE77932|DLD1,DLD1,-0.09372040621957985
PRISM,ACH-000842,100,weighted,GSE77932|DLD1,DLD1,0.09201633937567534
PRISM,ACH-000895,100,weighted,GSE77932|DLD1,DLD1,-0.010768638649617739
PRISM,ACH-000926,100,weighted,GSE77932|DLD1,DLD1,-0.07909319860280072
PRISM,ACH-000943,100,weighted,GSE77932|DLD1,DLD1,-0.02900515671967212
PRISM,ACH-000950,100,weighted,GSE77932|DLD1,DLD1,-0.03181653615899277
PRISM,ACH-000955,100,weighted,GSE77932|DLD1,DLD1,0.04200328562793475
